packet_id	anchor_public_object_id	anchor_title	candidate_public_object_id	candidate_title	blind_model_code	method_role	rank	score_observation	text_aspect	retrieval_reason	same_source	same_script_state	context_match	temporal_match	geography_match	descriptive_match	expert_judgment	historical_relation	semantic_relation	probability
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0014	Deja Vu	SURF-BNDCLTRACE2026V1R0059	Chile trabaja por Chile!!	MODEL-C	LEXICAL	1		NLP_TITLE	BOUNDED_TOP_K	false	true					PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0014	Deja Vu	SURF-AICTRACEV47R0001	Portfolio Cover for Mexican People	MODEL-C	LEXICAL	2		NLP_TITLE	BOUNDED_TOP_K	false	true					PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0014	Deja Vu	SURF-AICTRACEV47R0002	Image Design for a Poster, Wagenaar's Cantata 'The Shipwreck'	MODEL-C	LEXICAL	3		NLP_TITLE	BOUNDED_TOP_K	false	true					PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0014	Deja Vu	SURF-BNDCLDANIELGLEISER2026V2R0005	25° Aniversario del Estado de Israel Estadio Israelita-Maccabi	MODEL-C	LEXICAL	4		NLP_TITLE	BOUNDED_TOP_K	false	true					PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0014	Deja Vu	SURF-BNDCLDANIELGLEISER2026V2R0008	Identifícate con Israel ahora programa de Jerusalem	MODEL-C	LEXICAL	5		NLP_TITLE	BOUNDED_TOP_K	false	true					PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0014	Deja Vu	SURF-BNDCLTRACE2026V1R0062	Majane	MODEL-D	HYBRID_DIAGNOSTIC	1		NLP_TITLE	BOUNDED_TOP_K	false	true					PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0014	Deja Vu	SURF-BNDCLTRACE2026V1R0059	Chile trabaja por Chile!!	MODEL-D	HYBRID_DIAGNOSTIC	2		NLP_TITLE	BOUNDED_TOP_K	false	true					PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0014	Deja Vu	SURF-YALEDESIGNTRACE2026V2R0062	Untitled Vessel	MODEL-D	HYBRID_DIAGNOSTIC	3		NLP_TITLE	BOUNDED_TOP_K	false	true	0	0	0	0	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0014	Deja Vu	SURF-AICTRACEV47R0001	Portfolio Cover for Mexican People	MODEL-D	HYBRID_DIAGNOSTIC	4		NLP_TITLE	BOUNDED_TOP_K	false	true					PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0014	Deja Vu	SURF-VAM20K-00284	Zar und Zimmermann	MODEL-D	HYBRID_DIAGNOSTIC	5		NLP_TITLE	BOUNDED_TOP_K	false	true	0.5	0	0	1	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0014	Deja Vu	SURF-CHWCONTEMP2026V1R0023	Ind'fence Ov Hoo I M	MODEL-E	STRUCTURED_M2_INDEPENDENT	1		NLP_TITLE	BOUNDED_TOP_K	true	true	1	1	1	1	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0014	Deja Vu	SURF-CHWCONTEMP2026V1R0006	AIDS Crisis	MODEL-E	STRUCTURED_M2_INDEPENDENT	2		NLP_TITLE	BOUNDED_TOP_K	true	true	1	1	1	0.5	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0014	Deja Vu	SURF-CHWCONTEMP2026V1R0011	Call for Entries	MODEL-E	STRUCTURED_M2_INDEPENDENT	3		NLP_TITLE	BOUNDED_TOP_K	true	true	1	1	1	0.5	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0014	Deja Vu	SURF-CHWCONTEMP2026V1R0020	Holiday Celebration 1990	MODEL-E	STRUCTURED_M2_INDEPENDENT	4		NLP_TITLE	BOUNDED_TOP_K	true	true	0.5	1	1	1	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0014	Deja Vu	SURF-CHWCONTEMP2026V1R0037	No Blood for Oil	MODEL-E	STRUCTURED_M2_INDEPENDENT	5		NLP_TITLE	BOUNDED_TOP_K	true	true	1	1	1	0.5	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0014	Deja Vu	SURF-CHWCONTEMP2026V1R0023	Ind'fence Ov Hoo I M	MODEL-F	STRUCTURED_M5_INDEPENDENT	1		NLP_TITLE	BOUNDED_TOP_K	true	true	1	1	1	1	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0014	Deja Vu	SURF-CHWCONTEMP2026V1R0006	AIDS Crisis	MODEL-F	STRUCTURED_M5_INDEPENDENT	2		NLP_TITLE	BOUNDED_TOP_K	true	true	1	1	1	0.5	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0014	Deja Vu	SURF-CHWCONTEMP2026V1R0011	Call for Entries	MODEL-F	STRUCTURED_M5_INDEPENDENT	3		NLP_TITLE	BOUNDED_TOP_K	true	true	1	1	1	0.5	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0014	Deja Vu	SURF-CHWCONTEMP2026V1R0020	Holiday Celebration 1990	MODEL-F	STRUCTURED_M5_INDEPENDENT	4		NLP_TITLE	BOUNDED_TOP_K	true	true	0.5	1	1	1	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0014	Deja Vu	SURF-CHWCONTEMP2026V1R0037	No Blood for Oil	MODEL-F	STRUCTURED_M5_INDEPENDENT	5		NLP_TITLE	BOUNDED_TOP_K	true	true	1	1	1	0.5	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0014	Deja Vu	SURF-CHWCONTEMP2026V1R0023	Ind'fence Ov Hoo I M	MODEL-G	STRUCTURED_M7_INDEPENDENT	1		NLP_TITLE	BOUNDED_TOP_K	true	true	1	1	1	1	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0014	Deja Vu	SURF-CHWCONTEMP2026V1R0006	AIDS Crisis	MODEL-G	STRUCTURED_M7_INDEPENDENT	2		NLP_TITLE	BOUNDED_TOP_K	true	true	1	1	1	0.5	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0014	Deja Vu	SURF-CHWCONTEMP2026V1R0011	Call for Entries	MODEL-G	STRUCTURED_M7_INDEPENDENT	3		NLP_TITLE	BOUNDED_TOP_K	true	true	1	1	1	0.5	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0014	Deja Vu	SURF-CHWCONTEMP2026V1R0037	No Blood for Oil	MODEL-G	STRUCTURED_M7_INDEPENDENT	4		NLP_TITLE	BOUNDED_TOP_K	true	true	1	1	1	0.5	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0014	Deja Vu	SURF-CHWCONTEMP2026V1R0054	Warm and Fuzzy	MODEL-G	STRUCTURED_M7_INDEPENDENT	5		NLP_TITLE	BOUNDED_TOP_K	true	true	1	1	1	0.5	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0019	Hoboken, Birthplace of Baseball (Final Working Drawing for Poster)	SURF-VAM20K-02799	Almeida New York	MODEL-A	DENSE	1		NLP_TITLE	BOUNDED_TOP_K	false	true	0.5	0	0	0.5	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0019	Hoboken, Birthplace of Baseball (Final Working Drawing for Poster)	SURF-YALEPRODUCTTRACE2026V3R0068	New York Harbor Composite	MODEL-A	DENSE	2		NLP_TITLE	BOUNDED_TOP_K	false	true	0.5	0	1	0	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0019	Hoboken, Birthplace of Baseball (Final Working Drawing for Poster)	SURF-VAM20K-00182	Havana poster	MODEL-A	DENSE	3		NLP_TITLE	BOUNDED_TOP_K	false	true	0.5	0	0	0.5	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0019	Hoboken, Birthplace of Baseball (Final Working Drawing for Poster)	SURF-NMKTRACE2026R00462	May Milton	MODEL-A	DENSE	4		NLP_TITLE	BOUNDED_TOP_K	false	true	0.5	0	0	0	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0019	Hoboken, Birthplace of Baseball (Final Working Drawing for Poster)	SURF-HISTORICALAICTRACE2026V1R0067	Box Hill	MODEL-A	DENSE	5		NLP_TITLE	BOUNDED_TOP_K	false	true	1	0	0	0.5	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0019	Hoboken, Birthplace of Baseball (Final Working Drawing for Poster)	SURF-HISTORICALAICTRACE2026V1R0232	Citicorp Center Poster 1	MODEL-B	DENSE	1		NLP_TITLE	BOUNDED_TOP_K	false	true					PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0019	Hoboken, Birthplace of Baseball (Final Working Drawing for Poster)	SURF-HISTORICALAICTRACE2026V1R0237	Citicorp Center 6, Poster	MODEL-B	DENSE	2		NLP_TITLE	BOUNDED_TOP_K	false	true					PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0019	Hoboken, Birthplace of Baseball (Final Working Drawing for Poster)	SURF-HISTORICALAICTRACE2026V1R0233	Citicorp Center Poster 2	MODEL-B	DENSE	3		NLP_TITLE	BOUNDED_TOP_K	false	true					PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0019	Hoboken, Birthplace of Baseball (Final Working Drawing for Poster)	SURF-HISTORICALAICTRACE2026V1R0238	Citicorp Center 7, Poster	MODEL-B	DENSE	4		NLP_TITLE	BOUNDED_TOP_K	false	true					PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0019	Hoboken, Birthplace of Baseball (Final Working Drawing for Poster)	SURF-YALEDESIGNTRACE2026V2R0124	"Five-Piece Place Setting, ""New York Delft"" Pattern"	MODEL-B	DENSE	5		NLP_TITLE	BOUNDED_TOP_K	false	true					PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0019	Hoboken, Birthplace of Baseball (Final Working Drawing for Poster)	SURF-LOCTRACE2026R00960	Working for peace, planning for progress : Sinn Féin, the workers' party	MODEL-C	LEXICAL	1		NLP_TITLE	BOUNDED_TOP_K	false	true					PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0019	Hoboken, Birthplace of Baseball (Final Working Drawing for Poster)	SURF-NMKTRACE2026R00308	Technique of working on small forms	MODEL-C	LEXICAL	2		NLP_TITLE	BOUNDED_TOP_K	false	true					PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0019	Hoboken, Birthplace of Baseball (Final Working Drawing for Poster)	SURF-YALEPRODUCTTRACE2026V3R0095	Marsyas Drawing Minerva's Pipes Out of the Water	MODEL-C	LEXICAL	3		NLP_TITLE	BOUNDED_TOP_K	false	true					PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0019	Hoboken, Birthplace of Baseball (Final Working Drawing for Poster)	SURF-MC1930R009	Poster	MODEL-C	LEXICAL	4		NLP_TITLE	BOUNDED_TOP_K	false	true					PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0019	Hoboken, Birthplace of Baseball (Final Working Drawing for Poster)	SURF-YALEPRODUCTTRACE2026V3R0098	Rubbing of Mory's 1897 Tabletop [working proof for Mory's 1897 pigmented inkjet print]	MODEL-C	LEXICAL	5		NLP_TITLE	BOUNDED_TOP_K	false	true					PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0019	Hoboken, Birthplace of Baseball (Final Working Drawing for Poster)	SURF-LOCTRACE2026R00960	Working for peace, planning for progress : Sinn Féin, the workers' party	MODEL-D	HYBRID_DIAGNOSTIC	1		NLP_TITLE	BOUNDED_TOP_K	false	true					PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0019	Hoboken, Birthplace of Baseball (Final Working Drawing for Poster)	SURF-VAM20K-02799	Almeida New York	MODEL-D	HYBRID_DIAGNOSTIC	2		NLP_TITLE	BOUNDED_TOP_K	false	true	0.5	0	0	0.5	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0019	Hoboken, Birthplace of Baseball (Final Working Drawing for Poster)	SURF-NMKTRACE2026R00308	Technique of working on small forms	MODEL-D	HYBRID_DIAGNOSTIC	3		NLP_TITLE	BOUNDED_TOP_K	false	true					PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0019	Hoboken, Birthplace of Baseball (Final Working Drawing for Poster)	SURF-YALEPRODUCTTRACE2026V3R0068	New York Harbor Composite	MODEL-D	HYBRID_DIAGNOSTIC	4		NLP_TITLE	BOUNDED_TOP_K	false	true	0.5	0	1	0	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0019	Hoboken, Birthplace of Baseball (Final Working Drawing for Poster)	SURF-VAM20K-00182	Havana poster	MODEL-D	HYBRID_DIAGNOSTIC	5		NLP_TITLE	BOUNDED_TOP_K	false	true	0.5	0	0	0.5	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0019	Hoboken, Birthplace of Baseball (Final Working Drawing for Poster)	SURF-CHWCONTEMP2026V1R0012	Censorship is Un American	MODEL-E	STRUCTURED_M2_INDEPENDENT	1		NLP_TITLE	BOUNDED_TOP_K	true	true	1	1	1	0.5	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0019	Hoboken, Birthplace of Baseball (Final Working Drawing for Poster)	SURF-CHWCONTEMP2026V1R0015	Despierta Boricua!	MODEL-E	STRUCTURED_M2_INDEPENDENT	2		NLP_TITLE	BOUNDED_TOP_K	true	true	1	1	1	0.5	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0019	Hoboken, Birthplace of Baseball (Final Working Drawing for Poster)	SURF-CHWCONTEMP2026V1R0017	Free All South African Political Prisoners	MODEL-E	STRUCTURED_M2_INDEPENDENT	3		NLP_TITLE	BOUNDED_TOP_K	true	true	1	1	1	0.5	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0019	Hoboken, Birthplace of Baseball (Final Working Drawing for Poster)	SURF-CHWCONTEMP2026V1R0018	Hawken School's Seventy-Fifth Anniversary	MODEL-E	STRUCTURED_M2_INDEPENDENT	4		NLP_TITLE	BOUNDED_TOP_K	true	true	1	1	1	0.5	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0019	Hoboken, Birthplace of Baseball (Final Working Drawing for Poster)	SURF-CHWCONTEMP2026V1R0020	Holiday Celebration 1990	MODEL-E	STRUCTURED_M2_INDEPENDENT	5		NLP_TITLE	BOUNDED_TOP_K	true	true	0.5	1	1	1	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0019	Hoboken, Birthplace of Baseball (Final Working Drawing for Poster)	SURF-CHWCONTEMP2026V1R0012	Censorship is Un American	MODEL-F	STRUCTURED_M5_INDEPENDENT	1		NLP_TITLE	BOUNDED_TOP_K	true	true	1	1	1	0.5	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0019	Hoboken, Birthplace of Baseball (Final Working Drawing for Poster)	SURF-CHWCONTEMP2026V1R0015	Despierta Boricua!	MODEL-F	STRUCTURED_M5_INDEPENDENT	2		NLP_TITLE	BOUNDED_TOP_K	true	true	1	1	1	0.5	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0019	Hoboken, Birthplace of Baseball (Final Working Drawing for Poster)	SURF-CHWCONTEMP2026V1R0017	Free All South African Political Prisoners	MODEL-F	STRUCTURED_M5_INDEPENDENT	3		NLP_TITLE	BOUNDED_TOP_K	true	true	1	1	1	0.5	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0019	Hoboken, Birthplace of Baseball (Final Working Drawing for Poster)	SURF-CHWCONTEMP2026V1R0018	Hawken School's Seventy-Fifth Anniversary	MODEL-F	STRUCTURED_M5_INDEPENDENT	4		NLP_TITLE	BOUNDED_TOP_K	true	true	1	1	1	0.5	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0019	Hoboken, Birthplace of Baseball (Final Working Drawing for Poster)	SURF-CHWCONTEMP2026V1R0020	Holiday Celebration 1990	MODEL-F	STRUCTURED_M5_INDEPENDENT	5		NLP_TITLE	BOUNDED_TOP_K	true	true	0.5	1	1	1	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0019	Hoboken, Birthplace of Baseball (Final Working Drawing for Poster)	SURF-CHWCONTEMP2026V1R0012	Censorship is Un American	MODEL-G	STRUCTURED_M7_INDEPENDENT	1		NLP_TITLE	BOUNDED_TOP_K	true	true	1	1	1	0.5	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0019	Hoboken, Birthplace of Baseball (Final Working Drawing for Poster)	SURF-CHWCONTEMP2026V1R0015	Despierta Boricua!	MODEL-G	STRUCTURED_M7_INDEPENDENT	2		NLP_TITLE	BOUNDED_TOP_K	true	true	1	1	1	0.5	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0019	Hoboken, Birthplace of Baseball (Final Working Drawing for Poster)	SURF-CHWCONTEMP2026V1R0017	Free All South African Political Prisoners	MODEL-G	STRUCTURED_M7_INDEPENDENT	3		NLP_TITLE	BOUNDED_TOP_K	true	true	1	1	1	0.5	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0019	Hoboken, Birthplace of Baseball (Final Working Drawing for Poster)	SURF-CHWCONTEMP2026V1R0018	Hawken School's Seventy-Fifth Anniversary	MODEL-G	STRUCTURED_M7_INDEPENDENT	4		NLP_TITLE	BOUNDED_TOP_K	true	true	1	1	1	0.5	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0019	Hoboken, Birthplace of Baseball (Final Working Drawing for Poster)	SURF-CHWCONTEMP2026V1R0033	Low Technology	MODEL-G	STRUCTURED_M7_INDEPENDENT	5		NLP_TITLE	BOUNDED_TOP_K	true	true	1	1	1	0.5	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0025	Koizumi Lighting Theater, IZM OPEN, 1990, 7, 14	SURF-CHWCONTEMP2026V1R0026	Koizumi Lighting Theater, IZM Open, 1990, 7, 14	MODEL-A	DENSE	1		NLP_TITLE	BOUNDED_TOP_K	true	true	1	1	1	1	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0025	Koizumi Lighting Theater, IZM OPEN, 1990, 7, 14	SURF-CHWCONTEMP2026V1R0027	Koizumi Lighting Theater, Izm	MODEL-A	DENSE	2		NLP_TITLE	BOUNDED_TOP_K	true	true	1	1	1	1	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0025	Koizumi Lighting Theater, IZM OPEN, 1990, 7, 14	SURF-BNDCLDANIELGLEISER2026V2R0022	Folklore chileno-israeli teatro IEM	MODEL-A	DENSE	3		NLP_TITLE	BOUNDED_TOP_K	false	true	0.5	0	0	0.5	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0025	Koizumi Lighting Theater, IZM OPEN, 1990, 7, 14	SURF-VAM20K-03242	Mulheim Punch Theatre	MODEL-A	DENSE	4		NLP_TITLE	BOUNDED_TOP_K	false	true	0.5	0	0	1	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0025	Koizumi Lighting Theater, IZM OPEN, 1990, 7, 14	SURF-VAM20K-03146	5th International Student Festival of the Open Theatre	MODEL-A	DENSE	5		NLP_TITLE	BOUNDED_TOP_K	false	true	0.5	0	0	0.5	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0025	Koizumi Lighting Theater, IZM OPEN, 1990, 7, 14	SURF-CHWCONTEMP2026V1R0026	Koizumi Lighting Theater, IZM Open, 1990, 7, 14	MODEL-B	DENSE	1		NLP_TITLE	BOUNDED_TOP_K	true	true	1	1	1	1	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0025	Koizumi Lighting Theater, IZM OPEN, 1990, 7, 14	SURF-CHWCONTEMP2026V1R0027	Koizumi Lighting Theater, Izm	MODEL-B	DENSE	2		NLP_TITLE	BOUNDED_TOP_K	true	true	1	1	1	1	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0025	Koizumi Lighting Theater, IZM OPEN, 1990, 7, 14	SURF-LOCTRACE2026IA27CAAC21F3804	EXPO '70, Nihon Bankoku Hakurankai Japan World Exposition, Osaka, 1970.	MODEL-B	DENSE	3		NLP_TITLE	BOUNDED_TOP_K	false	true					PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0025	Koizumi Lighting Theater, IZM OPEN, 1990, 7, 14	SURF-LOCTRACE2026I93FEC0F55ACA8A	Nihon Bankoku Haku Ōsaka, Shōwa 45-nen, 3-gatsu 15-nichi kaikai. Jinrui no shinpo to chōwa, Expo '70.	MODEL-B	DENSE	4		NLP_TITLE	BOUNDED_TOP_K	false	true					PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0025	Koizumi Lighting Theater, IZM OPEN, 1990, 7, 14	SURF-CHWCONTEMP2026V1R0031	Loewy Shell, IDZ, 1990	MODEL-B	DENSE	5		NLP_TITLE	BOUNDED_TOP_K	true	true	0.5	1	0	0.5	PENDING_LATER_REVIEW	false	false	false
NLP-REVIEW-ROUND1	SURF-CHWCONTEMP2026V1R0025	Koizumi Lighting Theater, IZM OPEN, 1990, 7, 14	SURF-CHWCONTEMP2026V1R0026	Koizumi Lighting Theater, IZM Open, 1990, 7, 14	MODEL-C	LEXICAL	1		NLP_TITLE	BOUNDED_TOP_K	true	true	1	1	1	1	PENDING_LATER_REVIEW	false	false	false
