model_id	reference_method_id	variant_method_id	ablation_id	ablation_family	input_variant	aspect_id	k	query_count	mean_top_k_overlap	median_top_k_overlap	p05_top_k_overlap	mean_rank_correlation	median_rank_correlation	p05_rank_correlation	same_source_rate_change	same_language_rate_change	hubness_gini_change	known_item_recall_change	weights_selected	prompt_optimized	aspects_fused	robustness_suite_status	reference_corpus_sha256	reference_input_variant	reference_aspect_id	reference_index_sha256	reference_ranking_ids_sha256	declared_ablation_count	executed_ablation_ids	not_run_ablation_ids	suite_sha256	historical_relation	semantic_relation	probability	status	limitation	receipt_sha256
NLP-D1	NLP-D1-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	N/A	REGISTERED_BOILERPLATE_REMOVED	LEAKAGE	NOT_RUN	N/A	0	0											false	false	false	STOPPED_RECOVERABLE_CHECKPOINT	7cde5cfdcf0a0bfd4762f9e23c3b50287a0b9071cbf0bd21102bca4ae2ee024c	PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP_TITLE	55a5570b2d7b5669fe091c9d2d796cceeba1ad6bb8a6cecead294aa98ad80db3	d2a240115cb238a3601e393da8b4c797357763d71ef9ae01593179a4b6593072	17	[]	"[""APOSTROPHE_VARIANT"",""CASE_NORMALIZED"",""DIACRITIC_FOLDED_LEXICAL_VIEW"",""HYPHEN_VARIANT"",""MARKUP_CLEANED"",""MAX_LENGTH_128"",""MAX_LENGTH_256"",""MAX_LENGTH_512"",""OFFICIAL_ASYMMETRIC_VS_PLAIN_DIAGNOSTIC"",""PUNCTUATION_VARIANT"",""REGISTERED_BOILERPLATE_REMOVED"",""SOURCE_IDENTITY_MASKED"",""SOURCE_NARRATIVE_ONLY"",""SUBJECT_ONLY"",""TITLE_ONLY"",""UNICODE_CANONICAL_VARIANT"",""WIDTH_COMPATIBILITY_LEXICAL_VIEW""]"	8dc92fb59b500b5fedf474c7fc895bf8db8e690cb9717e680dea8b542aa2d038	false	false	false	NOT_RUN	Declared ablation lacks an authorized precomputed ranking variant.	059fee34d281d678bb3238bd19c695f22f1ca0d45e028f01b115f0196b5d8dd2
NLP-D1	NLP-D1-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	N/A	SOURCE_IDENTITY_MASKED	LEAKAGE	NOT_RUN	N/A	0	0											false	false	false	STOPPED_RECOVERABLE_CHECKPOINT	7cde5cfdcf0a0bfd4762f9e23c3b50287a0b9071cbf0bd21102bca4ae2ee024c	PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP_TITLE	55a5570b2d7b5669fe091c9d2d796cceeba1ad6bb8a6cecead294aa98ad80db3	d2a240115cb238a3601e393da8b4c797357763d71ef9ae01593179a4b6593072	17	[]	"[""APOSTROPHE_VARIANT"",""CASE_NORMALIZED"",""DIACRITIC_FOLDED_LEXICAL_VIEW"",""HYPHEN_VARIANT"",""MARKUP_CLEANED"",""MAX_LENGTH_128"",""MAX_LENGTH_256"",""MAX_LENGTH_512"",""OFFICIAL_ASYMMETRIC_VS_PLAIN_DIAGNOSTIC"",""PUNCTUATION_VARIANT"",""REGISTERED_BOILERPLATE_REMOVED"",""SOURCE_IDENTITY_MASKED"",""SOURCE_NARRATIVE_ONLY"",""SUBJECT_ONLY"",""TITLE_ONLY"",""UNICODE_CANONICAL_VARIANT"",""WIDTH_COMPATIBILITY_LEXICAL_VIEW""]"	8dc92fb59b500b5fedf474c7fc895bf8db8e690cb9717e680dea8b542aa2d038	false	false	false	NOT_RUN	Declared ablation lacks an authorized precomputed ranking variant.	d9fe7d18f4d23159fa4cb51a886b5e15fc2ce770b1429dfb2621a45e107277fd
NLP-D1	NLP-D1-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	N/A	SOURCE_NARRATIVE_ONLY	ASPECT	NOT_RUN	N/A	0	0											false	false	false	STOPPED_RECOVERABLE_CHECKPOINT	7cde5cfdcf0a0bfd4762f9e23c3b50287a0b9071cbf0bd21102bca4ae2ee024c	PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP_TITLE	55a5570b2d7b5669fe091c9d2d796cceeba1ad6bb8a6cecead294aa98ad80db3	d2a240115cb238a3601e393da8b4c797357763d71ef9ae01593179a4b6593072	17	[]	"[""APOSTROPHE_VARIANT"",""CASE_NORMALIZED"",""DIACRITIC_FOLDED_LEXICAL_VIEW"",""HYPHEN_VARIANT"",""MARKUP_CLEANED"",""MAX_LENGTH_128"",""MAX_LENGTH_256"",""MAX_LENGTH_512"",""OFFICIAL_ASYMMETRIC_VS_PLAIN_DIAGNOSTIC"",""PUNCTUATION_VARIANT"",""REGISTERED_BOILERPLATE_REMOVED"",""SOURCE_IDENTITY_MASKED"",""SOURCE_NARRATIVE_ONLY"",""SUBJECT_ONLY"",""TITLE_ONLY"",""UNICODE_CANONICAL_VARIANT"",""WIDTH_COMPATIBILITY_LEXICAL_VIEW""]"	8dc92fb59b500b5fedf474c7fc895bf8db8e690cb9717e680dea8b542aa2d038	false	false	false	NOT_RUN	Declared ablation lacks an authorized precomputed ranking variant.	04b3884aa224c2d91938d270eeb9ec8eedbac22b84d4a68ea1b7fea847dea140
NLP-D1	NLP-D1-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	N/A	SUBJECT_ONLY	ASPECT	NOT_RUN	N/A	0	0											false	false	false	STOPPED_RECOVERABLE_CHECKPOINT	7cde5cfdcf0a0bfd4762f9e23c3b50287a0b9071cbf0bd21102bca4ae2ee024c	PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP_TITLE	55a5570b2d7b5669fe091c9d2d796cceeba1ad6bb8a6cecead294aa98ad80db3	d2a240115cb238a3601e393da8b4c797357763d71ef9ae01593179a4b6593072	17	[]	"[""APOSTROPHE_VARIANT"",""CASE_NORMALIZED"",""DIACRITIC_FOLDED_LEXICAL_VIEW"",""HYPHEN_VARIANT"",""MARKUP_CLEANED"",""MAX_LENGTH_128"",""MAX_LENGTH_256"",""MAX_LENGTH_512"",""OFFICIAL_ASYMMETRIC_VS_PLAIN_DIAGNOSTIC"",""PUNCTUATION_VARIANT"",""REGISTERED_BOILERPLATE_REMOVED"",""SOURCE_IDENTITY_MASKED"",""SOURCE_NARRATIVE_ONLY"",""SUBJECT_ONLY"",""TITLE_ONLY"",""UNICODE_CANONICAL_VARIANT"",""WIDTH_COMPATIBILITY_LEXICAL_VIEW""]"	8dc92fb59b500b5fedf474c7fc895bf8db8e690cb9717e680dea8b542aa2d038	false	false	false	NOT_RUN	Declared ablation lacks an authorized precomputed ranking variant.	92506553b548636e62a512589b697f508e1abb5ac9c9d553ab8f20b0481da4ea
NLP-D1	NLP-D1-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	N/A	TITLE_ONLY	ASPECT	NOT_RUN	N/A	0	0											false	false	false	STOPPED_RECOVERABLE_CHECKPOINT	7cde5cfdcf0a0bfd4762f9e23c3b50287a0b9071cbf0bd21102bca4ae2ee024c	PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP_TITLE	55a5570b2d7b5669fe091c9d2d796cceeba1ad6bb8a6cecead294aa98ad80db3	d2a240115cb238a3601e393da8b4c797357763d71ef9ae01593179a4b6593072	17	[]	"[""APOSTROPHE_VARIANT"",""CASE_NORMALIZED"",""DIACRITIC_FOLDED_LEXICAL_VIEW"",""HYPHEN_VARIANT"",""MARKUP_CLEANED"",""MAX_LENGTH_128"",""MAX_LENGTH_256"",""MAX_LENGTH_512"",""OFFICIAL_ASYMMETRIC_VS_PLAIN_DIAGNOSTIC"",""PUNCTUATION_VARIANT"",""REGISTERED_BOILERPLATE_REMOVED"",""SOURCE_IDENTITY_MASKED"",""SOURCE_NARRATIVE_ONLY"",""SUBJECT_ONLY"",""TITLE_ONLY"",""UNICODE_CANONICAL_VARIANT"",""WIDTH_COMPATIBILITY_LEXICAL_VIEW""]"	8dc92fb59b500b5fedf474c7fc895bf8db8e690cb9717e680dea8b542aa2d038	false	false	false	NOT_RUN	Declared ablation lacks an authorized precomputed ranking variant.	c13bb2313b25dcaa4a75ad9f0e6916bc263b48d5520d9202576b7b217f24b598
NLP-D1	NLP-D1-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	N/A	UNICODE_CANONICAL_VARIANT	ROBUSTNESS	NOT_RUN	N/A	0	0											false	false	false	STOPPED_RECOVERABLE_CHECKPOINT	7cde5cfdcf0a0bfd4762f9e23c3b50287a0b9071cbf0bd21102bca4ae2ee024c	PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP_TITLE	55a5570b2d7b5669fe091c9d2d796cceeba1ad6bb8a6cecead294aa98ad80db3	d2a240115cb238a3601e393da8b4c797357763d71ef9ae01593179a4b6593072	17	[]	"[""APOSTROPHE_VARIANT"",""CASE_NORMALIZED"",""DIACRITIC_FOLDED_LEXICAL_VIEW"",""HYPHEN_VARIANT"",""MARKUP_CLEANED"",""MAX_LENGTH_128"",""MAX_LENGTH_256"",""MAX_LENGTH_512"",""OFFICIAL_ASYMMETRIC_VS_PLAIN_DIAGNOSTIC"",""PUNCTUATION_VARIANT"",""REGISTERED_BOILERPLATE_REMOVED"",""SOURCE_IDENTITY_MASKED"",""SOURCE_NARRATIVE_ONLY"",""SUBJECT_ONLY"",""TITLE_ONLY"",""UNICODE_CANONICAL_VARIANT"",""WIDTH_COMPATIBILITY_LEXICAL_VIEW""]"	8dc92fb59b500b5fedf474c7fc895bf8db8e690cb9717e680dea8b542aa2d038	false	false	false	NOT_RUN	Declared ablation lacks an authorized precomputed ranking variant.	b045dc87c65e9f7f37d3a1898a189e530afb65d1729113d32c6b87be77f64770
NLP-D1	NLP-D1-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	N/A	WIDTH_COMPATIBILITY_LEXICAL_VIEW	ROBUSTNESS	NOT_RUN	N/A	0	0											false	false	false	STOPPED_RECOVERABLE_CHECKPOINT	7cde5cfdcf0a0bfd4762f9e23c3b50287a0b9071cbf0bd21102bca4ae2ee024c	PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP_TITLE	55a5570b2d7b5669fe091c9d2d796cceeba1ad6bb8a6cecead294aa98ad80db3	d2a240115cb238a3601e393da8b4c797357763d71ef9ae01593179a4b6593072	17	[]	"[""APOSTROPHE_VARIANT"",""CASE_NORMALIZED"",""DIACRITIC_FOLDED_LEXICAL_VIEW"",""HYPHEN_VARIANT"",""MARKUP_CLEANED"",""MAX_LENGTH_128"",""MAX_LENGTH_256"",""MAX_LENGTH_512"",""OFFICIAL_ASYMMETRIC_VS_PLAIN_DIAGNOSTIC"",""PUNCTUATION_VARIANT"",""REGISTERED_BOILERPLATE_REMOVED"",""SOURCE_IDENTITY_MASKED"",""SOURCE_NARRATIVE_ONLY"",""SUBJECT_ONLY"",""TITLE_ONLY"",""UNICODE_CANONICAL_VARIANT"",""WIDTH_COMPATIBILITY_LEXICAL_VIEW""]"	8dc92fb59b500b5fedf474c7fc895bf8db8e690cb9717e680dea8b542aa2d038	false	false	false	NOT_RUN	Declared ablation lacks an authorized precomputed ranking variant.	302850ab41fde7fa41b58b98eebc16b66ee5e1147f1c9196daa8b9cde90ee7be
NLP-D3	NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	N/A	APOSTROPHE_VARIANT	ROBUSTNESS	NOT_RUN	N/A	0	0											false	false	false	STOPPED_RECOVERABLE_CHECKPOINT	7cde5cfdcf0a0bfd4762f9e23c3b50287a0b9071cbf0bd21102bca4ae2ee024c	PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP_TITLE	8c259866f1dbc100d65933c9d522193f850232a20cd9790a2213cf09f4d9145b	6e4cb3f36481206eb1da77ab59bd440443ed6f8fd6efeb3c2091133edffc1a20	17	[]	"[""APOSTROPHE_VARIANT"",""CASE_NORMALIZED"",""DIACRITIC_FOLDED_LEXICAL_VIEW"",""HYPHEN_VARIANT"",""MARKUP_CLEANED"",""MAX_LENGTH_128"",""MAX_LENGTH_256"",""MAX_LENGTH_512"",""OFFICIAL_ASYMMETRIC_VS_PLAIN_DIAGNOSTIC"",""PUNCTUATION_VARIANT"",""REGISTERED_BOILERPLATE_REMOVED"",""SOURCE_IDENTITY_MASKED"",""SOURCE_NARRATIVE_ONLY"",""SUBJECT_ONLY"",""TITLE_ONLY"",""UNICODE_CANONICAL_VARIANT"",""WIDTH_COMPATIBILITY_LEXICAL_VIEW""]"	3cf84dfed0b1257622776c64ac3f509c3178122d11df84d5e0ec00a19bea53ce	false	false	false	NOT_RUN	Declared ablation lacks an authorized precomputed ranking variant.	2a303087707893c44c75a600a0324f8b598641c09043b26b7861bb9955f3f231
NLP-D3	NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	N/A	CASE_NORMALIZED	ROBUSTNESS	NOT_RUN	N/A	0	0											false	false	false	STOPPED_RECOVERABLE_CHECKPOINT	7cde5cfdcf0a0bfd4762f9e23c3b50287a0b9071cbf0bd21102bca4ae2ee024c	PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP_TITLE	8c259866f1dbc100d65933c9d522193f850232a20cd9790a2213cf09f4d9145b	6e4cb3f36481206eb1da77ab59bd440443ed6f8fd6efeb3c2091133edffc1a20	17	[]	"[""APOSTROPHE_VARIANT"",""CASE_NORMALIZED"",""DIACRITIC_FOLDED_LEXICAL_VIEW"",""HYPHEN_VARIANT"",""MARKUP_CLEANED"",""MAX_LENGTH_128"",""MAX_LENGTH_256"",""MAX_LENGTH_512"",""OFFICIAL_ASYMMETRIC_VS_PLAIN_DIAGNOSTIC"",""PUNCTUATION_VARIANT"",""REGISTERED_BOILERPLATE_REMOVED"",""SOURCE_IDENTITY_MASKED"",""SOURCE_NARRATIVE_ONLY"",""SUBJECT_ONLY"",""TITLE_ONLY"",""UNICODE_CANONICAL_VARIANT"",""WIDTH_COMPATIBILITY_LEXICAL_VIEW""]"	3cf84dfed0b1257622776c64ac3f509c3178122d11df84d5e0ec00a19bea53ce	false	false	false	NOT_RUN	Declared ablation lacks an authorized precomputed ranking variant.	901889f3147f362d8e8fe7a1b1e8d77ffa4ff11ac0ffd8e62186df27a58307a5
NLP-D3	NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	N/A	DIACRITIC_FOLDED_LEXICAL_VIEW	ROBUSTNESS	NOT_RUN	N/A	0	0											false	false	false	STOPPED_RECOVERABLE_CHECKPOINT	7cde5cfdcf0a0bfd4762f9e23c3b50287a0b9071cbf0bd21102bca4ae2ee024c	PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP_TITLE	8c259866f1dbc100d65933c9d522193f850232a20cd9790a2213cf09f4d9145b	6e4cb3f36481206eb1da77ab59bd440443ed6f8fd6efeb3c2091133edffc1a20	17	[]	"[""APOSTROPHE_VARIANT"",""CASE_NORMALIZED"",""DIACRITIC_FOLDED_LEXICAL_VIEW"",""HYPHEN_VARIANT"",""MARKUP_CLEANED"",""MAX_LENGTH_128"",""MAX_LENGTH_256"",""MAX_LENGTH_512"",""OFFICIAL_ASYMMETRIC_VS_PLAIN_DIAGNOSTIC"",""PUNCTUATION_VARIANT"",""REGISTERED_BOILERPLATE_REMOVED"",""SOURCE_IDENTITY_MASKED"",""SOURCE_NARRATIVE_ONLY"",""SUBJECT_ONLY"",""TITLE_ONLY"",""UNICODE_CANONICAL_VARIANT"",""WIDTH_COMPATIBILITY_LEXICAL_VIEW""]"	3cf84dfed0b1257622776c64ac3f509c3178122d11df84d5e0ec00a19bea53ce	false	false	false	NOT_RUN	Declared ablation lacks an authorized precomputed ranking variant.	7e8abf6b5ab6b3d6f58c1647dd385f7fae25f3d4f89ae58a03af6e6003285c6e
NLP-D3	NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	N/A	HYPHEN_VARIANT	ROBUSTNESS	NOT_RUN	N/A	0	0											false	false	false	STOPPED_RECOVERABLE_CHECKPOINT	7cde5cfdcf0a0bfd4762f9e23c3b50287a0b9071cbf0bd21102bca4ae2ee024c	PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP_TITLE	8c259866f1dbc100d65933c9d522193f850232a20cd9790a2213cf09f4d9145b	6e4cb3f36481206eb1da77ab59bd440443ed6f8fd6efeb3c2091133edffc1a20	17	[]	"[""APOSTROPHE_VARIANT"",""CASE_NORMALIZED"",""DIACRITIC_FOLDED_LEXICAL_VIEW"",""HYPHEN_VARIANT"",""MARKUP_CLEANED"",""MAX_LENGTH_128"",""MAX_LENGTH_256"",""MAX_LENGTH_512"",""OFFICIAL_ASYMMETRIC_VS_PLAIN_DIAGNOSTIC"",""PUNCTUATION_VARIANT"",""REGISTERED_BOILERPLATE_REMOVED"",""SOURCE_IDENTITY_MASKED"",""SOURCE_NARRATIVE_ONLY"",""SUBJECT_ONLY"",""TITLE_ONLY"",""UNICODE_CANONICAL_VARIANT"",""WIDTH_COMPATIBILITY_LEXICAL_VIEW""]"	3cf84dfed0b1257622776c64ac3f509c3178122d11df84d5e0ec00a19bea53ce	false	false	false	NOT_RUN	Declared ablation lacks an authorized precomputed ranking variant.	09395f4c7146c0558cef911d017d31cc2b02847de7239cad12c9e029750426b8
NLP-D3	NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	N/A	MARKUP_CLEANED	ROBUSTNESS	NOT_RUN	N/A	0	0											false	false	false	STOPPED_RECOVERABLE_CHECKPOINT	7cde5cfdcf0a0bfd4762f9e23c3b50287a0b9071cbf0bd21102bca4ae2ee024c	PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP_TITLE	8c259866f1dbc100d65933c9d522193f850232a20cd9790a2213cf09f4d9145b	6e4cb3f36481206eb1da77ab59bd440443ed6f8fd6efeb3c2091133edffc1a20	17	[]	"[""APOSTROPHE_VARIANT"",""CASE_NORMALIZED"",""DIACRITIC_FOLDED_LEXICAL_VIEW"",""HYPHEN_VARIANT"",""MARKUP_CLEANED"",""MAX_LENGTH_128"",""MAX_LENGTH_256"",""MAX_LENGTH_512"",""OFFICIAL_ASYMMETRIC_VS_PLAIN_DIAGNOSTIC"",""PUNCTUATION_VARIANT"",""REGISTERED_BOILERPLATE_REMOVED"",""SOURCE_IDENTITY_MASKED"",""SOURCE_NARRATIVE_ONLY"",""SUBJECT_ONLY"",""TITLE_ONLY"",""UNICODE_CANONICAL_VARIANT"",""WIDTH_COMPATIBILITY_LEXICAL_VIEW""]"	3cf84dfed0b1257622776c64ac3f509c3178122d11df84d5e0ec00a19bea53ce	false	false	false	NOT_RUN	Declared ablation lacks an authorized precomputed ranking variant.	1f4b95a1cb268ea6712f310bef634231043f0e0e6ed6c50e979db1dc241de11c
NLP-D3	NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	N/A	MAX_LENGTH_128	TRUNCATION	NOT_RUN	N/A	0	0											false	false	false	STOPPED_RECOVERABLE_CHECKPOINT	7cde5cfdcf0a0bfd4762f9e23c3b50287a0b9071cbf0bd21102bca4ae2ee024c	PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP_TITLE	8c259866f1dbc100d65933c9d522193f850232a20cd9790a2213cf09f4d9145b	6e4cb3f36481206eb1da77ab59bd440443ed6f8fd6efeb3c2091133edffc1a20	17	[]	"[""APOSTROPHE_VARIANT"",""CASE_NORMALIZED"",""DIACRITIC_FOLDED_LEXICAL_VIEW"",""HYPHEN_VARIANT"",""MARKUP_CLEANED"",""MAX_LENGTH_128"",""MAX_LENGTH_256"",""MAX_LENGTH_512"",""OFFICIAL_ASYMMETRIC_VS_PLAIN_DIAGNOSTIC"",""PUNCTUATION_VARIANT"",""REGISTERED_BOILERPLATE_REMOVED"",""SOURCE_IDENTITY_MASKED"",""SOURCE_NARRATIVE_ONLY"",""SUBJECT_ONLY"",""TITLE_ONLY"",""UNICODE_CANONICAL_VARIANT"",""WIDTH_COMPATIBILITY_LEXICAL_VIEW""]"	3cf84dfed0b1257622776c64ac3f509c3178122d11df84d5e0ec00a19bea53ce	false	false	false	NOT_RUN	Declared ablation lacks an authorized precomputed ranking variant.	986707a3912612cc8d60402251663fe161a687f352df23d7fe44e5d4291d1909
NLP-D3	NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	N/A	MAX_LENGTH_256	TRUNCATION	NOT_RUN	N/A	0	0											false	false	false	STOPPED_RECOVERABLE_CHECKPOINT	7cde5cfdcf0a0bfd4762f9e23c3b50287a0b9071cbf0bd21102bca4ae2ee024c	PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP_TITLE	8c259866f1dbc100d65933c9d522193f850232a20cd9790a2213cf09f4d9145b	6e4cb3f36481206eb1da77ab59bd440443ed6f8fd6efeb3c2091133edffc1a20	17	[]	"[""APOSTROPHE_VARIANT"",""CASE_NORMALIZED"",""DIACRITIC_FOLDED_LEXICAL_VIEW"",""HYPHEN_VARIANT"",""MARKUP_CLEANED"",""MAX_LENGTH_128"",""MAX_LENGTH_256"",""MAX_LENGTH_512"",""OFFICIAL_ASYMMETRIC_VS_PLAIN_DIAGNOSTIC"",""PUNCTUATION_VARIANT"",""REGISTERED_BOILERPLATE_REMOVED"",""SOURCE_IDENTITY_MASKED"",""SOURCE_NARRATIVE_ONLY"",""SUBJECT_ONLY"",""TITLE_ONLY"",""UNICODE_CANONICAL_VARIANT"",""WIDTH_COMPATIBILITY_LEXICAL_VIEW""]"	3cf84dfed0b1257622776c64ac3f509c3178122d11df84d5e0ec00a19bea53ce	false	false	false	NOT_RUN	Declared ablation lacks an authorized precomputed ranking variant.	33b5aac3b3aebd4eb2179a49806607aee94dba37bf45771ec50c09daa48ce21f
NLP-D3	NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	N/A	MAX_LENGTH_512	TRUNCATION	NOT_RUN	N/A	0	0											false	false	false	STOPPED_RECOVERABLE_CHECKPOINT	7cde5cfdcf0a0bfd4762f9e23c3b50287a0b9071cbf0bd21102bca4ae2ee024c	PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP_TITLE	8c259866f1dbc100d65933c9d522193f850232a20cd9790a2213cf09f4d9145b	6e4cb3f36481206eb1da77ab59bd440443ed6f8fd6efeb3c2091133edffc1a20	17	[]	"[""APOSTROPHE_VARIANT"",""CASE_NORMALIZED"",""DIACRITIC_FOLDED_LEXICAL_VIEW"",""HYPHEN_VARIANT"",""MARKUP_CLEANED"",""MAX_LENGTH_128"",""MAX_LENGTH_256"",""MAX_LENGTH_512"",""OFFICIAL_ASYMMETRIC_VS_PLAIN_DIAGNOSTIC"",""PUNCTUATION_VARIANT"",""REGISTERED_BOILERPLATE_REMOVED"",""SOURCE_IDENTITY_MASKED"",""SOURCE_NARRATIVE_ONLY"",""SUBJECT_ONLY"",""TITLE_ONLY"",""UNICODE_CANONICAL_VARIANT"",""WIDTH_COMPATIBILITY_LEXICAL_VIEW""]"	3cf84dfed0b1257622776c64ac3f509c3178122d11df84d5e0ec00a19bea53ce	false	false	false	NOT_RUN	Declared ablation lacks an authorized precomputed ranking variant.	9f4d1ec520a3f77410c1a71e6fccd368a4275cff9f2aecb1af1efa80831eba32
NLP-D3	NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	N/A	OFFICIAL_ASYMMETRIC_VS_PLAIN_DIAGNOSTIC	INPUT_MODE	NOT_RUN	N/A	0	0											false	false	false	STOPPED_RECOVERABLE_CHECKPOINT	7cde5cfdcf0a0bfd4762f9e23c3b50287a0b9071cbf0bd21102bca4ae2ee024c	PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP_TITLE	8c259866f1dbc100d65933c9d522193f850232a20cd9790a2213cf09f4d9145b	6e4cb3f36481206eb1da77ab59bd440443ed6f8fd6efeb3c2091133edffc1a20	17	[]	"[""APOSTROPHE_VARIANT"",""CASE_NORMALIZED"",""DIACRITIC_FOLDED_LEXICAL_VIEW"",""HYPHEN_VARIANT"",""MARKUP_CLEANED"",""MAX_LENGTH_128"",""MAX_LENGTH_256"",""MAX_LENGTH_512"",""OFFICIAL_ASYMMETRIC_VS_PLAIN_DIAGNOSTIC"",""PUNCTUATION_VARIANT"",""REGISTERED_BOILERPLATE_REMOVED"",""SOURCE_IDENTITY_MASKED"",""SOURCE_NARRATIVE_ONLY"",""SUBJECT_ONLY"",""TITLE_ONLY"",""UNICODE_CANONICAL_VARIANT"",""WIDTH_COMPATIBILITY_LEXICAL_VIEW""]"	3cf84dfed0b1257622776c64ac3f509c3178122d11df84d5e0ec00a19bea53ce	false	false	false	NOT_RUN	Declared ablation lacks an authorized precomputed ranking variant.	9ad726afc983f34eb8862fb868eb56fb42ad689ee3a091dad991a0bfa6479fb9
NLP-D3	NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	N/A	PUNCTUATION_VARIANT	ROBUSTNESS	NOT_RUN	N/A	0	0											false	false	false	STOPPED_RECOVERABLE_CHECKPOINT	7cde5cfdcf0a0bfd4762f9e23c3b50287a0b9071cbf0bd21102bca4ae2ee024c	PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP_TITLE	8c259866f1dbc100d65933c9d522193f850232a20cd9790a2213cf09f4d9145b	6e4cb3f36481206eb1da77ab59bd440443ed6f8fd6efeb3c2091133edffc1a20	17	[]	"[""APOSTROPHE_VARIANT"",""CASE_NORMALIZED"",""DIACRITIC_FOLDED_LEXICAL_VIEW"",""HYPHEN_VARIANT"",""MARKUP_CLEANED"",""MAX_LENGTH_128"",""MAX_LENGTH_256"",""MAX_LENGTH_512"",""OFFICIAL_ASYMMETRIC_VS_PLAIN_DIAGNOSTIC"",""PUNCTUATION_VARIANT"",""REGISTERED_BOILERPLATE_REMOVED"",""SOURCE_IDENTITY_MASKED"",""SOURCE_NARRATIVE_ONLY"",""SUBJECT_ONLY"",""TITLE_ONLY"",""UNICODE_CANONICAL_VARIANT"",""WIDTH_COMPATIBILITY_LEXICAL_VIEW""]"	3cf84dfed0b1257622776c64ac3f509c3178122d11df84d5e0ec00a19bea53ce	false	false	false	NOT_RUN	Declared ablation lacks an authorized precomputed ranking variant.	4d205f365aa7ddf0fa9661904b0f0a39f00ae7b493ab4ff7b52f184d02c87256
