case_id	phase	method	path	expected_status	actual_status	outcome	latency_ms	response_bytes	response_sha256	error
C01-W00-R0010	CONCURRENCY_C1	GET	/api/trace/v3/exploration/navigation-states	200	200	PASS	1.460417	718	f0f645ac4f89bbf8b653d376f1e8962f8f76aa12d51a06b8cb8b45f3ab448122	
C01-W00-R0011	CONCURRENCY_C1	GET	/api/trace/v3/exploration/scopes	200	200	PASS	2.994125	707	41e92088169e46435c20c42666bd8c6f967b2292c06887856eadbbc478d6c5ba	
C01-W00-R0012	CONCURRENCY_C1	GET	/api/trace/v3/exploration/transitions	200	200	PASS	2.114500	712	b56a5b695427007bb25f80c4ceb9393c99d446a32a7202993082b002e2b836c1	
C01-W00-R0013	CONCURRENCY_C1	GET	/api/trace/v3/exploration/workflows	200	200	PASS	1.358125	710	de531bba5fb596fa2cabaf6f85964fce9b235e1696e6da98ba6a287aebd129c5	
C01-W00-R0014	CONCURRENCY_C1	GET	/api/trace/v3/exploration/association-realizations	200	200	PASS	1.338500	725	2055daed0bcf6b8683685111e1a08e80f77c46c3c857699a40af3bee93d456d1	
C01-W00-R0015	CONCURRENCY_C1	GET	/api/trace/v3/exploration/associations	200	200	PASS	1.704208	713	112656881141e3e6fe08e84889d751d97594a486f7395a82fa0259bf56e1e546	
C01-W00-R0016	CONCURRENCY_C1	GET	/api/trace/v3/exploration/baseline/reconciliation	200	200	PASS	2.498833	2189	b47499950063363bb5f9ab4fc5980ba0456e03891bd08b3812dfbecadb42775b	
C01-W00-R0017	CONCURRENCY_C1	GET	/api/trace/v3/exploration/capabilities	200	200	PASS	1.640791	3161	45893bee2ee38d5b79f1060c05c65fed9715a572368a3ddcf339afaf2f9cc33a	
C01-W00-R0018	CONCURRENCY_C1	GET	/api/trace/v3/exploration/composition-coherence-reviews	200	200	PASS	1.802958	730	8c9d2305760164516c357a83df743c9bbf90641939f104481c3a9da17377b9a7	
C01-W00-R0019	CONCURRENCY_C1	GET	/api/trace/v3/exploration/compositions	200	200	PASS	2.028708	713	f24bf8431d2e48ebf0ea9bf33a2e75f5a59b2a37a40dc09fca99db228c4c53cd	
C01-W00-R0020	CONCURRENCY_C1	GET	/api/trace/v3/exploration/concept-senses	200	200	PASS	2.506584	715	31f3e8c824758ad9bc595bf0d5b335f902933b1d04fee360bf36e3a292dd2676	
C01-W00-R0021	CONCURRENCY_C1	GET	/api/trace/v3/exploration/concepts	200	200	PASS	1.518167	709	e868697ef6929bb232c46bc4900fea0a65999ee7b3012bc6d31c9f3b7011f002	
C01-W00-R0022	CONCURRENCY_C1	GET	/api/trace/v3/exploration/exports	200	200	PASS	1.276834	708	0c76ad647e7a38cfe75d0185b0343abb847a0f5835903d30bd680c78a0d5a8e8	
C01-W00-R0023	CONCURRENCY_C1	GET	/api/trace/v3/exploration/incidences	200	200	PASS	1.192541	711	66defbdbbce3dbe5717864f006dac588011c9ed4f3631c259468f3cdaca99325	
C01-W00-R0024	CONCURRENCY_C1	GET	/api/trace/v3/exploration/navigation-states	200	200	PASS	1.594667	718	f0f645ac4f89bbf8b653d376f1e8962f8f76aa12d51a06b8cb8b45f3ab448122	
C01-W00-R0025	CONCURRENCY_C1	GET	/api/trace/v3/exploration/scopes	200	200	PASS	2.134625	707	41e92088169e46435c20c42666bd8c6f967b2292c06887856eadbbc478d6c5ba	
C01-W00-R0026	CONCURRENCY_C1	GET	/api/trace/v3/exploration/transitions	200	200	PASS	1.601875	712	b56a5b695427007bb25f80c4ceb9393c99d446a32a7202993082b002e2b836c1	
C01-W00-R0027	CONCURRENCY_C1	GET	/api/trace/v3/exploration/workflows	200	200	PASS	1.440042	710	de531bba5fb596fa2cabaf6f85964fce9b235e1696e6da98ba6a287aebd129c5	
C01-W00-R0028	CONCURRENCY_C1	GET	/api/trace/v3/exploration/association-realizations	200	200	PASS	1.653167	725	2055daed0bcf6b8683685111e1a08e80f77c46c3c857699a40af3bee93d456d1	
C01-W00-R0029	CONCURRENCY_C1	GET	/api/trace/v3/exploration/associations	200	200	PASS	2.602333	713	112656881141e3e6fe08e84889d751d97594a486f7395a82fa0259bf56e1e546	
C01-W00-R0030	CONCURRENCY_C1	GET	/api/trace/v3/exploration/baseline/reconciliation	200	200	PASS	1.769125	2189	b47499950063363bb5f9ab4fc5980ba0456e03891bd08b3812dfbecadb42775b	
C01-W00-R0031	CONCURRENCY_C1	GET	/api/trace/v3/exploration/capabilities	200	200	PASS	1.338500	3161	45893bee2ee38d5b79f1060c05c65fed9715a572368a3ddcf339afaf2f9cc33a	
C01-W00-R0032	CONCURRENCY_C1	GET	/api/trace/v3/exploration/composition-coherence-reviews	200	200	PASS	1.327500	730	8c9d2305760164516c357a83df743c9bbf90641939f104481c3a9da17377b9a7	
C01-W00-R0033	CONCURRENCY_C1	GET	/api/trace/v3/exploration/compositions	200	200	PASS	1.343750	713	f24bf8431d2e48ebf0ea9bf33a2e75f5a59b2a37a40dc09fca99db228c4c53cd	
C01-W00-R0034	CONCURRENCY_C1	GET	/api/trace/v3/exploration/concept-senses	200	200	PASS	1.422583	715	31f3e8c824758ad9bc595bf0d5b335f902933b1d04fee360bf36e3a292dd2676	
C01-W00-R0035	CONCURRENCY_C1	GET	/api/trace/v3/exploration/concepts	200	200	PASS	2.118250	709	e868697ef6929bb232c46bc4900fea0a65999ee7b3012bc6d31c9f3b7011f002	
C01-W00-R0036	CONCURRENCY_C1	GET	/api/trace/v3/exploration/exports	200	200	PASS	1.469042	708	0c76ad647e7a38cfe75d0185b0343abb847a0f5835903d30bd680c78a0d5a8e8	
C01-W00-R0037	CONCURRENCY_C1	GET	/api/trace/v3/exploration/incidences	200	200	PASS	1.306000	711	66defbdbbce3dbe5717864f006dac588011c9ed4f3631c259468f3cdaca99325	
C01-W00-R0038	CONCURRENCY_C1	GET	/api/trace/v3/exploration/navigation-states	200	200	PASS	1.447458	718	f0f645ac4f89bbf8b653d376f1e8962f8f76aa12d51a06b8cb8b45f3ab448122	
C01-W00-R0039	CONCURRENCY_C1	GET	/api/trace/v3/exploration/scopes	200	200	PASS	2.172250	707	41e92088169e46435c20c42666bd8c6f967b2292c06887856eadbbc478d6c5ba	
C01-W00-R0040	CONCURRENCY_C1	GET	/api/trace/v3/exploration/transitions	200	200	PASS	1.963500	712	b56a5b695427007bb25f80c4ceb9393c99d446a32a7202993082b002e2b836c1	
C01-W00-R0041	CONCURRENCY_C1	GET	/api/trace/v3/exploration/workflows	200	200	PASS	1.431000	710	de531bba5fb596fa2cabaf6f85964fce9b235e1696e6da98ba6a287aebd129c5	
C01-W00-R0042	CONCURRENCY_C1	GET	/api/trace/v3/exploration/association-realizations	200	200	PASS	1.272542	725	2055daed0bcf6b8683685111e1a08e80f77c46c3c857699a40af3bee93d456d1	
C01-W00-R0043	CONCURRENCY_C1	GET	/api/trace/v3/exploration/associations	200	200	PASS	1.328167	713	112656881141e3e6fe08e84889d751d97594a486f7395a82fa0259bf56e1e546	
C01-W00-R0044	CONCURRENCY_C1	GET	/api/trace/v3/exploration/baseline/reconciliation	200	200	PASS	1.457542	2189	b47499950063363bb5f9ab4fc5980ba0456e03891bd08b3812dfbecadb42775b	
C01-W00-R0045	CONCURRENCY_C1	GET	/api/trace/v3/exploration/capabilities	200	200	PASS	1.642708	3161	45893bee2ee38d5b79f1060c05c65fed9715a572368a3ddcf339afaf2f9cc33a	
C01-W00-R0046	CONCURRENCY_C1	GET	/api/trace/v3/exploration/composition-coherence-reviews	200	200	PASS	1.943667	730	8c9d2305760164516c357a83df743c9bbf90641939f104481c3a9da17377b9a7	
C01-W00-R0047	CONCURRENCY_C1	GET	/api/trace/v3/exploration/compositions	200	200	PASS	1.655542	713	f24bf8431d2e48ebf0ea9bf33a2e75f5a59b2a37a40dc09fca99db228c4c53cd	
C01-W00-R0048	CONCURRENCY_C1	GET	/api/trace/v3/exploration/concept-senses	200	200	PASS	1.832292	715	31f3e8c824758ad9bc595bf0d5b335f902933b1d04fee360bf36e3a292dd2676	
C01-W00-R0049	CONCURRENCY_C1	GET	/api/trace/v3/exploration/concepts	200	200	PASS	2.293375	709	e868697ef6929bb232c46bc4900fea0a65999ee7b3012bc6d31c9f3b7011f002	
C01-W00-R0050	CONCURRENCY_C1	GET	/api/trace/v3/exploration/exports	200	200	PASS	1.843042	708	0c76ad647e7a38cfe75d0185b0343abb847a0f5835903d30bd680c78a0d5a8e8	
C01-W00-R0051	CONCURRENCY_C1	GET	/api/trace/v3/exploration/incidences	200	200	PASS	1.325291	711	66defbdbbce3dbe5717864f006dac588011c9ed4f3631c259468f3cdaca99325	
C01-W00-R0052	CONCURRENCY_C1	GET	/api/trace/v3/exploration/navigation-states	200	200	PASS	1.132542	718	f0f645ac4f89bbf8b653d376f1e8962f8f76aa12d51a06b8cb8b45f3ab448122	
C01-W00-R0053	CONCURRENCY_C1	GET	/api/trace/v3/exploration/scopes	200	200	PASS	1.376750	707	41e92088169e46435c20c42666bd8c6f967b2292c06887856eadbbc478d6c5ba	
C01-W00-R0054	CONCURRENCY_C1	GET	/api/trace/v3/exploration/transitions	200	200	PASS	1.734708	712	b56a5b695427007bb25f80c4ceb9393c99d446a32a7202993082b002e2b836c1	
C01-W00-R0055	CONCURRENCY_C1	GET	/api/trace/v3/exploration/workflows	200	200	PASS	2.213292	710	de531bba5fb596fa2cabaf6f85964fce9b235e1696e6da98ba6a287aebd129c5	
C01-W00-R0056	CONCURRENCY_C1	GET	/api/trace/v3/exploration/association-realizations	200	200	PASS	1.580083	725	2055daed0bcf6b8683685111e1a08e80f77c46c3c857699a40af3bee93d456d1	
C01-W00-R0057	CONCURRENCY_C1	GET	/api/trace/v3/exploration/associations	200	200	PASS	1.348041	713	112656881141e3e6fe08e84889d751d97594a486f7395a82fa0259bf56e1e546	
C01-W00-R0058	CONCURRENCY_C1	GET	/api/trace/v3/exploration/baseline/reconciliation	200	200	PASS	2.243208	2189	b47499950063363bb5f9ab4fc5980ba0456e03891bd08b3812dfbecadb42775b	
C01-W00-R0059	CONCURRENCY_C1	GET	/api/trace/v3/exploration/capabilities	200	200	PASS	1.577375	3161	45893bee2ee38d5b79f1060c05c65fed9715a572368a3ddcf339afaf2f9cc33a	
C01-W00-R0060	CONCURRENCY_C1	GET	/api/trace/v3/exploration/composition-coherence-reviews	200	200	PASS	1.201209	730	8c9d2305760164516c357a83df743c9bbf90641939f104481c3a9da17377b9a7	
C01-W00-R0061	CONCURRENCY_C1	GET	/api/trace/v3/exploration/compositions	200	200	PASS	1.333250	713	f24bf8431d2e48ebf0ea9bf33a2e75f5a59b2a37a40dc09fca99db228c4c53cd	
C01-W00-R0062	CONCURRENCY_C1	GET	/api/trace/v3/exploration/concept-senses	200	200	PASS	1.520500	715	31f3e8c824758ad9bc595bf0d5b335f902933b1d04fee360bf36e3a292dd2676	
C01-W00-R0063	CONCURRENCY_C1	GET	/api/trace/v3/exploration/concepts	200	200	PASS	1.487500	709	e868697ef6929bb232c46bc4900fea0a65999ee7b3012bc6d31c9f3b7011f002	
C01-W00-R0064	CONCURRENCY_C1	GET	/api/trace/v3/exploration/exports	200	200	PASS	1.774041	708	0c76ad647e7a38cfe75d0185b0343abb847a0f5835903d30bd680c78a0d5a8e8	
C01-W00-R0065	CONCURRENCY_C1	GET	/api/trace/v3/exploration/incidences	200	200	PASS	2.171000	711	66defbdbbce3dbe5717864f006dac588011c9ed4f3631c259468f3cdaca99325	
C01-W00-R0066	CONCURRENCY_C1	GET	/api/trace/v3/exploration/navigation-states	200	200	PASS	1.878000	718	f0f645ac4f89bbf8b653d376f1e8962f8f76aa12d51a06b8cb8b45f3ab448122	
C01-W00-R0067	CONCURRENCY_C1	GET	/api/trace/v3/exploration/scopes	200	200	PASS	2.114958	707	41e92088169e46435c20c42666bd8c6f967b2292c06887856eadbbc478d6c5ba	
C01-W00-R0068	CONCURRENCY_C1	GET	/api/trace/v3/exploration/transitions	200	200	PASS	2.168333	712	b56a5b695427007bb25f80c4ceb9393c99d446a32a7202993082b002e2b836c1	
C01-W00-R0069	CONCURRENCY_C1	GET	/api/trace/v3/exploration/workflows	200	200	PASS	1.983541	710	de531bba5fb596fa2cabaf6f85964fce9b235e1696e6da98ba6a287aebd129c5	
C01-W00-R0070	CONCURRENCY_C1	GET	/api/trace/v3/exploration/association-realizations	200	200	PASS	1.365958	725	2055daed0bcf6b8683685111e1a08e80f77c46c3c857699a40af3bee93d456d1	
C01-W00-R0071	CONCURRENCY_C1	GET	/api/trace/v3/exploration/associations	200	200	PASS	1.286083	713	112656881141e3e6fe08e84889d751d97594a486f7395a82fa0259bf56e1e546	
C01-W00-R0072	CONCURRENCY_C1	GET	/api/trace/v3/exploration/baseline/reconciliation	200	200	PASS	1.295708	2189	b47499950063363bb5f9ab4fc5980ba0456e03891bd08b3812dfbecadb42775b	
C01-W00-R0073	CONCURRENCY_C1	GET	/api/trace/v3/exploration/capabilities	200	200	PASS	1.355875	3161	45893bee2ee38d5b79f1060c05c65fed9715a572368a3ddcf339afaf2f9cc33a	
C01-W00-R0074	CONCURRENCY_C1	GET	/api/trace/v3/exploration/composition-coherence-reviews	200	200	PASS	1.772417	730	8c9d2305760164516c357a83df743c9bbf90641939f104481c3a9da17377b9a7	
C01-W00-R0075	CONCURRENCY_C1	GET	/api/trace/v3/exploration/compositions	200	200	PASS	1.932208	713	f24bf8431d2e48ebf0ea9bf33a2e75f5a59b2a37a40dc09fca99db228c4c53cd	
C01-W00-R0076	CONCURRENCY_C1	GET	/api/trace/v3/exploration/concept-senses	200	200	PASS	1.400875	715	31f3e8c824758ad9bc595bf0d5b335f902933b1d04fee360bf36e3a292dd2676	
C01-W00-R0077	CONCURRENCY_C1	GET	/api/trace/v3/exploration/concepts	200	200	PASS	1.354250	709	e868697ef6929bb232c46bc4900fea0a65999ee7b3012bc6d31c9f3b7011f002	
C01-W00-R0078	CONCURRENCY_C1	GET	/api/trace/v3/exploration/exports	200	200	PASS	2.812792	708	0c76ad647e7a38cfe75d0185b0343abb847a0f5835903d30bd680c78a0d5a8e8	
C01-W00-R0079	CONCURRENCY_C1	GET	/api/trace/v3/exploration/incidences	200	200	PASS	1.553875	711	66defbdbbce3dbe5717864f006dac588011c9ed4f3631c259468f3cdaca99325	
C01-W00-R0080	CONCURRENCY_C1	GET	/api/trace/v3/exploration/navigation-states	200	200	PASS	1.403000	718	f0f645ac4f89bbf8b653d376f1e8962f8f76aa12d51a06b8cb8b45f3ab448122	
C01-W00-R0081	CONCURRENCY_C1	GET	/api/trace/v3/exploration/scopes	200	200	PASS	1.178792	707	41e92088169e46435c20c42666bd8c6f967b2292c06887856eadbbc478d6c5ba	
C01-W00-R0082	CONCURRENCY_C1	GET	/api/trace/v3/exploration/transitions	200	200	PASS	1.358958	712	b56a5b695427007bb25f80c4ceb9393c99d446a32a7202993082b002e2b836c1	
C01-W00-R0083	CONCURRENCY_C1	GET	/api/trace/v3/exploration/workflows	200	200	PASS	1.687334	710	de531bba5fb596fa2cabaf6f85964fce9b235e1696e6da98ba6a287aebd129c5	
C01-W00-R0084	CONCURRENCY_C1	GET	/api/trace/v3/exploration/association-realizations	200	200	PASS	2.169792	725	2055daed0bcf6b8683685111e1a08e80f77c46c3c857699a40af3bee93d456d1	
C01-W00-R0085	CONCURRENCY_C1	GET	/api/trace/v3/exploration/associations	200	200	PASS	2.365167	713	112656881141e3e6fe08e84889d751d97594a486f7395a82fa0259bf56e1e546	
C01-W00-R0086	CONCURRENCY_C1	GET	/api/trace/v3/exploration/baseline/reconciliation	200	200	PASS	1.507792	2189	b47499950063363bb5f9ab4fc5980ba0456e03891bd08b3812dfbecadb42775b	
C01-W00-R0087	CONCURRENCY_C1	GET	/api/trace/v3/exploration/capabilities	200	200	PASS	1.428000	3161	45893bee2ee38d5b79f1060c05c65fed9715a572368a3ddcf339afaf2f9cc33a	
C01-W00-R0088	CONCURRENCY_C1	GET	/api/trace/v3/exploration/composition-coherence-reviews	200	200	PASS	2.295708	730	8c9d2305760164516c357a83df743c9bbf90641939f104481c3a9da17377b9a7	
C01-W00-R0089	CONCURRENCY_C1	GET	/api/trace/v3/exploration/compositions	200	200	PASS	1.541125	713	f24bf8431d2e48ebf0ea9bf33a2e75f5a59b2a37a40dc09fca99db228c4c53cd	
C01-W00-R0090	CONCURRENCY_C1	GET	/api/trace/v3/exploration/concept-senses	200	200	PASS	1.310667	715	31f3e8c824758ad9bc595bf0d5b335f902933b1d04fee360bf36e3a292dd2676	
C01-W00-R0091	CONCURRENCY_C1	GET	/api/trace/v3/exploration/concepts	200	200	PASS	1.230125	709	e868697ef6929bb232c46bc4900fea0a65999ee7b3012bc6d31c9f3b7011f002	
C01-W00-R0092	CONCURRENCY_C1	GET	/api/trace/v3/exploration/exports	200	200	PASS	1.393000	708	0c76ad647e7a38cfe75d0185b0343abb847a0f5835903d30bd680c78a0d5a8e8	
C01-W00-R0093	CONCURRENCY_C1	GET	/api/trace/v3/exploration/incidences	200	200	PASS	1.552167	711	66defbdbbce3dbe5717864f006dac588011c9ed4f3631c259468f3cdaca99325	
C01-W00-R0094	CONCURRENCY_C1	GET	/api/trace/v3/exploration/navigation-states	200	200	PASS	1.890250	718	f0f645ac4f89bbf8b653d376f1e8962f8f76aa12d51a06b8cb8b45f3ab448122	
C01-W00-R0095	CONCURRENCY_C1	GET	/api/trace/v3/exploration/scopes	200	200	PASS	1.771083	707	41e92088169e46435c20c42666bd8c6f967b2292c06887856eadbbc478d6c5ba	
C01-W00-R0096	CONCURRENCY_C1	GET	/api/trace/v3/exploration/transitions	200	200	PASS	1.362375	712	b56a5b695427007bb25f80c4ceb9393c99d446a32a7202993082b002e2b836c1	
C01-W00-R0097	CONCURRENCY_C1	GET	/api/trace/v3/exploration/workflows	200	200	PASS	1.381584	710	de531bba5fb596fa2cabaf6f85964fce9b235e1696e6da98ba6a287aebd129c5	
C01-W00-R0098	CONCURRENCY_C1	GET	/api/trace/v3/exploration/association-realizations	200	200	PASS	2.441250	725	2055daed0bcf6b8683685111e1a08e80f77c46c3c857699a40af3bee93d456d1	
C01-W00-R0099	CONCURRENCY_C1	GET	/api/trace/v3/exploration/associations	200	200	PASS	1.657333	713	112656881141e3e6fe08e84889d751d97594a486f7395a82fa0259bf56e1e546	
C05-W00-R0000	CONCURRENCY_C5	GET	/api/trace/v3/exploration/association-realizations	200	200	PASS	2.042750	725	2055daed0bcf6b8683685111e1a08e80f77c46c3c857699a40af3bee93d456d1	
C05-W00-R0001	CONCURRENCY_C5	GET	/api/trace/v3/exploration/associations	200	200	PASS	5.231333	713	112656881141e3e6fe08e84889d751d97594a486f7395a82fa0259bf56e1e546	
C05-W00-R0002	CONCURRENCY_C5	GET	/api/trace/v3/exploration/baseline/reconciliation	200	200	PASS	5.529291	2189	b47499950063363bb5f9ab4fc5980ba0456e03891bd08b3812dfbecadb42775b	
C05-W00-R0003	CONCURRENCY_C5	GET	/api/trace/v3/exploration/capabilities	200	200	PASS	5.847958	3161	45893bee2ee38d5b79f1060c05c65fed9715a572368a3ddcf339afaf2f9cc33a	
C05-W00-R0004	CONCURRENCY_C5	GET	/api/trace/v3/exploration/composition-coherence-reviews	200	200	PASS	5.656666	730	8c9d2305760164516c357a83df743c9bbf90641939f104481c3a9da17377b9a7	
C05-W00-R0005	CONCURRENCY_C5	GET	/api/trace/v3/exploration/compositions	200	200	PASS	6.646625	713	f24bf8431d2e48ebf0ea9bf33a2e75f5a59b2a37a40dc09fca99db228c4c53cd	
C05-W00-R0006	CONCURRENCY_C5	GET	/api/trace/v3/exploration/concept-senses	200	200	PASS	6.172625	715	31f3e8c824758ad9bc595bf0d5b335f902933b1d04fee360bf36e3a292dd2676	
C05-W00-R0007	CONCURRENCY_C5	GET	/api/trace/v3/exploration/concepts	200	200	PASS	5.384916	709	e868697ef6929bb232c46bc4900fea0a65999ee7b3012bc6d31c9f3b7011f002	
C05-W00-R0008	CONCURRENCY_C5	GET	/api/trace/v3/exploration/exports	200	200	PASS	5.544125	708	0c76ad647e7a38cfe75d0185b0343abb847a0f5835903d30bd680c78a0d5a8e8	
C05-W00-R0009	CONCURRENCY_C5	GET	/api/trace/v3/exploration/incidences	200	200	PASS	4.476667	711	66defbdbbce3dbe5717864f006dac588011c9ed4f3631c259468f3cdaca99325	
C05-W00-R0010	CONCURRENCY_C5	GET	/api/trace/v3/exploration/navigation-states	200	200	PASS	6.149875	718	f0f645ac4f89bbf8b653d376f1e8962f8f76aa12d51a06b8cb8b45f3ab448122	
C05-W00-R0011	CONCURRENCY_C5	GET	/api/trace/v3/exploration/scopes	200	200	PASS	8.140459	707	41e92088169e46435c20c42666bd8c6f967b2292c06887856eadbbc478d6c5ba	
C05-W00-R0012	CONCURRENCY_C5	GET	/api/trace/v3/exploration/transitions	200	200	PASS	7.700792	712	b56a5b695427007bb25f80c4ceb9393c99d446a32a7202993082b002e2b836c1	
C05-W00-R0013	CONCURRENCY_C5	GET	/api/trace/v3/exploration/workflows	200	200	PASS	5.449292	710	de531bba5fb596fa2cabaf6f85964fce9b235e1696e6da98ba6a287aebd129c5	
C05-W00-R0014	CONCURRENCY_C5	GET	/api/trace/v3/exploration/association-realizations	200	200	PASS	5.576458	725	2055daed0bcf6b8683685111e1a08e80f77c46c3c857699a40af3bee93d456d1	
C05-W00-R0015	CONCURRENCY_C5	GET	/api/trace/v3/exploration/associations	200	200	PASS	5.303042	713	112656881141e3e6fe08e84889d751d97594a486f7395a82fa0259bf56e1e546	
C05-W00-R0016	CONCURRENCY_C5	GET	/api/trace/v3/exploration/baseline/reconciliation	200	200	PASS	4.812375	2189	b47499950063363bb5f9ab4fc5980ba0456e03891bd08b3812dfbecadb42775b	
C05-W00-R0017	CONCURRENCY_C5	GET	/api/trace/v3/exploration/capabilities	200	200	PASS	6.342125	3161	45893bee2ee38d5b79f1060c05c65fed9715a572368a3ddcf339afaf2f9cc33a	
C05-W00-R0018	CONCURRENCY_C5	GET	/api/trace/v3/exploration/composition-coherence-reviews	200	200	PASS	5.316500	730	8c9d2305760164516c357a83df743c9bbf90641939f104481c3a9da17377b9a7	
C05-W00-R0019	CONCURRENCY_C5	GET	/api/trace/v3/exploration/compositions	200	200	PASS	5.523500	713	f24bf8431d2e48ebf0ea9bf33a2e75f5a59b2a37a40dc09fca99db228c4c53cd	
C05-W01-R0000	CONCURRENCY_C5	GET	/api/trace/v3/exploration/associations	200	200	PASS	5.755458	713	112656881141e3e6fe08e84889d751d97594a486f7395a82fa0259bf56e1e546	
C05-W01-R0001	CONCURRENCY_C5	GET	/api/trace/v3/exploration/baseline/reconciliation	200	200	PASS	5.919375	2189	b47499950063363bb5f9ab4fc5980ba0456e03891bd08b3812dfbecadb42775b	
C05-W01-R0002	CONCURRENCY_C5	GET	/api/trace/v3/exploration/capabilities	200	200	PASS	6.211500	3161	45893bee2ee38d5b79f1060c05c65fed9715a572368a3ddcf339afaf2f9cc33a	
C05-W01-R0003	CONCURRENCY_C5	GET	/api/trace/v3/exploration/composition-coherence-reviews	200	200	PASS	4.835500	730	8c9d2305760164516c357a83df743c9bbf90641939f104481c3a9da17377b9a7	
C05-W01-R0004	CONCURRENCY_C5	GET	/api/trace/v3/exploration/compositions	200	200	PASS	6.577959	713	f24bf8431d2e48ebf0ea9bf33a2e75f5a59b2a37a40dc09fca99db228c4c53cd	
C05-W01-R0005	CONCURRENCY_C5	GET	/api/trace/v3/exploration/concept-senses	200	200	PASS	6.786542	715	31f3e8c824758ad9bc595bf0d5b335f902933b1d04fee360bf36e3a292dd2676	
C05-W01-R0006	CONCURRENCY_C5	GET	/api/trace/v3/exploration/concepts	200	200	PASS	5.664666	709	e868697ef6929bb232c46bc4900fea0a65999ee7b3012bc6d31c9f3b7011f002	
C05-W01-R0007	CONCURRENCY_C5	GET	/api/trace/v3/exploration/exports	200	200	PASS	4.283916	708	0c76ad647e7a38cfe75d0185b0343abb847a0f5835903d30bd680c78a0d5a8e8	
C05-W01-R0008	CONCURRENCY_C5	GET	/api/trace/v3/exploration/incidences	200	200	PASS	6.024166	711	66defbdbbce3dbe5717864f006dac588011c9ed4f3631c259468f3cdaca99325	
C05-W01-R0009	CONCURRENCY_C5	GET	/api/trace/v3/exploration/navigation-states	200	200	PASS	5.254542	718	f0f645ac4f89bbf8b653d376f1e8962f8f76aa12d51a06b8cb8b45f3ab448122	
C05-W01-R0010	CONCURRENCY_C5	GET	/api/trace/v3/exploration/scopes	200	200	PASS	8.114750	707	41e92088169e46435c20c42666bd8c6f967b2292c06887856eadbbc478d6c5ba	
C05-W01-R0011	CONCURRENCY_C5	GET	/api/trace/v3/exploration/transitions	200	200	PASS	7.766625	712	b56a5b695427007bb25f80c4ceb9393c99d446a32a7202993082b002e2b836c1	
C05-W01-R0012	CONCURRENCY_C5	GET	/api/trace/v3/exploration/workflows	200	200	PASS	5.630500	710	de531bba5fb596fa2cabaf6f85964fce9b235e1696e6da98ba6a287aebd129c5	
C05-W01-R0013	CONCURRENCY_C5	GET	/api/trace/v3/exploration/association-realizations	200	200	PASS	6.081375	725	2055daed0bcf6b8683685111e1a08e80f77c46c3c857699a40af3bee93d456d1	
C05-W01-R0014	CONCURRENCY_C5	GET	/api/trace/v3/exploration/associations	200	200	PASS	4.730167	713	112656881141e3e6fe08e84889d751d97594a486f7395a82fa0259bf56e1e546	
