case_id	phase	method	path	expected_status	actual_status	outcome	latency_ms	response_bytes	response_sha256	error
C01-W00-R0021	CONCURRENCY_C1	GET	/api/trace/v3/exploration/concepts	200	200	PASS	2.014833	709	e868697ef6929bb232c46bc4900fea0a65999ee7b3012bc6d31c9f3b7011f002	
C01-W00-R0022	CONCURRENCY_C1	GET	/api/trace/v3/exploration/exports	200	200	PASS	1.904792	708	0c76ad647e7a38cfe75d0185b0343abb847a0f5835903d30bd680c78a0d5a8e8	
C01-W00-R0023	CONCURRENCY_C1	GET	/api/trace/v3/exploration/incidences	200	200	PASS	1.485125	711	66defbdbbce3dbe5717864f006dac588011c9ed4f3631c259468f3cdaca99325	
C01-W00-R0024	CONCURRENCY_C1	GET	/api/trace/v3/exploration/navigation-states	200	200	PASS	1.543750	718	f0f645ac4f89bbf8b653d376f1e8962f8f76aa12d51a06b8cb8b45f3ab448122	
C01-W00-R0025	CONCURRENCY_C1	GET	/api/trace/v3/exploration/scopes	200	200	PASS	1.252667	707	41e92088169e46435c20c42666bd8c6f967b2292c06887856eadbbc478d6c5ba	
C01-W00-R0026	CONCURRENCY_C1	GET	/api/trace/v3/exploration/transitions	200	200	PASS	1.217583	712	b56a5b695427007bb25f80c4ceb9393c99d446a32a7202993082b002e2b836c1	
C01-W00-R0027	CONCURRENCY_C1	GET	/api/trace/v3/exploration/workflows	200	200	PASS	1.191708	710	de531bba5fb596fa2cabaf6f85964fce9b235e1696e6da98ba6a287aebd129c5	
C01-W00-R0028	CONCURRENCY_C1	GET	/api/trace/v3/exploration/association-realizations	200	200	PASS	1.137709	725	2055daed0bcf6b8683685111e1a08e80f77c46c3c857699a40af3bee93d456d1	
C01-W00-R0029	CONCURRENCY_C1	GET	/api/trace/v3/exploration/associations	200	200	PASS	1.163250	713	112656881141e3e6fe08e84889d751d97594a486f7395a82fa0259bf56e1e546	
C01-W00-R0030	CONCURRENCY_C1	GET	/api/trace/v3/exploration/baseline/reconciliation	200	200	PASS	1.726042	2189	b47499950063363bb5f9ab4fc5980ba0456e03891bd08b3812dfbecadb42775b	
C01-W00-R0031	CONCURRENCY_C1	GET	/api/trace/v3/exploration/capabilities	200	200	PASS	1.378041	3161	45893bee2ee38d5b79f1060c05c65fed9715a572368a3ddcf339afaf2f9cc33a	
C01-W00-R0032	CONCURRENCY_C1	GET	/api/trace/v3/exploration/composition-coherence-reviews	200	200	PASS	1.293542	730	8c9d2305760164516c357a83df743c9bbf90641939f104481c3a9da17377b9a7	
C01-W00-R0033	CONCURRENCY_C1	GET	/api/trace/v3/exploration/compositions	200	200	PASS	1.924250	713	f24bf8431d2e48ebf0ea9bf33a2e75f5a59b2a37a40dc09fca99db228c4c53cd	
C01-W00-R0034	CONCURRENCY_C1	GET	/api/trace/v3/exploration/concept-senses	200	200	PASS	1.667208	715	31f3e8c824758ad9bc595bf0d5b335f902933b1d04fee360bf36e3a292dd2676	
C01-W00-R0035	CONCURRENCY_C1	GET	/api/trace/v3/exploration/concepts	200	200	PASS	1.403625	709	e868697ef6929bb232c46bc4900fea0a65999ee7b3012bc6d31c9f3b7011f002	
C01-W00-R0036	CONCURRENCY_C1	GET	/api/trace/v3/exploration/exports	200	200	PASS	1.148792	708	0c76ad647e7a38cfe75d0185b0343abb847a0f5835903d30bd680c78a0d5a8e8	
C01-W00-R0037	CONCURRENCY_C1	GET	/api/trace/v3/exploration/incidences	200	200	PASS	1.285208	711	66defbdbbce3dbe5717864f006dac588011c9ed4f3631c259468f3cdaca99325	
C01-W00-R0038	CONCURRENCY_C1	GET	/api/trace/v3/exploration/navigation-states	200	200	PASS	1.248791	718	f0f645ac4f89bbf8b653d376f1e8962f8f76aa12d51a06b8cb8b45f3ab448122	
C01-W00-R0039	CONCURRENCY_C1	GET	/api/trace/v3/exploration/scopes	200	200	PASS	1.105333	707	41e92088169e46435c20c42666bd8c6f967b2292c06887856eadbbc478d6c5ba	
C01-W00-R0040	CONCURRENCY_C1	GET	/api/trace/v3/exploration/transitions	200	200	PASS	1.151791	712	b56a5b695427007bb25f80c4ceb9393c99d446a32a7202993082b002e2b836c1	
C01-W00-R0041	CONCURRENCY_C1	GET	/api/trace/v3/exploration/workflows	200	200	PASS	1.554375	710	de531bba5fb596fa2cabaf6f85964fce9b235e1696e6da98ba6a287aebd129c5	
C01-W00-R0042	CONCURRENCY_C1	GET	/api/trace/v3/exploration/association-realizations	200	200	PASS	1.567917	725	2055daed0bcf6b8683685111e1a08e80f77c46c3c857699a40af3bee93d456d1	
C01-W00-R0043	CONCURRENCY_C1	GET	/api/trace/v3/exploration/associations	200	200	PASS	1.376750	713	112656881141e3e6fe08e84889d751d97594a486f7395a82fa0259bf56e1e546	
C01-W00-R0044	CONCURRENCY_C1	GET	/api/trace/v3/exploration/baseline/reconciliation	200	200	PASS	1.300125	2189	b47499950063363bb5f9ab4fc5980ba0456e03891bd08b3812dfbecadb42775b	
C01-W00-R0045	CONCURRENCY_C1	GET	/api/trace/v3/exploration/capabilities	200	200	PASS	1.848417	3161	45893bee2ee38d5b79f1060c05c65fed9715a572368a3ddcf339afaf2f9cc33a	
C01-W00-R0046	CONCURRENCY_C1	GET	/api/trace/v3/exploration/composition-coherence-reviews	200	200	PASS	1.647333	730	8c9d2305760164516c357a83df743c9bbf90641939f104481c3a9da17377b9a7	
C01-W00-R0047	CONCURRENCY_C1	GET	/api/trace/v3/exploration/compositions	200	200	PASS	1.299166	713	f24bf8431d2e48ebf0ea9bf33a2e75f5a59b2a37a40dc09fca99db228c4c53cd	
C01-W00-R0048	CONCURRENCY_C1	GET	/api/trace/v3/exploration/concept-senses	200	200	PASS	1.256833	715	31f3e8c824758ad9bc595bf0d5b335f902933b1d04fee360bf36e3a292dd2676	
C01-W00-R0049	CONCURRENCY_C1	GET	/api/trace/v3/exploration/concepts	200	200	PASS	1.213125	709	e868697ef6929bb232c46bc4900fea0a65999ee7b3012bc6d31c9f3b7011f002	
C01-W00-R0050	CONCURRENCY_C1	GET	/api/trace/v3/exploration/exports	200	200	PASS	1.196375	708	0c76ad647e7a38cfe75d0185b0343abb847a0f5835903d30bd680c78a0d5a8e8	
C01-W00-R0051	CONCURRENCY_C1	GET	/api/trace/v3/exploration/incidences	200	200	PASS	1.407792	711	66defbdbbce3dbe5717864f006dac588011c9ed4f3631c259468f3cdaca99325	
C01-W00-R0052	CONCURRENCY_C1	GET	/api/trace/v3/exploration/navigation-states	200	200	PASS	1.246542	718	f0f645ac4f89bbf8b653d376f1e8962f8f76aa12d51a06b8cb8b45f3ab448122	
C01-W00-R0053	CONCURRENCY_C1	GET	/api/trace/v3/exploration/scopes	200	200	PASS	1.896834	707	41e92088169e46435c20c42666bd8c6f967b2292c06887856eadbbc478d6c5ba	
C01-W00-R0054	CONCURRENCY_C1	GET	/api/trace/v3/exploration/transitions	200	200	PASS	3.716125	712	b56a5b695427007bb25f80c4ceb9393c99d446a32a7202993082b002e2b836c1	
C01-W00-R0055	CONCURRENCY_C1	GET	/api/trace/v3/exploration/workflows	200	200	PASS	1.774917	710	de531bba5fb596fa2cabaf6f85964fce9b235e1696e6da98ba6a287aebd129c5	
C01-W00-R0056	CONCURRENCY_C1	GET	/api/trace/v3/exploration/association-realizations	200	200	PASS	1.454083	725	2055daed0bcf6b8683685111e1a08e80f77c46c3c857699a40af3bee93d456d1	
C01-W00-R0057	CONCURRENCY_C1	GET	/api/trace/v3/exploration/associations	200	200	PASS	1.437417	713	112656881141e3e6fe08e84889d751d97594a486f7395a82fa0259bf56e1e546	
C01-W00-R0058	CONCURRENCY_C1	GET	/api/trace/v3/exploration/baseline/reconciliation	200	200	PASS	1.432500	2189	b47499950063363bb5f9ab4fc5980ba0456e03891bd08b3812dfbecadb42775b	
C01-W00-R0059	CONCURRENCY_C1	GET	/api/trace/v3/exploration/capabilities	200	200	PASS	1.220375	3161	45893bee2ee38d5b79f1060c05c65fed9715a572368a3ddcf339afaf2f9cc33a	
C01-W00-R0060	CONCURRENCY_C1	GET	/api/trace/v3/exploration/composition-coherence-reviews	200	200	PASS	1.193500	730	8c9d2305760164516c357a83df743c9bbf90641939f104481c3a9da17377b9a7	
C01-W00-R0061	CONCURRENCY_C1	GET	/api/trace/v3/exploration/compositions	200	200	PASS	1.289167	713	f24bf8431d2e48ebf0ea9bf33a2e75f5a59b2a37a40dc09fca99db228c4c53cd	
C01-W00-R0062	CONCURRENCY_C1	GET	/api/trace/v3/exploration/concept-senses	200	200	PASS	1.150166	715	31f3e8c824758ad9bc595bf0d5b335f902933b1d04fee360bf36e3a292dd2676	
C01-W00-R0063	CONCURRENCY_C1	GET	/api/trace/v3/exploration/concepts	200	200	PASS	1.152125	709	e868697ef6929bb232c46bc4900fea0a65999ee7b3012bc6d31c9f3b7011f002	
C01-W00-R0064	CONCURRENCY_C1	GET	/api/trace/v3/exploration/exports	200	200	PASS	1.828000	708	0c76ad647e7a38cfe75d0185b0343abb847a0f5835903d30bd680c78a0d5a8e8	
C01-W00-R0065	CONCURRENCY_C1	GET	/api/trace/v3/exploration/incidences	200	200	PASS	1.625500	711	66defbdbbce3dbe5717864f006dac588011c9ed4f3631c259468f3cdaca99325	
C01-W00-R0066	CONCURRENCY_C1	GET	/api/trace/v3/exploration/navigation-states	200	200	PASS	2.747000	718	f0f645ac4f89bbf8b653d376f1e8962f8f76aa12d51a06b8cb8b45f3ab448122	
C01-W00-R0067	CONCURRENCY_C1	GET	/api/trace/v3/exploration/scopes	200	200	PASS	2.243125	707	41e92088169e46435c20c42666bd8c6f967b2292c06887856eadbbc478d6c5ba	
C01-W00-R0068	CONCURRENCY_C1	GET	/api/trace/v3/exploration/transitions	200	200	PASS	1.260625	712	b56a5b695427007bb25f80c4ceb9393c99d446a32a7202993082b002e2b836c1	
C01-W00-R0069	CONCURRENCY_C1	GET	/api/trace/v3/exploration/workflows	200	200	PASS	1.446125	710	de531bba5fb596fa2cabaf6f85964fce9b235e1696e6da98ba6a287aebd129c5	
C01-W00-R0070	CONCURRENCY_C1	GET	/api/trace/v3/exploration/association-realizations	200	200	PASS	1.134083	725	2055daed0bcf6b8683685111e1a08e80f77c46c3c857699a40af3bee93d456d1	
C01-W00-R0071	CONCURRENCY_C1	GET	/api/trace/v3/exploration/associations	200	200	PASS	1.251709	713	112656881141e3e6fe08e84889d751d97594a486f7395a82fa0259bf56e1e546	
C01-W00-R0072	CONCURRENCY_C1	GET	/api/trace/v3/exploration/baseline/reconciliation	200	200	PASS	1.105542	2189	b47499950063363bb5f9ab4fc5980ba0456e03891bd08b3812dfbecadb42775b	
C01-W00-R0073	CONCURRENCY_C1	GET	/api/trace/v3/exploration/capabilities	200	200	PASS	1.797083	3161	45893bee2ee38d5b79f1060c05c65fed9715a572368a3ddcf339afaf2f9cc33a	
C01-W00-R0074	CONCURRENCY_C1	GET	/api/trace/v3/exploration/composition-coherence-reviews	200	200	PASS	1.851000	730	8c9d2305760164516c357a83df743c9bbf90641939f104481c3a9da17377b9a7	
C01-W00-R0075	CONCURRENCY_C1	GET	/api/trace/v3/exploration/compositions	200	200	PASS	2.222041	713	f24bf8431d2e48ebf0ea9bf33a2e75f5a59b2a37a40dc09fca99db228c4c53cd	
C01-W00-R0076	CONCURRENCY_C1	GET	/api/trace/v3/exploration/concept-senses	200	200	PASS	1.646542	715	31f3e8c824758ad9bc595bf0d5b335f902933b1d04fee360bf36e3a292dd2676	
C01-W00-R0077	CONCURRENCY_C1	GET	/api/trace/v3/exploration/concepts	200	200	PASS	1.294916	709	e868697ef6929bb232c46bc4900fea0a65999ee7b3012bc6d31c9f3b7011f002	
C01-W00-R0078	CONCURRENCY_C1	GET	/api/trace/v3/exploration/exports	200	200	PASS	1.264875	708	0c76ad647e7a38cfe75d0185b0343abb847a0f5835903d30bd680c78a0d5a8e8	
C01-W00-R0079	CONCURRENCY_C1	GET	/api/trace/v3/exploration/incidences	200	200	PASS	1.223792	711	66defbdbbce3dbe5717864f006dac588011c9ed4f3631c259468f3cdaca99325	
C01-W00-R0080	CONCURRENCY_C1	GET	/api/trace/v3/exploration/navigation-states	200	200	PASS	1.334000	718	f0f645ac4f89bbf8b653d376f1e8962f8f76aa12d51a06b8cb8b45f3ab448122	
C01-W00-R0081	CONCURRENCY_C1	GET	/api/trace/v3/exploration/scopes	200	200	PASS	1.129959	707	41e92088169e46435c20c42666bd8c6f967b2292c06887856eadbbc478d6c5ba	
C01-W00-R0082	CONCURRENCY_C1	GET	/api/trace/v3/exploration/transitions	200	200	PASS	1.112167	712	b56a5b695427007bb25f80c4ceb9393c99d446a32a7202993082b002e2b836c1	
C01-W00-R0083	CONCURRENCY_C1	GET	/api/trace/v3/exploration/workflows	200	200	PASS	1.021125	710	de531bba5fb596fa2cabaf6f85964fce9b235e1696e6da98ba6a287aebd129c5	
C01-W00-R0084	CONCURRENCY_C1	GET	/api/trace/v3/exploration/association-realizations	200	200	PASS	1.162000	725	2055daed0bcf6b8683685111e1a08e80f77c46c3c857699a40af3bee93d456d1	
C01-W00-R0085	CONCURRENCY_C1	GET	/api/trace/v3/exploration/associations	200	200	PASS	1.733250	713	112656881141e3e6fe08e84889d751d97594a486f7395a82fa0259bf56e1e546	
C01-W00-R0086	CONCURRENCY_C1	GET	/api/trace/v3/exploration/baseline/reconciliation	200	200	PASS	1.388208	2189	b47499950063363bb5f9ab4fc5980ba0456e03891bd08b3812dfbecadb42775b	
C01-W00-R0087	CONCURRENCY_C1	GET	/api/trace/v3/exploration/capabilities	200	200	PASS	1.360250	3161	45893bee2ee38d5b79f1060c05c65fed9715a572368a3ddcf339afaf2f9cc33a	
C01-W00-R0088	CONCURRENCY_C1	GET	/api/trace/v3/exploration/composition-coherence-reviews	200	200	PASS	2.021959	730	8c9d2305760164516c357a83df743c9bbf90641939f104481c3a9da17377b9a7	
C01-W00-R0089	CONCURRENCY_C1	GET	/api/trace/v3/exploration/compositions	200	200	PASS	1.431667	713	f24bf8431d2e48ebf0ea9bf33a2e75f5a59b2a37a40dc09fca99db228c4c53cd	
C01-W00-R0090	CONCURRENCY_C1	GET	/api/trace/v3/exploration/concept-senses	200	200	PASS	2.430916	715	31f3e8c824758ad9bc595bf0d5b335f902933b1d04fee360bf36e3a292dd2676	
C01-W00-R0091	CONCURRENCY_C1	GET	/api/trace/v3/exploration/concepts	200	200	PASS	1.269375	709	e868697ef6929bb232c46bc4900fea0a65999ee7b3012bc6d31c9f3b7011f002	
C01-W00-R0092	CONCURRENCY_C1	GET	/api/trace/v3/exploration/exports	200	200	PASS	1.183834	708	0c76ad647e7a38cfe75d0185b0343abb847a0f5835903d30bd680c78a0d5a8e8	
C01-W00-R0093	CONCURRENCY_C1	GET	/api/trace/v3/exploration/incidences	200	200	PASS	1.104250	711	66defbdbbce3dbe5717864f006dac588011c9ed4f3631c259468f3cdaca99325	
C01-W00-R0094	CONCURRENCY_C1	GET	/api/trace/v3/exploration/navigation-states	200	200	PASS	1.190500	718	f0f645ac4f89bbf8b653d376f1e8962f8f76aa12d51a06b8cb8b45f3ab448122	
C01-W00-R0095	CONCURRENCY_C1	GET	/api/trace/v3/exploration/scopes	200	200	PASS	1.099833	707	41e92088169e46435c20c42666bd8c6f967b2292c06887856eadbbc478d6c5ba	
C01-W00-R0096	CONCURRENCY_C1	GET	/api/trace/v3/exploration/transitions	200	200	PASS	1.381375	712	b56a5b695427007bb25f80c4ceb9393c99d446a32a7202993082b002e2b836c1	
C01-W00-R0097	CONCURRENCY_C1	GET	/api/trace/v3/exploration/workflows	200	200	PASS	1.395000	710	de531bba5fb596fa2cabaf6f85964fce9b235e1696e6da98ba6a287aebd129c5	
C01-W00-R0098	CONCURRENCY_C1	GET	/api/trace/v3/exploration/association-realizations	200	200	PASS	1.388125	725	2055daed0bcf6b8683685111e1a08e80f77c46c3c857699a40af3bee93d456d1	
C01-W00-R0099	CONCURRENCY_C1	GET	/api/trace/v3/exploration/associations	200	200	PASS	2.912458	713	112656881141e3e6fe08e84889d751d97594a486f7395a82fa0259bf56e1e546	
C05-W00-R0000	CONCURRENCY_C5	GET	/api/trace/v3/exploration/association-realizations	200	200	PASS	3.830875	725	2055daed0bcf6b8683685111e1a08e80f77c46c3c857699a40af3bee93d456d1	
C05-W00-R0001	CONCURRENCY_C5	GET	/api/trace/v3/exploration/associations	200	200	PASS	3.747541	713	112656881141e3e6fe08e84889d751d97594a486f7395a82fa0259bf56e1e546	
C05-W00-R0002	CONCURRENCY_C5	GET	/api/trace/v3/exploration/baseline/reconciliation	200	200	PASS	4.948791	2189	b47499950063363bb5f9ab4fc5980ba0456e03891bd08b3812dfbecadb42775b	
C05-W00-R0003	CONCURRENCY_C5	GET	/api/trace/v3/exploration/capabilities	200	200	PASS	5.779083	3161	45893bee2ee38d5b79f1060c05c65fed9715a572368a3ddcf339afaf2f9cc33a	
C05-W00-R0004	CONCURRENCY_C5	GET	/api/trace/v3/exploration/composition-coherence-reviews	200	200	PASS	3.599125	730	8c9d2305760164516c357a83df743c9bbf90641939f104481c3a9da17377b9a7	
C05-W00-R0005	CONCURRENCY_C5	GET	/api/trace/v3/exploration/compositions	200	200	PASS	6.838000	713	f24bf8431d2e48ebf0ea9bf33a2e75f5a59b2a37a40dc09fca99db228c4c53cd	
C05-W00-R0006	CONCURRENCY_C5	GET	/api/trace/v3/exploration/concept-senses	200	200	PASS	6.282167	715	31f3e8c824758ad9bc595bf0d5b335f902933b1d04fee360bf36e3a292dd2676	
C05-W00-R0007	CONCURRENCY_C5	GET	/api/trace/v3/exploration/concepts	200	200	PASS	3.842625	709	e868697ef6929bb232c46bc4900fea0a65999ee7b3012bc6d31c9f3b7011f002	
C05-W00-R0008	CONCURRENCY_C5	GET	/api/trace/v3/exploration/exports	200	200	PASS	4.199292	708	0c76ad647e7a38cfe75d0185b0343abb847a0f5835903d30bd680c78a0d5a8e8	
C05-W00-R0009	CONCURRENCY_C5	GET	/api/trace/v3/exploration/incidences	200	200	PASS	4.082167	711	66defbdbbce3dbe5717864f006dac588011c9ed4f3631c259468f3cdaca99325	
C05-W00-R0010	CONCURRENCY_C5	GET	/api/trace/v3/exploration/navigation-states	200	200	PASS	5.203000	718	f0f645ac4f89bbf8b653d376f1e8962f8f76aa12d51a06b8cb8b45f3ab448122	
C05-W00-R0011	CONCURRENCY_C5	GET	/api/trace/v3/exploration/scopes	200	200	PASS	3.314500	707	41e92088169e46435c20c42666bd8c6f967b2292c06887856eadbbc478d6c5ba	
C05-W00-R0012	CONCURRENCY_C5	GET	/api/trace/v3/exploration/transitions	200	200	PASS	4.375042	712	b56a5b695427007bb25f80c4ceb9393c99d446a32a7202993082b002e2b836c1	
C05-W00-R0013	CONCURRENCY_C5	GET	/api/trace/v3/exploration/workflows	200	200	PASS	8.618958	710	de531bba5fb596fa2cabaf6f85964fce9b235e1696e6da98ba6a287aebd129c5	
C05-W00-R0014	CONCURRENCY_C5	GET	/api/trace/v3/exploration/association-realizations	200	200	PASS	4.340542	725	2055daed0bcf6b8683685111e1a08e80f77c46c3c857699a40af3bee93d456d1	
C05-W00-R0015	CONCURRENCY_C5	GET	/api/trace/v3/exploration/associations	200	200	PASS	5.027166	713	112656881141e3e6fe08e84889d751d97594a486f7395a82fa0259bf56e1e546	
C05-W00-R0016	CONCURRENCY_C5	GET	/api/trace/v3/exploration/baseline/reconciliation	200	200	PASS	7.749875	2189	b47499950063363bb5f9ab4fc5980ba0456e03891bd08b3812dfbecadb42775b	
C05-W00-R0017	CONCURRENCY_C5	GET	/api/trace/v3/exploration/capabilities	200	200	PASS	4.657958	3161	45893bee2ee38d5b79f1060c05c65fed9715a572368a3ddcf339afaf2f9cc33a	
C05-W00-R0018	CONCURRENCY_C5	GET	/api/trace/v3/exploration/composition-coherence-reviews	200	200	PASS	5.622208	730	8c9d2305760164516c357a83df743c9bbf90641939f104481c3a9da17377b9a7	
C05-W00-R0019	CONCURRENCY_C5	GET	/api/trace/v3/exploration/compositions	200	200	PASS	6.001125	713	f24bf8431d2e48ebf0ea9bf33a2e75f5a59b2a37a40dc09fca99db228c4c53cd	
C05-W01-R0000	CONCURRENCY_C5	GET	/api/trace/v3/exploration/associations	200	200	PASS	2.116709	713	112656881141e3e6fe08e84889d751d97594a486f7395a82fa0259bf56e1e546	
C05-W01-R0001	CONCURRENCY_C5	GET	/api/trace/v3/exploration/baseline/reconciliation	200	200	PASS	4.071708	2189	b47499950063363bb5f9ab4fc5980ba0456e03891bd08b3812dfbecadb42775b	
C05-W01-R0002	CONCURRENCY_C5	GET	/api/trace/v3/exploration/capabilities	200	200	PASS	4.391875	3161	45893bee2ee38d5b79f1060c05c65fed9715a572368a3ddcf339afaf2f9cc33a	
C05-W01-R0003	CONCURRENCY_C5	GET	/api/trace/v3/exploration/composition-coherence-reviews	200	200	PASS	5.464667	730	8c9d2305760164516c357a83df743c9bbf90641939f104481c3a9da17377b9a7	
C05-W01-R0004	CONCURRENCY_C5	GET	/api/trace/v3/exploration/compositions	200	200	PASS	4.418292	713	f24bf8431d2e48ebf0ea9bf33a2e75f5a59b2a37a40dc09fca99db228c4c53cd	
C05-W01-R0005	CONCURRENCY_C5	GET	/api/trace/v3/exploration/concept-senses	200	200	PASS	3.404625	715	31f3e8c824758ad9bc595bf0d5b335f902933b1d04fee360bf36e3a292dd2676	
C05-W01-R0006	CONCURRENCY_C5	GET	/api/trace/v3/exploration/concepts	200	200	PASS	8.716083	709	e868697ef6929bb232c46bc4900fea0a65999ee7b3012bc6d31c9f3b7011f002	
C05-W01-R0007	CONCURRENCY_C5	GET	/api/trace/v3/exploration/exports	200	200	PASS	4.657208	708	0c76ad647e7a38cfe75d0185b0343abb847a0f5835903d30bd680c78a0d5a8e8	
C05-W01-R0008	CONCURRENCY_C5	GET	/api/trace/v3/exploration/incidences	200	200	PASS	3.666500	711	66defbdbbce3dbe5717864f006dac588011c9ed4f3631c259468f3cdaca99325	
C05-W01-R0009	CONCURRENCY_C5	GET	/api/trace/v3/exploration/navigation-states	200	200	PASS	4.605041	718	f0f645ac4f89bbf8b653d376f1e8962f8f76aa12d51a06b8cb8b45f3ab448122	
C05-W01-R0010	CONCURRENCY_C5	GET	/api/trace/v3/exploration/scopes	200	200	PASS	5.257708	707	41e92088169e46435c20c42666bd8c6f967b2292c06887856eadbbc478d6c5ba	
C05-W01-R0011	CONCURRENCY_C5	GET	/api/trace/v3/exploration/transitions	200	200	PASS	3.298959	712	b56a5b695427007bb25f80c4ceb9393c99d446a32a7202993082b002e2b836c1	
C05-W01-R0012	CONCURRENCY_C5	GET	/api/trace/v3/exploration/workflows	200	200	PASS	3.442334	710	de531bba5fb596fa2cabaf6f85964fce9b235e1696e6da98ba6a287aebd129c5	
C05-W01-R0013	CONCURRENCY_C5	GET	/api/trace/v3/exploration/association-realizations	200	200	PASS	8.687125	725	2055daed0bcf6b8683685111e1a08e80f77c46c3c857699a40af3bee93d456d1	
C05-W01-R0014	CONCURRENCY_C5	GET	/api/trace/v3/exploration/associations	200	200	PASS	4.618708	713	112656881141e3e6fe08e84889d751d97594a486f7395a82fa0259bf56e1e546	
