candidate_variant_id	model_id	reference_variant_id	candidate_pool_p50	candidate_pool_p90	candidate_pool_p95	candidate_pool_p99	candidate_pool_max	candidate_reduction_p50	recall_at_10	recall_at_20	recall_at_50	zero_candidate_object_count	near_full_candidate_object_count	candidate_generation_p50_ms	candidate_generation_p95_ms	candidate_sets_sha256	pair_rows_materialized	randomness_affects_candidate_set
CG-CUR-1	M7	M7-BM25F-QUERY	7452	7586	7662	7710	7766	0.06780085063797847	1	1	1	0	794	6.889833020977676	7.766387448646128	b72b004824d30a056ceedaaccb58f7d9e0ebf73e15d631dd4661383e4ca5b433	0	false
CG-CUR-2	M2	M2-GLOBAL_IDF	3662	4262	4814	5714	6434	0.5419064298223668	0.9999124452782989	0.9998936835522202	0.9998223889931207	0	0	5.637250025756657	7.078675011871382	86e235add207c0fcd9b6a9573e16b767fa9fcbe139423e49163c24a29199e733	0	false
CG-CUR-2	M2	M2-SMOOTHED_IDF	3662	4262	4814	5714	6434	0.5419064298223668	0.9999124452782989	0.9998936835522202	0.9998223889931207	0	0	5.637250025756657	7.078675011871382	86e235add207c0fcd9b6a9573e16b767fa9fcbe139423e49163c24a29199e733	0	false
CG-CUR-2	M2	M2-WITHIN_FAMILY_IDF	3662	4262	4814	5714	6434	0.5419064298223668	0.9999124452782989	0.9998936835522202	0.9998223889931207	0	0	5.637250025756657	7.078675011871382	86e235add207c0fcd9b6a9573e16b767fa9fcbe139423e49163c24a29199e733	0	false
CG-CUR-2	M5	M5-GOWER-MISSING-A	3662	4262	4814	5714	6434	0.5419064298223668	0.9999124452782989	0.9998936835522202	0.9998223889931207	0	0	5.637250025756657	7.078675011871382	86e235add207c0fcd9b6a9573e16b767fa9fcbe139423e49163c24a29199e733	0	false
CG-CUR-2	M5	M5-GOWER-MISSING-B	3662	4262	4814	5714	6434	0.5419064298223668	0.9999124452782989	0.9998936835522202	0.9998223889931207	0	0	5.637250025756657	7.078675011871382	86e235add207c0fcd9b6a9573e16b767fa9fcbe139423e49163c24a29199e733	0	false
CG-CUR-2	M5	M5-GOWER-MISSING-C	3662	4262	4814	5714	6434	0.5419064298223668	0.9999124452782989	0.9998936835522202	0.9998223889931207	0	0	5.637250025756657	7.078675011871382	86e235add207c0fcd9b6a9573e16b767fa9fcbe139423e49163c24a29199e733	0	false
CG-CUR-2	M5	M5-GOWER-MISSING-D	3662	4262	4814	5714	6434	0.5419064298223668	0.9999124452782989	0.9998936835522202	0.9998223889931207	0	0	5.637250025756657	7.078675011871382	86e235add207c0fcd9b6a9573e16b767fa9fcbe139423e49163c24a29199e733	0	false
CG-CUR-2	M5	M5-GOWER-TEMP-1	3662	4262	4814	5714	6434	0.5419064298223668	1	0.9999624765478424	0.9999099437148218	0	0	5.637250025756657	7.078675011871382	86e235add207c0fcd9b6a9573e16b767fa9fcbe139423e49163c24a29199e733	0	false
CG-CUR-2	M5	M5-GOWER-TEMP-2	3662	4262	4814	5714	6434	0.5419064298223668	0.9993746091307066	0.9991369606003753	0.9982864290181364	0	0	5.637250025756657	7.078675011871382	86e235add207c0fcd9b6a9573e16b767fa9fcbe139423e49163c24a29199e733	0	false
CG-CUR-2	M5	M5-GOWER-TEMP-3	3662	4262	4814	5714	6434	0.5419064298223668	0.9997748592870545	0.9996060037523452	0.9987517198248905	0	0	5.637250025756657	7.078675011871382	86e235add207c0fcd9b6a9573e16b767fa9fcbe139423e49163c24a29199e733	0	false
CG-CUR-2	M5	M5-GOWER-TEMP-4	3662	4262	4814	5714	6434	0.5419064298223668	0.9999124452782989	0.9998936835522202	0.9998223889931207	0	0	5.637250025756657	7.078675011871382	86e235add207c0fcd9b6a9573e16b767fa9fcbe139423e49163c24a29199e733	0	false
CG-CUR-2	M7	M7-BM25F-QUERY	3662	4262	4814	5714	6434	0.5419064298223668	1	0.9999624765478424	0.9999099437148218	0	0	5.637250025756657	7.078675011871382	86e235add207c0fcd9b6a9573e16b767fa9fcbe139423e49163c24a29199e733	0	false
CG-CUR-3	M2	M2-GLOBAL_IDF	1410	1904	2142.9999999999927	2620	3421	0.8236177132849637	0.9750594121325828	0.9557473420888055	0.9058286429018136	0	0	4.714416980277747	5.930691410321741	12feec3d6055d47c664ffa0dc32d39ca6a5d92e36a449b0f8c1b6ef1937c0d18	0	false
CG-CUR-3	M2	M2-SMOOTHED_IDF	1410	1904	2142.9999999999927	2620	3421	0.8236177132849637	0.9750719199499688	0.9557535959974984	0.9058336460287679	0	0	4.714416980277747	5.930691410321741	12feec3d6055d47c664ffa0dc32d39ca6a5d92e36a449b0f8c1b6ef1937c0d18	0	false
CG-CUR-3	M2	M2-WITHIN_FAMILY_IDF	1410	1904	2142.9999999999927	2620	3421	0.8236177132849637	0.9750594121325828	0.9557473420888055	0.9058286429018136	0	0	4.714416980277747	5.930691410321741	12feec3d6055d47c664ffa0dc32d39ca6a5d92e36a449b0f8c1b6ef1937c0d18	0	false
CG-CUR-3	M5	M5-GOWER-MISSING-A	1410	1904	2142.9999999999927	2620	3421	0.8236177132849637	0.9750719199499688	0.9557535959974984	0.9057936210131332	0	0	4.714416980277747	5.930691410321741	12feec3d6055d47c664ffa0dc32d39ca6a5d92e36a449b0f8c1b6ef1937c0d18	0	false
CG-CUR-3	M5	M5-GOWER-MISSING-B	1410	1904	2142.9999999999927	2620	3421	0.8236177132849637	0.9750719199499688	0.9557535959974984	0.9057936210131332	0	0	4.714416980277747	5.930691410321741	12feec3d6055d47c664ffa0dc32d39ca6a5d92e36a449b0f8c1b6ef1937c0d18	0	false
CG-CUR-3	M5	M5-GOWER-MISSING-C	1410	1904	2142.9999999999927	2620	3421	0.8236177132849637	0.9750719199499688	0.9557535959974984	0.9057936210131332	0	0	4.714416980277747	5.930691410321741	12feec3d6055d47c664ffa0dc32d39ca6a5d92e36a449b0f8c1b6ef1937c0d18	0	false
CG-CUR-3	M5	M5-GOWER-MISSING-D	1410	1904	2142.9999999999927	2620	3421	0.8236177132849637	0.9750719199499688	0.9557535959974984	0.9057936210131332	0	0	4.714416980277747	5.930691410321741	12feec3d6055d47c664ffa0dc32d39ca6a5d92e36a449b0f8c1b6ef1937c0d18	0	false
CG-CUR-3	M5	M5-GOWER-TEMP-1	1410	1904	2142.9999999999927	2620	3421	0.8236177132849637	0.9988868042526579	0.9974296435272045	0.9911894934333959	0	0	4.714416980277747	5.930691410321741	12feec3d6055d47c664ffa0dc32d39ca6a5d92e36a449b0f8c1b6ef1937c0d18	0	false
CG-CUR-3	M5	M5-GOWER-TEMP-2	1410	1904	2142.9999999999927	2620	3421	0.8236177132849637	0.95458411507192	0.9434771732332708	0.919739837398374	0	0	4.714416980277747	5.930691410321741	12feec3d6055d47c664ffa0dc32d39ca6a5d92e36a449b0f8c1b6ef1937c0d18	0	false
CG-CUR-3	M5	M5-GOWER-TEMP-3	1410	1904	2142.9999999999927	2620	3421	0.8236177132849637	0.9650906816760475	0.956266416510319	0.9349368355222014	0	0	4.714416980277747	5.930691410321741	12feec3d6055d47c664ffa0dc32d39ca6a5d92e36a449b0f8c1b6ef1937c0d18	0	false
CG-CUR-3	M5	M5-GOWER-TEMP-4	1410	1904	2142.9999999999927	2620	3421	0.8236177132849637	0.9750719199499688	0.9557535959974984	0.9057936210131332	0	0	4.714416980277747	5.930691410321741	12feec3d6055d47c664ffa0dc32d39ca6a5d92e36a449b0f8c1b6ef1937c0d18	0	false
CG-CUR-3	M7	M7-BM25F-QUERY	1410	1904	2142.9999999999927	2620	3421	0.8236177132849637	0.9990994371482176	0.9975984990619137	0.9917223264540338	0	0	4.714416980277747	5.930691410321741	12feec3d6055d47c664ffa0dc32d39ca6a5d92e36a449b0f8c1b6ef1937c0d18	0	false
CG-CUR-4	M2	M2-GLOBAL_IDF	3008	3608	3662	5644	5991	0.6237177883412559	0.9998499061913696	0.9995809881175735	0.9974158849280801	0	0	5.784000037238002	7.058878592215478	c0714f139c56020ac739ae57a3f7158b2a7d58bd92bb8dc2d7a37838e7949c25	0	false
CG-CUR-4	M2	M2-SMOOTHED_IDF	3008	3608	3662	5644	5991	0.6237177883412559	0.9998499061913696	0.9995809881175735	0.9974158849280801	0	0	5.784000037238002	7.058878592215478	c0714f139c56020ac739ae57a3f7158b2a7d58bd92bb8dc2d7a37838e7949c25	0	false
CG-CUR-4	M2	M2-WITHIN_FAMILY_IDF	3008	3608	3662	5644	5991	0.6237177883412559	0.9998499061913696	0.9995809881175735	0.9974158849280801	0	0	5.784000037238002	7.058878592215478	c0714f139c56020ac739ae57a3f7158b2a7d58bd92bb8dc2d7a37838e7949c25	0	false
CG-CUR-4	M5	M5-GOWER-MISSING-A	3008	3608	3662	5644	5991	0.6237177883412559	0.9998499061913696	0.9995809881175735	0.9974158849280801	0	0	5.784000037238002	7.058878592215478	c0714f139c56020ac739ae57a3f7158b2a7d58bd92bb8dc2d7a37838e7949c25	0	false
CG-CUR-4	M5	M5-GOWER-MISSING-B	3008	3608	3662	5644	5991	0.6237177883412559	0.9998499061913696	0.9995809881175735	0.9974158849280801	0	0	5.784000037238002	7.058878592215478	c0714f139c56020ac739ae57a3f7158b2a7d58bd92bb8dc2d7a37838e7949c25	0	false
CG-CUR-4	M5	M5-GOWER-MISSING-C	3008	3608	3662	5644	5991	0.6237177883412559	0.9998499061913696	0.9995809881175735	0.9974158849280801	0	0	5.784000037238002	7.058878592215478	c0714f139c56020ac739ae57a3f7158b2a7d58bd92bb8dc2d7a37838e7949c25	0	false
CG-CUR-4	M5	M5-GOWER-MISSING-D	3008	3608	3662	5644	5991	0.6237177883412559	0.9998499061913696	0.9995809881175735	0.9974158849280801	0	0	5.784000037238002	7.058878592215478	c0714f139c56020ac739ae57a3f7158b2a7d58bd92bb8dc2d7a37838e7949c25	0	false
CG-CUR-4	M5	M5-GOWER-TEMP-1	3008	3608	3662	5644	5991	0.6237177883412559	1	0.9999624765478424	0.9999099437148218	0	0	5.784000037238002	7.058878592215478	c0714f139c56020ac739ae57a3f7158b2a7d58bd92bb8dc2d7a37838e7949c25	0	false
CG-CUR-4	M5	M5-GOWER-TEMP-2	3008	3608	3662	5644	5991	0.6237177883412559	0.99776110068793	0.9970981863664791	0.9942288930581613	0	0	5.784000037238002	7.058878592215478	c0714f139c56020ac739ae57a3f7158b2a7d58bd92bb8dc2d7a37838e7949c25	0	false
CG-CUR-4	M5	M5-GOWER-TEMP-3	3008	3608	3662	5644	5991	0.6237177883412559	0.9988868042526579	0.9978674171357098	0.9953871169480926	0	0	5.784000037238002	7.058878592215478	c0714f139c56020ac739ae57a3f7158b2a7d58bd92bb8dc2d7a37838e7949c25	0	false
CG-CUR-4	M5	M5-GOWER-TEMP-4	3008	3608	3662	5644	5991	0.6237177883412559	0.9998499061913696	0.9995809881175735	0.9974158849280801	0	0	5.784000037238002	7.058878592215478	c0714f139c56020ac739ae57a3f7158b2a7d58bd92bb8dc2d7a37838e7949c25	0	false
CG-CUR-4	M7	M7-BM25F-QUERY	3008	3608	3662	5644	5991	0.6237177883412559	1	0.9999624765478424	0.9999099437148218	0	0	5.784000037238002	7.058878592215478	c0714f139c56020ac739ae57a3f7158b2a7d58bd92bb8dc2d7a37838e7949c25	0	false
CG-CUR-5	M2	M2-GLOBAL_IDF	1410	1904	2142.9999999999927	2620	3421	0.8236177132849637	0.9750594121325828	0.9557473420888055	0.9058286429018136	0	0	0.5496250232681632	0.889883778290823	fb5673098adc4237d7344adef2e2f3242f47a61a3aa15222e1fdc42cdf2970e1	0	false
CG-CUR-5	M2	M2-SMOOTHED_IDF	1410	1904	2142.9999999999927	2620	3421	0.8236177132849637	0.9750719199499688	0.9557535959974984	0.9058336460287679	0	0	0.5496250232681632	0.889883778290823	fb5673098adc4237d7344adef2e2f3242f47a61a3aa15222e1fdc42cdf2970e1	0	false
CG-CUR-5	M2	M2-WITHIN_FAMILY_IDF	1410	1904	2142.9999999999927	2620	3421	0.8236177132849637	0.9750594121325828	0.9557473420888055	0.9058286429018136	0	0	0.5496250232681632	0.889883778290823	fb5673098adc4237d7344adef2e2f3242f47a61a3aa15222e1fdc42cdf2970e1	0	false
CG-CUR-5	M5	M5-GOWER-MISSING-A	1410	1904	2142.9999999999927	2620	3421	0.8236177132849637	0.9750719199499688	0.9557535959974984	0.9057936210131332	0	0	0.5496250232681632	0.889883778290823	fb5673098adc4237d7344adef2e2f3242f47a61a3aa15222e1fdc42cdf2970e1	0	false
CG-CUR-5	M5	M5-GOWER-MISSING-B	1410	1904	2142.9999999999927	2620	3421	0.8236177132849637	0.9750719199499688	0.9557535959974984	0.9057936210131332	0	0	0.5496250232681632	0.889883778290823	fb5673098adc4237d7344adef2e2f3242f47a61a3aa15222e1fdc42cdf2970e1	0	false
CG-CUR-5	M5	M5-GOWER-MISSING-C	1410	1904	2142.9999999999927	2620	3421	0.8236177132849637	0.9750719199499688	0.9557535959974984	0.9057936210131332	0	0	0.5496250232681632	0.889883778290823	fb5673098adc4237d7344adef2e2f3242f47a61a3aa15222e1fdc42cdf2970e1	0	false
CG-CUR-5	M5	M5-GOWER-MISSING-D	1410	1904	2142.9999999999927	2620	3421	0.8236177132849637	0.9750719199499688	0.9557535959974984	0.9057936210131332	0	0	0.5496250232681632	0.889883778290823	fb5673098adc4237d7344adef2e2f3242f47a61a3aa15222e1fdc42cdf2970e1	0	false
CG-CUR-5	M5	M5-GOWER-TEMP-1	1410	1904	2142.9999999999927	2620	3421	0.8236177132849637	0.9988868042526579	0.9974296435272045	0.9911894934333959	0	0	0.5496250232681632	0.889883778290823	fb5673098adc4237d7344adef2e2f3242f47a61a3aa15222e1fdc42cdf2970e1	0	false
CG-CUR-5	M5	M5-GOWER-TEMP-2	1410	1904	2142.9999999999927	2620	3421	0.8236177132849637	0.95458411507192	0.9434771732332708	0.919739837398374	0	0	0.5496250232681632	0.889883778290823	fb5673098adc4237d7344adef2e2f3242f47a61a3aa15222e1fdc42cdf2970e1	0	false
CG-CUR-5	M5	M5-GOWER-TEMP-3	1410	1904	2142.9999999999927	2620	3421	0.8236177132849637	0.9650906816760475	0.956266416510319	0.9349368355222014	0	0	0.5496250232681632	0.889883778290823	fb5673098adc4237d7344adef2e2f3242f47a61a3aa15222e1fdc42cdf2970e1	0	false
CG-CUR-5	M5	M5-GOWER-TEMP-4	1410	1904	2142.9999999999927	2620	3421	0.8236177132849637	0.9750719199499688	0.9557535959974984	0.9057936210131332	0	0	0.5496250232681632	0.889883778290823	fb5673098adc4237d7344adef2e2f3242f47a61a3aa15222e1fdc42cdf2970e1	0	false
CG-CUR-5	M7	M7-BM25F-QUERY	1410	1904	2142.9999999999927	2620	3421	0.8236177132849637	0.9990994371482176	0.9975984990619137	0.9917223264540338	0	0	0.5496250232681632	0.889883778290823	fb5673098adc4237d7344adef2e2f3242f47a61a3aa15222e1fdc42cdf2970e1	0	false
CG-CUR-6	M2	M2-GLOBAL_IDF	1410	1904	2142.9999999999927	2620	3421	0.8236177132849637	0.9750594121325828	0.9557473420888055	0.9058286429018136	0	0	0.5427500000223517	0.8750955923460415	cc2cf793351d38bc52331d6497feb67094af8bde386d26ebcd1aab18cc440307	0	false
CG-CUR-6	M2	M2-SMOOTHED_IDF	1410	1904	2142.9999999999927	2620	3421	0.8236177132849637	0.9750719199499688	0.9557535959974984	0.9058336460287679	0	0	0.5427500000223517	0.8750955923460415	cc2cf793351d38bc52331d6497feb67094af8bde386d26ebcd1aab18cc440307	0	false
CG-CUR-6	M2	M2-WITHIN_FAMILY_IDF	1410	1904	2142.9999999999927	2620	3421	0.8236177132849637	0.9750594121325828	0.9557473420888055	0.9058286429018136	0	0	0.5427500000223517	0.8750955923460415	cc2cf793351d38bc52331d6497feb67094af8bde386d26ebcd1aab18cc440307	0	false
CG-CUR-6	M5	M5-GOWER-MISSING-A	1410	1904	2142.9999999999927	2620	3421	0.8236177132849637	0.9750719199499688	0.9557535959974984	0.9057936210131332	0	0	0.5427500000223517	0.8750955923460415	cc2cf793351d38bc52331d6497feb67094af8bde386d26ebcd1aab18cc440307	0	false
CG-CUR-6	M5	M5-GOWER-MISSING-B	1410	1904	2142.9999999999927	2620	3421	0.8236177132849637	0.9750719199499688	0.9557535959974984	0.9057936210131332	0	0	0.5427500000223517	0.8750955923460415	cc2cf793351d38bc52331d6497feb67094af8bde386d26ebcd1aab18cc440307	0	false
CG-CUR-6	M5	M5-GOWER-MISSING-C	1410	1904	2142.9999999999927	2620	3421	0.8236177132849637	0.9750719199499688	0.9557535959974984	0.9057936210131332	0	0	0.5427500000223517	0.8750955923460415	cc2cf793351d38bc52331d6497feb67094af8bde386d26ebcd1aab18cc440307	0	false
CG-CUR-6	M5	M5-GOWER-MISSING-D	1410	1904	2142.9999999999927	2620	3421	0.8236177132849637	0.9750719199499688	0.9557535959974984	0.9057936210131332	0	0	0.5427500000223517	0.8750955923460415	cc2cf793351d38bc52331d6497feb67094af8bde386d26ebcd1aab18cc440307	0	false
CG-CUR-6	M5	M5-GOWER-TEMP-1	1410	1904	2142.9999999999927	2620	3421	0.8236177132849637	0.9988868042526579	0.9974296435272045	0.9911894934333959	0	0	0.5427500000223517	0.8750955923460415	cc2cf793351d38bc52331d6497feb67094af8bde386d26ebcd1aab18cc440307	0	false
CG-CUR-6	M5	M5-GOWER-TEMP-2	1410	1904	2142.9999999999927	2620	3421	0.8236177132849637	0.95458411507192	0.9434771732332708	0.919739837398374	0	0	0.5427500000223517	0.8750955923460415	cc2cf793351d38bc52331d6497feb67094af8bde386d26ebcd1aab18cc440307	0	false
CG-CUR-6	M5	M5-GOWER-TEMP-3	1410	1904	2142.9999999999927	2620	3421	0.8236177132849637	0.9650906816760475	0.956266416510319	0.9349368355222014	0	0	0.5427500000223517	0.8750955923460415	cc2cf793351d38bc52331d6497feb67094af8bde386d26ebcd1aab18cc440307	0	false
CG-CUR-6	M5	M5-GOWER-TEMP-4	1410	1904	2142.9999999999927	2620	3421	0.8236177132849637	0.9750719199499688	0.9557535959974984	0.9057936210131332	0	0	0.5427500000223517	0.8750955923460415	cc2cf793351d38bc52331d6497feb67094af8bde386d26ebcd1aab18cc440307	0	false
CG-CUR-6	M7	M7-BM25F-QUERY	1410	1904	2142.9999999999927	2620	3421	0.8236177132849637	0.9990994371482176	0.9975984990619137	0.9917223264540338	0	0	0.5427500000223517	0.8750955923460415	cc2cf793351d38bc52331d6497feb67094af8bde386d26ebcd1aab18cc440307	0	false
