parent_checkpoint_sha	review_tranche	family_ordinal	candidate_id	participant_set_key	trigger_occurrence_id	source_occurrence_sha256	trigger_id	trigger_class	emission_kind	source_path	input_surface_id	input_record_refs_json	source_locator	content_hashes_json	upstream_record_ids_json	upstream_source_ids_json	upstream_locators_json	occurrence_source_class	occurrence_evidence_class	classification_detail	classification_reason	evidence_use_disposition	exact_group_support_status	source_text_review_status	rights_review_status	human_review_status	counterevidence_review_status	scope_split_need	product_eligibility	pair_projection_created	association_activation_created	explicit_nonclaims_json	record_sha256
f97d20b37b58a509d04cdf3bc3385486fc8d173c	CHECKPOINT-007-EVIDENCE-TRANCHE-C	28	R16B-LOCAL-FAMILY:89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	R16B-TRIGGER-OCC:34a3a57a448dbf9cf3adf1018c7812139f5a2fd0e5cc4157e7ef058d88d4324e	1d238af524075ba70fc21a7346f7cca571b14c5b639df4954999288d5b2aa96f	TRG-004	ROUND16A_CONNECTED_SUBGRAPH	PRIOR_STRUCTURE_REVIEW_FAMILY	docs/audits/v49-exploration-full-space-closure-round1/raw/canonical-composition-registry-v2.json	R16B-LOCAL-SURF-R16A-SUBGRAPHS	"[""R16A-SUBGRAPH-8ED19D3F0FD732316BA6""]"		"[""8ed19d3f0fd732316ba6969f128e712c335f4590656ea39ac3d2c224c763cef7""]"	"[""R16A-SUBGRAPH-8ED19D3F0FD732316BA6""]"	[]	[]	R16A_CONNECTED_SUBGRAPH	STRUCTURAL_ECHO	ROUND16_OR_ROUND16A_STRUCTURAL_DESCENDANT_NOT_EVIDENCE	A prior subgraph, topology, product composition, or legacy composition is a reconciliation target, not historical group evidence.	NOT_EVIDENCE_RECONCILIATION_ONLY	NOT_GOVERNED_SUPPORT	NOT_APPLICABLE_STRUCTURAL_RECORD	NOT_APPLICABLE_STRUCTURAL_RECORD	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	CREATE_SCOPED_SWEDEN_1954_INQUIRY_IDENTITY_RECONCILE_45_STRUCTURAL_DERIVATIVES	INELIGIBLE_NO_ACTIVE_GOVERNED_ASSOCIATION	false	false	"[""no exhibition/trade pair is manufactured"",""design diplomacy is not equated with propaganda"",""diplomatic intent does not prove reception"",""the scoped hyperedge is not projected into any subset""]"	190bc2775ca80b06960cc0e783395fdc41e99ae72017e054e0061e029882bc3d
f97d20b37b58a509d04cdf3bc3385486fc8d173c	CHECKPOINT-007-EVIDENCE-TRANCHE-C	28	R16B-LOCAL-FAMILY:89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	R16B-TRIGGER-OCC:3b3df5abb473472f96bdf2f5864f318eac96213b2dda7f4a3192aee639c66d26	264b5842b0b56c1d4c145a071e8592f6268e0c1aedc7b41b8384d549a5c0d0ca	TRG-004	ROUND16A_PRODUCTION_COMPOSITION	PRIOR_STRUCTURE_REVIEW_FAMILY	frontend/generated/trace-exploration-v2/production-read-model.json	R16B-LOCAL-SURF-R16A-PRODUCTION	"[""R16A-PCOMP-94D02688D5AA8947285B""]"		"[""cb5bb3359e0f1d9f8a156b42cfcc5f4888a28dd1b1b6833413c4e786ebdf2b61""]"	"[""R16A-PCOMP-94D02688D5AA8947285B""]"	[]	[]	R16A_PRODUCT_COMPOSITION	STRUCTURAL_ECHO	ROUND16_OR_ROUND16A_STRUCTURAL_DESCENDANT_NOT_EVIDENCE	A prior subgraph, topology, product composition, or legacy composition is a reconciliation target, not historical group evidence.	NOT_EVIDENCE_RECONCILIATION_ONLY	NOT_GOVERNED_SUPPORT	NOT_APPLICABLE_STRUCTURAL_RECORD	NOT_APPLICABLE_STRUCTURAL_RECORD	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	CREATE_SCOPED_SWEDEN_1954_INQUIRY_IDENTITY_RECONCILE_45_STRUCTURAL_DERIVATIVES	INELIGIBLE_NO_ACTIVE_GOVERNED_ASSOCIATION	false	false	"[""no exhibition/trade pair is manufactured"",""design diplomacy is not equated with propaganda"",""diplomatic intent does not prove reception"",""the scoped hyperedge is not projected into any subset""]"	178627045ff930dd81c2b5bc8b6a4552e8a036bdc91c96fe04a78134a32a5a55
f97d20b37b58a509d04cdf3bc3385486fc8d173c	CHECKPOINT-007-EVIDENCE-TRANCHE-C	28	R16B-LOCAL-FAMILY:89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	R16B-TRIGGER-OCC:3fdcca663191ef12d5b7806888eeb26e0a95eecc7d73e98f5cc7ab2b4f5b403f	3e99e3e6b02bffee10a92db59b9d663d370407b06277110ee7566e0b4b137f9b	TRG-004	ROUND16A_PRODUCTION_COMPOSITION	PRIOR_STRUCTURE_REVIEW_FAMILY	frontend/generated/trace-exploration-v2/production-read-model.json	R16B-LOCAL-SURF-R16A-PRODUCTION	"[""R16A-PCOMP-0CC893F86B628A11B34E""]"		"[""cb5bb3359e0f1d9f8a156b42cfcc5f4888a28dd1b1b6833413c4e786ebdf2b61""]"	"[""R16A-PCOMP-0CC893F86B628A11B34E""]"	[]	[]	R16A_PRODUCT_COMPOSITION	STRUCTURAL_ECHO	ROUND16_OR_ROUND16A_STRUCTURAL_DESCENDANT_NOT_EVIDENCE	A prior subgraph, topology, product composition, or legacy composition is a reconciliation target, not historical group evidence.	NOT_EVIDENCE_RECONCILIATION_ONLY	NOT_GOVERNED_SUPPORT	NOT_APPLICABLE_STRUCTURAL_RECORD	NOT_APPLICABLE_STRUCTURAL_RECORD	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	CREATE_SCOPED_SWEDEN_1954_INQUIRY_IDENTITY_RECONCILE_45_STRUCTURAL_DERIVATIVES	INELIGIBLE_NO_ACTIVE_GOVERNED_ASSOCIATION	false	false	"[""no exhibition/trade pair is manufactured"",""design diplomacy is not equated with propaganda"",""diplomatic intent does not prove reception"",""the scoped hyperedge is not projected into any subset""]"	fde3d1a0282791b85c052d652289891510cf80c0b02725217a778e609528c45b
f97d20b37b58a509d04cdf3bc3385486fc8d173c	CHECKPOINT-007-EVIDENCE-TRANCHE-C	28	R16B-LOCAL-FAMILY:89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	R16B-TRIGGER-OCC:463b8c81a96010d9e0dbad5d001d8784c3f0dde91ca2be1d644804c65970869a	2464584f3fa6bd74e0b5aff0be2b7d156a22cfbff656adb5f31367bcbb181a2f	TRG-004	ROUND16A_TOPOLOGY_COMPOSITION	PRIOR_STRUCTURE_REVIEW_FAMILY	docs/audits/v49-exploration-full-space-closure-round1/raw/canonical-composition-registry-v2.json	R16B-LOCAL-SURF-R16A-TOPOLOGIES	"[""R16A-TOPO-E9BA47B78852A848D189""]"		"[""e9ba47b78852a848d1899ecad76c2e05c0b91d4cc39f1adfd729bb5fec0bb09d""]"	"[""R16A-TOPO-E9BA47B78852A848D189""]"	[]	[]	R16A_PRESENTATION_TOPOLOGY	STRUCTURAL_ECHO	ROUND16_OR_ROUND16A_STRUCTURAL_DESCENDANT_NOT_EVIDENCE	A prior subgraph, topology, product composition, or legacy composition is a reconciliation target, not historical group evidence.	NOT_EVIDENCE_RECONCILIATION_ONLY	NOT_GOVERNED_SUPPORT	NOT_APPLICABLE_STRUCTURAL_RECORD	NOT_APPLICABLE_STRUCTURAL_RECORD	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	CREATE_SCOPED_SWEDEN_1954_INQUIRY_IDENTITY_RECONCILE_45_STRUCTURAL_DERIVATIVES	INELIGIBLE_NO_ACTIVE_GOVERNED_ASSOCIATION	false	false	"[""no exhibition/trade pair is manufactured"",""design diplomacy is not equated with propaganda"",""diplomatic intent does not prove reception"",""the scoped hyperedge is not projected into any subset""]"	8c4999c036e02c3fc6413283af0b372ea8049bcdae0db05eed92206d2b8564ed
f97d20b37b58a509d04cdf3bc3385486fc8d173c	CHECKPOINT-007-EVIDENCE-TRANCHE-C	28	R16B-LOCAL-FAMILY:89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	R16B-TRIGGER-OCC:46f134c8d09b178d1550ae7fff01581b03f2a902eb245432fe7e7b09fc66b0ab	a257483d4575c48545ad09c86b80d9bf16d812638d60523cc8e0b36ce7eb6c3d	TRG-002	ROUND13_DIRECT_POSITIVE_FIELD_PASSAGE	DIRECT_PASSAGE_REVIEW_FAMILY	docs/research/trace-v49-exploration-composition-review-round1/04_COMPOSITION_EVIDENCE_REGISTRY.tsv	R16B-LOCAL-SURF-R13-EVIDENCE	"[""COMP-EVID-026""]"	p.282	"[""c11e9c64e6d026f59c3da4e2086ad535b1a4d9438f4ba8e351ed7c8ddf00dc0e""]"	"[""COMP-EVID-026""]"	"[""COMP-SRC-025""]"	"[""p.282""]"	R13_EXACT_EVIDENCE_RECORD	EVIDENCE_BEARING_INPUT	LOCATOR_BEARING_BOUNDED_INPUT_REQUIRES_TRANCHE_C_GROUP_REVIEW	The local row is a reviewable bounded input, not an inherited higher-order support or activation decision.	SCOPED_REVIEW_INPUT_NOT_AUTOMATIC_SUPPORT	SCOPED_SWEDEN_DIRECT_HYPEREDGE_HYPOTHESIS_NOT_ACTIVATED	BOUNDED_LOCAL_RECORD_REVIEWED_EXTERNAL_EXACT_TEXT_REVIEW_OPEN	OPEN_EXTERNAL_ACCESS_AND_RIGHTS_RECONCILIATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	CREATE_SCOPED_SWEDEN_1954_INQUIRY_IDENTITY_RECONCILE_45_STRUCTURAL_DERIVATIVES	INELIGIBLE_NO_ACTIVE_GOVERNED_ASSOCIATION	false	false	"[""no exhibition/trade pair is manufactured"",""design diplomacy is not equated with propaganda"",""diplomatic intent does not prove reception"",""the scoped hyperedge is not projected into any subset""]"	261258808c1192830049812c69b65a07f3a54ef42995ad8b91fb20e5453dd2fb
f97d20b37b58a509d04cdf3bc3385486fc8d173c	CHECKPOINT-007-EVIDENCE-TRANCHE-C	28	R16B-LOCAL-FAMILY:89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	R16B-TRIGGER-OCC:47e7d90435105f248eb86d56bc27d2a1a121914976cf1d447171abc5befc262b	eb9b46e07b614c7c2f6a2252ae28e123aabf05b729458968c008caf4fcd02048	TRG-004	ROUND16A_PRODUCTION_COMPOSITION	PRIOR_STRUCTURE_REVIEW_FAMILY	frontend/generated/trace-exploration-v2/production-read-model.json	R16B-LOCAL-SURF-R16A-PRODUCTION	"[""R16A-PCOMP-4F3FB819761FE6F3DF08""]"		"[""cb5bb3359e0f1d9f8a156b42cfcc5f4888a28dd1b1b6833413c4e786ebdf2b61""]"	"[""R16A-PCOMP-4F3FB819761FE6F3DF08""]"	[]	[]	R16A_PRODUCT_COMPOSITION	STRUCTURAL_ECHO	ROUND16_OR_ROUND16A_STRUCTURAL_DESCENDANT_NOT_EVIDENCE	A prior subgraph, topology, product composition, or legacy composition is a reconciliation target, not historical group evidence.	NOT_EVIDENCE_RECONCILIATION_ONLY	NOT_GOVERNED_SUPPORT	NOT_APPLICABLE_STRUCTURAL_RECORD	NOT_APPLICABLE_STRUCTURAL_RECORD	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	CREATE_SCOPED_SWEDEN_1954_INQUIRY_IDENTITY_RECONCILE_45_STRUCTURAL_DERIVATIVES	INELIGIBLE_NO_ACTIVE_GOVERNED_ASSOCIATION	false	false	"[""no exhibition/trade pair is manufactured"",""design diplomacy is not equated with propaganda"",""diplomatic intent does not prove reception"",""the scoped hyperedge is not projected into any subset""]"	0a93def13e18aae31eae5dfae3f4321dad2be1db7d88c78d6b4a44decf25c9c6
f97d20b37b58a509d04cdf3bc3385486fc8d173c	CHECKPOINT-007-EVIDENCE-TRANCHE-C	28	R16B-LOCAL-FAMILY:89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	R16B-TRIGGER-OCC:4b3633a82fb5e23ad1706e555c6092c915533da4040ca62b6195a45facbb2f24	c3a03497c8617beb6468b8bf1839d5c5439a1a20e8673ee2c2ccffa8ed840f99	TRG-004	ROUND16_LEGACY_COMPOSITION	PRIOR_STRUCTURE_REVIEW_FAMILY	scripts/trace-v49-exploration-real-database/real-composition-registry-v1.json	R16B-LOCAL-SURF-R16-COMPOSITIONS	"[""R16-COMP-THEME-01""]"		"[""91c9f636257dcc0940fdce6b1afc93c1d4b18eb44cedcc21cb314319bc1a4f47""]"	"[""R16-COMP-THEME-01""]"	[]	[]	R16_LEGACY_PRODUCT_COMPOSITION	STRUCTURAL_ECHO	ROUND16_OR_ROUND16A_STRUCTURAL_DESCENDANT_NOT_EVIDENCE	A prior subgraph, topology, product composition, or legacy composition is a reconciliation target, not historical group evidence.	NOT_EVIDENCE_RECONCILIATION_ONLY	NOT_GOVERNED_SUPPORT	NOT_APPLICABLE_STRUCTURAL_RECORD	NOT_APPLICABLE_STRUCTURAL_RECORD	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	CREATE_SCOPED_SWEDEN_1954_INQUIRY_IDENTITY_RECONCILE_45_STRUCTURAL_DERIVATIVES	INELIGIBLE_NO_ACTIVE_GOVERNED_ASSOCIATION	false	false	"[""no exhibition/trade pair is manufactured"",""design diplomacy is not equated with propaganda"",""diplomatic intent does not prove reception"",""the scoped hyperedge is not projected into any subset""]"	5e9c4020aa3658c03a03c96a9532a8d5d6d0e5aad0511222cc63b064def2fcbc
f97d20b37b58a509d04cdf3bc3385486fc8d173c	CHECKPOINT-007-EVIDENCE-TRANCHE-C	28	R16B-LOCAL-FAMILY:89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	R16B-TRIGGER-OCC:4c092749b453ee6576120fda2fc88ba3f3711430059d0df4f9b673b8253ad68b	fba49991e0f5aec38f92817e65a6962d554f81d7be3d4bc5cfa2f63d6eb5f38e	TRG-004	ROUND16A_CONNECTED_SUBGRAPH	PRIOR_STRUCTURE_REVIEW_FAMILY	docs/audits/v49-exploration-full-space-closure-round1/raw/canonical-composition-registry-v2.json	R16B-LOCAL-SURF-R16A-SUBGRAPHS	"[""R16A-SUBGRAPH-F7CE9082FC65E34BBED8""]"		"[""f7ce9082fc65e34bbed848afa166776d3095b048afaa8dbdf200b0036661cee2""]"	"[""R16A-SUBGRAPH-F7CE9082FC65E34BBED8""]"	[]	[]	R16A_CONNECTED_SUBGRAPH	STRUCTURAL_ECHO	ROUND16_OR_ROUND16A_STRUCTURAL_DESCENDANT_NOT_EVIDENCE	A prior subgraph, topology, product composition, or legacy composition is a reconciliation target, not historical group evidence.	NOT_EVIDENCE_RECONCILIATION_ONLY	NOT_GOVERNED_SUPPORT	NOT_APPLICABLE_STRUCTURAL_RECORD	NOT_APPLICABLE_STRUCTURAL_RECORD	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	CREATE_SCOPED_SWEDEN_1954_INQUIRY_IDENTITY_RECONCILE_45_STRUCTURAL_DERIVATIVES	INELIGIBLE_NO_ACTIVE_GOVERNED_ASSOCIATION	false	false	"[""no exhibition/trade pair is manufactured"",""design diplomacy is not equated with propaganda"",""diplomatic intent does not prove reception"",""the scoped hyperedge is not projected into any subset""]"	2af892c3f0945d0d370098c2b25ba89603b99e3cadaad56ea55739ded4b655e0
f97d20b37b58a509d04cdf3bc3385486fc8d173c	CHECKPOINT-007-EVIDENCE-TRANCHE-C	28	R16B-LOCAL-FAMILY:89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	R16B-TRIGGER-OCC:529b01ade349fc5ec1e7352f7d90dac74d15382bb52cf6ffd68ed264ba939864	809fc2bb5b398bd321e89128113b7dbdd14783c3fd1555e92e73a5453eee8e45	TRG-004	ROUND16A_PRODUCTION_COMPOSITION	PRIOR_STRUCTURE_REVIEW_FAMILY	frontend/generated/trace-exploration-v2/production-read-model.json	R16B-LOCAL-SURF-R16A-PRODUCTION	"[""R16A-PCOMP-01337105A2F4C3333242""]"		"[""b17477021f7cdca80e532ee34e63db6b309b1bf714b7c8f0f83f4dd0e75ab96c""]"	"[""R16A-PCOMP-01337105A2F4C3333242""]"	[]	[]	R16A_PRODUCT_COMPOSITION	STRUCTURAL_ECHO	ROUND16_OR_ROUND16A_STRUCTURAL_DESCENDANT_NOT_EVIDENCE	A prior subgraph, topology, product composition, or legacy composition is a reconciliation target, not historical group evidence.	NOT_EVIDENCE_RECONCILIATION_ONLY	NOT_GOVERNED_SUPPORT	NOT_APPLICABLE_STRUCTURAL_RECORD	NOT_APPLICABLE_STRUCTURAL_RECORD	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	CREATE_SCOPED_SWEDEN_1954_INQUIRY_IDENTITY_RECONCILE_45_STRUCTURAL_DERIVATIVES	INELIGIBLE_NO_ACTIVE_GOVERNED_ASSOCIATION	false	false	"[""no exhibition/trade pair is manufactured"",""design diplomacy is not equated with propaganda"",""diplomatic intent does not prove reception"",""the scoped hyperedge is not projected into any subset""]"	35071a5fc4825cc0ae356434a96424b5fb8eb0d037f20f7dd4a58246948ab682
f97d20b37b58a509d04cdf3bc3385486fc8d173c	CHECKPOINT-007-EVIDENCE-TRANCHE-C	28	R16B-LOCAL-FAMILY:89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	R16B-TRIGGER-OCC:562ba9002cc843378e5acf57cd2f8d892b9efe9e0331d905370dbb9dd448a421	c280909fee6f1539ddf9f2bbc5fb8d7d2f4ffb39e0e8fdb7e093e8d74f5187b9	TRG-004	ROUND16A_PRODUCTION_COMPOSITION	PRIOR_STRUCTURE_REVIEW_FAMILY	frontend/generated/trace-exploration-v2/production-read-model.json	R16B-LOCAL-SURF-R16A-PRODUCTION	"[""R16A-PCOMP-43045E9427CF183AAAC1""]"		"[""e9ba47b78852a848d1899ecad76c2e05c0b91d4cc39f1adfd729bb5fec0bb09d""]"	"[""R16A-PCOMP-43045E9427CF183AAAC1""]"	[]	[]	R16A_PRODUCT_COMPOSITION	STRUCTURAL_ECHO	ROUND16_OR_ROUND16A_STRUCTURAL_DESCENDANT_NOT_EVIDENCE	A prior subgraph, topology, product composition, or legacy composition is a reconciliation target, not historical group evidence.	NOT_EVIDENCE_RECONCILIATION_ONLY	NOT_GOVERNED_SUPPORT	NOT_APPLICABLE_STRUCTURAL_RECORD	NOT_APPLICABLE_STRUCTURAL_RECORD	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	CREATE_SCOPED_SWEDEN_1954_INQUIRY_IDENTITY_RECONCILE_45_STRUCTURAL_DERIVATIVES	INELIGIBLE_NO_ACTIVE_GOVERNED_ASSOCIATION	false	false	"[""no exhibition/trade pair is manufactured"",""design diplomacy is not equated with propaganda"",""diplomatic intent does not prove reception"",""the scoped hyperedge is not projected into any subset""]"	8c528e6e1e42c4af041e85724bf325e94d0dc199349fa149d3aaa2fa71977cb5
f97d20b37b58a509d04cdf3bc3385486fc8d173c	CHECKPOINT-007-EVIDENCE-TRANCHE-C	28	R16B-LOCAL-FAMILY:89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	R16B-TRIGGER-OCC:5d4db12993718682a36d32c492e3561b0320913ee2689008acaa2b9026387f0c	f7aad1444a729b571f1bedbb1d7980e5f4ee9e4318509e4d98cd8d4d18a07706	TRG-004	ROUND16A_PRODUCTION_COMPOSITION	PRIOR_STRUCTURE_REVIEW_FAMILY	frontend/generated/trace-exploration-v2/production-read-model.json	R16B-LOCAL-SURF-R16A-PRODUCTION	"[""R16A-PCOMP-765F4B82E8E0BAADAA32""]"		"[""e9ba47b78852a848d1899ecad76c2e05c0b91d4cc39f1adfd729bb5fec0bb09d""]"	"[""R16A-PCOMP-765F4B82E8E0BAADAA32""]"	[]	[]	R16A_PRODUCT_COMPOSITION	STRUCTURAL_ECHO	ROUND16_OR_ROUND16A_STRUCTURAL_DESCENDANT_NOT_EVIDENCE	A prior subgraph, topology, product composition, or legacy composition is a reconciliation target, not historical group evidence.	NOT_EVIDENCE_RECONCILIATION_ONLY	NOT_GOVERNED_SUPPORT	NOT_APPLICABLE_STRUCTURAL_RECORD	NOT_APPLICABLE_STRUCTURAL_RECORD	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	CREATE_SCOPED_SWEDEN_1954_INQUIRY_IDENTITY_RECONCILE_45_STRUCTURAL_DERIVATIVES	INELIGIBLE_NO_ACTIVE_GOVERNED_ASSOCIATION	false	false	"[""no exhibition/trade pair is manufactured"",""design diplomacy is not equated with propaganda"",""diplomatic intent does not prove reception"",""the scoped hyperedge is not projected into any subset""]"	8661490b465671594e91db974c0ff5bf099567c1ad4ffc349b593e70148b0bd0
f97d20b37b58a509d04cdf3bc3385486fc8d173c	CHECKPOINT-007-EVIDENCE-TRANCHE-C	28	R16B-LOCAL-FAMILY:89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	R16B-TRIGGER-OCC:6e94764052209c640fefd08b47df3440599535ff7046228f61bc6a7e2a5ebdf7	1dbbb904605abefe9a19227bffebfa561a399f16eb074276554c4127bdc0bbd3	TRG-004	ROUND16A_PRODUCTION_COMPOSITION	PRIOR_STRUCTURE_REVIEW_FAMILY	frontend/generated/trace-exploration-v2/production-read-model.json	R16B-LOCAL-SURF-R16A-PRODUCTION	"[""R16A-PCOMP-A9F2BF8BC47DDFB0DADF""]"		"[""efa650553de7aab45f60a49d0bb84cb04f67ac12b12dec2c86b32a2b2810aa73""]"	"[""R16A-PCOMP-A9F2BF8BC47DDFB0DADF""]"	[]	[]	R16A_PRODUCT_COMPOSITION	STRUCTURAL_ECHO	ROUND16_OR_ROUND16A_STRUCTURAL_DESCENDANT_NOT_EVIDENCE	A prior subgraph, topology, product composition, or legacy composition is a reconciliation target, not historical group evidence.	NOT_EVIDENCE_RECONCILIATION_ONLY	NOT_GOVERNED_SUPPORT	NOT_APPLICABLE_STRUCTURAL_RECORD	NOT_APPLICABLE_STRUCTURAL_RECORD	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	CREATE_SCOPED_SWEDEN_1954_INQUIRY_IDENTITY_RECONCILE_45_STRUCTURAL_DERIVATIVES	INELIGIBLE_NO_ACTIVE_GOVERNED_ASSOCIATION	false	false	"[""no exhibition/trade pair is manufactured"",""design diplomacy is not equated with propaganda"",""diplomatic intent does not prove reception"",""the scoped hyperedge is not projected into any subset""]"	f4f0115d513ad68c454ca542a2041c5fcf77c312aebbf30f16343df278b8e3ec
f97d20b37b58a509d04cdf3bc3385486fc8d173c	CHECKPOINT-007-EVIDENCE-TRANCHE-C	28	R16B-LOCAL-FAMILY:89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	R16B-TRIGGER-OCC:704c0c889f83a43f3a8b1a73f98d5b624b9afcc5676938f58519a06cd7f26d34	ff9df11451e79dd860cce614ed38db7603a3df2976e7e962437effb8e22dd0dd	TRG-004	ROUND16A_PRODUCTION_COMPOSITION	PRIOR_STRUCTURE_REVIEW_FAMILY	frontend/generated/trace-exploration-v2/production-read-model.json	R16B-LOCAL-SURF-R16A-PRODUCTION	"[""R16A-PCOMP-F2E9F3E76623F3718EF1""]"		"[""d2ad87d542521bf69e74a2936912a876032d6761c628623707c1b9f4557ce1e1""]"	"[""R16A-PCOMP-F2E9F3E76623F3718EF1""]"	[]	[]	R16A_PRODUCT_COMPOSITION	STRUCTURAL_ECHO	ROUND16_OR_ROUND16A_STRUCTURAL_DESCENDANT_NOT_EVIDENCE	A prior subgraph, topology, product composition, or legacy composition is a reconciliation target, not historical group evidence.	NOT_EVIDENCE_RECONCILIATION_ONLY	NOT_GOVERNED_SUPPORT	NOT_APPLICABLE_STRUCTURAL_RECORD	NOT_APPLICABLE_STRUCTURAL_RECORD	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	CREATE_SCOPED_SWEDEN_1954_INQUIRY_IDENTITY_RECONCILE_45_STRUCTURAL_DERIVATIVES	INELIGIBLE_NO_ACTIVE_GOVERNED_ASSOCIATION	false	false	"[""no exhibition/trade pair is manufactured"",""design diplomacy is not equated with propaganda"",""diplomatic intent does not prove reception"",""the scoped hyperedge is not projected into any subset""]"	935fb600058934b2db6b7d593141aae3f1fa0e37542d3d39e86de83a8b4e64a6
