prior_object_type	prior_id	source_path	source_record_ref	participant_set_key	participant_sense_ids_json	prior_parent_ids_json	prior_association_ids_json	prior_topology	prior_status	round16b_candidate_ids_json	reconciliation_status	required_next_action	coverage_mode	record_sha256
ROUND16A_STATE_HASH_INDEX	007c5132f594e543fa1c46b6b2a27ae964d92a96a0ee589d7011ca0c19b19061	frontend/generated/trace-exploration-v2/production-read-model.json	states_by_hash/007c5132f594e543fa1c46b6b2a27ae964d92a96a0ee589d7011ca0c19b19061	af25d1d4c93f79886769d53d071805bd5b6726130b153e4484121321d1122e3a	"[""R16B-SENSE:f0e28e13851d04c13b701f53d9b3911cb50fc572cc6203c64527804f0b37e909"",""R16B-SENSE:f26224717160ca63c45ca85fe7c23e1469baa3e10672a68beafb13d195d0915d"",""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f""]"	"[""R16A-PCOMP-10340199BFF4918CE172"",""R16A-STATE-007C5132F594E543FA1C46B6""]"	[]		V2_STATE_HASH_INDEX	"[""R16B-LOCAL-FAMILY:af25d1d4c93f79886769d53d071805bd5b6726130b153e4484121321d1122e3a""]"	HIGHER_ORDER_FAMILY_REVIEW_PENDING	Assign an evidence and global-coherence disposition, then regenerate or retire downstream product objects without silently carrying v2 semantics.	ROW_EXACT	7ba6e7f869d0095b011039f05d4d475476ecb772857c73dcaec2faea4fd470e2
ROUND16A_STATE_HASH_INDEX	0086cef239b08374a014025f3ce7e3182c4a738cc791bf9452537f44fd60462c	frontend/generated/trace-exploration-v2/production-read-model.json	states_by_hash/0086cef239b08374a014025f3ce7e3182c4a738cc791bf9452537f44fd60462c	83009b1d124d4635a57866eeffba5e1a1a33e499bd60b30c6346b94ff1a04f8e	"[""R16B-SENSE:698710ef66f0d551cde028b8e54bdbf6051b96902a736be6b9ab45d1ad91f848"",""R16B-SENSE:9415fd18554090ac9dd2dfc28a1ec541d67a94b8421b1cefafa578a03302257d"",""R16B-SENSE:9c499c8b62d5222b0be4049597c613d82925ede87bf34656671a6b1e4e491bc3""]"	"[""R16A-PCOMP-3DEA2876DDC4F4C2F03B"",""R16A-STATE-0086CEF239B08374A014025F""]"	[]		V2_STATE_HASH_INDEX	"[""R16B-LOCAL-FAMILY:83009b1d124d4635a57866eeffba5e1a1a33e499bd60b30c6346b94ff1a04f8e""]"	HIGHER_ORDER_FAMILY_REVIEW_PENDING	Assign an evidence and global-coherence disposition, then regenerate or retire downstream product objects without silently carrying v2 semantics.	ROW_EXACT	9cc79097aa15af33b42e27d30dfef42ecb4e4fddc4ed60249b4302e44c45cda5
ROUND16A_STATE_HASH_INDEX	0091e436af96c21de4a39b06b53d676cb7ee726526f4571d9446c5a083def5c1	frontend/generated/trace-exploration-v2/production-read-model.json	states_by_hash/0091e436af96c21de4a39b06b53d676cb7ee726526f4571d9446c5a083def5c1	1d76bf657bbdec293265d051268a2a1153be0108b15a8d63ebbf2cb98cf6f06a	"[""R16B-SENSE:0ebc966b965fc5703be0f4bae727d337f32d83eb7db9066e926a2530dcfa0171"",""R16B-SENSE:61aaade597c45243fcdef0d2514fc52f58a066ae5c9f4ad550727cb75b124f64"",""R16B-SENSE:697603bbe891d791295d478b3b16d10add9bdab1fd92826d63d8b630f3779cfb""]"	"[""R16A-PCOMP-77FCA98DEAB5817F6781"",""R16A-STATE-0091E436AF96C21DE4A39B06""]"	[]		V2_STATE_HASH_INDEX	"[""R16B-LOCAL-FAMILY:1d76bf657bbdec293265d051268a2a1153be0108b15a8d63ebbf2cb98cf6f06a""]"	HIGHER_ORDER_FAMILY_REVIEW_PENDING	Assign an evidence and global-coherence disposition, then regenerate or retire downstream product objects without silently carrying v2 semantics.	ROW_EXACT	cbcaf14f50106c06fd4263f80e868cd9432f2096a425a82c591910cbcacd1e27
ROUND16A_STATE_HASH_INDEX	009219ac2edf521930f95c34e9fcf7b7ed16a65970ca5d4cb61b06177708da4d	frontend/generated/trace-exploration-v2/production-read-model.json	states_by_hash/009219ac2edf521930f95c34e9fcf7b7ed16a65970ca5d4cb61b06177708da4d	e33bd6538eb80f04087e13b1896ff995a5523453a10e8f4aec460ef9fdd87376	"[""R16B-SENSE:4e14e64610176c44c8a9775fba3a7d484b4eee0fb06ee9553c17675cb7f0b634"",""R16B-SENSE:f0e28e13851d04c13b701f53d9b3911cb50fc572cc6203c64527804f0b37e909"",""R16B-SENSE:f26224717160ca63c45ca85fe7c23e1469baa3e10672a68beafb13d195d0915d""]"	"[""R16A-PCOMP-4B3E7A083FD416AD59F6"",""R16A-STATE-009219AC2EDF521930F95C34""]"	[]		V2_STATE_HASH_INDEX	"[""R16B-LOCAL-FAMILY:e33bd6538eb80f04087e13b1896ff995a5523453a10e8f4aec460ef9fdd87376""]"	HIGHER_ORDER_FAMILY_REVIEW_PENDING	Assign an evidence and global-coherence disposition, then regenerate or retire downstream product objects without silently carrying v2 semantics.	ROW_EXACT	1c309dcac2ba18f9e39eaa6ff8628c0ec4a14dfac37838a0528935c6fa6dcba7
ROUND16A_STATE_HASH_INDEX	00a7f1a49de875dd4c4cec8f3b0d7bba72caa1ac911ab8d86a813b14a49fffca	frontend/generated/trace-exploration-v2/production-read-model.json	states_by_hash/00a7f1a49de875dd4c4cec8f3b0d7bba72caa1ac911ab8d86a813b14a49fffca	89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	"[""R16B-SENSE:4e14e64610176c44c8a9775fba3a7d484b4eee0fb06ee9553c17675cb7f0b634"",""R16B-SENSE:f0e28e13851d04c13b701f53d9b3911cb50fc572cc6203c64527804f0b37e909"",""R16B-SENSE:f26224717160ca63c45ca85fe7c23e1469baa3e10672a68beafb13d195d0915d"",""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f""]"	"[""R16A-PCOMP-F2E9F3E76623F3718EF1"",""R16A-STATE-00A7F1A49DE875DD4C4CEC8F""]"	[]		V2_STATE_HASH_INDEX	"[""R16B-LOCAL-FAMILY:89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a""]"	HIGHER_ORDER_FAMILY_REVIEW_PENDING	Assign an evidence and global-coherence disposition, then regenerate or retire downstream product objects without silently carrying v2 semantics.	ROW_EXACT	2125fa847b6b27f0ae3de243f8049a365758f9f46a034e044a3d8e87a6b683cc
ROUND16A_STATE_HASH_INDEX	00b81f06c698dad7f0f6d4114bec68e7131d2140d473d0674c58f8f7367ec479	frontend/generated/trace-exploration-v2/production-read-model.json	states_by_hash/00b81f06c698dad7f0f6d4114bec68e7131d2140d473d0674c58f8f7367ec479	23b72032e8165ac9f164a43ac0e1932f2fe4354f1b89f62d67ebe7d497de7af1	"[""R16B-SENSE:4e14e64610176c44c8a9775fba3a7d484b4eee0fb06ee9553c17675cb7f0b634"",""R16B-SENSE:f26224717160ca63c45ca85fe7c23e1469baa3e10672a68beafb13d195d0915d"",""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f""]"	"[""R16A-PCOMP-E7DEA69C6AC32A645D8B"",""R16A-STATE-00B81F06C698DAD7F0F6D411""]"	[]		V2_STATE_HASH_INDEX	"[""R16B-LOCAL-FAMILY:23b72032e8165ac9f164a43ac0e1932f2fe4354f1b89f62d67ebe7d497de7af1""]"	HIGHER_ORDER_FAMILY_REVIEW_PENDING	Assign an evidence and global-coherence disposition, then regenerate or retire downstream product objects without silently carrying v2 semantics.	ROW_EXACT	fa15af7a29c2a68cc547ec80dad54c353ab742f2f121b417496748c70baa88ac
ROUND16A_STATE_HASH_INDEX	00bf92d470ee2037059031eaf3d92eb25e101d020ef721869fed705be02f1792	frontend/generated/trace-exploration-v2/production-read-model.json	states_by_hash/00bf92d470ee2037059031eaf3d92eb25e101d020ef721869fed705be02f1792	cc778f95f9e92ffc8e3b7ed3cf749211213e99a367ae19979e8d24c737e6d680	"[""R16B-SENSE:8b4838ede22f2afe50260d73a4ee4b986be96dd92b53e980d8f6312b9e8ca51a"",""R16B-SENSE:ffbea4357064ed41f3937f9e81c7425cc705fec020515cef904f2473a6e9302b""]"	"[""R16A-PCOMP-189E5D349ADC46EEC1DB"",""R16A-STATE-00BF92D470EE2037059031EA""]"	[]		V2_STATE_HASH_INDEX	[]	PAIRWISE_BASELINE_RECONCILIATION_PENDING	Assign an evidence and global-coherence disposition, then regenerate or retire downstream product objects without silently carrying v2 semantics.	ROW_EXACT	82b670c4f7747095c86fbf8ebc21eb8a5f9d4ddb0f7d4e47aa6ba7d9edaa5e8b
ROUND16A_STATE_HASH_INDEX	00c81ba6e15ae3d99c5e183d36fa474b1f727bea0839e1bcb0db293e81e97df9	frontend/generated/trace-exploration-v2/production-read-model.json	states_by_hash/00c81ba6e15ae3d99c5e183d36fa474b1f727bea0839e1bcb0db293e81e97df9	23b72032e8165ac9f164a43ac0e1932f2fe4354f1b89f62d67ebe7d497de7af1	"[""R16B-SENSE:4e14e64610176c44c8a9775fba3a7d484b4eee0fb06ee9553c17675cb7f0b634"",""R16B-SENSE:f26224717160ca63c45ca85fe7c23e1469baa3e10672a68beafb13d195d0915d"",""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f""]"	"[""R16A-PCOMP-9966F3A37371F957CFD5"",""R16A-STATE-00C81BA6E15AE3D99C5E183D""]"	[]		V2_STATE_HASH_INDEX	"[""R16B-LOCAL-FAMILY:23b72032e8165ac9f164a43ac0e1932f2fe4354f1b89f62d67ebe7d497de7af1""]"	HIGHER_ORDER_FAMILY_REVIEW_PENDING	Assign an evidence and global-coherence disposition, then regenerate or retire downstream product objects without silently carrying v2 semantics.	ROW_EXACT	b333c0215da8bf69d577331f28c1d3996cb9051860c60bfa3069851eba36c0e0
ROUND16A_STATE_HASH_INDEX	00cf9c0940a1b4e8bafe08c03e9fc6c5da8a09689bd30aa328b7037cd06bd76b	frontend/generated/trace-exploration-v2/production-read-model.json	states_by_hash/00cf9c0940a1b4e8bafe08c03e9fc6c5da8a09689bd30aa328b7037cd06bd76b	1d76bf657bbdec293265d051268a2a1153be0108b15a8d63ebbf2cb98cf6f06a	"[""R16B-SENSE:0ebc966b965fc5703be0f4bae727d337f32d83eb7db9066e926a2530dcfa0171"",""R16B-SENSE:61aaade597c45243fcdef0d2514fc52f58a066ae5c9f4ad550727cb75b124f64"",""R16B-SENSE:697603bbe891d791295d478b3b16d10add9bdab1fd92826d63d8b630f3779cfb""]"	"[""R16A-PCOMP-0704554ABCC57AB565EF"",""R16A-STATE-00CF9C0940A1B4E8BAFE08C0""]"	[]		V2_STATE_HASH_INDEX	"[""R16B-LOCAL-FAMILY:1d76bf657bbdec293265d051268a2a1153be0108b15a8d63ebbf2cb98cf6f06a""]"	HIGHER_ORDER_FAMILY_REVIEW_PENDING	Assign an evidence and global-coherence disposition, then regenerate or retire downstream product objects without silently carrying v2 semantics.	ROW_EXACT	e159b5feb3bed68ce6986e0423e759192d6c63cb0e0318262b3fe492acd58d73
ROUND16A_STATE_HASH_INDEX	00d6d46bb9a8690c9da94bd856837dd595bf6fe8e266f8108d9b7e01fb4ec5bc	frontend/generated/trace-exploration-v2/production-read-model.json	states_by_hash/00d6d46bb9a8690c9da94bd856837dd595bf6fe8e266f8108d9b7e01fb4ec5bc	89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	"[""R16B-SENSE:4e14e64610176c44c8a9775fba3a7d484b4eee0fb06ee9553c17675cb7f0b634"",""R16B-SENSE:f0e28e13851d04c13b701f53d9b3911cb50fc572cc6203c64527804f0b37e909"",""R16B-SENSE:f26224717160ca63c45ca85fe7c23e1469baa3e10672a68beafb13d195d0915d"",""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f""]"	"[""R16A-PCOMP-F2E9F3E76623F3718EF1"",""R16A-STATE-00D6D46BB9A8690C9DA94BD8""]"	[]		V2_STATE_HASH_INDEX	"[""R16B-LOCAL-FAMILY:89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a""]"	HIGHER_ORDER_FAMILY_REVIEW_PENDING	Assign an evidence and global-coherence disposition, then regenerate or retire downstream product objects without silently carrying v2 semantics.	ROW_EXACT	f9d2ad1648235ac43989ef46f3d3b5776ecc9ca33b807150ff6332944b178bf4
ROUND16A_STATE_HASH_INDEX	00f078eaedc05b1c5bcb720f07e058504eae627c3d5cd79863fea24330267f93	frontend/generated/trace-exploration-v2/production-read-model.json	states_by_hash/00f078eaedc05b1c5bcb720f07e058504eae627c3d5cd79863fea24330267f93	3648ab4f374cda7a490244914de785b764e7e4f7c872f094e8a2d3f03a71a560	"[""R16B-SENSE:4e14e64610176c44c8a9775fba3a7d484b4eee0fb06ee9553c17675cb7f0b634"",""R16B-SENSE:f0e28e13851d04c13b701f53d9b3911cb50fc572cc6203c64527804f0b37e909"",""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f""]"	"[""R16A-PCOMP-42261D526FA6E00A82BB"",""R16A-STATE-00F078EAEDC05B1C5BCB720F""]"	[]		V2_STATE_HASH_INDEX	"[""R16B-LOCAL-FAMILY:3648ab4f374cda7a490244914de785b764e7e4f7c872f094e8a2d3f03a71a560""]"	HIGHER_ORDER_FAMILY_REVIEW_PENDING	Assign an evidence and global-coherence disposition, then regenerate or retire downstream product objects without silently carrying v2 semantics.	ROW_EXACT	7dcf1908faefeb22b0ec2553d0c5df1673ef9abd3186e5eca20e5916d51c616a
ROUND16A_STATE_HASH_INDEX	010e259eae4c933e7515d5d41c2fc04a812e20175e50af859b4a0dbabdabbeef	frontend/generated/trace-exploration-v2/production-read-model.json	states_by_hash/010e259eae4c933e7515d5d41c2fc04a812e20175e50af859b4a0dbabdabbeef	7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64	"[""R16B-SENSE:06c230c771547ee49390903e0bad7aaf44063613309c93bcbd72e808116af4c6"",""R16B-SENSE:35489187871bfd7b7be6e2d5268a3a922984d3bdad9e9a8ca61ea6edee84a5a7"",""R16B-SENSE:419a96e12217bfa4ed031510c32033cb2408489e3abb14eb28291b13c068e159""]"	"[""R16A-PCOMP-76193F5BF1E1C93464AE"",""R16A-STATE-010E259EAE4C933E7515D5D4""]"	[]		V2_STATE_HASH_INDEX	"[""R16B-LOCAL-FAMILY:7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64""]"	HIGHER_ORDER_FAMILY_REVIEW_PENDING	Assign an evidence and global-coherence disposition, then regenerate or retire downstream product objects without silently carrying v2 semantics.	ROW_EXACT	b0d08beadd45479bff59decfc51b23880e72235daae43424d01d15022c20fd49
