parent_checkpoint_sha	review_tranche	family_ordinal	candidate_id	participant_set_key	trigger_occurrence_id	source_occurrence_sha256	trigger_id	trigger_class	emission_kind	source_path	input_surface_id	input_record_refs_json	source_locator	content_hashes_json	upstream_record_ids_json	upstream_source_ids_json	upstream_locators_json	occurrence_source_class	occurrence_evidence_class	classification_detail	classification_reason	evidence_use_disposition	exact_group_support_status	source_text_review_status	rights_review_status	human_review_status	counterevidence_review_status	scope_split_need	product_eligibility	pair_projection_created	association_activation_created	explicit_nonclaims_json	record_sha256
adf3cc7a214aa1b8fdaef75b7a9e8888c39c906e	CHECKPOINT-006-EVIDENCE-TRANCHE-B	15	R16B-LOCAL-FAMILY:23b72032e8165ac9f164a43ac0e1932f2fe4354f1b89f62d67ebe7d497de7af1	23b72032e8165ac9f164a43ac0e1932f2fe4354f1b89f62d67ebe7d497de7af1	R16B-TRIGGER-OCC:51477dbb9fc6830d6b6f2bdf42e270ec74ac7058815bf1a2e200d47cfdf68d05	0536d84a909910b082a0c97f5d65e4d82bc9089ab645d241c3e33be1ef63a5e0	TRG-007	ROUND14_NARY_FIXTURE	CONTROL_AND_REVIEW_FAMILY	scripts/trace-v49-exploration-association-calibration/fixtures/nary-local-coherence-v1.json	R16B-LOCAL-SURF-R14-NARY	"[""R14-NARY-002""]"		"[""c1b9f462caf390d516a2b8e8fd5cf4a81b46e3c3ef36cad83cc2fc9f0b01b395""]"	"[""R14-NARY-002""]"	[]	[]	R14_SYNTHETIC_NARY_CONTROL	SYNTHETIC_CONTROL	SYNTHETIC_PAIR_BINDING_LAYOUT_CONTROL_NOT_EVIDENCE	The n-ary fixture tests software behavior and pair binding only; synthetic layout success is not historical group evidence.	NOT_EVIDENCE_TEST_CONTROL_ONLY	NOT_GOVERNED_SUPPORT	NOT_APPLICABLE_SYNTHETIC_CONTROL	NOT_APPLICABLE_CONTROL_RECORD	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	TURIN_CHILD_BRUSSELS_PAIR_PATH_SWEDEN_ARITY4_REROUTE_AND_DERIVATIVES	INELIGIBLE_NOT_GOVERNED_ASSOCIATION_SUPPORT	false	false	"[""a pairwise clique is not a group"",""diplomacy is not propaganda"",""the Sweden arity-four source is not projected into triads""]"	aa8b562ca536406ee1357ff55041116be5140dfe2b075bbb19da463f3357334a
adf3cc7a214aa1b8fdaef75b7a9e8888c39c906e	CHECKPOINT-006-EVIDENCE-TRANCHE-B	15	R16B-LOCAL-FAMILY:23b72032e8165ac9f164a43ac0e1932f2fe4354f1b89f62d67ebe7d497de7af1	23b72032e8165ac9f164a43ac0e1932f2fe4354f1b89f62d67ebe7d497de7af1	R16B-TRIGGER-OCC:58e6eea78c8213e4675bb7c1f08586ea4059aca563e2329d596a1316e3f42c27	7f7de2db129bea21953d77f687fcde8797340e89d93bd6682b6ffe9b52ac1d4a	TRG-004	ROUND15_COMPOSITION_FIXTURE	PRIOR_STRUCTURE_REVIEW_FAMILY	scripts/trace-v49-exploration-composition-engine/fixtures/composition-fixtures-v1.json	R16B-LOCAL-SURF-R15-FIXTURES	"[""R15-COMP-003""]"		"[""e032d3d797791ed6ba91591b98137b97ce786b3a9f5b31431011c01cd8e00036""]"	"[""R15-COMP-003""]"	[]	[]	R15_RESEARCH_FIXTURE	STRUCTURAL_ECHO	R15_RESEARCH_FIXTURE_STRUCTURAL_DESCENDANT_NOT_EVIDENCE	A prior subgraph, topology, fixture, product composition, or legacy product record is a reconciliation target, not historical evidence.	NOT_EVIDENCE_RECONCILIATION_ONLY	NOT_GOVERNED_SUPPORT	NOT_APPLICABLE_STRUCTURAL_RECORD	NOT_APPLICABLE_TO_NON_SUPPORT_CLASSIFICATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	TURIN_CHILD_BRUSSELS_PAIR_PATH_SWEDEN_ARITY4_REROUTE_AND_DERIVATIVES	INELIGIBLE_NOT_GOVERNED_ASSOCIATION_SUPPORT	false	false	"[""a pairwise clique is not a group"",""diplomacy is not propaganda"",""the Sweden arity-four source is not projected into triads""]"	190b5b0a22ea24e8c3d2a2a8127cc801f37ff4682b9e558cbf15cce8204c7f97
adf3cc7a214aa1b8fdaef75b7a9e8888c39c906e	CHECKPOINT-006-EVIDENCE-TRANCHE-B	15	R16B-LOCAL-FAMILY:23b72032e8165ac9f164a43ac0e1932f2fe4354f1b89f62d67ebe7d497de7af1	23b72032e8165ac9f164a43ac0e1932f2fe4354f1b89f62d67ebe7d497de7af1	R16B-TRIGGER-OCC:5edf4303c5bc7a8cba368c311c24a4d3240812f80716d9f430a6b37f8e494bd9	cb645281ccd915ac258955859a928ac53999c29138a7baec57148c212eddcd19	TRG-003	ROUND14_ACTIVE_PAIR_SHARED_LOCUS_BUNDLE	SOURCE_BUNDLE_REVIEW_FAMILY	docs/audits/v49-exploration-association-calibration-round1/raw/evidence-provenance.tsv	R16B-LOCAL-SURF-R14-PROVENANCE	"[""R14-EVID-005-02"",""R14-EVID-006-02"",""R14-EVID-008-01""]"	Design Diplomacy section p.175	"[""33a4f022104149257b449ff094595e8fd0afc74a74496eec2b18f7a0655146ea"",""89e6dbdb0073538dad5c06bb16f8eefcad8406a049f3effdb8fea6192c91f405"",""e0affd51b15a2036624455b7952428d71b2b31c067a6033916f5e407947bca6c""]"	"[""R14-EVID-005-02"",""R14-EVID-006-02"",""R14-EVID-008-01""]"	"[""COMP-SRC-024""]"	"[""Design Diplomacy section p.175""]"	R14_SHARED_LOCATOR_PROVENANCE	EVIDENCE_BEARING_INPUT	R14_SHARED_LOCATOR_PROVENANCE_NOT_YET_GOVERNED_GROUP_SUPPORT	A locator-bearing passage, attestation, or shared-locator provenance bundle is retained only as a scoped review input; no group disposition is inherited.	SCOPED_REVIEW_INPUT_NOT_SUPPORT	NOT_GOVERNED_SUPPORT	BOUNDED_UPSTREAM_RECORD_PRESENT_FULL_SOURCE_REVIEW_OPEN	OPEN_FOR_ANY_SUPPORT_USE	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	TURIN_CHILD_BRUSSELS_PAIR_PATH_SWEDEN_ARITY4_REROUTE_AND_DERIVATIVES	INELIGIBLE_NOT_GOVERNED_ASSOCIATION_SUPPORT	false	false	"[""a pairwise clique is not a group"",""diplomacy is not propaganda"",""the Sweden arity-four source is not projected into triads""]"	155dd3d36eb6e10c62108bb2daf6f3c91f35a38357983a8e637def11daf1d9a2
adf3cc7a214aa1b8fdaef75b7a9e8888c39c906e	CHECKPOINT-006-EVIDENCE-TRANCHE-B	15	R16B-LOCAL-FAMILY:23b72032e8165ac9f164a43ac0e1932f2fe4354f1b89f62d67ebe7d497de7af1	23b72032e8165ac9f164a43ac0e1932f2fe4354f1b89f62d67ebe7d497de7af1	R16B-TRIGGER-OCC:60ed58970bc9ba609913b26ddc61f6cb66ba8306c68512702623ab682466849c	9cbcff63b1b98921f7cae38f40a1d7ebf97ecfb24778ec5c94d60cd6bd3c4d5c	TRG-004	ROUND16A_TOPOLOGY_COMPOSITION	PRIOR_STRUCTURE_REVIEW_FAMILY	docs/audits/v49-exploration-full-space-closure-round1/raw/canonical-composition-registry-v2.json	R16B-LOCAL-SURF-R16A-TOPOLOGIES	"[""R16A-TOPO-9642C1F06CA76D0AA1F4""]"		"[""9642c1f06ca76d0aa1f4f37ba343afb4a45ab06c4e9de9ac627906ebd2c4b0c9""]"	"[""R16A-TOPO-9642C1F06CA76D0AA1F4""]"	[]	[]	R16A_PRESENTATION_TOPOLOGY	STRUCTURAL_ECHO	R16A_PRESENTATION_TOPOLOGY_STRUCTURAL_DESCENDANT_NOT_EVIDENCE	A prior subgraph, topology, fixture, product composition, or legacy product record is a reconciliation target, not historical evidence.	NOT_EVIDENCE_RECONCILIATION_ONLY	NOT_GOVERNED_SUPPORT	NOT_APPLICABLE_STRUCTURAL_RECORD	NOT_APPLICABLE_TO_NON_SUPPORT_CLASSIFICATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	TURIN_CHILD_BRUSSELS_PAIR_PATH_SWEDEN_ARITY4_REROUTE_AND_DERIVATIVES	INELIGIBLE_NOT_GOVERNED_ASSOCIATION_SUPPORT	false	false	"[""a pairwise clique is not a group"",""diplomacy is not propaganda"",""the Sweden arity-four source is not projected into triads""]"	d74a0f542930f482419bb4f6368a5532a28bc5e41b311552a68bbd0466e3d7c0
adf3cc7a214aa1b8fdaef75b7a9e8888c39c906e	CHECKPOINT-006-EVIDENCE-TRANCHE-B	15	R16B-LOCAL-FAMILY:23b72032e8165ac9f164a43ac0e1932f2fe4354f1b89f62d67ebe7d497de7af1	23b72032e8165ac9f164a43ac0e1932f2fe4354f1b89f62d67ebe7d497de7af1	R16B-TRIGGER-OCC:62c73e625af26f0b1f7d9ce16eae15ec1351b4746b78eaf621f7d3a4f51814da	5f0bd956d40a1802c2857a992f491902c8d116f0205b5b969ef8e502daaf4dd5	TRG-004	ROUND16A_TOPOLOGY_COMPOSITION	PRIOR_STRUCTURE_REVIEW_FAMILY	docs/audits/v49-exploration-full-space-closure-round1/raw/canonical-composition-registry-v2.json	R16B-LOCAL-SURF-R16A-TOPOLOGIES	"[""R16A-TOPO-46C5896D504954CBD21F""]"		"[""46c5896d504954cbd21fd3d4a5e422761ef565abc3a17751bd8932232d020858""]"	"[""R16A-TOPO-46C5896D504954CBD21F""]"	[]	[]	R16A_PRESENTATION_TOPOLOGY	STRUCTURAL_ECHO	R16A_PRESENTATION_TOPOLOGY_STRUCTURAL_DESCENDANT_NOT_EVIDENCE	A prior subgraph, topology, fixture, product composition, or legacy product record is a reconciliation target, not historical evidence.	NOT_EVIDENCE_RECONCILIATION_ONLY	NOT_GOVERNED_SUPPORT	NOT_APPLICABLE_STRUCTURAL_RECORD	NOT_APPLICABLE_TO_NON_SUPPORT_CLASSIFICATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	TURIN_CHILD_BRUSSELS_PAIR_PATH_SWEDEN_ARITY4_REROUTE_AND_DERIVATIVES	INELIGIBLE_NOT_GOVERNED_ASSOCIATION_SUPPORT	false	false	"[""a pairwise clique is not a group"",""diplomacy is not propaganda"",""the Sweden arity-four source is not projected into triads""]"	e0d1dedf29760c179a236bdcb68c01f2b999ce558cd4020f58fdd7122de290cc
adf3cc7a214aa1b8fdaef75b7a9e8888c39c906e	CHECKPOINT-006-EVIDENCE-TRANCHE-B	15	R16B-LOCAL-FAMILY:23b72032e8165ac9f164a43ac0e1932f2fe4354f1b89f62d67ebe7d497de7af1	23b72032e8165ac9f164a43ac0e1932f2fe4354f1b89f62d67ebe7d497de7af1	R16B-TRIGGER-OCC:6e8c96ff1d670541fe7f2cb9be7115bebf60f86458cf6c44522ec3516b03c4de	236ab8229220c7ea7a24b312ba45444c3e59bc3bd989ac0c4e76ffbee970d756	TRG-004	ROUND16A_CONNECTED_SUBGRAPH	PRIOR_STRUCTURE_REVIEW_FAMILY	docs/audits/v49-exploration-full-space-closure-round1/raw/canonical-composition-registry-v2.json	R16B-LOCAL-SURF-R16A-SUBGRAPHS	"[""R16A-SUBGRAPH-E0919986FAC2FE26ED15""]"		"[""e0919986fac2fe26ed158d3d8e7c49c1f90aad26b732e617d9ce9f710ad798a3""]"	"[""R16A-SUBGRAPH-E0919986FAC2FE26ED15""]"	[]	[]	R16A_CONNECTED_SUBGRAPH	STRUCTURAL_ECHO	R16A_CONNECTED_SUBGRAPH_STRUCTURAL_DESCENDANT_NOT_EVIDENCE	A prior subgraph, topology, fixture, product composition, or legacy product record is a reconciliation target, not historical evidence.	NOT_EVIDENCE_RECONCILIATION_ONLY	NOT_GOVERNED_SUPPORT	NOT_APPLICABLE_STRUCTURAL_RECORD	NOT_APPLICABLE_TO_NON_SUPPORT_CLASSIFICATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	TURIN_CHILD_BRUSSELS_PAIR_PATH_SWEDEN_ARITY4_REROUTE_AND_DERIVATIVES	INELIGIBLE_NOT_GOVERNED_ASSOCIATION_SUPPORT	false	false	"[""a pairwise clique is not a group"",""diplomacy is not propaganda"",""the Sweden arity-four source is not projected into triads""]"	e678fa975fa812b635d4dfc62d8242603bb529f3e4ed17d65e483c05eda8b470
adf3cc7a214aa1b8fdaef75b7a9e8888c39c906e	CHECKPOINT-006-EVIDENCE-TRANCHE-B	15	R16B-LOCAL-FAMILY:23b72032e8165ac9f164a43ac0e1932f2fe4354f1b89f62d67ebe7d497de7af1	23b72032e8165ac9f164a43ac0e1932f2fe4354f1b89f62d67ebe7d497de7af1	R16B-TRIGGER-OCC:75be54720c8efb1022921041c0759d89ba3137d7b8e77c1fc50546b3129845ac	5408d9c20d2dde061161d90048cd0ee8cf6e7ce5afa770e0d533bc11713ccb37	TRG-004	ROUND16A_PRODUCTION_COMPOSITION	PRIOR_STRUCTURE_REVIEW_FAMILY	frontend/generated/trace-exploration-v2/production-read-model.json	R16B-LOCAL-SURF-R16A-PRODUCTION	"[""R16A-PCOMP-254228D29DBA691F537C""]"		"[""46c5896d504954cbd21fd3d4a5e422761ef565abc3a17751bd8932232d020858""]"	"[""R16A-PCOMP-254228D29DBA691F537C""]"	[]	[]	R16A_PRODUCT_COMPOSITION	STRUCTURAL_ECHO	R16A_PRODUCT_COMPOSITION_STRUCTURAL_DESCENDANT_NOT_EVIDENCE	A prior subgraph, topology, fixture, product composition, or legacy product record is a reconciliation target, not historical evidence.	NOT_EVIDENCE_RECONCILIATION_ONLY	NOT_GOVERNED_SUPPORT	NOT_APPLICABLE_STRUCTURAL_RECORD	NOT_APPLICABLE_TO_NON_SUPPORT_CLASSIFICATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	TURIN_CHILD_BRUSSELS_PAIR_PATH_SWEDEN_ARITY4_REROUTE_AND_DERIVATIVES	INELIGIBLE_NOT_GOVERNED_ASSOCIATION_SUPPORT	false	false	"[""a pairwise clique is not a group"",""diplomacy is not propaganda"",""the Sweden arity-four source is not projected into triads""]"	dd43ab533e3f42ed2e8dfe54667c419cdcd2847edb727ad494628cd12d9a0706
adf3cc7a214aa1b8fdaef75b7a9e8888c39c906e	CHECKPOINT-006-EVIDENCE-TRANCHE-B	15	R16B-LOCAL-FAMILY:23b72032e8165ac9f164a43ac0e1932f2fe4354f1b89f62d67ebe7d497de7af1	23b72032e8165ac9f164a43ac0e1932f2fe4354f1b89f62d67ebe7d497de7af1	R16B-TRIGGER-OCC:7fc3e25d56b7ef117091a95e3bb5f92a73825ef9ea98f7064855b7c8ebf5b46b	769f8736d727f0b805b7038e073e10b78f7617f4c98c0b1b4aa92929b4b07af1	TRG-004	ROUND16A_PRODUCTION_COMPOSITION	PRIOR_STRUCTURE_REVIEW_FAMILY	frontend/generated/trace-exploration-v2/production-read-model.json	R16B-LOCAL-SURF-R16A-PRODUCTION	"[""R16A-PCOMP-1676434ADAFD0F3BC199""]"		"[""e02892b8f8833e943c761aff283c866af3d37fdc75e7cfc13fffe994f5ba0754""]"	"[""R16A-PCOMP-1676434ADAFD0F3BC199""]"	[]	[]	R16A_PRODUCT_COMPOSITION	STRUCTURAL_ECHO	R16A_PRODUCT_COMPOSITION_STRUCTURAL_DESCENDANT_NOT_EVIDENCE	A prior subgraph, topology, fixture, product composition, or legacy product record is a reconciliation target, not historical evidence.	NOT_EVIDENCE_RECONCILIATION_ONLY	NOT_GOVERNED_SUPPORT	NOT_APPLICABLE_STRUCTURAL_RECORD	NOT_APPLICABLE_TO_NON_SUPPORT_CLASSIFICATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	TURIN_CHILD_BRUSSELS_PAIR_PATH_SWEDEN_ARITY4_REROUTE_AND_DERIVATIVES	INELIGIBLE_NOT_GOVERNED_ASSOCIATION_SUPPORT	false	false	"[""a pairwise clique is not a group"",""diplomacy is not propaganda"",""the Sweden arity-four source is not projected into triads""]"	7f5272c564fdd70dbcff3ee83de29564dbc51eaa147c793aeeee7f27e2e9541c
adf3cc7a214aa1b8fdaef75b7a9e8888c39c906e	CHECKPOINT-006-EVIDENCE-TRANCHE-B	15	R16B-LOCAL-FAMILY:23b72032e8165ac9f164a43ac0e1932f2fe4354f1b89f62d67ebe7d497de7af1	23b72032e8165ac9f164a43ac0e1932f2fe4354f1b89f62d67ebe7d497de7af1	R16B-TRIGGER-OCC:870f33db193d81cd61cf4757d6065d4723f3bd529761858b2677a860d06d840a	f50936d2e6d09e43b5b3bd5ebed1756288c78e75b4516c81e1c54b7ec03c0857	TRG-004	ROUND16A_PRODUCTION_COMPOSITION	PRIOR_STRUCTURE_REVIEW_FAMILY	frontend/generated/trace-exploration-v2/production-read-model.json	R16B-LOCAL-SURF-R16A-PRODUCTION	"[""R16A-PCOMP-C03149A4922793B8501B""]"		"[""9642c1f06ca76d0aa1f4f37ba343afb4a45ab06c4e9de9ac627906ebd2c4b0c9""]"	"[""R16A-PCOMP-C03149A4922793B8501B""]"	[]	[]	R16A_PRODUCT_COMPOSITION	STRUCTURAL_ECHO	R16A_PRODUCT_COMPOSITION_STRUCTURAL_DESCENDANT_NOT_EVIDENCE	A prior subgraph, topology, fixture, product composition, or legacy product record is a reconciliation target, not historical evidence.	NOT_EVIDENCE_RECONCILIATION_ONLY	NOT_GOVERNED_SUPPORT	NOT_APPLICABLE_STRUCTURAL_RECORD	NOT_APPLICABLE_TO_NON_SUPPORT_CLASSIFICATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	TURIN_CHILD_BRUSSELS_PAIR_PATH_SWEDEN_ARITY4_REROUTE_AND_DERIVATIVES	INELIGIBLE_NOT_GOVERNED_ASSOCIATION_SUPPORT	false	false	"[""a pairwise clique is not a group"",""diplomacy is not propaganda"",""the Sweden arity-four source is not projected into triads""]"	6107d8ca667782e57c03407bef1f30c0736b87f3913b74f81aa607418a10ee2c
adf3cc7a214aa1b8fdaef75b7a9e8888c39c906e	CHECKPOINT-006-EVIDENCE-TRANCHE-B	15	R16B-LOCAL-FAMILY:23b72032e8165ac9f164a43ac0e1932f2fe4354f1b89f62d67ebe7d497de7af1	23b72032e8165ac9f164a43ac0e1932f2fe4354f1b89f62d67ebe7d497de7af1	R16B-TRIGGER-OCC:8a2081465295e7bbf53d258131b8ca890ce63d45e56ae17d44773f87aa0ee654	425e48faeb5400c5d547fcfd19ae73c8d578f6c5cabb615716338280d1b7c358	TRG-004	ROUND16A_PRODUCTION_COMPOSITION	PRIOR_STRUCTURE_REVIEW_FAMILY	frontend/generated/trace-exploration-v2/production-read-model.json	R16B-LOCAL-SURF-R16A-PRODUCTION	"[""R16A-PCOMP-C266290FECA688658447""]"		"[""324dbc743b547b1609c50601f609e58fa6407c52a37c6a847199ef7ed592c084""]"	"[""R16A-PCOMP-C266290FECA688658447""]"	[]	[]	R16A_PRODUCT_COMPOSITION	STRUCTURAL_ECHO	R16A_PRODUCT_COMPOSITION_STRUCTURAL_DESCENDANT_NOT_EVIDENCE	A prior subgraph, topology, fixture, product composition, or legacy product record is a reconciliation target, not historical evidence.	NOT_EVIDENCE_RECONCILIATION_ONLY	NOT_GOVERNED_SUPPORT	NOT_APPLICABLE_STRUCTURAL_RECORD	NOT_APPLICABLE_TO_NON_SUPPORT_CLASSIFICATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	TURIN_CHILD_BRUSSELS_PAIR_PATH_SWEDEN_ARITY4_REROUTE_AND_DERIVATIVES	INELIGIBLE_NOT_GOVERNED_ASSOCIATION_SUPPORT	false	false	"[""a pairwise clique is not a group"",""diplomacy is not propaganda"",""the Sweden arity-four source is not projected into triads""]"	0e966a048d8df17a9073744c75c23cbc169b77ff43bfe403e07f5bf0a1abb8a0
adf3cc7a214aa1b8fdaef75b7a9e8888c39c906e	CHECKPOINT-006-EVIDENCE-TRANCHE-B	15	R16B-LOCAL-FAMILY:23b72032e8165ac9f164a43ac0e1932f2fe4354f1b89f62d67ebe7d497de7af1	23b72032e8165ac9f164a43ac0e1932f2fe4354f1b89f62d67ebe7d497de7af1	R16B-TRIGGER-OCC:8bdcfbc38a9e800899c6573f6e00174fd45ecf108684caf510a4e8e4d86dabbb	3971d1e5a76cba3b410570c7c9ffeb919c8eeb6cff9183f2828532b2e06e57a0	TRG-004	ROUND16A_TOPOLOGY_COMPOSITION	PRIOR_STRUCTURE_REVIEW_FAMILY	docs/audits/v49-exploration-full-space-closure-round1/raw/canonical-composition-registry-v2.json	R16B-LOCAL-SURF-R16A-TOPOLOGIES	"[""R16A-TOPO-C4354C80783D363D55E1""]"		"[""c4354c80783d363d55e1d469ef5e25e9210fa3de4265749ec3ce53c4000dde6c""]"	"[""R16A-TOPO-C4354C80783D363D55E1""]"	[]	[]	R16A_PRESENTATION_TOPOLOGY	STRUCTURAL_ECHO	R16A_PRESENTATION_TOPOLOGY_STRUCTURAL_DESCENDANT_NOT_EVIDENCE	A prior subgraph, topology, fixture, product composition, or legacy product record is a reconciliation target, not historical evidence.	NOT_EVIDENCE_RECONCILIATION_ONLY	NOT_GOVERNED_SUPPORT	NOT_APPLICABLE_STRUCTURAL_RECORD	NOT_APPLICABLE_TO_NON_SUPPORT_CLASSIFICATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	TURIN_CHILD_BRUSSELS_PAIR_PATH_SWEDEN_ARITY4_REROUTE_AND_DERIVATIVES	INELIGIBLE_NOT_GOVERNED_ASSOCIATION_SUPPORT	false	false	"[""a pairwise clique is not a group"",""diplomacy is not propaganda"",""the Sweden arity-four source is not projected into triads""]"	b8656a140889a68760b72da5cafbff6555bd07a1adba3d91cfcf7d81c91072fd
adf3cc7a214aa1b8fdaef75b7a9e8888c39c906e	CHECKPOINT-006-EVIDENCE-TRANCHE-B	15	R16B-LOCAL-FAMILY:23b72032e8165ac9f164a43ac0e1932f2fe4354f1b89f62d67ebe7d497de7af1	23b72032e8165ac9f164a43ac0e1932f2fe4354f1b89f62d67ebe7d497de7af1	R16B-TRIGGER-OCC:93b1382451bc0d02967606f55e6ab9e2611bef2339e3bece8b46a95f5852486b	dd283009346f528777b1160b3bf9e0e75e01cfa2a1189e5de8348ece36a2713d	TRG-004	ROUND16A_CONNECTED_SUBGRAPH	PRIOR_STRUCTURE_REVIEW_FAMILY	docs/audits/v49-exploration-full-space-closure-round1/raw/canonical-composition-registry-v2.json	R16B-LOCAL-SURF-R16A-SUBGRAPHS	"[""R16A-SUBGRAPH-AF507B7EF5B9F89FC7CE""]"		"[""af507b7ef5b9f89fc7ce980ace287cbcd8906ce36ecac565be9aa1de67fd398b""]"	"[""R16A-SUBGRAPH-AF507B7EF5B9F89FC7CE""]"	[]	[]	R16A_CONNECTED_SUBGRAPH	STRUCTURAL_ECHO	R16A_CONNECTED_SUBGRAPH_STRUCTURAL_DESCENDANT_NOT_EVIDENCE	A prior subgraph, topology, fixture, product composition, or legacy product record is a reconciliation target, not historical evidence.	NOT_EVIDENCE_RECONCILIATION_ONLY	NOT_GOVERNED_SUPPORT	NOT_APPLICABLE_STRUCTURAL_RECORD	NOT_APPLICABLE_TO_NON_SUPPORT_CLASSIFICATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	TURIN_CHILD_BRUSSELS_PAIR_PATH_SWEDEN_ARITY4_REROUTE_AND_DERIVATIVES	INELIGIBLE_NOT_GOVERNED_ASSOCIATION_SUPPORT	false	false	"[""a pairwise clique is not a group"",""diplomacy is not propaganda"",""the Sweden arity-four source is not projected into triads""]"	4fd51197add884a8b7272f2b1faf9ff3af309f60e2630679704696c194d5a69f
adf3cc7a214aa1b8fdaef75b7a9e8888c39c906e	CHECKPOINT-006-EVIDENCE-TRANCHE-B	15	R16B-LOCAL-FAMILY:23b72032e8165ac9f164a43ac0e1932f2fe4354f1b89f62d67ebe7d497de7af1	23b72032e8165ac9f164a43ac0e1932f2fe4354f1b89f62d67ebe7d497de7af1	R16B-TRIGGER-OCC:a1f85f12c0b1f88d8c56f0c29643320e2266e0230e8898f502976793ff7bae07	93632f93afeb08deae4c274800e3d430bbd716310628fb2c6c3f4f7fa18ee281	TRG-004	ROUND16A_PRODUCTION_COMPOSITION	PRIOR_STRUCTURE_REVIEW_FAMILY	frontend/generated/trace-exploration-v2/production-read-model.json	R16B-LOCAL-SURF-R16A-PRODUCTION	"[""R16A-PCOMP-F0131C483FA362184F95""]"		"[""8777ca52318680854b323c8b873c23d3d3d6df41379bf2a02b7f1e868c8faf2a""]"	"[""R16A-PCOMP-F0131C483FA362184F95""]"	[]	[]	R16A_PRODUCT_COMPOSITION	STRUCTURAL_ECHO	R16A_PRODUCT_COMPOSITION_STRUCTURAL_DESCENDANT_NOT_EVIDENCE	A prior subgraph, topology, fixture, product composition, or legacy product record is a reconciliation target, not historical evidence.	NOT_EVIDENCE_RECONCILIATION_ONLY	NOT_GOVERNED_SUPPORT	NOT_APPLICABLE_STRUCTURAL_RECORD	NOT_APPLICABLE_TO_NON_SUPPORT_CLASSIFICATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	OPEN_FOR_ANY_ASSOCIATION_ACTIVATION	TURIN_CHILD_BRUSSELS_PAIR_PATH_SWEDEN_ARITY4_REROUTE_AND_DERIVATIVES	INELIGIBLE_NOT_GOVERNED_ASSOCIATION_SUPPORT	false	false	"[""a pairwise clique is not a group"",""diplomacy is not propaganda"",""the Sweden arity-four source is not projected into triads""]"	edfdcc83ab90f9ca2daaa249640654a9505eca89049664efa0fd5a082675fff3
