prior_object_type	prior_id	source_path	source_record_ref	participant_set_key	participant_sense_ids_json	prior_parent_ids_json	prior_association_ids_json	prior_topology	prior_status	round16b_candidate_ids_json	reconciliation_status	required_next_action	coverage_mode	record_sha256
ROUND15_FIXTURE	R15-COMP-011	scripts/trace-v49-exploration-composition-engine/fixtures/composition-fixtures-v1.json	R15-COMP-011	89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	"[""R16B-SENSE:4e14e64610176c44c8a9775fba3a7d484b4eee0fb06ee9553c17675cb7f0b634"",""R16B-SENSE:f0e28e13851d04c13b701f53d9b3911cb50fc572cc6203c64527804f0b37e909"",""R16B-SENSE:f26224717160ca63c45ca85fe7c23e1469baa3e10672a68beafb13d195d0915d"",""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f""]"	[]	"[""R14-ASSOC-005"",""R14-ASSOC-006"",""R14-ASSOC-009""]"	BINARY_FORK	HIGH_DEGREE_SEED	"[""R16B-LOCAL-FAMILY:89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a""]"	HIGHER_ORDER_FAMILY_REVIEW_PENDING	Assign an evidence and global-coherence disposition, then regenerate or retire downstream product objects without silently carrying v2 semantics.	ROW_EXACT	cdfb3ea63522776f3f6def498aa32498a22886ac5fd46b6f9e21e1dbf0622a48
ROUND15_FIXTURE	R15-COMP-012	scripts/trace-v49-exploration-composition-engine/fixtures/composition-fixtures-v1.json	R15-COMP-012	1d76bf657bbdec293265d051268a2a1153be0108b15a8d63ebbf2cb98cf6f06a	"[""R16B-SENSE:0ebc966b965fc5703be0f4bae727d337f32d83eb7db9066e926a2530dcfa0171"",""R16B-SENSE:61aaade597c45243fcdef0d2514fc52f58a066ae5c9f4ad550727cb75b124f64"",""R16B-SENSE:697603bbe891d791295d478b3b16d10add9bdab1fd92826d63d8b630f3779cfb""]"	[]	"[""R14-ASSOC-010"",""R14-ASSOC-011""]"	LINEAR_PATH	PERMUTATION_EQUIVALENT	"[""R16B-LOCAL-FAMILY:1d76bf657bbdec293265d051268a2a1153be0108b15a8d63ebbf2cb98cf6f06a""]"	HIGHER_ORDER_FAMILY_REVIEW_PENDING	Assign an evidence and global-coherence disposition, then regenerate or retire downstream product objects without silently carrying v2 semantics.	ROW_EXACT	c8a018253737140b5bed247a2f6a925a89b7cf476f4701928b37f83189e03237
ROUND15_FIXTURE	R15-COMP-013	scripts/trace-v49-exploration-composition-engine/fixtures/composition-fixtures-v1.json	R15-COMP-013	1d76bf657bbdec293265d051268a2a1153be0108b15a8d63ebbf2cb98cf6f06a	"[""R16B-SENSE:0ebc966b965fc5703be0f4bae727d337f32d83eb7db9066e926a2530dcfa0171"",""R16B-SENSE:61aaade597c45243fcdef0d2514fc52f58a066ae5c9f4ad550727cb75b124f64"",""R16B-SENSE:697603bbe891d791295d478b3b16d10add9bdab1fd92826d63d8b630f3779cfb""]"	[]	"[""R14-ASSOC-010"",""R14-ASSOC-010"",""R14-ASSOC-011""]"	LINEAR_PATH	DUPLICATE_ASSOCIATION_INPUT	"[""R16B-LOCAL-FAMILY:1d76bf657bbdec293265d051268a2a1153be0108b15a8d63ebbf2cb98cf6f06a""]"	HIGHER_ORDER_FAMILY_REVIEW_PENDING	Assign an evidence and global-coherence disposition, then regenerate or retire downstream product objects without silently carrying v2 semantics.	ROW_EXACT	50875bd4c349549973f9fd0866a8d91be1e02a6273ab5b2fad75527f67061809
ROUND15_FIXTURE	R15-COMP-014	scripts/trace-v49-exploration-composition-engine/fixtures/composition-fixtures-v1.json	R15-COMP-014	1d76bf657bbdec293265d051268a2a1153be0108b15a8d63ebbf2cb98cf6f06a	"[""R16B-SENSE:0ebc966b965fc5703be0f4bae727d337f32d83eb7db9066e926a2530dcfa0171"",""R16B-SENSE:61aaade597c45243fcdef0d2514fc52f58a066ae5c9f4ad550727cb75b124f64"",""R16B-SENSE:697603bbe891d791295d478b3b16d10add9bdab1fd92826d63d8b630f3779cfb""]"	[]	"[""R14-ASSOC-010"",""R14-ASSOC-011""]"	LINEAR_PATH	TOPOLOGY_LINEAR	"[""R16B-LOCAL-FAMILY:1d76bf657bbdec293265d051268a2a1153be0108b15a8d63ebbf2cb98cf6f06a""]"	HIGHER_ORDER_FAMILY_REVIEW_PENDING	Assign an evidence and global-coherence disposition, then regenerate or retire downstream product objects without silently carrying v2 semantics.	ROW_EXACT	3559e06c9193347d821ac0619cb22f186cadcf60dd9935b5d67bfe3fa48feb85
ROUND15_FIXTURE	R15-COMP-015	scripts/trace-v49-exploration-composition-engine/fixtures/composition-fixtures-v1.json	R15-COMP-015	23b72032e8165ac9f164a43ac0e1932f2fe4354f1b89f62d67ebe7d497de7af1	"[""R16B-SENSE:4e14e64610176c44c8a9775fba3a7d484b4eee0fb06ee9553c17675cb7f0b634"",""R16B-SENSE:f26224717160ca63c45ca85fe7c23e1469baa3e10672a68beafb13d195d0915d"",""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f""]"	[]	"[""R14-ASSOC-005"",""R14-ASSOC-006"",""R14-ASSOC-008""]"	BINARY_FORK	TOPOLOGY_BINARY_FORK	"[""R16B-LOCAL-FAMILY:23b72032e8165ac9f164a43ac0e1932f2fe4354f1b89f62d67ebe7d497de7af1""]"	HIGHER_ORDER_FAMILY_REVIEW_PENDING	Assign an evidence and global-coherence disposition, then regenerate or retire downstream product objects without silently carrying v2 semantics.	ROW_EXACT	decf7260794cd0a49bfe00a63ad851faba806bd9432182eb92d71c17804593ee
ROUND15_FIXTURE	R15-COMP-016	scripts/trace-v49-exploration-composition-engine/fixtures/composition-fixtures-v1.json	R15-COMP-016	1d76bf657bbdec293265d051268a2a1153be0108b15a8d63ebbf2cb98cf6f06a	"[""R16B-SENSE:0ebc966b965fc5703be0f4bae727d337f32d83eb7db9066e926a2530dcfa0171"",""R16B-SENSE:61aaade597c45243fcdef0d2514fc52f58a066ae5c9f4ad550727cb75b124f64"",""R16B-SENSE:697603bbe891d791295d478b3b16d10add9bdab1fd92826d63d8b630f3779cfb""]"	[]	"[""R14-ASSOC-010"",""R14-ASSOC-011""]"	BINARY_CONVERGENCE	TOPOLOGY_BINARY_CONVERGENCE	"[""R16B-LOCAL-FAMILY:1d76bf657bbdec293265d051268a2a1153be0108b15a8d63ebbf2cb98cf6f06a""]"	HIGHER_ORDER_FAMILY_REVIEW_PENDING	Assign an evidence and global-coherence disposition, then regenerate or retire downstream product objects without silently carrying v2 semantics.	ROW_EXACT	79077614881d11c62a78cd5ee11652cce893a23b60b28a345fdd06a52b8d7306
ROUND15_FIXTURE	R15-COMP-017	scripts/trace-v49-exploration-composition-engine/fixtures/composition-fixtures-v1.json	R15-COMP-017	7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64	"[""R16B-SENSE:06c230c771547ee49390903e0bad7aaf44063613309c93bcbd72e808116af4c6"",""R16B-SENSE:35489187871bfd7b7be6e2d5268a3a922984d3bdad9e9a8ca61ea6edee84a5a7"",""R16B-SENSE:419a96e12217bfa4ed031510c32033cb2408489e3abb14eb28291b13c068e159""]"	[]	"[""R14-ASSOC-002"",""R14-ASSOC-003""]"	QUALIFIED_PATH	TOPOLOGY_QUALIFIED_PATH	"[""R16B-LOCAL-FAMILY:7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64""]"	HIGHER_ORDER_FAMILY_REVIEW_PENDING	Assign an evidence and global-coherence disposition, then regenerate or retire downstream product objects without silently carrying v2 semantics.	ROW_EXACT	d8ba9fae31f5c892edf746ca8c3c4b6109d76bc3f8b7b33ecc646cd05dcb5eca
ROUND15_FIXTURE	R15-COMP-018	scripts/trace-v49-exploration-composition-engine/fixtures/composition-fixtures-v1.json	R15-COMP-018	83009b1d124d4635a57866eeffba5e1a1a33e499bd60b30c6346b94ff1a04f8e	"[""R16B-SENSE:698710ef66f0d551cde028b8e54bdbf6051b96902a736be6b9ab45d1ad91f848"",""R16B-SENSE:9415fd18554090ac9dd2dfc28a1ec541d67a94b8421b1cefafa578a03302257d"",""R16B-SENSE:9c499c8b62d5222b0be4049597c613d82925ede87bf34656671a6b1e4e491bc3""]"	[]	"[""R14-ASSOC-013"",""R14-ASSOC-014""]"	REFLEXIVE_RETURN	TOPOLOGY_REFLEXIVE_RETURN	"[""R16B-LOCAL-FAMILY:83009b1d124d4635a57866eeffba5e1a1a33e499bd60b30c6346b94ff1a04f8e""]"	HIGHER_ORDER_FAMILY_REVIEW_PENDING	Assign an evidence and global-coherence disposition, then regenerate or retire downstream product objects without silently carrying v2 semantics.	ROW_EXACT	e5e125262a2a157ccdfd106cf5b7716789f832110c0e6df46dcd6ec632a5eebd
ROUND15_FIXTURE	R15-COMP-019	scripts/trace-v49-exploration-composition-engine/fixtures/composition-fixtures-v1.json	R15-COMP-019	c0a6431919578166078d9823cb9994e5819ab7d56a9bad39a0dcb45d056d892c	"[""R16B-SENSE:1e7045ac788667d54d6b65cd2d78f8c378eb10d531dd198692143840ff9d766b"",""R16B-SENSE:3d5f8270a50edbaf14edbc7ae48c1cd8d230d94dbd0d1e60e116afca491720d7"",""R16B-SENSE:c6a305bac0ba3a375015fd389d830c7eb5ed46f883ed720ddfcb0dfff588055a""]"	[]	"[""R14-ASSOC-017"",""R14-ASSOC-023"",""R14-ASSOC-035""]"	EVIDENCE_GAP_TREE	TOPOLOGY_EVIDENCE_GAP_TREE	"[""R16B-LOCAL-FAMILY:c0a6431919578166078d9823cb9994e5819ab7d56a9bad39a0dcb45d056d892c""]"	HIGHER_ORDER_FAMILY_REVIEW_PENDING	Assign an evidence and global-coherence disposition, then regenerate or retire downstream product objects without silently carrying v2 semantics.	ROW_EXACT	11451a79893934efb0a62d4737ae3866cb8a9688bf5202bf1ef1ae80a65686e1
ROUND15_FIXTURE	R15-COMP-020	scripts/trace-v49-exploration-composition-engine/fixtures/composition-fixtures-v1.json	R15-COMP-020	6bd3485742a465105a9adb73f09f1d700f9601abf114d49ba37d02cbbe0337f7	"[""R16B-SENSE:049324b7a1f8dd02995e20043357b090b2357eb23e8fe588e78928f5306a82e1"",""R16B-SENSE:8b4838ede22f2afe50260d73a4ee4b986be96dd92b53e980d8f6312b9e8ca51a"",""R16B-SENSE:b25cab95ecf4ca503def2a66d5d89c36131f18c819b00e5c0c06737222baf067"",""R16B-SENSE:f587f40fcb14f9230306986bb2b2ea917544385afefe2e818002f3f3e7af0f2a"",""R16B-SENSE:fd509f4a9f5aea51e88d869076b1534b55b173e8fd71bf4eb97c1c907a76859a"",""R16B-SENSE:ffbea4357064ed41f3937f9e81c7425cc705fec020515cef904f2473a6e9302b""]"	[]	"[""R14-ASSOC-018"",""R14-ASSOC-019"",""R14-ASSOC-020""]"	AUTO	SOURCE_SUPPORTED_COMPOSITION	"[""R16B-LOCAL-FAMILY:6bd3485742a465105a9adb73f09f1d700f9601abf114d49ba37d02cbbe0337f7""]"	HIGHER_ORDER_FAMILY_REVIEW_PENDING	Assign an evidence and global-coherence disposition, then regenerate or retire downstream product objects without silently carrying v2 semantics.	ROW_EXACT	2d8211f8db728d8f391e8d18a24f2d8b81cd5afa2d71f391ce7a014ff31252c7
ROUND15_FIXTURE	R15-COMP-021	scripts/trace-v49-exploration-composition-engine/fixtures/composition-fixtures-v1.json	R15-COMP-021	1d76bf657bbdec293265d051268a2a1153be0108b15a8d63ebbf2cb98cf6f06a	"[""R16B-SENSE:0ebc966b965fc5703be0f4bae727d337f32d83eb7db9066e926a2530dcfa0171"",""R16B-SENSE:61aaade597c45243fcdef0d2514fc52f58a066ae5c9f4ad550727cb75b124f64"",""R16B-SENSE:697603bbe891d791295d478b3b16d10add9bdab1fd92826d63d8b630f3779cfb""]"	[]	"[""R14-ASSOC-010"",""R14-ASSOC-011"",""R14-ASSOC-012""]"	BINARY_CONVERGENCE	CLOSURE_ASSOCIATION	"[""R16B-LOCAL-FAMILY:1d76bf657bbdec293265d051268a2a1153be0108b15a8d63ebbf2cb98cf6f06a""]"	HIGHER_ORDER_FAMILY_REVIEW_PENDING	Assign an evidence and global-coherence disposition, then regenerate or retire downstream product objects without silently carrying v2 semantics.	ROW_EXACT	e1b399d8c964a5f10245ecfba8bd0c5ae62d437e3b0f860f1a13db1d9e2173da
ROUND15_FIXTURE	R15-COMP-022	scripts/trace-v49-exploration-composition-engine/fixtures/composition-fixtures-v1.json	R15-COMP-022	ed83d4054c6d0fa7f02d620e5253572e58205ac5d7839b870b10748486883188	"[""R16B-SENSE:1aa96f9aba9b8704f69327d5cdc34c2eff1c7e3d74643cddbf9ad8f507d7a5fb"",""R16B-SENSE:1e7045ac788667d54d6b65cd2d78f8c378eb10d531dd198692143840ff9d766b"",""R16B-SENSE:9415fd18554090ac9dd2dfc28a1ec541d67a94b8421b1cefafa578a03302257d"",""R16B-SENSE:9f5a38a6fb1ca9212921419af18b59d535ee2f944c89ce002dfa6db54090b9c8"",""R16B-SENSE:c6a305bac0ba3a375015fd389d830c7eb5ed46f883ed720ddfcb0dfff588055a"",""R16B-SENSE:f1dafc6df9c9a66b0b7c19d34606a2ed638c193dc7047afb8a1f83b3d564ebc1""]"	[]	"[""R14-ASSOC-022"",""R14-ASSOC-023"",""R14-ASSOC-024""]"	AUTO	FAILED_CONTROL_SET_A	"[""R16B-LOCAL-FAMILY:ed83d4054c6d0fa7f02d620e5253572e58205ac5d7839b870b10748486883188""]"	HIGHER_ORDER_FAMILY_REVIEW_PENDING	Assign an evidence and global-coherence disposition, then regenerate or retire downstream product objects without silently carrying v2 semantics.	ROW_EXACT	fbd30630ca13f80abecd641aa7cf00b0a92901858617064b39c98c6667506032
ROUND15_FIXTURE	R15-COMP-023	scripts/trace-v49-exploration-composition-engine/fixtures/composition-fixtures-v1.json	R15-COMP-023	b2f6aef3aded759512be2f639056c7dacb37707ae596bf8c078035ccd5cd96d5	"[""R16B-SENSE:14bd96e324918cf3d87ed84253055004be79647294bf62a305ccf9a65a46b863"",""R16B-SENSE:6672e4d46dd04d497061cde0fb1319f2795e43fafb72f047ac8a663d5c0dabfb"",""R16B-SENSE:74959afea7f94773eca66c42bbaabe55d3f5ac814d8b2f8efd05921e7e76aa78"",""R16B-SENSE:b25cab95ecf4ca503def2a66d5d89c36131f18c819b00e5c0c06737222baf067"",""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f"",""R16B-SENSE:ffbea4357064ed41f3937f9e81c7425cc705fec020515cef904f2473a6e9302b""]"	[]	"[""R14-ASSOC-025"",""R14-ASSOC-027"",""R14-ASSOC-028""]"	AUTO	FAILED_CONTROL_SET_B	"[""R16B-LOCAL-FAMILY:b2f6aef3aded759512be2f639056c7dacb37707ae596bf8c078035ccd5cd96d5""]"	HIGHER_ORDER_FAMILY_REVIEW_PENDING	Assign an evidence and global-coherence disposition, then regenerate or retire downstream product objects without silently carrying v2 semantics.	ROW_EXACT	157aacb3c1814ee9a07c6a0fdaccaae85cd82dd6e7533d1083769bc566256b41
ROUND15_FIXTURE	R15-COMP-024	scripts/trace-v49-exploration-composition-engine/fixtures/composition-fixtures-v1.json	R15-COMP-024	5f28402103d5315b59cf0f022e43f679658b1e4d1e960072ae945a66c87d5669	"[""R16B-SENSE:7273ba8b655b1b1d6833f2630dbce1cd0c14880b61802394b1e4fe1b5768713b"",""R16B-SENSE:c0e153c5cf186e6a7ee6e1475c6308e43a26f61945cb9bf2c5d6d4a194c9316b"",""R16B-SENSE:c73ec782faca3d72e6105bf118c92c2edf8b7a96293190326fc572ba962d0323"",""R16B-SENSE:d86c1d587eab45572d058061fe6b86c7eba2cadcc7dcdc51cd0bb4572b304682"",""R16B-SENSE:e8c2227b6d790a48079a74abfca3f3ea364e80d20835f39602db5ada5259e77f"",""R16B-SENSE:eaa21928082dae77f8ed71bcf1d7f7c5409020e0b599c7cb9621380f5a3ae42d""]"	[]	"[""R14-ASSOC-029"",""R14-ASSOC-030"",""R14-ASSOC-031""]"	AUTO	FAILED_CONTROL_SET_C	"[""R16B-LOCAL-FAMILY:5f28402103d5315b59cf0f022e43f679658b1e4d1e960072ae945a66c87d5669""]"	HIGHER_ORDER_FAMILY_REVIEW_PENDING	Assign an evidence and global-coherence disposition, then regenerate or retire downstream product objects without silently carrying v2 semantics.	ROW_EXACT	b5e19ef5a9898424f4ca5c8ed8ff4aee545ba201a8e8a761d81289741a15b0f0
