cluster_key,surface_id,capture_id,year,region,theme,source_family,title,proposed_relation_role,relation_apply_readiness,relation_blockers,risk_flags,positive_flags,anchor_strength_score,source_depth_score,relation_density_score,design_object_confidence_score,record_kind_hint,global_scope_policy,manual_note
Global / transnational|Midcentury modern graphic communication|Internet Archive|2010-2014,SURF-LPC2026R052,LPC2026R052,2012,Global / transnational,Midcentury modern graphic communication,Internet Archive,Maximum Rocknroll 166 (1997 Mar),candidate_packet_anchor,eligible_for_next_sandbox_review,none,,design; poster; print; zine,60,85,32,62,issue_or_serial,global_host_requires_scope_review,"May be a publication series, but needs one anchor and explicit issue/member logic."
Global / transnational|Midcentury modern graphic communication|Internet Archive|2010-2014,SURF-LPC2026R053,LPC2026R053,2012,Global / transnational,Midcentury modern graphic communication,Internet Archive,Maximum Rocknroll 198 (1999 Nov),provisional_main_anchor_needs_text,eligible_for_next_sandbox_review,none,,design; poster; print; zine,58,86,20,62,issue_or_serial,global_host_requires_scope_review,"May be a publication series, but needs one anchor and explicit issue/member logic."
Global / transnational|Midcentury modern graphic communication|Internet Archive|2010-2014,SURF-LPC2026R058,LPC2026R058,2014,Global / transnational,Midcentury modern graphic communication,Internet Archive,HTML5 and CSS3 Responsive Web Design Cookbook.pdf (PDFy mirror),packet_member_review,method_review_only,weak_design_object_signal,,design; visual communication,46,55,32,48,book_or_software,global_host_requires_scope_review,Likely reference/publication support; do not packet as graphic-design object without stronger object evidence.
Global / transnational|Midcentury modern graphic communication|Internet Archive|2010-2014,SURF-LPC2026R054,LPC2026R054,2013,Global / transnational,Midcentury modern graphic communication,Internet Archive,Koleksi Zine Punk Rock,packet_member_review,eligible_for_next_sandbox_review,none,,design; poster; print; zine,44,41,32,62,issue_or_serial,global_host_requires_scope_review,"May be a publication series, but needs one anchor and explicit issue/member logic."
Global / transnational|Midcentury modern graphic communication|Internet Archive|2015-2019,SURF-LPC2026R065,LPC2026R065,2016,Global / transnational,Midcentury modern graphic communication,Internet Archive,Future Sex - Issue 03,candidate_packet_anchor,eligible_for_next_sandbox_review,none,,design; magazine; poster; print; zine,67,95,37,74,issue_or_serial,global_host_requires_scope_review,"May be a publication series, but needs one anchor and explicit issue/member logic."
Global / transnational|Midcentury modern graphic communication|Internet Archive|2015-2019,SURF-LPC2026R067,LPC2026R067,2016,Global / transnational,Midcentury modern graphic communication,Internet Archive,Future Sex Issue 4,candidate_packet_anchor,eligible_for_next_sandbox_review,none,,design; magazine; poster; print; zine,67,95,37,74,issue_or_serial,global_host_requires_scope_review,"May be a publication series, but needs one anchor and explicit issue/member logic."
Global / transnational|Midcentury modern graphic communication|Internet Archive|2015-2019,SURF-LPC2026R069,LPC2026R069,2016,Global / transnational,Midcentury modern graphic communication,Internet Archive,Future Sex Issue 7,candidate_packet_anchor,eligible_for_next_sandbox_review,none,,design; magazine; poster; print; zine,67,95,37,74,issue_or_serial,global_host_requires_scope_review,"May be a publication series, but needs one anchor and explicit issue/member logic."
Global / transnational|Midcentury modern graphic communication|Internet Archive|2015-2019,SURF-LPC2026R064,LPC2026R064,2016,Global / transnational,Midcentury modern graphic communication,Internet Archive,Future Sex - Issue 02,candidate_packet_anchor,eligible_for_next_sandbox_review,none,,design; magazine; poster; print; zine,65,95,25,74,issue_or_serial,global_host_requires_scope_review,"May be a publication series, but needs one anchor and explicit issue/member logic."
Global / transnational|Midcentury modern graphic communication|Internet Archive|2015-2019,SURF-LPC2026R066,LPC2026R066,2016,Global / transnational,Midcentury modern graphic communication,Internet Archive,Future Sex Issue 1,candidate_packet_anchor,eligible_for_next_sandbox_review,none,,design; magazine; poster; print; zine,65,95,25,74,issue_or_serial,global_host_requires_scope_review,"May be a publication series, but needs one anchor and explicit issue/member logic."
Global / transnational|Midcentury modern graphic communication|Internet Archive|2015-2019,SURF-LPC2026R068,LPC2026R068,2016,Global / transnational,Midcentury modern graphic communication,Internet Archive,Future Sex Issue 6,candidate_packet_anchor,eligible_for_next_sandbox_review,none,,design; magazine; poster; print; zine,65,95,25,74,issue_or_serial,global_host_requires_scope_review,"May be a publication series, but needs one anchor and explicit issue/member logic."
Global / transnational|Midcentury modern graphic communication|Internet Archive|2020-2024,SURF-LPC2026R092,LPC2026R092,2020,Global / transnational,Midcentury modern graphic communication,Internet Archive,Shadis Magazine,candidate_packet_anchor,eligible_for_next_sandbox_review,none,,design; magazine; poster; print; zine,65,95,25,74,issue_or_serial,global_host_requires_scope_review,"May be a publication series, but needs one anchor and explicit issue/member logic."
Global / transnational|Midcentury modern graphic communication|Internet Archive|2020-2024,SURF-LPC2026R090,LPC2026R090,2020,Global / transnational,Midcentury modern graphic communication,Internet Archive,Create Graphical User Interfaces with Python,candidate_packet_anchor,eligible_for_next_sandbox_review,none,,design; print; visual communication,64,95,37,60,book_or_software,global_host_requires_scope_review,Likely reference/publication support; do not packet as graphic-design object without stronger object evidence.
Global / transnational|Midcentury modern graphic communication|Internet Archive|2020-2024,SURF-LPC2026R095,LPC2026R095,2022,Global / transnational,Midcentury modern graphic communication,Internet Archive,"Don't make me think, revisited : a common sense approach to Web usability",packet_member_review,method_review_only,weak_design_object_signal,,design; visual communication,59,95,25,48,book_or_software,global_host_requires_scope_review,Likely reference/publication support; do not packet as graphic-design object without stronger object evidence.
Global / transnational|Midcentury modern graphic communication|Internet Archive|2020-2024,SURF-LPC2026R097,LPC2026R097,2022,Global / transnational,Midcentury modern graphic communication,Internet Archive,The HTML Handbook,packet_member_review,method_review_only,weak_design_object_signal,,design; visual communication,59,95,25,48,book_or_software,global_host_requires_scope_review,Likely reference/publication support; do not packet as graphic-design object without stronger object evidence.
Global / transnational|Midcentury modern graphic communication|Internet Archive|2020-2024,SURF-LPC2026R099,LPC2026R099,2023,Global / transnational,Midcentury modern graphic communication,Internet Archive,KROTCH Zine (Issue 7),provisional_main_anchor_needs_text,eligible_for_next_sandbox_review,none,,design; magazine; poster; print; zine,58,73,25,74,issue_or_serial,global_host_requires_scope_review,"May be a publication series, but needs one anchor and explicit issue/member logic."
Global / transnational|Midcentury modern graphic communication|Internet Archive|2020-2024,SURF-LPC2026R101,LPC2026R101,2024,Global / transnational,Midcentury modern graphic communication,Internet Archive,Learning Web Design. 5th edition,packet_member_review,method_review_only,weak_design_object_signal,,design; visual communication,48,62,25,48,book_or_software,global_host_requires_scope_review,Likely reference/publication support; do not packet as graphic-design object without stronger object evidence.
Global / transnational|Modern typography and layout|Another Graphic|2025-2029,SURF-ERS1970R001,ERS1970R001,2026,Global / transnational,Modern typography and layout,Another Graphic,Darius Ou - Another Graphic,packet_member_review,eligible_for_next_sandbox_review,none,,design; graphic; poster; typography,46,35,42,62,showcase_or_project_page,global_site_acceptable_with_relation_review,"Treat as a contemporary showcase/project page; global scope can be acceptable, but work/project relation still needs review."
Global / transnational|Modern typography and layout|Another Graphic|2025-2029,SURF-ERS1970R003,ERS1970R003,2026,Global / transnational,Modern typography and layout,Another Graphic,Flóki Sigurjónsson - Another Graphic,packet_member_review,eligible_for_next_sandbox_review,none,,design; graphic; poster; typography,46,35,42,62,showcase_or_project_page,global_site_acceptable_with_relation_review,"Treat as a contemporary showcase/project page; global scope can be acceptable, but work/project relation still needs review."
Global / transnational|Modern typography and layout|Another Graphic|2025-2029,SURF-ERS1970R006,ERS1970R006,2026,Global / transnational,Modern typography and layout,Another Graphic,Juhyeok Kim - Another Graphic,packet_member_review,eligible_for_next_sandbox_review,none,,design; graphic; poster; typography,46,34,42,62,showcase_or_project_page,global_site_acceptable_with_relation_review,"Treat as a contemporary showcase/project page; global scope can be acceptable, but work/project relation still needs review."
Global / transnational|Modern typography and layout|Another Graphic|2025-2029,SURF-ERS1970R002,ERS1970R002,2026,Global / transnational,Modern typography and layout,Another Graphic,Elena Byalaya - Another Graphic,packet_member_review,eligible_for_next_sandbox_review,none,,design; graphic; poster; typography,44,35,30,62,showcase_or_project_page,global_site_acceptable_with_relation_review,"Treat as a contemporary showcase/project page; global scope can be acceptable, but work/project relation still needs review."
Global / transnational|Modern typography and layout|Another Graphic|2025-2029,SURF-ERS1970R004,ERS1970R004,2026,Global / transnational,Modern typography and layout,Another Graphic,Hans Frauchiger - Another Graphic,packet_member_review,eligible_for_next_sandbox_review,none,,design; graphic; poster; typography,44,35,30,62,showcase_or_project_page,global_site_acceptable_with_relation_review,"Treat as a contemporary showcase/project page; global scope can be acceptable, but work/project relation still needs review."
Global / transnational|Modern typography and layout|Another Graphic|2025-2029,SURF-ERS1970R008,ERS1970R008,2026,Global / transnational,Modern typography and layout,Another Graphic,Studio Vacarme - Another Graphic,packet_member_review,eligible_for_next_sandbox_review,none,,design; graphic; poster; typography,44,34,30,62,showcase_or_project_page,global_site_acceptable_with_relation_review,"Treat as a contemporary showcase/project page; global scope can be acceptable, but work/project relation still needs review."
Global / transnational|Modern typography and layout|Another Graphic|2025-2029,SURF-ERS1970R007,ERS1970R007,2026,Global / transnational,Modern typography and layout,Another Graphic,Nilamani - Another Graphic,packet_member_review,eligible_for_next_sandbox_review,none,,design; graphic; poster; typography,43,34,30,62,showcase_or_project_page,global_site_acceptable_with_relation_review,"Treat as a contemporary showcase/project page; global scope can be acceptable, but work/project relation still needs review."
United States|New Deal and civic poster programs|Library of Congress|1935-1939,SURF-MC1930R017,MC1930R017,1936,North America,New Deal and civic poster programs,Library of Congress,"WPA federal art regional exhibit, Montclair Museum Easel painting, graphic arts, poster display, index of design.",packet_member_review,eligible_for_next_sandbox_review,none,,design; graphic; poster; print,62,95,35,56,event_or_exhibition,region_specific_or_not_global,May support packet context; anchor must be explicit exhibition/project record.
United States|New Deal and civic poster programs|Library of Congress|1935-1939,SURF-MC1930R025,MC1930R025,1936,North America,New Deal and civic poster programs,Library of Congress,[WPA poster design showing the head and hands of a woman holding flowers and wheat above a blank banner],sub_under_packet_candidate,method_review_only,weak_design_object_signal,,design; poster; print,62,95,47,44,poster_or_campaign_item,region_specific_or_not_global,Needs visual/design-object evidence before any sub/member downgrade.
United States|New Deal and civic poster programs|Library of Congress|1935-1939,SURF-MC1930R019,MC1930R019,1936,North America,New Deal and civic poster programs,Library of Congress,"WPA women painters, Federal Art Gallery, 50 Beacon St., Boston",packet_member_review,method_review_only,weak_design_object_signal,,exhibition; poster; print,58,90,35,44,event_or_exhibition,region_specific_or_not_global,Needs visual/design-object evidence before any sub/member downgrade.
United States|New Deal and civic poster programs|Library of Congress|1935-1939,SURF-MC1930R020,MC1930R020,1936,North America,New Deal and civic poster programs,Library of Congress,"Who's who in the zoo Illustrated natural history prepared by the WPA Federal Writers Project : On sale at all book stores, zoos, and museums.",packet_member_review,method_review_only,non_design_drift_manual; weak_design_object_signal,non_design_drift:natural history,advertising; poster; print,57,95,35,44,event_or_exhibition,region_specific_or_not_global,Needs visual/design-object evidence before any sub/member downgrade.
United States|New Deal and civic poster programs|Library of Congress|1935-1939,SURF-MC1930R031,MC1930R031,1938,North America,New Deal and civic poster programs,Library of Congress,"WPA Federal Art Project exhibition, 77 Newbury St., Boston, Nov. 28, Dec. 10, 1938",packet_member_review,eligible_for_next_sandbox_review,none,,exhibition; poster; print,54,67,35,56,event_or_exhibition,region_specific_or_not_global,May support packet context; anchor must be explicit exhibition/project record.
United States|New Deal and civic poster programs|Library of Congress|1935-1939,SURF-MC1930R014,MC1930R014,1936,North America,New Deal and civic poster programs,Library of Congress,WPA Federal Art Project exhibition - mural studies,packet_member_review,eligible_for_next_sandbox_review,none,,exhibition; poster; print,52,63,35,56,event_or_exhibition,region_specific_or_not_global,May support packet context; anchor must be explicit exhibition/project record.
United States|New Deal and civic poster programs|Library of Congress|1935-1939,SURF-MC1930R011,MC1930R011,1936,North America,New Deal and civic poster programs,Library of Congress,Exhibition - WPA Federal Art Project,sub_under_packet_candidate,eligible_for_next_sandbox_review,none,,exhibition; poster; print,51,54,47,56,event_or_exhibition,region_specific_or_not_global,May support packet context; anchor must be explicit exhibition/project record.
United States|New Deal and civic poster programs|Library of Congress|1935-1939,SURF-MC1930R018,MC1930R018,1936,North America,New Deal and civic poster programs,Library of Congress,"WPA water colors, prints exhibition, Federal Art Gallery",packet_member_review,method_review_only,weak_design_object_signal,,exhibition; poster; print,49,63,35,44,event_or_exhibition,region_specific_or_not_global,Needs visual/design-object evidence before any sub/member downgrade.
