source_name,captured_records,image_states,notes
Wikimedia Commons file source / 2020 Romanian Tulipa sp. stamp.jpg / page 154006394,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 2022 National Teacher's Month stamp (Philippines).jpg / page 150414123,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 2023 National Children's Month stamps (Philippines).jpg / page 150413513,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 2023 National Teacher's Month Stamps (Philippines).jpg / page 150413364,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 2024 Philippines Insurance Commission stamp sheet.jpg / page 150412489,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
"Wikimedia Commons file source / 29 years later, Beirut Marine shares memory of bombing 121011-M-ZB219-035.jpg / page 38702675",1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 90px-Poster yang tertempel di Papan Pengumuman STT Jakarta.JPG / page 15324814,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / A brief History of Lebanon book cover (1937).jpg / page 116268235,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
"Wikimedia Commons file source / A travel poster view, by the Government of India, 1961.jpg / page 45586794",1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Aan Tamil-language film poster.png / page 92321171,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
"Wikimedia Commons file source / Affiche in een straat te Jakarta, KITLV D13627.tiff / page 102135333",1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
"Wikimedia Commons file source / Affiche van een stoombootmaatschappij die Haji 's vervoerd naar Mekka, KITLV 51H5.tif / page 103764153",1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Afisha Getman Mazepa.jpg / page 8683721,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Akash Ar Mati.jpg / page 35837007,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
"Wikimedia Commons file source / Alexandre de Rhodes. Issued on September 5, 1961.jpg / page 190688601",1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Amorphophallus gigas 2019 stamp of Indonesia.jpg / page 85309715,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Anarkali cinema poster 1953.jpg / page 73763726,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Asahi Camera Magazine Cover (please translate) (6964458981).jpg / page 125643594,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Assorted stamps China and Norway 1950s and on.jpg / page 158686394,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Atjeh11.jpg / page 7815545,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / BD - Posters (1).JPG / page 10375806,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Ban Franklin postage stamp from the Philippines.jpg / page 177450499,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
"Wikimedia Commons file source / Band Aid poster signed by Bob Geldof at Acropole Hotel, Khartoum (Sudan).jpg / page 133288983",1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Banisadr Election Poster.jpg / page 9976632,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Banisadr-election.jpg / page 8946722,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Batocera rosenbergi 2001 Indonesia stamp.jpg / page 34971629,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Bengali Beauty Poster V05.jpg / page 96260873,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Bidonville de Jakarta.jpg / page 2981438,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
"Wikimedia Commons file source / Bilingual Books, Inc. Logo.jpg / page 15374197",1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Blood trace.jpg / page 99818245,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Book Cover of Indarsabha.jpg / page 27763988,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Book Cover of Sangeet Puranmal Ka.jpg / page 27762421,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Book cover by Ali Uskudari (S1986.23).jpg / page 118262428,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Breath of Life (2023).jpg / page 152422061,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / British stamps used at Akassa.jpg / page 11292908,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Buchcha Officially Film Poster.jpg / page 73044658,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Buku Indonesia Throughstamps.jpg / page 46626648,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Bulgarian Teflon Advertising.jpg / page 171259577,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Butterflies 2016 stampsheet of Indonesia.jpg / page 55298930,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / COLLECTIE TROPENMUSEUM Filmdoek voor de aankondiging van de film Air Mata Ibu TMnr 4653-113.jpg / page 11020545,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / COLLECTIE TROPENMUSEUM Filmdoek voor de aankondiging van de film Remaja Pulang Pagi TMnr 4653-111.jpg / page 11020547,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / COLLECTIE TROPENMUSEUM Filmdoek voor de aankondiging van de film Shadow Boxing TMnr 4653-112.jpg / page 11020548,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Cable TV's cables in Dhaka.jpg / page 26130770,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Campaign Edvertising Billboard Ukraine 2002.jpg / page 30442045,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Campaign Edvertising Poster Ukraine 1999.jpg / page 30442044,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Cape Times newspaper poster dated 15 February 2013 about the arrest of Oscar Pistorius.jpg / page 35140791,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Caridina woltereckae 2019 stamp of Indonesia.jpg / page 85303779,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Caridina woltereckae 2019 stampsheet of Indonesia.jpg / page 85303714,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Celebration of Art and Culture exhibition poster.jpg / page 97110280,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Chairil Anwar 2019 stamp of Indonesia.jpg / page 85311582,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Chalcosoma caucasus 2001 Indonesia stamp.jpg / page 34971669,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Che Guevara Poster alongside Traditional Kurdish Dresses - Market in Hasan Pasa Hani - Diyarbakir - Turkey (5777312595).jpg / page 64144820,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Chinese Tatars stamp (1999).jpg / page 164581920,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Chrisye 2020 stamp of Indonesia.jpg / page 98861500,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Chrysochroa buqueti 2001 Indonesia stamp.jpg / page 34971650,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Cigar balcony loc 3b25437r.jpg / page 108214,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Commemorating poster of Dariush Goudarzikia.jpg / page 125894495,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Comparison-propaganda posters of DRV and State-of-Vietnam.jpg / page 132643088,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Corazon-Azul-2021-Cartel.jpg / page 129675802,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
"Wikimedia Commons file source / Country Gentlemen Cover November 25, 1916.jpg / page 13264782",1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Court fee stamp of Dhaka High Court of East Pakistan.jpg / page 173061554,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Court fee stamp used at the beginning of the Dhaka High Court in 1947.jpg / page 173061555,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / DIWALI POSTER 2024.png / page 154728053,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / DTKJ Poster.jpg / page 94026198,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Dasima poster.jpg / page 28867482,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Donbass Arena stamp from Ukraine.jpg / page 113961434,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Dongxing People Stamp 1999.jpg / page 164583625,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
"Wikimedia Commons file source / Duty stamp, 10rp (undated).jpg / page 44334049",1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Dzogchen Ponlop Rinpoche.jpg / page 3563396,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
"Wikimedia Commons file source / Egypt stamp Tomb of aggressors (1957), Saladin.jpg / page 115602233",1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
"Wikimedia Commons file source / Egyptian telegram receipt, M. Weldon, London, 35 words, April 24, 1887 with attached revenue stamp.jpg / page 183674139",1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Fallas -Mamita Yunai ed popular cubana.jpg / page 23896159,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Farshad-topscorer.jpg / page 134925463,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
"Wikimedia Commons file source / Film 999, 2010.jpg / page 25301694",1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Flora&fauna 2012 stampsheet of Indonesia.jpg / page 55332374,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
"Wikimedia Commons file source / Front cover of Literatură și Artă Română (Romanian Literature and Art), 5th edition.jpg / page 96928394",1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Front cover of the book Rey desnudo (Honys Torres).png / page 192941980,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / GVH Poster.jpg / page 180831671,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Gambar Poster Lalu Lintas.jpg / page 4051120,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Glamour South Africa cover.jpg / page 108745024,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Gombloh 2020 stamp of Indonesia.jpg / page 98861558,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Handmade-Poster-BIS-Framework-for-Artificial-Intelligence-and-Machine-Learning.jpg / page 190016905,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Handmade-Poster-BIS-Standards-Electrical-Safety-Guidelines.jpg / page 190015309,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Harta Berdarah poster.jpg / page 32736798,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Hui people stamp 1999.jpg / page 164583912,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Hypnosis Plus.jpg / page 111737284,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / India as the magic land of silks.jpg / page 30932599,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Indonesian Postage Stamp Albums.jpg / page 72701509,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Intimateeconomiesofbangkokbookcover.jpg / page 13935187,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Iranian propaganda poster from the Iran-Iraq War.webp / page 166376852,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
"Wikimedia Commons file source / J. M. Flagg, I Want You for U.S. Army poster (1917).jpg / page 342578",1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / KARTINKA BZH.jpg / page 15422459,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Kartinah poster.jpg / page 20773650,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Khamenei-poster.jpg / page 26384267,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Ko wikipedia 10 years book cover.png / page 21960136,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Koechler-kueresel adalet mi-book cover.jpg / page 4857108,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / KoreAm 2009-01 Cover.jpg / page 12876702,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / KoreAm 2009-05-Cover.jpg / page 12877276,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Kris Mataram 1940.jpg / page 20977204,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Kris-mataram-fifi-young.jpg / page 20977223,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / La Mamaia 1912 poster.jpg / page 18795206,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Lari-ka-mekah.jpg / page 20940299,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Las Chicanas Poster.jpg / page 95975747,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Leptophryne cruentata 2011 stamp of Indonesia.jpg / page 49681737,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Liechtenstein Stamps of Chinese Papercutting.jpg / page 86864977,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Loetoeng Kasaroeng p67.jpg / page 20838734,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Lugansk Railway Station - 2016 stampsheet of Ukraine.jpg / page 117079163,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / M16MagCover.jpg / page 6763250,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / MELODY MOVIE 2023 FAINAL POSTER.jpg / page 146843646,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Malahayati 2018 stamp of Indonesia.jpg / page 120062978,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Margesefid.jpg / page 57390496,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Mariinsky park poster.JPG / page 32211721,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Marshall Plan poster.JPG / page 697956,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Martinus Putuhena 2003 Indonesia stamp.jpg / page 34932792,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / MaríaELL2.jpg / page 46273828,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Mas Soemo Bojong poster.png / page 102482791,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Matjan Berbisik Poster.jpg / page 26326432,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Mengistu Haile Mariam propaganda poster.jpg / page 162641994,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Mini Poster Quotes.jpg / page 9971083,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Mohammad Hatta 2002 Indonesia stamp.jpg / page 34932073,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Museum Objects On Stamp.jpg / page 122894013,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Museum of World War II Boston Natick Massachusetts 2015. Mannequins WW2 German Army Wehrmacht cold weather winter clothing Red Army officer Russian posters Firearms etc.jpg / page...,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Myzomela irianawidodoae 2019 stamp of Indonesia.jpg / page 85308388,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / NOSC-1.JPG / page 18317953,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Nandeesha a.jpg / page 55850989,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Nanima's Chest book cover.jpg / page 121180579,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Nien Cheng.jpg / page 31785815,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Nigeria stamps.jpg / page 56284529,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Nihal Sri Ameresekere - Book Cover1.gif / page 52422916,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Nihal Sri Ameresekere - Book Cover5.jpg / page 52489977,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Nisaetus floris 2012 Indonesia stamp.jpg / page 34970106,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Njai Dasima p103.jpg / page 20839994,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Nurtanio Pringgoadisuryo 2003 Indonesia stamp.jpg / page 34932739,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / ONE LAGOS NIGHT Poster.png / page 110104348,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Official poster of 10th Anniversary of Persian Wikipedia.jpg / page 30196259,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Oroqen people china stamp 1999.jpg / page 165083631,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Pagal (1940).jpg / page 92400704,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Panbers 2020 stamp of Indonesia.jpg / page 98861630,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Panchevo bridge 2021 stamp of Serbia.png / page 155101189,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Patrick Teoh Cropped.jpg / page 115401781,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Paucidentomys vermidax 2019 stamp of Indonesia.jpg / page 85307380,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Pawjcup poster.jpg / page 113578711,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Pemasangan Poster di STTJ.JPG / page 9906420,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / PersianLessonsPosterWeb.jpg / page 132248395,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Plan 9 Alternative poster.jpg / page 17292964,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Post office stamps.jpg / page 64343409,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Posta Romana stamp 4 Leu.jpg / page 145849856,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
"Wikimedia Commons file source / Postage stamp ""Filimon Sârbu"" 1948.png / page 91207954",1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
"Wikimedia Commons file source / Postage stamp of the West Ukrainian National Republic, 1920. 1 Hr face value.png / page 68466523",1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
"Wikimedia Commons file source / Postage stamp of the West Ukrainian National Republic, 1920. 20 Hr face value.png / page 68330557",1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Poster Beranak Dalam Kubur Majalah Star Edisi 009 Tahun1972.jpg / page 122492257,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Poster Besut Kode Universitas - Seminar Malang.jpg / page 51609847,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Poster before eleven.jpg / page 149696579,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Poster djantoeng hati.jpg / page 21419699,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Poster jurusan sendratasik.jpg / page 110898881,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Poster lintah darat.jpg / page 29861703,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Poster mega mendoeng.jpg / page 28371781,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / Poster melati van agam.jpg / page 28902643,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
