term_id,term,normalized_term,term_class,language,alternate_forms,broader_term,narrower_term,related_terms,preferred_for_query,query_context,authority_scheme,authority_id,notes,query_profile_id,script,term_type,preferred,transliteration_of,false_positive_note
SV0084,public information,public information,theme,und,,,,,yes,deterministic search seed from report,,,Seed term; authority and multilingual expansion pending.,,,,,,
SV0085,advertising,advertising,theme,und,,,,,yes,deterministic search seed from report,,,Seed term; authority and multilingual expansion pending.,,,,,,
SV0086,branding,branding,theme,und,,,,,yes,deterministic search seed from report,,,Seed term; authority and multilingual expansion pending.,,,,,,
SV0087,editorial design,editorial design,theme,und,,,,,yes,deterministic search seed from report,,,Seed term; authority and multilingual expansion pending.,,,,,,
SV0088,typography,typography,theme,und,,,,,yes,deterministic search seed from report,,,Seed term; authority and multilingual expansion pending.,,,,,,
SV0089,wayfinding,wayfinding,theme,und,,,,,yes,deterministic search seed from report,,,Seed term; authority and multilingual expansion pending.,,,,,,
SV0090,pictogram,pictogram,theme,und,,,,,yes,deterministic search seed from report,,,Seed term; authority and multilingual expansion pending.,,,,,,
SV0091,protest,protest,theme,und,,,,,yes,deterministic search seed from report,,,Seed term; authority and multilingual expansion pending.,,,,,,
SV0092,solidarity,solidarity,theme,und,,,,,yes,deterministic search seed from report,,,Seed term; authority and multilingual expansion pending.,,,,,,
SV0093,antiwar,antiwar,theme,und,,,,,yes,deterministic search seed from report,,,Seed term; authority and multilingual expansion pending.,,,,,,
SV0094,women's liberation,women's liberation,theme,und,,,,,yes,deterministic search seed from report,,,Seed term; authority and multilingual expansion pending.,,,,,,
SV0095,gay liberation,gay liberation,theme,und,,,,,yes,deterministic search seed from report,,,Seed term; authority and multilingual expansion pending.,,,,,,
SV0096,anti-apartheid,anti-apartheid,theme,und,,,,,yes,deterministic search seed from report,,,Seed term; authority and multilingual expansion pending.,,,,,,
SV0097,civil rights,civil rights,theme,und,,,,,yes,deterministic search seed from report,,,Seed term; authority and multilingual expansion pending.,,,,,,
SV0098,anti-colonial,anti-colonial,theme,und,,,,,yes,deterministic search seed from report,,,Seed term; authority and multilingual expansion pending.,,,,,,
SV0099,labor,labor,theme,und,,,,,yes,deterministic search seed from report,,,Seed term; authority and multilingual expansion pending.,,,,,,
SV0100,central europe,central europe,regional,und,,,,,yes,deterministic search seed from report,,,Seed term; authority and multilingual expansion pending.,,,,,,
SV0101,basel,basel,regional,und,,,,,yes,deterministic search seed from report,,,Seed term; authority and multilingual expansion pending.,,,,,,
SV0102,zurich,zurich,regional,und,,,,,yes,deterministic search seed from report,,,Seed term; authority and multilingual expansion pending.,,,,,,
SV0103,ulm,ulm,regional,und,,,,,yes,deterministic search seed from report,,,Seed term; authority and multilingual expansion pending.,,,,,,
SV0104,weimar,weimar,regional,und,,,,,yes,deterministic search seed from report,,,Seed term; authority and multilingual expansion pending.,,,,,,
SV0105,dessau,dessau,regional,und,,,,,yes,deterministic search seed from report,,,Seed term; authority and multilingual expansion pending.,,,,,,
SV0106,moscow,moscow,regional,und,,,,,yes,deterministic search seed from report,,,Seed term; authority and multilingual expansion pending.,,,,,,
SV0107,petrograd,petrograd,regional,und,,,,,yes,deterministic search seed from report,,,Seed term; authority and multilingual expansion pending.,,,,,,
SV0108,milan,milan,regional,und,,,,,yes,deterministic search seed from report,,,Seed term; authority and multilingual expansion pending.,,,,,,
SV0109,tokyo,tokyo,regional,und,,,,,yes,deterministic search seed from report,,,Seed term; authority and multilingual expansion pending.,,,,,,
SV0110,mexico city,mexico city,regional,und,,,,,yes,deterministic search seed from report,,,Seed term; authority and multilingual expansion pending.,,,,,,
SV0111,havana,havana,regional,und,,,,,yes,deterministic search seed from report,,,Seed term; authority and multilingual expansion pending.,,,,,,
SV0112,warsaw,warsaw,regional,und,,,,,yes,deterministic search seed from report,,,Seed term; authority and multilingual expansion pending.,,,,,,
SV0113,tehran,tehran,regional,und,,,,,yes,deterministic search seed from report,,,Seed term; authority and multilingual expansion pending.,,,,,,
SV0114,delhi,delhi,regional,und,,,,,yes,deterministic search seed from report,,,Seed term; authority and multilingual expansion pending.,,,,,,
SV0115,sao paulo,sao paulo,regional,und,,,,,yes,deterministic search seed from report,,,Seed term; authority and multilingual expansion pending.,,,,,,
SV0116,lagos,lagos,regional,und,,,,,yes,deterministic search seed from report,,,Seed term; authority and multilingual expansion pending.,,,,,,
SV0117,melbourne,melbourne,regional,und,,,,,yes,deterministic search seed from report,,,Seed term; authority and multilingual expansion pending.,,,,,,
SV0118,auckland,auckland,regional,und,,,,,yes,deterministic search seed from report,,,Seed term; authority and multilingual expansion pending.,,,,,,
SV0119,affiche,affiche,multilingual_hook,und,,,,,yes,deterministic search seed from report,,,Seed term; authority and multilingual expansion pending.,,,,,,
SV0120,plakat,plakat,multilingual_hook,und,,,,,yes,deterministic search seed from report,,,Seed term; authority and multilingual expansion pending.,,,,,,
SV0121,revista,revista,multilingual_hook,und,,,,,yes,deterministic search seed from report,,,Seed term; authority and multilingual expansion pending.,,,,,,
SV0122,periodico,periodico,multilingual_hook,und,,,,,yes,deterministic search seed from report,,,Seed term; authority and multilingual expansion pending.,,,,,,
SV0123,cartel,cartel,multilingual_hook,und,,,,,yes,deterministic search seed from report,,,Seed term; authority and multilingual expansion pending.,,,,,,
SV0124,cartaz,cartaz,multilingual_hook,und,,,,,yes,deterministic search seed from report,,,Seed term; authority and multilingual expansion pending.,,,,,,
SV0125,tipografia,tipografia,multilingual_hook,und,,,,,yes,deterministic search seed from report,,,Seed term; authority and multilingual expansion pending.,,,,,,
SV0126,typographie,typographie,multilingual_hook,und,,,,,yes,deterministic search seed from report,,,Seed term; authority and multilingual expansion pending.,,,,,,
SV0127,grafica,grafica,multilingual_hook,und,,,,,yes,deterministic search seed from report,,,Seed term; authority and multilingual expansion pending.,,,,,,
SV0128,diseno grafico,diseno grafico,multilingual_hook,und,,,,,yes,deterministic search seed from report,,,Seed term; authority and multilingual expansion pending.,,,,,,
SV0129,affiches politiques,affiches politiques,multilingual_hook,und,,,,,yes,deterministic search seed from report,,,Seed term; authority and multilingual expansion pending.,,,,,,
SV0130,revista ilustrada,revista ilustrada,multilingual_hook,und,,,,,yes,deterministic search seed from report,,,Seed term; authority and multilingual expansion pending.,,,,,,
SV0131,新聞,新聞,multilingual_hook,und,,,,,yes,deterministic search seed from report,,,Seed term; authority and multilingual expansion pending.,,,,,,
SV0132,雑誌,雑誌,multilingual_hook,und,,,,,yes,deterministic search seed from report,,,Seed term; authority and multilingual expansion pending.,,,,,,
SV0133,ポスター,ポスター,multilingual_hook,und,,,,,yes,deterministic search seed from report,,,Seed term; authority and multilingual expansion pending.,,,,,,
SV0134,graphic design,graphic design,museum_api_retrieval,und,,,,,yes,deterministic search seed from report,,,Seed term; authority and multilingual expansion pending.,,,,,,
SV0135,illustrated book,illustrated book,museum_api_retrieval,und,,,,,yes,deterministic search seed from report,,,Seed term; authority and multilingual expansion pending.,,,,,,
SV0136,periodical,periodical,museum_api_retrieval,und,,,,,yes,deterministic search seed from report,,,Seed term; authority and multilingual expansion pending.,,,,,,
SV0137,poster,poster,museum_api_retrieval,und,,,,,yes,deterministic search seed from report,,,Seed term; authority and multilingual expansion pending.,,,,,,
SV0138,publication design,publication design,museum_api_retrieval,und,,,,,yes,deterministic search seed from report,,,Seed term; authority and multilingual expansion pending.,,,,,,
SV0139,website,website,museum_api_retrieval,und,,,,,yes,deterministic search seed from report,,,Seed term; authority and multilingual expansion pending.,,,,,,
SV0140,ephemera,ephemera,museum_api_retrieval,und,,,,,yes,deterministic search seed from report,,,Seed term; authority and multilingual expansion pending.,,,,,,
SV0141,work on paper,work on paper,museum_api_retrieval,und,,,,,yes,deterministic search seed from report,,,Seed term; authority and multilingual expansion pending.,,,,,,
SV0142,typography,typography,museum_api_retrieval,und,,,,,yes,deterministic search seed from report,,,Seed term; authority and multilingual expansion pending.,,,,,,
SV0143,trade card,trade card,museum_api_retrieval,und,,,,,yes,deterministic search seed from report,,,Seed term; authority and multilingual expansion pending.,,,,,,
SV0144,label,label,museum_api_retrieval,und,,,,,yes,deterministic search seed from report,,,Seed term; authority and multilingual expansion pending.,,,,,,
SV0145,wrapper,wrapper,museum_api_retrieval,und,,,,,yes,deterministic search seed from report,,,Seed term; authority and multilingual expansion pending.,,,,,,
SV0146,archive,archive,museum_api_retrieval,und,,,,,yes,deterministic search seed from report,,,Seed term; authority and multilingual expansion pending.,,,,,,
SV0147,collection,collection,museum_api_retrieval,und,,,,,yes,deterministic search seed from report,,,Seed term; authority and multilingual expansion pending.,,,,,,
SV0148,digital object,digital object,museum_api_retrieval,und,,,,,yes,deterministic search seed from report,,,Seed term; authority and multilingual expansion pending.,,,,,,
SV0149,advertisement,advertisement,newspaper_periodical_retrieval,und,,,,,yes,deterministic search seed from report,,,Seed term; authority and multilingual expansion pending.,,,,,,
SV0150,ad,ad,newspaper_periodical_retrieval,und,,,,,yes,deterministic search seed from report,,,Seed term; authority and multilingual expansion pending.,,,,,,
SV0151,classified,classified,newspaper_periodical_retrieval,und,,,,,yes,deterministic search seed from report,,,Seed term; authority and multilingual expansion pending.,,,,,,
SV0152,supplement,supplement,newspaper_periodical_retrieval,und,,,,,yes,deterministic search seed from report,,,Seed term; authority and multilingual expansion pending.,,,,,,
SV0153,masthead,masthead,newspaper_periodical_retrieval,und,,,,,yes,deterministic search seed from report,,,Seed term; authority and multilingual expansion pending.,,,,,,
SV0154,headline,headline,newspaper_periodical_retrieval,und,,,,,yes,deterministic search seed from report,,,Seed term; authority and multilingual expansion pending.,,,,,,
SV0155,serial,serial,newspaper_periodical_retrieval,und,,,,,yes,deterministic search seed from report,,,Seed term; authority and multilingual expansion pending.,,,,,,
SV0156,issue,issue,newspaper_periodical_retrieval,und,,,,,yes,deterministic search seed from report,,,Seed term; authority and multilingual expansion pending.,,,,,,
SV0157,vol.,vol.,newspaper_periodical_retrieval,und,,,,,yes,deterministic search seed from report,,,Seed term; authority and multilingual expansion pending.,,,,,,
SV0158,no.,no.,newspaper_periodical_retrieval,und,,,,,yes,deterministic search seed from report,,,Seed term; authority and multilingual expansion pending.,,,,,,
SV0159,illustrated,illustrated,newspaper_periodical_retrieval,und,,,,,yes,deterministic search seed from report,,,Seed term; authority and multilingual expansion pending.,,,,,,
SV0160,cover,cover,newspaper_periodical_retrieval,und,,,,,yes,deterministic search seed from report,,,Seed term; authority and multilingual expansion pending.,,,,,,
SV0161,special number,special number,newspaper_periodical_retrieval,und,,,,,yes,deterministic search seed from report,,,Seed term; authority and multilingual expansion pending.,,,,,,
SV0162,campaign,campaign,newspaper_periodical_retrieval,und,,,,,yes,deterministic search seed from report,,,Seed term; authority and multilingual expansion pending.,,,,,,
SV0163,exhibition notice,exhibition notice,newspaper_periodical_retrieval,und,,,,,yes,deterministic search seed from report,,,Seed term; authority and multilingual expansion pending.,,,,,,
SV164,Bauhaus,bauhaus,movement,de,,modernism,,Neue Typographie; Herbert Bayer,yes,first_ingest: bauhaus,LC; Getty,,First ingest query profile.,bauhaus,Latin,movement,yes,,architecture-only hits
SV165,Neue Typographie,neue typographie,movement,de,New Typography,Bauhaus,,Jan Tschichold,yes,first_ingest: bauhaus,LC; Getty,,German term for New Typography.,bauhaus,Latin,movement,yes,,later retrospectives
SV166,Polska szkola plakatu,polska szkola plakatu,movement,pl,Polish Poster School,poster,,Wilanow,yes,first_ingest: polish_poster,editorial,,Polish Poster School query term.,polish_poster,Latin,movement,yes,,poster shops and reproductions
SV167,Polish Poster School,polish poster school,movement,en,Polish poster,poster,,Poster Museum,yes,first_ingest: polish_poster,editorial,,English query term.,polish_poster,Latin,movement,yes,,general poster histories
SV168,IBM design program,ibm design program,institutional formation,en,IBM corporate design,corporate identity,,Eliot Noyes; Paul Rand,yes,first_ingest: ibm_design,corporate history,,IBM design systems query.,ibm_design,Latin,institution,yes,,contemporary IBM design system material
SV169,Taller de Grafica Popular,taller de grafica popular,movement,es,TGP,political print,,Hoja Popular Ilustrada,yes,first_ingest: tgp,editorial,,Spanish movement query.,tgp,Latin,movement,yes,,modern exhibition pages
SV170,grafica popular,grafica popular,movement,es,gráfica popular,political print,,TGP,yes,first_ingest: tgp,editorial,,Accent-flexible query term.,tgp,Latin,theme,no,,generic popular graphics
SV171,World Design Conference 1960,world design conference 1960,event,en,WoDeCo,design conference,,Tokyo,yes,first_ingest: wodeco,editorial,,WoDeCo query.,wodeco,Latin,event,yes,,later commemorations
SV172,世界デザイン会議,世界デザイン会議,event,ja,東京世界デザイン会議,design conference,,WoDeCo,yes,first_ingest: wodeco,editorial,,Japanese WoDeCo query.,wodeco,Kanji; Katakana,event,yes,World Design Conference,commemorative essays
SV173,National Institute of Design,national institute of design,institution,en,NID Ahmedabad,design education,,India,yes,first_ingest: nid,institutional,,NID query.,nid,Latin,institution,yes,,admissions/news pages
SV174,राष्ट्रीय डिजाइन संस्थान,राष्ट्रीय डिजाइन संस्थान,institution,hi,National Institute of Design,design education,,NID,yes,first_ingest: nid,editorial,,Hindi NID variant.,nid,Devanagari,institution,no,National Institute of Design,general education results
SV175,上海漫畫,上海漫畫,periodical,zh-Hant,Shanghai Manhua; Shanghai Sketch,pictorial magazine,,月份牌,yes,first_ingest: shanghai_manhua,editorial,,Traditional Chinese Shanghai Manhua query.,shanghai_manhua,Traditional Chinese,periodical,yes,Shanghai Sketch,modern scholarship
SV176,上海漫画,上海漫画,periodical,zh-Hans,Shanghai Manhua; Shanghai Sketch,pictorial magazine,,月份牌,yes,first_ingest: shanghai_manhua,editorial,,Simplified Chinese Shanghai Manhua query.,shanghai_manhua,Simplified Chinese,periodical,yes,Shanghai Sketch,modern scholarship
SV177,月份牌,月份牌,object type,zh,yuefenpai; calendar poster,commercial print,,Shanghai advertising,yes,first_ingest: shanghai_manhua,editorial,,Calendar-poster query.,shanghai_manhua,Chinese,object_type,yes,yuefenpai,calendar results not design-specific
SV178,민중미술,민중미술,movement,ko,Minjung art,protest graphics,,광주,yes,first_ingest: minjung,editorial,,Korean Minjung query.,minjung,Hangul,movement,yes,Minjung art,scholarly pages without records
SV179,민주화운동 포스터,민주화운동 포스터,object/theme,ko,democratization movement poster,protest poster,,광주,yes,first_ingest: minjung,editorial,,Korean democratization poster query.,minjung,Hangul,object_type,yes,democratization poster,news pages
SV180,광주,광주,event/place,ko,Kwangju; Gwangju,political event,,Minjung posters,yes,first_ingest: minjung,editorial,,Kwangju/Gwangju query.,minjung,Hangul,event,no,Gwangju,place-only results
SV181,Singapore campaign posters,singapore campaign posters,object/theme,en,poster collection Singapore,public information,,NLB,yes,first_ingest: sg_posters,editorial,,Singapore poster query.,sg_posters,Latin,object_type,yes,,general heritage essays
SV182,public campaign Singapore poster,public campaign singapore poster,object/theme,en,campaign posters Singapore,public information,,NLB,yes,first_ingest: sg_posters,editorial,,Singapore campaign query.,sg_posters,Latin,theme,yes,,government pages without item records
SV183,مرتضی ممیز,مرتضی ممیز,person,fa,Morteza Momayyez,Iranian graphic design,,پوستر,yes,first_ingest: iran_poster,authority,,Persian designer query.,iran_poster,Arabic-derived Persian,person,yes,Morteza Momayyez,name variants
SV184,گرافیک ایران,گرافیک ایران,theme,fa,graphic arts Iran,graphic design,,پوستر,yes,first_ingest: iran_poster,editorial,,Persian graphic design query.,iran_poster,Arabic-derived Persian,theme,yes,Iranian graphic arts,contemporary studio pages
SV185,پوستر,پوستر,object type,fa,poster,poster,,Iran,yes,first_ingest: iran_poster,editorial,,Persian poster query.,iran_poster,Arabic-derived Persian,object_type,no,poster,too broad without Iran filters
SV186,Medu Art Ensemble,medu art ensemble,collective,en,Medu,anti-apartheid graphics,,Culture and Resistance,yes,first_ingest: medu,editorial,,Medu query.,medu,Latin,collective,yes,,recent exhibitions
SV187,Culture and Resistance,culture and resistance,event,en,Gaborone 1982,anti-apartheid graphics,,Medu,yes,first_ingest: medu,editorial,,Culture and Resistance query.,medu,Latin,event,yes,,generic culture/resistance phrasing
SV188,NAIDOC poster,naidoc poster,object/theme,en,NAIDOC posters,Indigenous graphics,,Aboriginal land rights,yes,first_ingest: naidoc_land_rights,editorial,,NAIDOC poster query.,naidoc_land_rights,Latin,object_type,yes,,recent publicity
SV189,Aboriginal land rights poster,aboriginal land rights poster,object/theme,en,First Nations posters,Indigenous graphics,,NAIDOC,yes,first_ingest: naidoc_land_rights,editorial,,Land-rights poster query.,naidoc_land_rights,Latin,theme,yes,,rights discussions not item records
SV190,First Nations posters,first nations posters,object/theme,en,Indigenous posters,Indigenous graphics,,NAIDOC,yes,first_ingest: naidoc_land_rights,editorial,,First Nations poster query.,naidoc_land_rights,Latin,theme,no,,Canada/Australia ambiguity
SV191,Brigadas Ramona Parra,brigadas ramona parra,collective,es,BRP,Chilean graphics,,muralismo,yes,first_ingest: brp,editorial,,BRP query.,brp,Latin,collective,yes,,contemporary social pages
SV192,muralismo,muralismo,theme,es,muralism,public graphics,,propaganda politica,yes,first_ingest: brp,editorial,,Muralism query.,brp,Latin,theme,no,,too broad without BRP/Chile filters
