capture_file,capture_id,source_name,source_title,source_creator,object_year,date_start,date_end,source_place_text,source_object_type,source_medium,source_collection,image_presence_code,rights_basis,source_record_url,source_domain,quality_bucket,studio_confidence,studio_key,source_concentration_count,domain_concentration_count,studio_concentration_count,review_flags,classification_note
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R03758,Wikimedia Commons file source / Stamp of Azerbaijan - 2011 - Colnect 387717 - Music - Dance Musical instruments .jpeg / page 98443375,Stamp of Azerbaijan - 2011 - Colnect 387717 - Music - Dance Musical instruments .jpeg,Post of Azerbaijan,2011,2011,2011,Eastern Europe / Caucasus / Azerbaijan,authority-weighted Commons open image record; postage stamp; postage_stamp,source-hosted open image; graphic design / visual communication candidate,https://colnect.com/en/stamps/stamp/387717-Music_Dance_Musical_instruments%C2%A0-Music_Instruments_-_Joint_issue_of_Azerbaijan_and_Belarus-Azerbaijan,IMG03,Wikimedia Commons open-license metadata: Public domain.,https://commons.wikimedia.org/wiki/File:Stamp_of_Azerbaijan_-_2011_-_Colnect_387717_-_Music_-_Dance_Musical_instruments_.jpeg,commons.wikimedia.org,card_or_appendix_recent_commemorative_stamp_review,none,,1,4627,0,post_2010_stamp_or_philatelic_material; domain_concentration_gt_25,Post-2010 stamp/philatelic or commemorative material should not dominate design-object coverage.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R03759,Wikimedia Commons file source / Stamp of Azerbaijan - 2011 - Colnect 387752 - The Treasury of the Customs Museum.jpeg / page 98443632,Stamp of Azerbaijan - 2011 - Colnect 387752 - The Treasury of the Customs Museum.jpeg,Post of Azerbaijan,2011,2011,2011,Eastern Europe / Caucasus / Azerbaijan,authority-weighted Commons open image record; postage stamp; postage_stamp,source-hosted open image; graphic design / visual communication candidate,https://colnect.com/en/stamps/stamp/387752-The_Treasury_of_the_Customs_Museum-The_Treasury_of_the_Customs_Museum-Azerbaijan,IMG03,Wikimedia Commons open-license metadata: Public domain.,https://commons.wikimedia.org/wiki/File:Stamp_of_Azerbaijan_-_2011_-_Colnect_387752_-_The_Treasury_of_the_Customs_Museum.jpeg,commons.wikimedia.org,card_or_appendix_recent_commemorative_stamp_review,none,,1,4627,0,post_2010_stamp_or_philatelic_material; domain_concentration_gt_25,Post-2010 stamp/philatelic or commemorative material should not dominate design-object coverage.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R03760,"Wikimedia Commons file source / Stamps of Azerbaijan, 2011-973.jpg / page 16567945","Stamps of Azerbaijan, 2011-973.jpg",Kh. Mirzoyev./Azermarka,2011,2011,2011,Eastern Europe / Caucasus / Azerbaijan,authority-weighted Commons open image record; postage stamp; postage_stamp,source-hosted open image; graphic design / visual communication candidate,http://www.azermarka.az/index_az.php?subaction=showfull&id=1315999334&archive=&start_from=&ucat=1&,IMG03,Wikimedia Commons open-license metadata: Public domain.,"https://commons.wikimedia.org/wiki/File:Stamps_of_Azerbaijan,_2011-973.jpg",commons.wikimedia.org,card_or_appendix_recent_commemorative_stamp_review,none,,1,4627,0,post_2010_stamp_or_philatelic_material; domain_concentration_gt_25,Post-2010 stamp/philatelic or commemorative material should not dominate design-object coverage.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R03762,"Wikimedia Commons file source / Stamps of Latvia, 2011-11.jpg / page 29558048","Stamps of Latvia, 2011-11.jpg",Latvijas Pasts (Latvian Post),2011,2011,2011,Eastern Europe / Caucasus / Latvia,authority-weighted Commons open image record; postage stamp; postage_stamp,source-hosted open image; graphic design / visual communication candidate,http://wnsstamps.ch/en/stamps?search [authority_id]=71&search[year]=2011&search[month]=&search[theme_id]=&search[freetext]=&search[order_by]=asc,IMG03,Wikimedia Commons open-license metadata: Public domain.,"https://commons.wikimedia.org/wiki/File:Stamps_of_Latvia,_2011-11.jpg",commons.wikimedia.org,card_or_appendix_recent_commemorative_stamp_review,none,,1,4627,0,post_2010_stamp_or_philatelic_material; domain_concentration_gt_25,Post-2010 stamp/philatelic or commemorative material should not dominate design-object coverage.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R03776,Wikimedia Commons file source / AACS 2024 holds Senior Enlisted Forum (8264163).jpg / page 179333487,AACS 2024 holds Senior Enlisted Forum (8264163).jpg,U.S. Air Force photo by Senior Airman Jan Valle,2011,2011,2011,Middle East and North Africa / Tunisia,authority-weighted Commons open image record; poster; poster,source-hosted open image; graphic design / visual communication candidate,This image was released by the United States Department of Defense with the ID 240228-D-AV821-1172 (next) . This tag does not indicate the copyright status of the attached work. A normal copyright tag is still required. See Commons:Licensing . العربية ∙ বাংলা ∙ Bahaso Jambi ∙ Deutsch ∙ Deutsch (Sie-Form) ∙ English ∙ español ∙ euskara ∙ فارسی ∙ français ∙ italiano ∙ 日本語 ∙ 한국어 ∙ македонски ∙ മലയാളം ∙ Plattdüütsch ∙ Nederlands ∙ polski ∙ پښتو ∙ português ∙ русский ∙ slovenščina ∙ svenska ∙ Türkçe...,IMG03,Wikimedia Commons open-license metadata: Public domain.,https://commons.wikimedia.org/wiki/File:AACS_2024_holds_Senior_Enlisted_Forum_(8264163).jpg,commons.wikimedia.org,card_only_event_or_memory_material,none,,1,4627,0,event_photo_or_memory_documentation; domain_concentration_gt_25,"Event photo/documentation/memory material is research support, not a primary design object."
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R03792,"Wikimedia Commons file source / Stamps of Kyrgyzstan, 2012-04.jpg / page 31291711","Stamps of Kyrgyzstan, 2012-04.jpg",Post of Kyrgyzstan,2012,2012,2012,Central Asia / Kyrgyzstan,authority-weighted Commons open image record; postage stamp; postage_stamp,source-hosted open image; graphic design / visual communication candidate,wnsstamps.ch,IMG03,Wikimedia Commons open-license metadata: Public domain.,"https://commons.wikimedia.org/wiki/File:Stamps_of_Kyrgyzstan,_2012-04.jpg",commons.wikimedia.org,card_or_appendix_recent_commemorative_stamp_review,none,,1,4627,0,post_2010_stamp_or_philatelic_material; domain_concentration_gt_25,Post-2010 stamp/philatelic or commemorative material should not dominate design-object coverage.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R03794,Wikimedia Commons file source / Uzbek people from Afghanistan.jpg / page 22793068,Uzbek people from Afghanistan.jpg,Officer,2012,2012,2012,Central Asia / Uzbekistan,authority-weighted Commons open image record; postage stamp; postage_stamp,source-hosted open image; graphic design / visual communication candidate,From left to right: File:Husn Banu Ghazanfar.jpg (PD-USGov-State) File:Uzbek looking boy in northern Afghanistan.jpg (cc-by-2.0) File:Men in northern Afghanistan.jpg (cc-by-2.0) File:Abdul Rauf Ibrahimi in 2011.jpg (PD-USGov-State),IMG03,Wikimedia Commons open-license metadata: Public domain.,https://commons.wikimedia.org/wiki/File:Uzbek_people_from_Afghanistan.jpg,commons.wikimedia.org,card_or_appendix_recent_commemorative_stamp_review,none,,1,4627,0,post_2010_stamp_or_philatelic_material; domain_concentration_gt_25,Post-2010 stamp/philatelic or commemorative material should not dominate design-object coverage.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R03796,Wikimedia Commons file source / Stamp of Azerbaijan - 2012 - Colnect 387785 - Europa 2012 - Visit to Azerbaijan.jpeg / page 98443872,Stamp of Azerbaijan - 2012 - Colnect 387785 - Europa 2012 - Visit to Azerbaijan.jpeg,Post of Azerbaijan,2012,2012,2012,Eastern Europe / Caucasus / Azerbaijan,authority-weighted Commons open image record; postage stamp; postage_stamp,source-hosted open image; graphic design / visual communication candidate,https://colnect.com/en/stamps/stamp/387785-Europa_2012_-_Visit_to_Azerbaijan-Europa_CEPT_2012_-_Visit_Azerbaijan-Azerbaijan,IMG03,Wikimedia Commons open-license metadata: Public domain.,https://commons.wikimedia.org/wiki/File:Stamp_of_Azerbaijan_-_2012_-_Colnect_387785_-_Europa_2012_-_Visit_to_Azerbaijan.jpeg,commons.wikimedia.org,card_or_appendix_recent_commemorative_stamp_review,none,,1,4627,0,post_2010_stamp_or_philatelic_material; domain_concentration_gt_25,Post-2010 stamp/philatelic or commemorative material should not dominate design-object coverage.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R03797,"Wikimedia Commons file source / Stamps of Azerbaijan, 2012-1042-suvenir.jpg / page 19655654","Stamps of Azerbaijan, 2012-1042-suvenir.jpg",Post of Azerbaijan/Azermarka,2012,2012,2012,Eastern Europe / Caucasus / Azerbaijan,authority-weighted Commons open image record; postage stamp; postage_stamp,source-hosted open image; graphic design / visual communication candidate,http://azermarka.az/en/index_en.php?subaction=showfull&id=1338464906&archive=&start_from=&ucat=1&,IMG03,Wikimedia Commons open-license metadata: Public domain.,"https://commons.wikimedia.org/wiki/File:Stamps_of_Azerbaijan,_2012-1042-suvenir.jpg",commons.wikimedia.org,card_or_appendix_recent_commemorative_stamp_review,none,,1,4627,0,post_2010_stamp_or_philatelic_material; domain_concentration_gt_25,Post-2010 stamp/philatelic or commemorative material should not dominate design-object coverage.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R03799,"Wikimedia Commons file source / Stamps of Latvia, 2012-07.jpg / page 31987630","Stamps of Latvia, 2012-07.jpg",Latvijas Pasts (Latvian Post),2012,2012,2012,Eastern Europe / Caucasus / Latvia,authority-weighted Commons open image record; postage stamp; postage_stamp,source-hosted open image; graphic design / visual communication candidate,http://www.wnsstamps.post/en/stamps?utf8=%E2%9C%93&search [authority_id]=71&search[year]=2012&search[month]=&search[theme_id]=&search[freetext]=&search[order_by]=asc,IMG03,Wikimedia Commons open-license metadata: Public domain.,"https://commons.wikimedia.org/wiki/File:Stamps_of_Latvia,_2012-07.jpg",commons.wikimedia.org,card_or_appendix_recent_commemorative_stamp_review,none,,1,4627,0,post_2010_stamp_or_philatelic_material; domain_concentration_gt_25,Post-2010 stamp/philatelic or commemorative material should not dominate design-object coverage.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R03812,"Wikimedia Commons file source / Stamps of Azerbaijan, 2012-1067-1068.jpg / page 22566905","Stamps of Azerbaijan, 2012-1067-1068.jpg",Post of Azerbaijan/Azermarka,2012,2012,2012,Middle East and North Africa / Turkey,authority topoff Commons open image record; postage stamp; postage_stamp,source-hosted open image; graphic design / visual communication candidate,http://azermarka.az/2012.php?subaction=showfull&id=1352185584&archive=&start_from=&ucat=44&,IMG03,Wikimedia Commons open-license metadata: Public domain.,"https://commons.wikimedia.org/wiki/File:Stamps_of_Azerbaijan,_2012-1067-1068.jpg",commons.wikimedia.org,card_or_appendix_recent_commemorative_stamp_review,none,,1,4627,0,post_2010_stamp_or_philatelic_material; domain_concentration_gt_25,Post-2010 stamp/philatelic or commemorative material should not dominate design-object coverage.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R03825,Wikimedia Commons file source / Mauritius stamp type PO1 Registration label.jpg / page 23584520,Mauritius stamp type PO1 Registration label.jpg,Richard Stambaugh,2013,2013,2013,Africa / Mauritius,authority-weighted Commons open image record; label; postage_stamp,source-hosted open image; graphic design / visual communication candidate,Steve Zirinsky,IMG03,Wikimedia Commons open-license metadata: Public domain.,https://commons.wikimedia.org/wiki/File:Mauritius_stamp_type_PO1_Registration_label.jpg,commons.wikimedia.org,card_or_appendix_recent_commemorative_stamp_review,none,,1,4627,0,post_2010_stamp_or_philatelic_material; domain_concentration_gt_25,Post-2010 stamp/philatelic or commemorative material should not dominate design-object coverage.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R03828,Wikimedia Commons file source / South Africa stamp type D6B.jpg / page 27151763,South Africa stamp type D6B.jpg,Richard Stambaugh,2013,2013,2013,Africa / South Africa,authority topoff Commons open image record; stamp; postage_stamp,source-hosted open image; graphic design / visual communication candidate,Richard Stambaugh,IMG03,Wikimedia Commons open-license metadata: Public domain.,https://commons.wikimedia.org/wiki/File:South_Africa_stamp_type_D6B.jpg,commons.wikimedia.org,card_or_appendix_recent_commemorative_stamp_review,none,,1,4627,0,post_2010_stamp_or_philatelic_material; domain_concentration_gt_25,Post-2010 stamp/philatelic or commemorative material should not dominate design-object coverage.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R03829,Wikimedia Commons file source / South Africa stamp type PO2point1F.jpg / page 27151854,South Africa stamp type PO2point1F.jpg,Richard Stambaugh,2013,2013,2013,Africa / South Africa,authority topoff Commons open image record; stamp; postage_stamp,source-hosted open image; graphic design / visual communication candidate,Richard Stambaugh,IMG03,Wikimedia Commons open-license metadata: Public domain.,https://commons.wikimedia.org/wiki/File:South_Africa_stamp_type_PO2point1F.jpg,commons.wikimedia.org,card_or_appendix_recent_commemorative_stamp_review,none,,1,4627,0,post_2010_stamp_or_philatelic_material; domain_concentration_gt_25,Post-2010 stamp/philatelic or commemorative material should not dominate design-object coverage.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R03830,Wikimedia Commons file source / South Africa stamp type PO3point2.jpg / page 27151995,South Africa stamp type PO3point2.jpg,Richard Stambaugh,2013,2013,2013,Africa / South Africa,authority topoff Commons open image record; stamp; postage_stamp,source-hosted open image; graphic design / visual communication candidate,Richard Stambaugh,IMG03,Wikimedia Commons open-license metadata: Public domain.,https://commons.wikimedia.org/wiki/File:South_Africa_stamp_type_PO3point2.jpg,commons.wikimedia.org,card_or_appendix_recent_commemorative_stamp_review,none,,1,4627,0,post_2010_stamp_or_philatelic_material; domain_concentration_gt_25,Post-2010 stamp/philatelic or commemorative material should not dominate design-object coverage.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R03831,Wikimedia Commons file source / South Africa stamp type TH-A12.jpg / page 27152120,South Africa stamp type TH-A12.jpg,Richard Stambaugh,2013,2013,2013,Africa / South Africa,authority topoff Commons open image record; stamp; postage_stamp,source-hosted open image; graphic design / visual communication candidate,Richard Stambaugh,IMG03,Wikimedia Commons open-license metadata: Public domain.,https://commons.wikimedia.org/wiki/File:South_Africa_stamp_type_TH-A12.jpg,commons.wikimedia.org,card_or_appendix_recent_commemorative_stamp_review,none,,1,4627,0,post_2010_stamp_or_philatelic_material; domain_concentration_gt_25,Post-2010 stamp/philatelic or commemorative material should not dominate design-object coverage.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R03832,Wikimedia Commons file source / South Africa stamp type TH-A15.jpg / page 27152141,South Africa stamp type TH-A15.jpg,Richard Stambaugh,2013,2013,2013,Africa / South Africa,authority topoff Commons open image record; stamp; postage_stamp,source-hosted open image; graphic design / visual communication candidate,Richard Stambaugh,IMG03,Wikimedia Commons open-license metadata: Public domain.,https://commons.wikimedia.org/wiki/File:South_Africa_stamp_type_TH-A15.jpg,commons.wikimedia.org,card_or_appendix_recent_commemorative_stamp_review,none,,1,4627,0,post_2010_stamp_or_philatelic_material; domain_concentration_gt_25,Post-2010 stamp/philatelic or commemorative material should not dominate design-object coverage.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R03833,Wikimedia Commons file source / South Africa stamp type TH-A16.jpg / page 27152161,South Africa stamp type TH-A16.jpg,Richard Stambaugh,2013,2013,2013,Africa / South Africa,authority topoff Commons open image record; stamp; postage_stamp,source-hosted open image; graphic design / visual communication candidate,Richard Stambaugh,IMG03,Wikimedia Commons open-license metadata: Public domain.,https://commons.wikimedia.org/wiki/File:South_Africa_stamp_type_TH-A16.jpg,commons.wikimedia.org,card_or_appendix_recent_commemorative_stamp_review,none,,1,4627,0,post_2010_stamp_or_philatelic_material; domain_concentration_gt_25,Post-2010 stamp/philatelic or commemorative material should not dominate design-object coverage.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R03834,Wikimedia Commons file source / South Africa stamp type TH-D2.jpg / page 27168394,South Africa stamp type TH-D2.jpg,Richard Stambaugh,2013,2013,2013,Africa / South Africa,authority topoff Commons open image record; stamp; postage_stamp,source-hosted open image; graphic design / visual communication candidate,Richard Stambaugh,IMG03,Wikimedia Commons open-license metadata: Public domain.,https://commons.wikimedia.org/wiki/File:South_Africa_stamp_type_TH-D2.jpg,commons.wikimedia.org,card_or_appendix_recent_commemorative_stamp_review,none,,1,4627,0,post_2010_stamp_or_philatelic_material; domain_concentration_gt_25,Post-2010 stamp/philatelic or commemorative material should not dominate design-object coverage.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R03840,Wikimedia Commons file source / Arstanbap walnut forests on a postage stamp of Kyrgyzstan (2013).jpg / page 36816468,Arstanbap walnut forests on a postage stamp of Kyrgyzstan (2013).jpg,Post of Kyrgyzstan,2013,2013,2013,Central Asia / Kyrgyzstan,authority-weighted Commons open image record; postage stamp; postage_stamp,source-hosted open image; graphic design / visual communication candidate,wnsstamps.ch,IMG03,Wikimedia Commons open-license metadata: Public domain.,https://commons.wikimedia.org/wiki/File:Arstanbap_walnut_forests_on_a_postage_stamp_of_Kyrgyzstan_(2013).jpg,commons.wikimedia.org,card_or_appendix_recent_commemorative_stamp_review,none,,1,4627,0,post_2010_stamp_or_philatelic_material; domain_concentration_gt_25,Post-2010 stamp/philatelic or commemorative material should not dominate design-object coverage.
