source_success_id,source_name,macro_region,country_or_region,country_qid,source_class,institutional_level,url,final_url,http_status,content_type,response_bytes,page_title,meta_description,detected_protocols,protocol_evidence,source_success_status,capture_scope,image_policy_next,rights_policy_next,next_item_capture_priority,period_start,period_end,period_bands,wikidata_qid,wikidata_url,access_date,notes
NMSS2026R0011,Azret-Sultan,Central Asia,Kazakhstan,Q232,museum,official_source_site,http://azretsultan.kz/,https://azretsultan.kz/,200,text/html; charset=UTF-8,140000,"Басты бет - ""Әзірет Сұлтан"" Ұлттық тарихи-мәдени музей-қорығы","""Әзірет Сұлтан"" қорық-музейіне қарасты Қожа Ахмет Ясауи, Укаша ата, Гауһар ана кесенелері, Тайқазан, Лауһа, Шырағдан және т.б. қызықты ақпарат ала аласыз",RSS/Atom;JSON-LD;WordPress REST;PDF,RSS/Atom:application/rss+xml; JSON-LD:application/ld+json; WordPress REST:wp-json; PDF:.pdf,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q19358466,https://www.wikidata.org/wiki/Q19358466,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0012,Arwin Charisma Museum Tourist Factory,East Asia,Taiwan,Q865,museum,official_source_site,http://www.hupys.com/,https://www.hupys.com/,200,text/html; charset=utf-8,119126,"hupys.com - 热门高清电影电视剧免费在线观看，尽在 HUPYS 影视网-最新高清免费在线电影电视剧,免费电影手机在线观看",hupys.com——记得这个影视网址！每日更新最新最热的高清电影、电视剧、动漫、综艺，完全免费在线观看，不卡顿、不收费，HUPYS 影视网让你轻松追剧不迷路！,,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q15192150,https://www.wikidata.org/wiki/Q15192150,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0013,Albanian Technical Construction Archive,Eastern Europe / Caucasus,Albania,Q222,archives,official_source_site,http://www.aqtn.gov.al,https://www.aqtn.gov.al/,200,text/html; charset=UTF-8,26864,AQTN - Arkivi Qendror Teknik i Ndertimit,"Pa arkiva ska histori, pa histori ska komb. Materjale te ndryshme tekniko arkivore te viteve te ndryshme.",Static JS App;PDF,Static JS App:vite; PDF:.pdf,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q28135228,https://www.wikidata.org/wiki/Q28135228,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0014,Acatushun museum,Latin America / Caribbean,Argentina,Q414,museum,official_source_site,http://www.acatushun.com/,https://walkertonhawks.com/,200,text/html,23049,Domino88 - Daftar & Main Poker IDN Online Gampang Menang Domino88 - Daftar & Main Poker IDN Online Gampang Menang,Domino88 adalah tempat terbaik untuk kamu yang ingin daftar dan main poker IDN online dengan peluang menang yang besar setiap hari. Menangkan Jackpot!,JSON-LD,JSON-LD:application/ld+json,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q6033095,https://www.wikidata.org/wiki/Q6033095,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0015,IrPress,MENA,Iran,Q794,library,official_source_site,http://irpress.org,http://irpress.org/index.php?title=%D8%B5%D9%81%D8%AD%D9%87%D9%94_%D8%A7%D8%B5%D9%84%DB%8C,200,text/html; charset=UTF-8,61537,irPress.org,,RSS/Atom;WordPress REST,RSS/Atom:application/atom+xml; WordPress REST:wordpress,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q117222688,https://www.wikidata.org/wiki/Q117222688,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0016,Alliance Française de Chittagong,South Asia,Bangladesh,Q902,cultural center,official_source_site,https://www.afchittagong.org,https://afchittagong.org/,200,text/html; charset=UTF-8,60942,Alliance Française de Chittagong,"Alliance Française de Chittagong is a French Language & Cultural Center that offers French courses and conduct cultural events intend to convey French culture as well as celebrating of local culture. Come to us at : 123,K.B.Fazlul Kader Road,Panchlaish R/A, Chittagong, Bangladesh.",IIIF;RSS/Atom;JSON-LD;WordPress REST,"IIIF:manifest.json; RSS/Atom:rel=""alternate""; JSON-LD:application/ld+json; WordPress REST:wp-json",success,official source homepage metadata; no raw payload or image download,candidate IMG02/source-hosted route; IMG03 only after item-level open-rights evidence,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P0 item/image adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q65947254,https://www.wikidata.org/wiki/Q65947254,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0017,Cambodian Cultural Village,Southeast Asia,Cambodia,Q424,museum,official_source_site,http://www.cambodianculturalvillage.com/,https://cambodianculturalvillage.com/,200,text/html; charset=UTF-8,39665,How AI Enhances Professional Profile Pictures Instantly,Discover how AI and simple online tools help you create flawless professional and document photos that meet official size and quality requirements.,RSS/Atom;JSON-LD;WordPress REST,RSS/Atom:application/rss+xml; JSON-LD:application/ld+json; WordPress REST:wp-json,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q5025146,https://www.wikidata.org/wiki/Q5025146,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0018,Brokk'Art,Africa,Algeria,Q262,art gallery,official_source_site,http://brokk-art.com/,https://www.brokk-art.com/,200,text/html; charset=UTF-8,140000,Accueil,,RSS/Atom;JSON-LD;WordPress REST,RSS/Atom:application/rss+xml; JSON-LD:application/ld+json; WordPress REST:wp-json,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q115057190,https://www.wikidata.org/wiki/Q115057190,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0019,Baikonur Cosmodrome History Museum,Central Asia,Kazakhstan,Q232,museum,official_source_site,http://museum-baikonur.ru/,https://museum-baikonur.ru/,200,text/html; charset=utf-8,27306,Baikonur Cosmodrome History Museum,,,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q42802322,https://www.wikidata.org/wiki/Q42802322,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0020,Chihsing Tan Katsuo Museum,East Asia,Taiwan,Q865,museum,official_source_site,http://www.katsuo.com.tw/,https://www.katsuo.com.tw/,200,text/html; charset=UTF-8,26814,七星柴魚博物館,七星柴魚博物館,,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q9378233,https://www.wikidata.org/wiki/Q9378233,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0021,Arkivi Qendror Shteteror I Filmit,Eastern Europe / Caucasus,Albania,Q222,library,official_source_site,http://www.aqshf.gov.al,https://aqshf.gov.al/,200,text/html; charset=UTF-8,140000,AQSHF – Faqja zyrtare e Arkivit Qendror Shtetëror të Filmit,,RSS/Atom;WordPress REST;Static JS App;PDF,RSS/Atom:application/rss+xml; WordPress REST:wp-json; Static JS App:vite; PDF:.pdf,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q16349179,https://www.wikidata.org/wiki/Q16349179,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0022,Anibal Bergallo Museum,Latin America / Caribbean,Argentina,Q414,museum,official_source_site,https://www.facebook.com/pages/category/Education/Museo-Historico-An%C3%ADbal-Bergallo-104692220939166/,https://www.facebook.com/people/Museo-Historico-An%C3%ADbal-Bergallo/100057236568572/,200,"text/html; charset=""utf-8""",140000,"Museo Historico ""Aníbal Bergallo""","Museo Historico ""Aníbal Bergallo"". 725 likes. Espacio dedicado a la adquisición, conservación, exhibición, comunicación e investigación del patrimonio en...",IIIF;RSS/Atom;Static JS App,"IIIF:rel=""manifest""; RSS/Atom:rel=""alternate""; Static JS App:vite",success,official source homepage metadata; no raw payload or image download,candidate IMG02/source-hosted route; IMG03 only after item-level open-rights evidence,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P0 item/image adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q84530187,https://www.wikidata.org/wiki/Q84530187,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0023,Iran Cinema Museum,MENA,Iran,Q794,museum,official_source_site,http://cinemamuseum.ir/,https://cinemamuseum.ir/,200,text/html; charset=utf-8,75744,موزه سینمای ایران,موزه سینمای ایران واقع در باغ فردوس تهران، محل نگهداری تجهیزات و اسناد تاریخی سینما، بازدید از تاریخ سینمای ایران و سالن‌های نمایش فیلم. اطلاعات تماس و ساعات کاری موزه.,JSON-LD,JSON-LD:application/ld+json,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q5683969,https://www.wikidata.org/wiki/Q5683969,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0024,Alliance Française de Dhaka,South Asia,Bangladesh,Q902,cultural center,official_source_site,http://www.afdhaka.org/,https://afdhaka.org/,200,text/html; charset=UTF-8,140000,Home - Alliance Française de Dhaka,"Discover French language courses, art exhibitions, and events at our Dhaka center. Join the vibrant exchange between Dhaka and France!",RSS/Atom;JSON-LD;WordPress REST,RSS/Atom:application/rss+xml; JSON-LD:application/ld+json; WordPress REST:wp-json,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q4732302,https://www.wikidata.org/wiki/Q4732302,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0025,Institut français du Cambodge,Southeast Asia,Cambodia,Q424,cultural center,official_source_site,http://institutfrancais-cambodge.com/,https://www.ifcambodge.com/fr/,200,text/html; charset=utf-8,98081,Institut Français du Cambodge - Accueil,,,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P2 source enrichment,1900,2026,1931-1970; 1971-2000; 2001-2026,Q28495554,https://www.wikidata.org/wiki/Q28495554,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0026,National Library of Algeria,Africa,Algeria,Q262,library,official_source_site,http://www.biblionat.dz/,https://biblionat.dz/,200,text/html; charset=UTF-8,140000,الرئيسية - المكتبة الوطنية الجزائرية,آخر الأخبار,RSS/Atom;JSON-LD;WordPress REST,RSS/Atom:application/rss+xml; JSON-LD:application/ld+json; WordPress REST:wp-content,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q2901476,https://www.wikidata.org/wiki/Q2901476,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0027,Central State Museum of Kazakhstan,Central Asia,Kazakhstan,Q232,museum,official_source_site,http://www.csmrk.kz/index.php,https://csmrk.kz/kz/basty-bet/,200,text/html; charset=UTF-8,140000,Қазақстан Республикасы Ұлттық орталық музейі — Ресми сайт,,RSS/Atom;WordPress REST,RSS/Atom:application/rss+xml; WordPress REST:wp-json,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q190456,https://www.wikidata.org/wiki/Q190456,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0028,Chuan Cheng Art Center,East Asia,Taiwan,Q865,museum,official_source_site,http://www.ccartsc.com/,https://www.ccartsc.com/,200,text/html; charset=utf-8,17341,傳承藝術中心 Chuan Cheng Art Center,傳承藝術中心成立於1990年，二十多年來堅持走專業經紀路線，致力於推廣中國中青輩之現代水墨創作為一貫的經營理念與方向，在眾多的畫廊裡獨樹一格。在此我們願意以一顆誠摯的心，為喜愛藝術的收藏家們構築一個平台，透過這個平台能夠更容易貼切的進入這一片美麗的藝術天地。,,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q113451193,https://www.wikidata.org/wiki/Q113451193,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0029,Durrës Public Library,Eastern Europe / Caucasus,Albania,Q222,library,official_source_site,http://bibliotekadurres.al/,https://bibliotekadurres.al/,200,text/html; charset=UTF-8,93707,Biblioteka Durres – Faqja zyrtare,,RSS/Atom;WordPress REST,RSS/Atom:application/rss+xml; WordPress REST:wp-content,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q611365,https://www.wikidata.org/wiki/Q611365,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0030,Ann Frank museum,Latin America / Caribbean,Argentina,Q414,museum,official_source_site,http://centroanafrank.com.ar/,https://centroanafrank.com.ar/,200,text/html; charset=UTF-8,140000,Centro Ana Frank,,RSS/Atom;WordPress REST,RSS/Atom:application/rss+xml; WordPress REST:wp-json,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q65484950,https://www.wikidata.org/wiki/Q65484950,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0031,Iran Open Data,MENA,Iran,Q794,library,official_source_site,https://iranopendata.org,https://iranopendata.org/fa/,200,text/html; charset=utf-8,67043,مرکز داده‌های باز ایران,مرکز داده‌های باز ایران به‌عنوان یک نهاد مستقل و بی‌طرف، از پیشگامان گردآوری، پالایش و تحلیل داده‌های مرتبط با ایران برای دسترسی آزاد و رایگان عموم مردم، محققان و رسانه‌ها به اطلاعات است.,IIIF,"IIIF:rel=""manifest""",success,official source homepage metadata; no raw payload or image download,candidate IMG02/source-hosted route; IMG03 only after item-level open-rights evidence,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P0 item/image adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q97284376,https://www.wikidata.org/wiki/Q97284376,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0032,Bistaar: Chittagong Arts Complex,South Asia,Bangladesh,Q902,cultural center,official_source_site,http://bistaar.org/,https://www.corepersonnelstaffing.com/,200,text/html;charset=utf-8,140000,Bistaar: Chittagong Arts Complex,,IIIF,IIIF:iiif,success,official source homepage metadata; no raw payload or image download,candidate IMG02/source-hosted route; IMG03 only after item-level open-rights evidence,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P0 item/image adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q44730920,https://www.wikidata.org/wiki/Q44730920,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0033,National Archives of Cambodia,Southeast Asia,Cambodia,Q424,archives,official_source_site,http://nac.gov.kh/,https://nac.gov.kh/,200,text/html; charset=UTF-8,54330,NAC,,PDF,PDF:.pdf,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q54820096,https://www.wikidata.org/wiki/Q54820096,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0034,Museu Nacional de Antropologia,Africa,Angola,Q916,museum,official_source_site,http://www.museuantropologia.angoladigital.net,https://www.hugedomains.com/domain_profile.cfm?d=angoladigital.net,200,text/html; charset=utf-8,44677,AngolaDigital.net is for sale | HugeDomains,This domain is for sale! Fast and easy shopping. Trusted and secure since 2005.,,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q10333588,https://www.wikidata.org/wiki/Q10333588,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0035,National Archives of Kazakhstan,Central Asia,Kazakhstan,Q232,archives,official_source_site,http://ulttykarhiv.kz/ru/,https://www.ulttykarhiv.kz/12481/,200,text/html; charset=UTF-8,93423,Рухани келісім күні - Қазақстан Респубикасының Ұлттық архиві,"18 қазан – Рухани келісім күні. Бұл күн Қазақстанда дүниежүзілік деңгейдегі теңдессіз оқиға – рухани келісімнің алғашқы әлемдік конгресі өткен 1992 жылдан бастау алады. Алматыда барлық діндердің өкілдері, белгілі ғалымдар мен мәдениет қайраткерлері бас қосып, манифест қабылдап, 18 қазанды Рухани келісім күні деп жариялауға шақырды. Қазақстан халқының бірлігі мен келісімі – тәуелсіз мемлекеттің басты құндылығы,",RSS/Atom;JSON-LD;WordPress REST,RSS/Atom:application/rss+xml; JSON-LD:application/ld+json; WordPress REST:wp-json,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q12573359,https://www.wikidata.org/wiki/Q12573359,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
