surface_id,local_record_file,local_capture_id,source_record_id,source_record_url,current_image_presence_code,planned_image_presence_code,current_image_url_detected,planned_image_url_detected,current_rights_basis,planned_rights_basis,required_column_check,record_status,apply_status,notes
SURF-MC1930R014,data/capture_batch_midcentury_1930_1970_records.csv,MC1930R014,98513156,https://www.loc.gov/pictures/item/98513156/,IMG01,IMG03,https://tile.loc.gov/storage-services/service/pnp/cph/3b40000/3b48000/3b48800/3b48889_150px.jpg,https://cdn.loc.gov/service/pnp/cph/3b40000/3b48000/3b48800/3b48889r.jpg,LOC search row exposes a thumbnail; item-level rights advisory was not captured in this pass.,Library of Congress item metadata exposes an item-level no-known-restrictions advisory and a source-hosted image URL; source record retained for traceability: https://www.loc.gov/pictures/item/98513156/,ok,ready_for_apply,applied,Default dry-run. --apply writes capture CSVs but still requires a rebuild before public metrics change.
SURF-MC1930R015,data/capture_batch_midcentury_1930_1970_records.csv,MC1930R015,2001695223,https://www.loc.gov/pictures/item/2001695223/,IMG01,IMG03,https://tile.loc.gov/storage-services/service/pnp/cph/3b40000/3b49000/3b49000/3b49035_150px.jpg,https://cdn.loc.gov/service/pnp/cph/3b40000/3b49000/3b49000/3b49035r.jpg,LOC search row exposes a thumbnail; item-level rights advisory was not captured in this pass.,Library of Congress item metadata exposes an item-level no-known-restrictions advisory and a source-hosted image URL; source record retained for traceability: https://www.loc.gov/pictures/item/2001695223/,ok,ready_for_apply,applied,Default dry-run. --apply writes capture CSVs but still requires a rebuild before public metrics change.
SURF-MC1930R029,data/capture_batch_midcentury_1930_1970_records.csv,MC1930R029,98517082,https://www.loc.gov/pictures/item/98517082/,IMG01,IMG03,https://tile.loc.gov/storage-services/service/pnp/cph/3b40000/3b48000/3b48800/3b48808_150px.jpg,https://cdn.loc.gov/service/pnp/cph/3b40000/3b48000/3b48800/3b48808r.jpg,LOC search row exposes a thumbnail; item-level rights advisory was not captured in this pass.,Library of Congress item metadata exposes an item-level no-known-restrictions advisory and a source-hosted image URL; source record retained for traceability: https://www.loc.gov/pictures/item/98517082/,ok,ready_for_apply,applied,Default dry-run. --apply writes capture CSVs but still requires a rebuild before public metrics change.
SURF-MC1930R031,data/capture_batch_midcentury_1930_1970_records.csv,MC1930R031,92510123,https://www.loc.gov/pictures/item/92510123/,IMG01,IMG03,https://tile.loc.gov/storage-services/service/pnp/cph/3b40000/3b48000/3b48700/3b48728_150px.jpg,https://cdn.loc.gov/service/pnp/cph/3b40000/3b48000/3b48700/3b48728r.jpg,LOC search row exposes a thumbnail; item-level rights advisory was not captured in this pass.,Library of Congress item metadata exposes an item-level no-known-restrictions advisory and a source-hosted image URL; source record retained for traceability: https://www.loc.gov/pictures/item/92510123/,ok,ready_for_apply,applied,Default dry-run. --apply writes capture CSVs but still requires a rebuild before public metrics change.
SURF-MC1930R032,data/capture_batch_midcentury_1930_1970_records.csv,MC1930R032,98517981,https://www.loc.gov/pictures/item/98517981/,IMG01,IMG03,https://tile.loc.gov/storage-services/service/pnp/cph/3b40000/3b48000/3b48700/3b48710_150px.jpg,https://cdn.loc.gov/service/pnp/cph/3b40000/3b48000/3b48700/3b48710r.jpg,LOC search row exposes a thumbnail; item-level rights advisory was not captured in this pass.,Library of Congress item metadata exposes an item-level no-known-restrictions advisory and a source-hosted image URL; source record retained for traceability: https://www.loc.gov/pictures/item/98517981/,ok,ready_for_apply,applied,Default dry-run. --apply writes capture CSVs but still requires a rebuild before public metrics change.
SURF-MC1930R033,data/capture_batch_midcentury_1930_1970_records.csv,MC1930R033,98508979,https://www.loc.gov/pictures/item/98508979/,IMG01,IMG03,https://tile.loc.gov/storage-services/service/pnp/ds/08000/08072_150px.jpg,https://cdn.loc.gov/service/pnp/ds/08000/08072r.jpg,LOC search row exposes a thumbnail; item-level rights advisory was not captured in this pass.,Library of Congress item metadata exposes an item-level no-known-restrictions advisory and a source-hosted image URL; source record retained for traceability: https://www.loc.gov/pictures/item/98508979/,ok,ready_for_apply,applied,Default dry-run. --apply writes capture CSVs but still requires a rebuild before public metrics change.
SURF-MC1930R034,data/capture_batch_midcentury_1930_1970_records.csv,MC1930R034,98513244,https://www.loc.gov/pictures/item/98513244/,IMG01,IMG03,https://tile.loc.gov/storage-services/service/pnp/cph/3f00000/3f05000/3f05200/3f05286_150px.jpg,https://cdn.loc.gov/service/pnp/cph/3f00000/3f05000/3f05200/3f05286r.jpg,LOC search row exposes a thumbnail; item-level rights advisory was not captured in this pass.,Library of Congress item metadata exposes an item-level no-known-restrictions advisory and a source-hosted image URL; source record retained for traceability: https://www.loc.gov/pictures/item/98513244/,ok,ready_for_apply,applied,Default dry-run. --apply writes capture CSVs but still requires a rebuild before public metrics change.
SURF-MC1930R035,data/capture_batch_midcentury_1930_1970_records.csv,MC1930R035,98513249,https://www.loc.gov/pictures/item/98513249/,IMG01,IMG03,https://tile.loc.gov/storage-services/service/pnp/cph/3f00000/3f05000/3f05200/3f05287_150px.jpg,https://cdn.loc.gov/service/pnp/cph/3f00000/3f05000/3f05200/3f05287r.jpg,LOC search row exposes a thumbnail; item-level rights advisory was not captured in this pass.,Library of Congress item metadata exposes an item-level no-known-restrictions advisory and a source-hosted image URL; source record retained for traceability: https://www.loc.gov/pictures/item/98513249/,ok,ready_for_apply,applied,Default dry-run. --apply writes capture CSVs but still requires a rebuild before public metrics change.
SURF-MC1930R038,data/capture_batch_midcentury_1930_1970_records.csv,MC1930R038,92500637,https://www.loc.gov/pictures/item/92500637/,IMG01,IMG03,https://tile.loc.gov/storage-services/service/pnp/cph/3f00000/3f03000/3f03700/3f03733_150px.jpg,https://cdn.loc.gov/service/pnp/cph/3f00000/3f03000/3f03700/3f03733r.jpg,LOC search row exposes a thumbnail; item-level rights advisory was not captured in this pass.,Library of Congress item metadata exposes an item-level no-known-restrictions advisory and a source-hosted image URL; source record retained for traceability: https://www.loc.gov/pictures/item/92500637/,ok,ready_for_apply,applied,Default dry-run. --apply writes capture CSVs but still requires a rebuild before public metrics change.
SURF-MC1930R039,data/capture_batch_midcentury_1930_1970_records.csv,MC1930R039,98517345,https://www.loc.gov/pictures/item/98517345/,IMG01,IMG03,https://tile.loc.gov/storage-services/service/pnp/cph/3f00000/3f05000/3f05400/3f05430_150px.jpg,https://cdn.loc.gov/service/pnp/cph/3f00000/3f05000/3f05400/3f05430r.jpg,LOC search row exposes a thumbnail; item-level rights advisory was not captured in this pass.,Library of Congress item metadata exposes an item-level no-known-restrictions advisory and a source-hosted image URL; source record retained for traceability: https://www.loc.gov/pictures/item/98517345/,ok,ready_for_apply,applied,Default dry-run. --apply writes capture CSVs but still requires a rebuild before public metrics change.
