packet_id,surface_id,capture_id,title,year,region,theme,source_family,cluster_key,proposed_relation_role,preview_disposition,parent_anchor_surface_id,relation_review_priority,minimum_text_pages,relation_blockers,selection_status,selection_reason
PRSP003,SURF-CCT2026R02660,CCT2026R02660,رستم و سهراب (پوستر).jpg,1957,Middle East and North Africa,Modern typography and layout,Wikimedia Commons,Iran|Modern typography and layout|Wikimedia Commons|1955-1959,sub_under_packet_candidate,support_packet_appendix_text,SURF-CCT2026R02661,120,1,none,selected_for_sandbox_preview,blocker-free eligible packet member/sub candidate under selected anchor
PRSP003,SURF-CRB2026V2R0445,CRB2026V2R0445,News of Iran poster 1957-01-09 (2).jpg,1957,Middle East and North Africa,Modern typography and layout,Wikimedia Commons,Iran|Modern typography and layout|Wikimedia Commons|1955-1959,sub_under_packet_candidate,support_packet_appendix_text,SURF-CCT2026R02661,116,1,none,selected_for_sandbox_preview,blocker-free eligible packet member/sub candidate under selected anchor
PRSP003,SURF-CCT2026R02658,CCT2026R02658,Booseye Madar Poster.jpg,1956,Middle East and North Africa,Modern typography and layout,Wikimedia Commons,Iran|Modern typography and layout|Wikimedia Commons|1955-1959,sub_under_packet_candidate,support_packet_appendix_text,SURF-CCT2026R02661,93,1,none,selected_for_sandbox_preview,blocker-free eligible packet member/sub candidate under selected anchor
PRSP003,SURF-CCT2026R02657,CCT2026R02657,خون و شرف (پوستر).jpg,1955,Middle East and North Africa,Modern typography and layout,Wikimedia Commons,Iran|Modern typography and layout|Wikimedia Commons|1955-1959,sub_under_packet_candidate,support_packet_appendix_text,SURF-CCT2026R02661,92,1,none,selected_for_sandbox_preview,blocker-free eligible packet member/sub candidate under selected anchor
PRSP003,SURF-CAW2026R02531,CAW2026R02531,News of Iran poster 1957-01-03.jpg,1957,Middle East and North Africa,Modern typography and layout,Wikimedia Commons,Iran|Modern typography and layout|Wikimedia Commons|1955-1959,packet_member_review,support_packet_appendix_text,SURF-CCT2026R02661,80,2,none,selected_for_sandbox_preview,blocker-free eligible packet member/sub candidate under selected anchor
PRSP004,SURF-COM1970R075,COM1970R075,OCIAA-Como-Un-Solo-Hombre-Poster.jpg,1940,North America,World War and public-information graphics,Wikimedia Commons,United States|World War and public-information graphics|Wikimedia Commons|1940-1944,sub_under_packet_candidate,support_packet_appendix_text,SURF-CAW2026R02143,95,1,none,selected_for_sandbox_preview,blocker-free eligible packet member/sub candidate under selected anchor
PRSP004,SURF-COM1970R071,COM1970R071,Jugoslavia's merchant seamen fight….jpg,1940,North America,World War and public-information graphics,Wikimedia Commons,United States|World War and public-information graphics|Wikimedia Commons|1940-1944,packet_member_review,support_packet_appendix_text,SURF-CAW2026R02143,78,2,none,selected_for_sandbox_preview,blocker-free eligible packet member/sub candidate under selected anchor
PRSP004,SURF-COM1970R084,COM1970R084,"Uncle Sam and National flag of the United States art, from- United China Relief1 (cropped).jpg",1940,North America,World War and public-information graphics,Wikimedia Commons,United States|World War and public-information graphics|Wikimedia Commons|1940-1944,packet_member_review,support_packet_appendix_text,SURF-CAW2026R02143,59,2,none,selected_for_sandbox_preview,blocker-free eligible packet member/sub candidate under selected anchor
PRSP004,SURF-COM1970R087,COM1970R087,THE FLOOR IS FOR WALKING NOT TO BREAK A FALL - NARA - 515595.jpg,1942,North America,World War and public-information graphics,Wikimedia Commons,United States|World War and public-information graphics|Wikimedia Commons|1940-1944,packet_member_review,support_packet_appendix_text,SURF-CAW2026R02143,55,2,none,selected_for_sandbox_preview,blocker-free eligible packet member/sub candidate under selected anchor
PRSP004,SURF-COM1970R085,COM1970R085,Absent without reason...Is this you^ - NARA - 513749.jpg,1942,North America,World War and public-information graphics,Wikimedia Commons,United States|World War and public-information graphics|Wikimedia Commons|1940-1944,packet_member_review,support_packet_appendix_text,SURF-CAW2026R02143,55,2,none,selected_for_sandbox_preview,blocker-free eligible packet member/sub candidate under selected anchor
PRSP005,SURF-CCT2026R03373,CCT2026R03373,"New Zealand Railway poster - 'Great Place this Hermitage', Mt Cook c.1931 (10468981965).jpg",1931,Oceania and Pacific,Travel and transport poster culture,Wikimedia Commons,Aotearoa New Zealand|Travel and transport poster culture|Wikimedia Commons|1930-1934,sub_under_packet_candidate,support_packet_appendix_text,SURF-CCT2026R03371,116,1,none,selected_for_sandbox_preview,blocker-free eligible packet member/sub candidate under selected anchor
PRSP005,SURF-CCT2026R03366,CCT2026R03366,New Zealand Railway poster - Lake Wanaka Scenic Trip by Train & Railway Motor c.1930 - c.1939 (10469018724).jpg,1930,Oceania and Pacific,Travel and transport poster culture,Wikimedia Commons,Aotearoa New Zealand|Travel and transport poster culture|Wikimedia Commons|1930-1934,sub_under_packet_candidate,support_packet_appendix_text,SURF-CCT2026R03371,115,1,none,selected_for_sandbox_preview,blocker-free eligible packet member/sub candidate under selected anchor
PRSP005,SURF-CCT2026R03368,CCT2026R03368,New Zealand Railway poster - Napier Carnival 1933 (10468988836).jpg,1930,Oceania and Pacific,Travel and transport poster culture,Wikimedia Commons,Aotearoa New Zealand|Travel and transport poster culture|Wikimedia Commons|1930-1934,sub_under_packet_candidate,support_packet_appendix_text,SURF-CCT2026R03371,92,1,none,selected_for_sandbox_preview,blocker-free eligible packet member/sub candidate under selected anchor
PRSP005,SURF-CCT2026R03364,CCT2026R03364,New Zealand Railway poster - Easter By Rail 1930 (10468999094).jpg,1930,Oceania and Pacific,Travel and transport poster culture,Wikimedia Commons,Aotearoa New Zealand|Travel and transport poster culture|Wikimedia Commons|1930-1934,packet_member_review,support_packet_appendix_text,SURF-CCT2026R03371,87,2,none,selected_for_sandbox_preview,blocker-free eligible packet member/sub candidate under selected anchor
PRSP005,SURF-CCT2026R03362,CCT2026R03362,New Zealand Railway poster - Cheap Travel by Train 1930-1939 (10468990864).jpg,1930,Oceania and Pacific,Travel and transport poster culture,Wikimedia Commons,Aotearoa New Zealand|Travel and transport poster culture|Wikimedia Commons|1930-1934,packet_member_review,support_packet_appendix_text,SURF-CCT2026R03371,85,2,none,selected_for_sandbox_preview,blocker-free eligible packet member/sub candidate under selected anchor
PRSP006,SURF-CCT2026R01413,CCT2026R01413,Karl Marks posteri.jpg,1920,"Eastern Europe, Balkans, and Central/Eastern socialist contexts",Modern typography and layout,Wikimedia Commons,Azerbaijan|Modern typography and layout|Wikimedia Commons|1920-1924,packet_member_review,support_packet_appendix_text,SURF-CCT2026R01416,90,2,none,selected_for_sandbox_preview,blocker-free eligible packet member/sub candidate under selected anchor
PRSP006,SURF-CCT2026R01417,CCT2026R01417,Poster of Azerbaijan 1923. On the repression of captalism.jpg,1923,"Eastern Europe, Balkans, and Central/Eastern socialist contexts",Modern typography and layout,Wikimedia Commons,Azerbaijan|Modern typography and layout|Wikimedia Commons|1920-1924,packet_member_review,support_packet_appendix_text,SURF-CCT2026R01416,89,2,none,selected_for_sandbox_preview,blocker-free eligible packet member/sub candidate under selected anchor
PRSP006,SURF-CAW2026R01500,CAW2026R01500,Poster of play Devil.jpg,1922,"Eastern Europe, Balkans, and Central/Eastern socialist contexts",Modern typography and layout,Wikimedia Commons,Azerbaijan|Modern typography and layout|Wikimedia Commons|1920-1924,packet_member_review,support_packet_appendix_text,SURF-CCT2026R01416,85,2,none,selected_for_sandbox_preview,blocker-free eligible packet member/sub candidate under selected anchor
PRSP007,SURF-CAW2026R01676,CAW2026R01676,Miss Tarminah (1930s).jpg,1930,Southeast Asia,Modern typography and layout,Wikimedia Commons,Indonesia|Modern typography and layout|Wikimedia Commons|1930-1934,packet_member_review,support_packet_appendix_text,SURF-CCE2026R00328,85,1,none,selected_for_sandbox_preview,blocker-free eligible packet member/sub candidate under selected anchor
PRSP007,SURF-CCE2026R00329,CCE2026R00329,"S. Abdullah, His Master's Voice Advertisement, Surabaya (c 1930s).jpg",1930,Southeast Asia,Modern typography and layout,Wikimedia Commons,Indonesia|Modern typography and layout|Wikimedia Commons|1930-1934,packet_member_review,support_packet_appendix_text,SURF-CCE2026R00328,83,1,none,selected_for_sandbox_preview,blocker-free eligible packet member/sub candidate under selected anchor
PRSP007,SURF-CRB2026V2R0664,CRB2026V2R0664,Pamphlet of Renée Chemet and Anca Seidlova's recital that was held in Japan in 1932.jpg,1932,Southeast Asia,Modern typography and layout,Wikimedia Commons,Indonesia|Modern typography and layout|Wikimedia Commons|1930-1934,packet_member_review,support_packet_appendix_text,SURF-CCE2026R00328,78,1,none,selected_for_sandbox_preview,blocker-free eligible packet member/sub candidate under selected anchor
PRSP007,SURF-CRB2026V3R00193,CRB2026V3R00193,Lari-ka-mekah.jpg,1930,Southeast Asia,Modern typography and layout,Wikimedia Commons,Indonesia|Modern typography and layout|Wikimedia Commons|1930-1934,packet_member_review,support_packet_appendix_text,SURF-CCE2026R00328,68,1,none,selected_for_sandbox_preview,blocker-free eligible packet member/sub candidate under selected anchor
PRSP007,SURF-CCE2026R00327,CCE2026R00327,De Stem Des Bloed 1930.JPG,1930,Southeast Asia,Modern typography and layout,Wikimedia Commons,Indonesia|Modern typography and layout|Wikimedia Commons|1930-1934,packet_member_review,support_packet_appendix_text,SURF-CCE2026R00328,64,1,none,selected_for_sandbox_preview,blocker-free eligible packet member/sub candidate under selected anchor
PRSP008,SURF-CAW2026R03953,CAW2026R03953,Gradska galerija - Đorđe Stanić Izložba slika - plakat.jpg,2014,Serbia,Modern typography and layout,Wikimedia Commons,Serbia|Modern typography and layout|Wikimedia Commons|2010-2014,sub_under_packet_candidate,support_packet_appendix_text,SURF-CAW2026R03952,92,1,none,selected_for_sandbox_preview,blocker-free eligible packet member/sub candidate under selected anchor
PRSP008,SURF-CAW2026R03800,CAW2026R03800,"Programska knjižica Izbiračica Koste Trifkovića, Balet po istoimenoj komediji, Srpsko narodno pozorište, Novi Sad.jpg",2012,Serbia,Modern typography and layout,Wikimedia Commons,Serbia|Modern typography and layout|Wikimedia Commons|2010-2014,packet_member_review,support_packet_appendix_text,SURF-CAW2026R03952,83,1,none,selected_for_sandbox_preview,blocker-free eligible packet member/sub candidate under selected anchor
PRSP008,SURF-CCT2026R01755,CCT2026R01755,DoktoratT.jpg,2014,Serbia,Modern typography and layout,Wikimedia Commons,Serbia|Modern typography and layout|Wikimedia Commons|2010-2014,packet_member_review,support_packet_appendix_text,SURF-CAW2026R03952,71,1,none,selected_for_sandbox_preview,blocker-free eligible packet member/sub candidate under selected anchor
PRSP009,SURF-CAW2026R02946,CAW2026R02946,Henry Swinburne - View of a City Harbor - B1977.14.4007 - Yale Center for British Art.jpg,1977,Western and Central Europe,Modern typography and layout,Wikimedia Commons,United Kingdom|Modern typography and layout|Wikimedia Commons|1975-1979,sub_under_packet_candidate,support_packet_appendix_text,SURF-CAW2026R02940,122,1,none,selected_for_sandbox_preview,blocker-free eligible packet member/sub candidate under selected anchor
PRSP009,SURF-CAW2026R02941,CAW2026R02941,Henry Swinburne - Osteria e Posta di Boccano - B1977.14.3892 - Yale Center for British Art.jpg,1977,Western and Central Europe,Modern typography and layout,Wikimedia Commons,United Kingdom|Modern typography and layout|Wikimedia Commons|1975-1979,sub_under_packet_candidate,support_packet_appendix_text,SURF-CAW2026R02940,109,1,none,selected_for_sandbox_preview,blocker-free eligible packet member/sub candidate under selected anchor
PRSP009,SURF-CAW2026R02926,CAW2026R02926,Robert Mabon - A Native of Madagascar - B1977.14.22303 - Yale Center for British Art.jpg,1977,Western and Central Europe,Modern typography and layout,Wikimedia Commons,United Kingdom|Modern typography and layout|Wikimedia Commons|1975-1979,packet_member_review,support_packet_appendix_text,SURF-CAW2026R02940,86,2,none,selected_for_sandbox_preview,blocker-free eligible packet member/sub candidate under selected anchor
PRSP009,SURF-CAW2026R02944,CAW2026R02944,Henry Swinburne - Sketch of al Monument - B1977.14.3905 - Yale Center for British Art.jpg,1977,Western and Central Europe,Modern typography and layout,Wikimedia Commons,United Kingdom|Modern typography and layout|Wikimedia Commons|1975-1979,packet_member_review,support_packet_appendix_text,SURF-CAW2026R02940,85,2,none,selected_for_sandbox_preview,blocker-free eligible packet member/sub candidate under selected anchor
PRSP009,SURF-CAW2026R02905,CAW2026R02905,Michel-Jean Cazabon - Sanfernando from the Sea - B1975.3.307 - Yale Center for British Art.jpg,1975,Western and Central Europe,Modern typography and layout,Wikimedia Commons,United Kingdom|Modern typography and layout|Wikimedia Commons|1975-1979,packet_member_review,support_packet_appendix_text,SURF-CAW2026R02940,83,2,none,selected_for_sandbox_preview,blocker-free eligible packet member/sub candidate under selected anchor
PRSP010,SURF-CAW2026R03997,CAW2026R03997,Fst value of Ethiopian populations.PNG,2015,Africa,Modern typography and layout,Wikimedia Commons,Ethiopia|Modern typography and layout|Wikimedia Commons|2015-2019,sub_under_packet_candidate,support_packet_appendix_text,SURF-CAW2026R04062,92,1,none,selected_for_sandbox_preview,blocker-free eligible packet member/sub candidate under selected anchor
PRSP010,SURF-CAW2026R04262,CAW2026R04262,Abdul-qader-al-rassam--title unknown.jpg,2018,Africa,Modern typography and layout,Wikimedia Commons,Ethiopia|Modern typography and layout|Wikimedia Commons|2015-2019,packet_member_review,support_packet_appendix_text,SURF-CAW2026R04062,85,2,none,selected_for_sandbox_preview,blocker-free eligible packet member/sub candidate under selected anchor
PRSP011,SURF-CAW2026R01671,CAW2026R01671,"*A tourist poster of Konarak, from the 1930's.jpg",1930,South Asia,Modern typography and layout,Wikimedia Commons,India|Modern typography and layout|Wikimedia Commons|1930-1934,packet_member_review,support_packet_appendix_text,SURF-CCT2026R03667,89,2,none,selected_for_sandbox_preview,blocker-free eligible packet member/sub candidate under selected anchor
PRSP011,SURF-CAW2026R01754,CAW2026R01754,Cover Science Magazine By Anjuman Taraqi Urdu.jpg,1934,South Asia,Modern typography and layout,Wikimedia Commons,India|Modern typography and layout|Wikimedia Commons|1930-1934,packet_member_review,support_packet_appendix_text,SURF-CCT2026R03667,81,2,none,selected_for_sandbox_preview,blocker-free eligible packet member/sub candidate under selected anchor
PRSP011,SURF-CAW2026R01672,CAW2026R01672,"Bharatiya Chitrakala (Telugu) By T.Rama Rao, 1930 book cover (page 1 crop).jpg",1930,South Asia,Modern typography and layout,Wikimedia Commons,India|Modern typography and layout|Wikimedia Commons|1930-1934,packet_member_review,support_packet_appendix_text,SURF-CCT2026R03667,72,2,none,selected_for_sandbox_preview,blocker-free eligible packet member/sub candidate under selected anchor
PRSP012,SURF-CAW2026R03502,CAW2026R03502,"Qawāʻid al-imlāʼ (Majmaʻ Dimashq, 2004) Book Cover.jpg",2004,Syria,Modern typography and layout,Wikimedia Commons,Syria|Modern typography and layout|Wikimedia Commons|2000-2004,sub_under_packet_candidate,support_packet_appendix_text,SURF-CCT2026R03197,122,1,none,selected_for_sandbox_preview,blocker-free eligible packet member/sub candidate under selected anchor
PRSP012,SURF-CAW2026R03467,CAW2026R03467,Fi qadaya al-thaqafa (2002) book cover.jpg,2002,Syria,Modern typography and layout,Wikimedia Commons,Syria|Modern typography and layout|Wikimedia Commons|2000-2004,packet_member_review,support_packet_appendix_text,SURF-CCT2026R03197,80,1,none,selected_for_sandbox_preview,blocker-free eligible packet member/sub candidate under selected anchor
PRSP013,SURF-CAW2026R03652,CAW2026R03652,"Use of UDDT (""ecosan toilet"") in English (4224372323).jpg",2009,Uganda,Modern typography and layout,Wikimedia Commons,Uganda|Modern typography and layout|Wikimedia Commons|2005-2009,packet_member_review,support_packet_appendix_text,SURF-CAW2026R03655,89,1,none,selected_for_sandbox_preview,blocker-free eligible packet member/sub candidate under selected anchor
PRSP014,SURF-CAW2026R00416,CAW2026R00416,Carlos Alberto Castellanos - La dama del abanico.png,1881,Latin America and the Caribbean,Modern typography and layout,Wikimedia Commons,Uruguay|Modern typography and layout|Wikimedia Commons|1880-1884,sub_under_packet_candidate,support_packet_appendix_text,SURF-CCT2026R02561,116,1,none,selected_for_sandbox_preview,blocker-free eligible packet member/sub candidate under selected anchor
PRSP014,SURF-CAW2026R00394,CAW2026R00394,Pedro Figari - El Patio o Patio Unitario - Google Art Project.jpg,1880,Latin America and the Caribbean,Modern typography and layout,Wikimedia Commons,Uruguay|Modern typography and layout|Wikimedia Commons|1880-1884,sub_under_packet_candidate,support_packet_appendix_text,SURF-CCT2026R02561,108,1,none,selected_for_sandbox_preview,blocker-free eligible packet member/sub candidate under selected anchor
PRSP014,SURF-CAW2026R00447,CAW2026R00447,Batalla del Alto Palace.jpg,1883,Latin America and the Caribbean,Modern typography and layout,Wikimedia Commons,Uruguay|Modern typography and layout|Wikimedia Commons|1880-1884,sub_under_packet_candidate,support_packet_appendix_text,SURF-CCT2026R02561,92,1,none,selected_for_sandbox_preview,blocker-free eligible packet member/sub candidate under selected anchor
PRSP014,SURF-CAW2026R00418,CAW2026R00418,"Pfeiffer - Voyage à Madagascar, 1881 (page 252 crop).jpg",1881,Latin America and the Caribbean,Modern typography and layout,Wikimedia Commons,Uruguay|Modern typography and layout|Wikimedia Commons|1880-1884,packet_member_review,support_packet_appendix_text,SURF-CCT2026R02561,87,2,none,selected_for_sandbox_preview,blocker-free eligible packet member/sub candidate under selected anchor
PRSP014,SURF-CAW2026R00417,CAW2026R00417,"Pfeiffer - Voyage à Madagascar, 1881 (page 182 crop).jpg",1881,Latin America and the Caribbean,Modern typography and layout,Wikimedia Commons,Uruguay|Modern typography and layout|Wikimedia Commons|1880-1884,packet_member_review,support_packet_appendix_text,SURF-CCT2026R02561,87,2,none,selected_for_sandbox_preview,blocker-free eligible packet member/sub candidate under selected anchor
PRSP015,SURF-CRB2026V3R00039,CRB2026V3R00039,KoreAm 2009-05-Cover.jpg,2009,East Asia,Modern typography and layout,Wikimedia Commons,Korean Peninsula|Modern typography and layout|Wikimedia Commons|2005-2009,packet_member_review,support_packet_appendix_text,SURF-CCT2026R01299,87,1,none,selected_for_sandbox_preview,blocker-free eligible packet member/sub candidate under selected anchor
PRSP015,SURF-CAW2026R03567,CAW2026R03567,Korean-church-train.jpg,2007,East Asia,Modern typography and layout,Wikimedia Commons,Korean Peninsula|Modern typography and layout|Wikimedia Commons|2005-2009,packet_member_review,support_packet_appendix_text,SURF-CCT2026R01299,79,1,none,selected_for_sandbox_preview,blocker-free eligible packet member/sub candidate under selected anchor
PRSP015,SURF-CRB2026V3R00038,CRB2026V3R00038,KoreAm 2009-01 Cover.jpg,2009,East Asia,Modern typography and layout,Wikimedia Commons,Korean Peninsula|Modern typography and layout|Wikimedia Commons|2005-2009,packet_member_review,support_packet_appendix_text,SURF-CCT2026R01299,74,1,none,selected_for_sandbox_preview,blocker-free eligible packet member/sub candidate under selected anchor
PRSP015,SURF-CAW2026R03514,CAW2026R03514,Korean.Folk.Village-Minsokchon-04.jpg,2005,East Asia,Modern typography and layout,Wikimedia Commons,Korean Peninsula|Modern typography and layout|Wikimedia Commons|2005-2009,packet_member_review,support_packet_appendix_text,SURF-CCT2026R01299,67,1,none,selected_for_sandbox_preview,blocker-free eligible packet member/sub candidate under selected anchor
PRSP016,SURF-CCT2026R02652,CCT2026R02652,مستی عشق (پوستر).jpg,1951,Middle East and North Africa,Modern typography and layout,Wikimedia Commons,Iran|Modern typography and layout|Wikimedia Commons|1950-1954,sub_under_packet_candidate,support_packet_appendix_text,SURF-CCT2026R02654,99,1,none,selected_for_sandbox_preview,blocker-free eligible packet member/sub candidate under selected anchor
PRSP016,SURF-CCT2026R02656,CCT2026R02656,هفده روز به اعدام (پوستر).jpg,1953,Middle East and North Africa,Modern typography and layout,Wikimedia Commons,Iran|Modern typography and layout|Wikimedia Commons|1950-1954,packet_member_review,support_packet_appendix_text,SURF-CCT2026R02654,83,2,none,selected_for_sandbox_preview,blocker-free eligible packet member/sub candidate under selected anchor
PRSP016,SURF-CRB2026V2R0443,CRB2026V2R0443,Peykar Poster (66).jpg,1950,Middle East and North Africa,Modern typography and layout,Wikimedia Commons,Iran|Modern typography and layout|Wikimedia Commons|1950-1954,packet_member_review,support_packet_appendix_text,SURF-CCT2026R02654,77,2,none,selected_for_sandbox_preview,blocker-free eligible packet member/sub candidate under selected anchor
PRSP016,SURF-CRB2026V2R0442,CRB2026V2R0442,Peykar Poster (32).jpg,1950,Middle East and North Africa,Modern typography and layout,Wikimedia Commons,Iran|Modern typography and layout|Wikimedia Commons|1950-1954,packet_member_review,support_packet_appendix_text,SURF-CCT2026R02654,77,2,none,selected_for_sandbox_preview,blocker-free eligible packet member/sub candidate under selected anchor
PRSP016,SURF-CRB2026V2R0441,CRB2026V2R0441,Peykar Poster (23).jpg,1950,Middle East and North Africa,Modern typography and layout,Wikimedia Commons,Iran|Modern typography and layout|Wikimedia Commons|1950-1954,packet_member_review,support_packet_appendix_text,SURF-CCT2026R02654,77,2,none,selected_for_sandbox_preview,blocker-free eligible packet member/sub candidate under selected anchor
PRSP017,SURF-CRG2026R1223,CRG2026R1223,The Swedish Angel & The Blimp - Wrestling Advertising Poster - 18 November 1944.jpg,1944,North America,Modern typography and layout,Wikimedia Commons,United States|Modern typography and layout|Wikimedia Commons|1940-1944,sub_under_packet_candidate,support_packet_appendix_text,SURF-CRG2026R0987,101,1,none,selected_for_sandbox_preview,blocker-free eligible packet member/sub candidate under selected anchor
PRSP017,SURF-CRG2026R1058,CRG2026R1058,The Modern Secretary - NARA - 7280719 (page 11).jpg,1942,North America,Modern typography and layout,Wikimedia Commons,United States|Modern typography and layout|Wikimedia Commons|1940-1944,sub_under_packet_candidate,support_packet_appendix_text,SURF-CRG2026R0987,92,1,none,selected_for_sandbox_preview,blocker-free eligible packet member/sub candidate under selected anchor
PRSP017,SURF-CRG2026R1030,CRG2026R1030,A Brief History of the Typewriter - NARA - 7280709 (page 6).jpg,1942,North America,Modern typography and layout,Wikimedia Commons,United States|Modern typography and layout|Wikimedia Commons|1940-1944,packet_member_review,support_packet_appendix_text,SURF-CRG2026R0987,86,2,none,selected_for_sandbox_preview,blocker-free eligible packet member/sub candidate under selected anchor
PRSP017,SURF-CRG2026R1028,CRG2026R1028,A Brief History of the Typewriter - NARA - 7280709 (page 1).jpg,1942,North America,Modern typography and layout,Wikimedia Commons,United States|Modern typography and layout|Wikimedia Commons|1940-1944,packet_member_review,support_packet_appendix_text,SURF-CRG2026R0987,86,2,none,selected_for_sandbox_preview,blocker-free eligible packet member/sub candidate under selected anchor
PRSP017,SURF-CAW2026R02110,CAW2026R02110,"Radio Station W63NY, New York City, advertisement (May 25, 1942).gif",1942,North America,Modern typography and layout,Wikimedia Commons,United States|Modern typography and layout|Wikimedia Commons|1940-1944,packet_member_review,support_packet_appendix_text,SURF-CRG2026R0987,78,2,none,selected_for_sandbox_preview,blocker-free eligible packet member/sub candidate under selected anchor
PRSP018,SURF-CCT2026R03478,CCT2026R03478,Australian Poster(GN12058).jpg,1930,Oceania and Pacific,Modern typography and layout,Wikimedia Commons,Australia / Indigenous|Modern typography and layout|Wikimedia Commons|1930-1934,sub_under_packet_candidate,support_packet_appendix_text,SURF-CCT2026R03480,126,1,none,selected_for_sandbox_preview,blocker-free eligible packet member/sub candidate under selected anchor
PRSP018,SURF-CCT2026R03482,CCT2026R03482,Australian Woman's Mirror 1933.jpg,1933,Oceania and Pacific,Modern typography and layout,Wikimedia Commons,Australia / Indigenous|Modern typography and layout|Wikimedia Commons|1930-1934,sub_under_packet_candidate,support_packet_appendix_text,SURF-CCT2026R03480,92,1,none,selected_for_sandbox_preview,blocker-free eligible packet member/sub candidate under selected anchor
PRSP018,SURF-CRG2026R0725,CRG2026R0725,"Walkabout, November 1934, cover image, ‘Head of Australian Aboriginal by E. O. Hoppé’ (Tasmanian Archive and Heritage Office, TAHO.jpg",1934,Oceania and Pacific,Modern typography and layout,Wikimedia Commons,Australia / Indigenous|Modern typography and layout|Wikimedia Commons|1930-1934,packet_member_review,support_packet_appendix_text,SURF-CCT2026R03480,79,2,none,selected_for_sandbox_preview,blocker-free eligible packet member/sub candidate under selected anchor
