surface_id,capture_id,year,period_band,region,theme,source_family,family_class,title,cluster_key,cluster_lane,cluster_confidence,proposed_relation_role,relation_apply_readiness,relation_blockers,relation_review_priority,minimum_text_pages,source_family_scope_status,source_family_scope_reason,review_question
SURF-LPC2026R057,LPC2026R057,2014,2000_2026,Global / transnational,Midcentury modern graphic communication,Internet Archive,library_archive_or_aggregator,Future Sex - Issue 05,Global / transnational|Midcentury modern graphic communication|Internet Archive|2010-2014,strong_packet_candidate,high,candidate_packet_anchor,eligible_for_next_sandbox_review,none,87,2,scope_candidate_but_blocked,macro_or_unresolved_region,Can this surface act as the parent packet anchor without overclaiming? High enough to test as packet anchor after relation review.
SURF-LPC2026R099,LPC2026R099,2023,2000_2026,Global / transnational,Midcentury modern graphic communication,Internet Archive,library_archive_or_aggregator,KROTCH Zine (Issue 7),Global / transnational|Midcentury modern graphic communication|Internet Archive|2020-2024,strong_packet_candidate,high,provisional_main_anchor_needs_text,eligible_for_next_sandbox_review,none,87,2,scope_candidate_but_blocked,macro_or_unresolved_region,What text pages are required before this remains main? Can remain main only after editorial scaffold is drafted and reviewed.
SURF-LPC2026R054,LPC2026R054,2013,2000_2026,Global / transnational,Midcentury modern graphic communication,Internet Archive,library_archive_or_aggregator,Koleksi Zine Punk Rock,Global / transnational|Midcentury modern graphic communication|Internet Archive|2010-2014,strong_packet_candidate,high,packet_member_review,eligible_for_next_sandbox_review,none,85,1,scope_candidate_but_blocked,macro_or_unresolved_region,"Which main anchor should own this as a member? Likely useful as a member, but parent anchor is unresolved."
SURF-ERS1970R001,ERS1970R001,2026,2000_2026,Global / transnational,Modern typography and layout,Another Graphic,design_or_cultural_institution,Darius Ou - Another Graphic,Global / transnational|Modern typography and layout|Another Graphic|2025-2029,packet_parentage_review,medium,packet_member_review,eligible_for_next_sandbox_review,none,80,1,scope_candidate_but_blocked,macro_or_unresolved_region,"Which main anchor should own this as a member? Likely useful as a member, but parent anchor is unresolved."
SURF-ERS1970R003,ERS1970R003,2026,2000_2026,Global / transnational,Modern typography and layout,Another Graphic,design_or_cultural_institution,Flóki Sigurjónsson - Another Graphic,Global / transnational|Modern typography and layout|Another Graphic|2025-2029,packet_parentage_review,medium,packet_member_review,eligible_for_next_sandbox_review,none,80,1,scope_candidate_but_blocked,macro_or_unresolved_region,"Which main anchor should own this as a member? Likely useful as a member, but parent anchor is unresolved."
SURF-ERS1970R006,ERS1970R006,2026,2000_2026,Global / transnational,Modern typography and layout,Another Graphic,design_or_cultural_institution,Juhyeok Kim - Another Graphic,Global / transnational|Modern typography and layout|Another Graphic|2025-2029,packet_parentage_review,medium,packet_member_review,eligible_for_next_sandbox_review,none,80,1,scope_candidate_but_blocked,macro_or_unresolved_region,"Which main anchor should own this as a member? Likely useful as a member, but parent anchor is unresolved."
SURF-LPC2026R064,LPC2026R064,2016,2000_2026,Global / transnational,Midcentury modern graphic communication,Internet Archive,library_archive_or_aggregator,Future Sex - Issue 02,Global / transnational|Midcentury modern graphic communication|Internet Archive|2015-2019,strong_packet_candidate,high,candidate_packet_anchor,eligible_for_next_sandbox_review,none,80,2,scope_candidate_but_blocked,macro_or_unresolved_region,Can this surface act as the parent packet anchor without overclaiming? High enough to test as packet anchor after relation review.
SURF-LPC2026R066,LPC2026R066,2016,2000_2026,Global / transnational,Midcentury modern graphic communication,Internet Archive,library_archive_or_aggregator,Future Sex Issue 1,Global / transnational|Midcentury modern graphic communication|Internet Archive|2015-2019,strong_packet_candidate,high,candidate_packet_anchor,eligible_for_next_sandbox_review,none,80,2,scope_candidate_but_blocked,macro_or_unresolved_region,Can this surface act as the parent packet anchor without overclaiming? High enough to test as packet anchor after relation review.
SURF-LPC2026R068,LPC2026R068,2016,2000_2026,Global / transnational,Midcentury modern graphic communication,Internet Archive,library_archive_or_aggregator,Future Sex Issue 6,Global / transnational|Midcentury modern graphic communication|Internet Archive|2015-2019,strong_packet_candidate,high,candidate_packet_anchor,eligible_for_next_sandbox_review,none,80,2,scope_candidate_but_blocked,macro_or_unresolved_region,Can this surface act as the parent packet anchor without overclaiming? High enough to test as packet anchor after relation review.
SURF-LPC2026R092,LPC2026R092,2020,2000_2026,Global / transnational,Midcentury modern graphic communication,Internet Archive,library_archive_or_aggregator,Shadis Magazine,Global / transnational|Midcentury modern graphic communication|Internet Archive|2020-2024,strong_packet_candidate,high,candidate_packet_anchor,eligible_for_next_sandbox_review,none,80,2,scope_candidate_but_blocked,macro_or_unresolved_region,Can this surface act as the parent packet anchor without overclaiming? High enough to test as packet anchor after relation review.
SURF-LPC2026R053,LPC2026R053,2012,2000_2026,Global / transnational,Midcentury modern graphic communication,Internet Archive,library_archive_or_aggregator,Maximum Rocknroll 198 (1999 Nov),Global / transnational|Midcentury modern graphic communication|Internet Archive|2010-2014,strong_packet_candidate,high,provisional_main_anchor_needs_text,eligible_for_next_sandbox_review,none,79,2,scope_candidate_but_blocked,macro_or_unresolved_region,What text pages are required before this remains main? Can remain main only after editorial scaffold is drafted and reviewed.
SURF-MC1930R025,MC1930R025,1936,1930_1970,North America,New Deal and civic poster programs,Library of Congress,library_archive_or_aggregator,[WPA poster design showing the head and hands of a woman holding flowers and wheat above a blank banner],United States|New Deal and civic poster programs|Library of Congress|1935-1939,strong_packet_candidate,high,sub_under_packet_candidate,method_review_only,weak_design_object_signal,77,1,scope_candidate_but_blocked,missing_blocker_free_anchor,Which packet anchor should own this as a sub sheet? Relation value is stronger than standalone main authority.
SURF-GAPIT2026R001,GAPIT2026R001,1940,1930_1970,Oceania and Pacific,World War and public-information graphics,Te Papa,museum_or_collection_api,'You are helping by carrying your shopping' poster,Aotearoa New Zealand|World War and public-information graphics|Te Papa|1940-1944,strong_packet_candidate,high,sub_under_packet_candidate,method_review_only,weak_design_object_signal,77,1,scope_candidate_but_blocked,missing_blocker_free_member_or_sub,Which packet anchor should own this as a sub sheet? Relation value is stronger than standalone main authority.
SURF-GAPIT2026R014,GAPIT2026R014,1944,1930_1970,Oceania and Pacific,World War and public-information graphics,Te Papa,museum_or_collection_api,"Poster, 'Come on - New Zealand!'",Aotearoa New Zealand|World War and public-information graphics|Te Papa|1940-1944,strong_packet_candidate,high,sub_under_packet_candidate,method_review_only,weak_design_object_signal,77,1,scope_candidate_but_blocked,missing_blocker_free_member_or_sub,Which packet anchor should own this as a sub sheet? Relation value is stronger than standalone main authority.
SURF-GAPIT2026R016,GAPIT2026R016,1944,1930_1970,Oceania and Pacific,World War and public-information graphics,Te Papa,museum_or_collection_api,"Poster, 'Salute the Airman'",Aotearoa New Zealand|World War and public-information graphics|Te Papa|1940-1944,strong_packet_candidate,high,sub_under_packet_candidate,method_review_only,weak_design_object_signal,77,1,scope_candidate_but_blocked,missing_blocker_free_member_or_sub,Which packet anchor should own this as a sub sheet? Relation value is stronger than standalone main authority.
SURF-MC1930R014,MC1930R014,1936,1930_1970,North America,New Deal and civic poster programs,Library of Congress,library_archive_or_aggregator,WPA Federal Art Project exhibition - mural studies,United States|New Deal and civic poster programs|Library of Congress|1935-1939,strong_packet_candidate,high,packet_member_review,eligible_for_next_sandbox_review,none,70,1,scope_candidate_but_blocked,missing_blocker_free_anchor,"Which main anchor should own this as a member? Likely useful as a member, but parent anchor is unresolved."
SURF-ERS1970R007,ERS1970R007,2026,2000_2026,Global / transnational,Modern typography and layout,Another Graphic,design_or_cultural_institution,Nilamani - Another Graphic,Global / transnational|Modern typography and layout|Another Graphic|2025-2029,packet_parentage_review,medium,packet_member_review,eligible_for_next_sandbox_review,none,69,1,scope_candidate_but_blocked,macro_or_unresolved_region,"Which main anchor should own this as a member? Likely useful as a member, but parent anchor is unresolved."
SURF-ERS1970R002,ERS1970R002,2026,2000_2026,Global / transnational,Modern typography and layout,Another Graphic,design_or_cultural_institution,Elena Byalaya - Another Graphic,Global / transnational|Modern typography and layout|Another Graphic|2025-2029,packet_parentage_review,medium,packet_member_review,eligible_for_next_sandbox_review,none,68,1,scope_candidate_but_blocked,macro_or_unresolved_region,"Which main anchor should own this as a member? Likely useful as a member, but parent anchor is unresolved."
SURF-ERS1970R004,ERS1970R004,2026,2000_2026,Global / transnational,Modern typography and layout,Another Graphic,design_or_cultural_institution,Hans Frauchiger - Another Graphic,Global / transnational|Modern typography and layout|Another Graphic|2025-2029,packet_parentage_review,medium,packet_member_review,eligible_for_next_sandbox_review,none,68,1,scope_candidate_but_blocked,macro_or_unresolved_region,"Which main anchor should own this as a member? Likely useful as a member, but parent anchor is unresolved."
SURF-ERS1970R008,ERS1970R008,2026,2000_2026,Global / transnational,Modern typography and layout,Another Graphic,design_or_cultural_institution,Studio Vacarme - Another Graphic,Global / transnational|Modern typography and layout|Another Graphic|2025-2029,packet_parentage_review,medium,packet_member_review,eligible_for_next_sandbox_review,none,68,1,scope_candidate_but_blocked,macro_or_unresolved_region,"Which main anchor should own this as a member? Likely useful as a member, but parent anchor is unresolved."
SURF-MC1930R031,MC1930R031,1938,1930_1970,North America,New Deal and civic poster programs,Library of Congress,library_archive_or_aggregator,"WPA Federal Art Project exhibition, 77 Newbury St., Boston, Nov. 28, Dec. 10, 1938",United States|New Deal and civic poster programs|Library of Congress|1935-1939,strong_packet_candidate,high,packet_member_review,eligible_for_next_sandbox_review,none,67,1,scope_candidate_but_blocked,missing_blocker_free_anchor,"Which main anchor should own this as a member? Likely useful as a member, but parent anchor is unresolved."
SURF-LPC2026R058,LPC2026R058,2014,2000_2026,Global / transnational,Midcentury modern graphic communication,Internet Archive,library_archive_or_aggregator,HTML5 and CSS3 Responsive Web Design Cookbook.pdf (PDFy mirror),Global / transnational|Midcentury modern graphic communication|Internet Archive|2010-2014,strong_packet_candidate,high,packet_member_review,method_review_only,weak_design_object_signal,59,1,scope_candidate_but_blocked,macro_or_unresolved_region,"Which main anchor should own this as a member? Likely useful as a member, but parent anchor is unresolved."
SURF-MC1930R017,MC1930R017,1936,1930_1970,North America,New Deal and civic poster programs,Library of Congress,library_archive_or_aggregator,"WPA federal art regional exhibit, Montclair Museum Easel painting, graphic arts, poster display, index of design.",United States|New Deal and civic poster programs|Library of Congress|1935-1939,strong_packet_candidate,high,packet_member_review,eligible_for_next_sandbox_review,none,55,1,scope_candidate_but_blocked,missing_blocker_free_anchor,"Which main anchor should own this as a member? Likely useful as a member, but parent anchor is unresolved."
SURF-MC1930R018,MC1930R018,1936,1930_1970,North America,New Deal and civic poster programs,Library of Congress,library_archive_or_aggregator,"WPA water colors, prints exhibition, Federal Art Gallery",United States|New Deal and civic poster programs|Library of Congress|1935-1939,strong_packet_candidate,high,packet_member_review,method_review_only,weak_design_object_signal,55,1,scope_candidate_but_blocked,missing_blocker_free_anchor,"Which main anchor should own this as a member? Likely useful as a member, but parent anchor is unresolved."
SURF-LPC2026R101,LPC2026R101,2024,2000_2026,Global / transnational,Midcentury modern graphic communication,Internet Archive,library_archive_or_aggregator,Learning Web Design. 5th edition,Global / transnational|Midcentury modern graphic communication|Internet Archive|2020-2024,strong_packet_candidate,high,packet_member_review,method_review_only,weak_design_object_signal,46,1,scope_candidate_but_blocked,macro_or_unresolved_region,"Which main anchor should own this as a member? Likely useful as a member, but parent anchor is unresolved."
SURF-MC1930R019,MC1930R019,1936,1930_1970,North America,New Deal and civic poster programs,Library of Congress,library_archive_or_aggregator,"WPA women painters, Federal Art Gallery, 50 Beacon St., Boston",United States|New Deal and civic poster programs|Library of Congress|1935-1939,strong_packet_candidate,high,packet_member_review,method_review_only,weak_design_object_signal,41,1,scope_candidate_but_blocked,missing_blocker_free_anchor,"Which main anchor should own this as a member? Likely useful as a member, but parent anchor is unresolved."
SURF-MC1930R020,MC1930R020,1936,1930_1970,North America,New Deal and civic poster programs,Library of Congress,library_archive_or_aggregator,"Who's who in the zoo Illustrated natural history prepared by the WPA Federal Writers Project : On sale at all book stores, zoos, and museums.",United States|New Deal and civic poster programs|Library of Congress|1935-1939,strong_packet_candidate,high,packet_member_review,method_review_only,non_design_drift_manual; weak_design_object_signal,40,1,scope_candidate_but_blocked,missing_blocker_free_anchor,"Which main anchor should own this as a member? Likely useful as a member, but parent anchor is unresolved."
SURF-GAPIT2026R002,GAPIT2026R002,1940,1930_1970,Oceania and Pacific,World War and public-information graphics,Te Papa,museum_or_collection_api,'You are helping by walking short distances' poster,Aotearoa New Zealand|World War and public-information graphics|Te Papa|1940-1944,strong_packet_candidate,high,packet_member_review,method_review_only,weak_design_object_signal,40,2,scope_candidate_but_blocked,missing_blocker_free_member_or_sub,"Which main anchor should own this as a member? Likely useful as a member, but parent anchor is unresolved."
SURF-GAPIT2026R006,GAPIT2026R006,1940,1930_1970,Oceania and Pacific,World War and public-information graphics,Te Papa,museum_or_collection_api,"Poster, 'The Enemy Listens'",Aotearoa New Zealand|World War and public-information graphics|Te Papa|1940-1944,strong_packet_candidate,high,packet_member_review,method_review_only,weak_design_object_signal,40,2,scope_candidate_but_blocked,missing_blocker_free_member_or_sub,"Which main anchor should own this as a member? Likely useful as a member, but parent anchor is unresolved."
SURF-GAPIT2026R008,GAPIT2026R008,1940,1930_1970,Oceania and Pacific,World War and public-information graphics,Te Papa,museum_or_collection_api,"Poster, 'there's a MAN'S job to be done'",Aotearoa New Zealand|World War and public-information graphics|Te Papa|1940-1944,strong_packet_candidate,high,packet_member_review,method_review_only,weak_design_object_signal,40,2,scope_candidate_but_blocked,missing_blocker_free_member_or_sub,"Which main anchor should own this as a member? Likely useful as a member, but parent anchor is unresolved."
SURF-GAPIT2026R011,GAPIT2026R011,1942,1930_1970,Oceania and Pacific,World War and public-information graphics,Te Papa,museum_or_collection_api,"Poster, 'Great Britain will pursue'",Aotearoa New Zealand|World War and public-information graphics|Te Papa|1940-1944,strong_packet_candidate,high,packet_member_review,method_review_only,weak_design_object_signal,40,2,scope_candidate_but_blocked,missing_blocker_free_member_or_sub,"Which main anchor should own this as a member? Likely useful as a member, but parent anchor is unresolved."
SURF-GAPIT2026R013,GAPIT2026R013,1943,1930_1970,Oceania and Pacific,World War and public-information graphics,Te Papa,museum_or_collection_api,"Poster, 'Squash the Squander Bug'",Aotearoa New Zealand|World War and public-information graphics|Te Papa|1940-1944,strong_packet_candidate,high,packet_member_review,method_review_only,weak_design_object_signal,40,2,scope_candidate_but_blocked,missing_blocker_free_member_or_sub,"Which main anchor should own this as a member? Likely useful as a member, but parent anchor is unresolved."
SURF-LPC2026R095,LPC2026R095,2022,2000_2026,Global / transnational,Midcentury modern graphic communication,Internet Archive,library_archive_or_aggregator,"Don't make me think, revisited : a common sense approach to Web usability",Global / transnational|Midcentury modern graphic communication|Internet Archive|2020-2024,strong_packet_candidate,high,packet_member_review,method_review_only,weak_design_object_signal,30,1,scope_candidate_but_blocked,macro_or_unresolved_region,"Which main anchor should own this as a member? Likely useful as a member, but parent anchor is unresolved."
SURF-LPC2026R097,LPC2026R097,2022,2000_2026,Global / transnational,Midcentury modern graphic communication,Internet Archive,library_archive_or_aggregator,The HTML Handbook,Global / transnational|Midcentury modern graphic communication|Internet Archive|2020-2024,strong_packet_candidate,high,packet_member_review,method_review_only,weak_design_object_signal,30,1,scope_candidate_but_blocked,macro_or_unresolved_region,"Which main anchor should own this as a member? Likely useful as a member, but parent anchor is unresolved."
SURF-DNZPOSTR017-GROUP,DNZPOSTR017-GROUP,2010,2000_2026,Oceania and Pacific,Midcentury modern graphic communication,DigitalNZ,library_archive_or_aggregator,"Poster grouped records, 1970-2010",Aotearoa New Zealand|Midcentury modern graphic communication|DigitalNZ|2010-2014,packet_parentage_review,medium,sub_under_packet_candidate,method_review_only,weak_design_object_signal,146,1,method_review_only,cluster_lane_not_strong_packet_candidate,Which packet anchor should own this as a sub sheet? Relation value is stronger than standalone main authority.
SURF-DNZPOSTR105-GROUP,DNZPOSTR105-GROUP,2021,2000_2026,Oceania and Pacific,Midcentury modern graphic communication,DigitalNZ,library_archive_or_aggregator,"Covid-19 anti-lockdown protest sticker, Timaru grouped records, 2021",Aotearoa New Zealand|Midcentury modern graphic communication|DigitalNZ|2020-2024,packet_parentage_review,medium,sub_under_packet_candidate,method_review_only,weak_design_object_signal,146,1,method_review_only,cluster_lane_not_strong_packet_candidate,Which packet anchor should own this as a sub sheet? Relation value is stronger than standalone main authority.
SURF-DNZPOSTR108-GROUP,DNZPOSTR108-GROUP,2022,2000_2026,Oceania and Pacific,Midcentury modern graphic communication,DigitalNZ,library_archive_or_aggregator,"Covid-19 anti-vaccination protest sticker, Timaru grouped records, 2021-2022",Aotearoa New Zealand|Midcentury modern graphic communication|DigitalNZ|2020-2024,packet_parentage_review,medium,sub_under_packet_candidate,method_review_only,weak_design_object_signal,146,1,method_review_only,cluster_lane_not_strong_packet_candidate,Which packet anchor should own this as a sub sheet? Relation value is stronger than standalone main authority.
SURF-DNZPOSTR031-GROUP,DNZPOSTR031-GROUP,1985,1970_2000,Oceania and Pacific,Midcentury modern graphic communication,DigitalNZ,library_archive_or_aggregator,"Copy: Abortion, Apartheid, Unions, Nuclear (posters, handouts, protests) grouped records, 1985",Aotearoa New Zealand|Midcentury modern graphic communication|DigitalNZ|1985-1989,mixed_manual_relation_review,low,sub_under_packet_candidate,method_review_only,weak_design_object_signal; low_cluster_confidence,130,1,method_review_only,cluster_lane_not_strong_packet_candidate,Which packet anchor should own this as a sub sheet? Relation value is stronger than standalone main authority.
SURF-DNZPOSTR048-GROUP,DNZPOSTR048-GROUP,1993,1970_2000,Oceania and Pacific,Midcentury modern graphic communication,DigitalNZ,library_archive_or_aggregator,"People examining posters on desk grouped records, 1993",Aotearoa New Zealand|Midcentury modern graphic communication|DigitalNZ|1990-1994,mixed_manual_relation_review,low,sub_under_packet_candidate,method_review_only,weak_design_object_signal; low_cluster_confidence,127,1,method_review_only,cluster_lane_not_strong_packet_candidate,Which packet anchor should own this as a sub sheet? Relation value is stronger than standalone main authority.
SURF-DNZ1970R031-GROUP,DNZ1970R031-GROUP,1905,pre_1930,Oceania and Pacific,Midcentury modern graphic communication,DigitalNZ,library_archive_or_aggregator,"Untitled Illustration grouped records, 1903-1905",Aotearoa New Zealand|Midcentury modern graphic communication|DigitalNZ|1905-1909,mixed_manual_relation_review,low,sub_under_packet_candidate,method_review_only,weak_design_object_signal; low_cluster_confidence,125,1,method_review_only,cluster_lane_not_strong_packet_candidate,Which packet anchor should own this as a sub sheet? Relation value is stronger than standalone main authority.
SURF-DNZPOSTR085-GROUP,DNZPOSTR085-GROUP,2012,2000_2026,Oceania and Pacific,Midcentury modern graphic communication,DigitalNZ,library_archive_or_aggregator,"Posters grouped records, 2012",Aotearoa New Zealand|Midcentury modern graphic communication|DigitalNZ|2010-2014,packet_parentage_review,medium,sub_under_packet_candidate,method_review_only,weak_design_object_signal,122,1,method_review_only,cluster_lane_not_strong_packet_candidate,Which packet anchor should own this as a sub sheet? Relation value is stronger than standalone main authority.
SURF-MX1970R055-GROUP,MX1970R055-GROUP,1955,1930_1970,East Asia,World War and public-information graphics,Chinese Posters,design_or_cultural_institution,"Chinese Posters grouped records, 1950-1955",China / Hong Kong|World War and public-information graphics|Chinese Posters|1955-1959,mixed_manual_relation_review,low,sub_under_packet_candidate,method_review_only,thin_source_depth; weak_design_object_signal; low_cluster_confidence,121,1,method_review_only,cluster_lane_not_strong_packet_candidate,Which packet anchor should own this as a sub sheet? Relation value is stronger than standalone main authority.
SURF-GAX1970R094-GROUP,GAX1970R094-GROUP,1912,pre_1930,Western and Central Europe,Midcentury modern graphic communication,Gallica / BnF APIs,library_archive_or_aggregator,"Paris, église de la rue Réaumur [de nombreuses affiches publicitaires sur les murs du bâtiment] : [photographie de presse] / [Agence Rol] grouped records, 1912",France|Midcentury modern graphic communication|Gallica / BnF APIs|1910-1914,mixed_manual_relation_review,low,sub_under_packet_candidate,method_review_only,weak_design_object_signal; low_cluster_confidence,119,1,method_review_only,cluster_lane_not_strong_packet_candidate,Which packet anchor should own this as a sub sheet? Relation value is stronger than standalone main authority.
SURF-GA1970R084,GA1970R084,1935,1930_1970,Western and Central Europe,Midcentury modern graphic communication,Gallica / BnF APIs,library_archive_or_aggregator,"Théâtre National de l'Opéra. Gala de la marine, le 14 février 1935... : [affiche] / lithographie de Guy Arnoux",France|Midcentury modern graphic communication|Gallica / BnF APIs|1935-1939,strong_packet_candidate,high,sub_under_packet_candidate,method_review_only,weak_design_object_signal,117,1,method_review_only,missing_blocker_free_anchor,Which packet anchor should own this as a sub sheet? Relation value is stronger than standalone main authority.
SURF-GA1970R090,GA1970R090,1936,1930_1970,Western and Central Europe,Midcentury modern graphic communication,Gallica / BnF APIs,library_archive_or_aggregator,Théâtre National de l'Opéra. 18 février 1936. Gala de la marine... : [affiche] / lithographie de Charles Fouqueray,France|Midcentury modern graphic communication|Gallica / BnF APIs|1935-1939,strong_packet_candidate,high,sub_under_packet_candidate,method_review_only,weak_design_object_signal,117,1,method_review_only,missing_blocker_free_anchor,Which packet anchor should own this as a sub sheet? Relation value is stronger than standalone main authority.
SURF-GA1970R097,GA1970R097,1939,1930_1970,Western and Central Europe,Midcentury modern graphic communication,Gallica / BnF APIs,library_archive_or_aggregator,"La tentation de St. Antoine, de G. Flaubert. Théâtre du Livre... Art et Action : [affiche] / bois gravé par [Joé Chaine]",France|Midcentury modern graphic communication|Gallica / BnF APIs|1935-1939,strong_packet_candidate,high,sub_under_packet_candidate,method_review_only,weak_design_object_signal,117,1,method_review_only,missing_blocker_free_anchor,Which packet anchor should own this as a sub sheet? Relation value is stronger than standalone main authority.
SURF-GA1970R042,GA1970R042,1923,pre_1930,Western and Central Europe,Midcentury modern graphic communication,Gallica / BnF APIs,library_archive_or_aggregator,"Les noces Wesele, libre réalisation en trois phases du drame de Stanislas Wyspianski... Art et Action donnera sa 92e séance le dimanche 4 novembre 1923 en son studio... : [affiche] / [non signé] ; bois gravé non signé",France|Midcentury modern graphic communication|Gallica / BnF APIs|1920-1924,packet_parentage_review,medium,sub_under_packet_candidate,method_review_only,weak_design_object_signal,112,1,method_review_only,cluster_lane_not_strong_packet_candidate,Which packet anchor should own this as a sub sheet? Relation value is stronger than standalone main authority.
SURF-GA1970R047,GA1970R047,1924,pre_1930,Western and Central Europe,Midcentury modern graphic communication,Gallica / BnF APIs,library_archive_or_aggregator,Tête d'or de Paul Claudel. Art et Action... : [affiche] / bois gravé par Edouard Autant,France|Midcentury modern graphic communication|Gallica / BnF APIs|1920-1924,packet_parentage_review,medium,sub_under_packet_candidate,method_review_only,weak_design_object_signal,109,1,method_review_only,cluster_lane_not_strong_packet_candidate,Which packet anchor should own this as a sub sheet? Relation value is stronger than standalone main authority.
SURF-GA1970R048,GA1970R048,1924,pre_1930,Western and Central Europe,Midcentury modern graphic communication,Gallica / BnF APIs,library_archive_or_aggregator,Tête d'or de Paul Claudel. Art et Action... : [affiche] / bois gravé par Edouard Autant,France|Midcentury modern graphic communication|Gallica / BnF APIs|1920-1924,packet_parentage_review,medium,sub_under_packet_candidate,method_review_only,weak_design_object_signal,109,1,method_review_only,cluster_lane_not_strong_packet_candidate,Which packet anchor should own this as a sub sheet? Relation value is stronger than standalone main authority.
