surface_id,capture_id,year,period,region,theme,medium,image_state,source_name,title,research_packet_anchor_marker,main_anchor_lane,main_anchor_reason,source_reading_text_length,reading_text_length,compound_children,dossier_subsheet_pages,dossier_text_pages,cluster_key,cluster_size
SURF-GA1970R033,GA1970R033,1920,1914_1945,France,Midcentury modern graphic communication,1 vol. (52 p.) : pl. ; in-8; Nombre total de vues : 68,IMG03,Gallica / BnF APIs,"La publicité industrielle / par Octave-Jacques Gérin,...",strong_soft_anchor,keep_main_anchor_candidate,enough source/editorial text for standalone anchor,373,1877,0,0,1,France|Midcentury modern graphic communication|Gallica / BnF APIs|1920s,35
SURF-GA1970R038,GA1970R038,1922,1914_1945,France,Midcentury modern graphic communication,"1 estampe : bois gravé en noir et blanc ; 0,53 x 0,40 m; image/jpeg; Nombre total de vues : 1",IMG03,Gallica / BnF APIs,"Liluli, de Romain Rolland sera représentée au studio d'Art et Action... le samedi 30 décembre 1922... (80ème séance). Chants d'Honegger... : [affiche] / bois gravé par [Franz Masereel]",strong_soft_anchor,keep_main_anchor_candidate,enough source/editorial text for standalone anchor,288,2057,0,0,1,France|Midcentury modern graphic communication|Gallica / BnF APIs|1920s,35
SURF-GA1970R043,GA1970R043,1923,1914_1945,France,Midcentury modern graphic communication,"1 estampe : gravure sur bois en noir et gris ; 0,48 x 0,37 m; image/jpeg; Nombre total de vues : 1",IMG03,Gallica / BnF APIs,"Nous avons puisé dans l'oeuvre de Charles Péguy, les éléments d'un ouvrage scénique. Ainsi nous avons composé les Saintes heures de Jeanne d'Arc, symphonie orale en deux temps... Lundi 24 décembre 1923...Art et Action : [affiche] / bois gra",strong_soft_anchor,keep_main_anchor_candidate,enough source/editorial text for standalone anchor,298,2234,0,0,1,France|Midcentury modern graphic communication|Gallica / BnF APIs|1920s,35
SURF-GA1970R053,GA1970R053,1925,1914_1945,France,Midcentury modern graphic communication,1 photogr. nég. sur verre ; 13 x 18 cm (sup.); image/jpeg; Nombre total de vues : 1,IMG03,Gallica / BnF APIs,"Publicité [la cressonnée, absinthe ?] : [photographie de presse] / [Agence Rol]",strong_soft_anchor,keep_main_anchor_candidate,enough source/editorial text for standalone anchor,450,2228,0,0,1,France|Midcentury modern graphic communication|Gallica / BnF APIs|1920s,35
SURF-GA1970R054,GA1970R054,1925,1914_1945,France,Midcentury modern graphic communication,"1 estampe : gravure sur bois en noir, blanc et rouge ; 0,37 x 0,67 m; image/jpeg; Nombre total de vues : 1",IMG03,Gallica / BnF APIs,"Robinson Crusoé. Contrat social en 8 tableaux dont 1 prologue et 1 épilogue de Daniel de Foe et J.-J. Rousseau... : [affiche] / [non signé] ; bois gravé, non signé",strong_soft_anchor,keep_main_anchor_candidate,enough source/editorial text for standalone anchor,314,2002,0,0,1,France|Midcentury modern graphic communication|Gallica / BnF APIs|1920s,35
SURF-GA1970R044,GA1970R044,1923,1914_1945,France,Midcentury modern graphic communication,"1 affiche ; H. : 60 x L. : 42,5 cm; image/jpeg; Nombre total de vues : 1",IMG03,Gallica / BnF APIs,"Théâtre national de l'Opéra. Samedi 17 mars 1923. La Walkyrie, opéra en 3 actes de Richard Wagner : [affiche typographique]",strong_soft_anchor,keep_main_anchor_candidate,enough source/editorial text for standalone anchor,304,1894,0,0,1,France|Midcentury modern graphic communication|Gallica / BnF APIs|1920s,35
SURF-GA1970R036,GA1970R036,1921,1914_1945,France,Midcentury modern graphic communication,1 affiche : [S.n.] ; H. : 58 x L. : 42 cm; image/jpeg; Nombre total de vues : 2,IMG03,Gallica / BnF APIs,"Théâtre national de l'Opéra. Samedi 24 décembre 1921... 1ère représentation à ce théâtre. Hérodiade, opéra en 4 actes et 7 tableaux de MM. Paul Milliet et H. Grémont. Musique de Massenet, décors de M.G. Mouveau : [affiche typographique]",strong_soft_anchor,keep_main_anchor_candidate,enough source/editorial text for standalone anchor,353,2160,0,0,1,France|Midcentury modern graphic communication|Gallica / BnF APIs|1920s,35
SURF-GAX1970R107,GAX1970R107,1926,1914_1945,France,Midcentury modern graphic communication,1 photogr. nég. sur verre ; 13 x 18 cm (sup.); image/jpeg; Nombre total de vues : 1,IMG03,Gallica / BnF APIs,Typographie [imprimerie Charaire à Sceaux] : [photographie de presse] / [Agence Rol],strong_soft_anchor,keep_main_anchor_candidate,enough source/editorial text for standalone anchor,450,2290,0,0,1,France|Midcentury modern graphic communication|Gallica / BnF APIs|1920s,35
SURF-GA1970R047,GA1970R047,1924,1914_1945,France,Midcentury modern graphic communication,"1 estampe : gravure sur bois en noir et or ; 0,50 x 0,33 m; image/jpeg; Nombre total de vues : 1",IMG03,Gallica / BnF APIs,Tête d'or de Paul Claudel. Art et Action... : [affiche] / bois gravé par Edouard Autant,strong_soft_anchor,keep_main_anchor_candidate,enough source/editorial text for standalone anchor,294,1876,0,0,1,France|Midcentury modern graphic communication|Gallica / BnF APIs|1920s,35
SURF-GA1970R048,GA1970R048,1924,1914_1945,France,Midcentury modern graphic communication,"1 estampe : gravure sur bois en noir et argent ; 0,50 x 0,33 m; image/jpeg; Nombre total de vues : 1",IMG03,Gallica / BnF APIs,Tête d'or de Paul Claudel. Art et Action... : [affiche] / bois gravé par Edouard Autant,strong_soft_anchor,keep_main_anchor_candidate,enough source/editorial text for standalone anchor,302,1904,0,0,1,France|Midcentury modern graphic communication|Gallica / BnF APIs|1920s,35
SURF-GAX1970R060,GAX1970R060,1887,1850_1899,France,Midcentury modern graphic communication,[3] p. ; 28 cm; application/pdf; Nombre total de vues : 2,IMG03,Gallica / BnF APIs,A Turgot : chanson réclame / paroles et musique de St V. Camille Pédro,strong_soft_anchor,keep_main_anchor_candidate,enough source/editorial text for standalone anchor,338,1999,0,0,1,France|Midcentury modern graphic communication|Gallica / BnF APIs|1880s,21
SURF-GAX1970R064,GAX1970R064,1889,1850_1899,France,Midcentury modern graphic communication,"1 estampe : lithographie aquarellée ; 44,8 x 58,8 cm (f.); image/jpeg; Nombre total de vues : 1",IMG03,Gallica / BnF APIs,"Cartes patriotiques : [affiche publicitaire d'un jeu boulangiste] : [jeu de cartes, estampe] ([Épreuve coloriée]) / Dufour inv. ; J.H.S. del. 1889",strong_soft_anchor,keep_main_anchor_candidate,enough source/editorial text for standalone anchor,701,2445,0,0,1,France|Midcentury modern graphic communication|Gallica / BnF APIs|1880s,21
SURF-GAX1970R065,GAX1970R065,1889,1850_1899,France,Midcentury modern graphic communication,"1 estampe : lithographie ; 41,8 x 55 cm (f.); image/jpeg; Nombre total de vues : 1",IMG03,Gallica / BnF APIs,"Cartes patriotiques : [affiche publicitaire d'un jeu boulangiste] : [jeu de cartes, estampe] ([Épreuve en noir]) / Dufour inv. ; J.H.S. del. 1889",strong_soft_anchor,keep_main_anchor_candidate,enough source/editorial text for standalone anchor,650,2480,0,0,1,France|Midcentury modern graphic communication|Gallica / BnF APIs|1880s,21
SURF-GAX1970R066,GAX1970R066,1889,1850_1899,France,Midcentury modern graphic communication,"1 dessin : mine de plomb, encre de Chine ; 50 x 65 cm (f.); image/jpeg; Nombre total de vues : 1",IMG03,Gallica / BnF APIs,"Cartes patriotiques : [esquisse pour l'affiche publicitaire d'un jeu boulangiste] : [jeu de cartes, dessin] / Dufour inv.",strong_soft_anchor,keep_main_anchor_candidate,enough source/editorial text for standalone anchor,678,2475,0,0,1,France|Midcentury modern graphic communication|Gallica / BnF APIs|1880s,21
SURF-GAX1970R057,GAX1970R057,1882,1850_1899,France,Midcentury modern graphic communication,52 p. ; 24 cm; Nombre total de vues : 52,IMG03,Gallica / BnF APIs,"Catalogue de livres anciens, livres modernes, gravures anciennes, gravures modernes de tous styles et de toutes époques, décorations, architecture, fêtes publiques, orfèvrerie, meubles, bronzes, ornements, costumes, typographie, etc. suite ",strong_soft_anchor,keep_main_anchor_candidate,enough source/editorial text for standalone anchor,709,2619,0,0,1,France|Midcentury modern graphic communication|Gallica / BnF APIs|1880s,21
SURF-GAX1970R059,GAX1970R059,1885,1850_1899,France,Midcentury modern graphic communication,1 est. : lithogr. en coul. ; 130 x 95 cm; image/jpeg; Nombre total de vues : 1,IMG03,Gallica / BnF APIs,"Ed. Monnier, éditeur, 16 rue des Vosges, Paris.[...] Les Premières Illustrées, 4me année. Texte par Raoul Toché (Frimousse), illustrations par nos meilleurs artistes [...] Catalogue... : [affiche] / [non identifié]",strong_soft_anchor,keep_main_anchor_candidate,enough source/editorial text for standalone anchor,277,2138,0,0,1,France|Midcentury modern graphic communication|Gallica / BnF APIs|1880s,21
SURF-GA1970R017,GA1970R017,1886,1850_1899,France,Midcentury modern graphic communication,"1 estampe : lithographie ; 0,78 x 0,55 m; image/jpeg; Nombre total de vues : 1",IMG03,Gallica / BnF APIs,Joséphine vendue par ses soeurs. Opéra-bouffe en 3 actes. Poème de P. Ferrier et F. Carré. Musique de Victor Roger : [affiche] / lithographie de E. P.,strong_soft_anchor,keep_main_anchor_candidate,enough source/editorial text for standalone anchor,270,1964,0,0,1,France|Midcentury modern graphic communication|Gallica / BnF APIs|1880s,21
SURF-GA1970R018,GA1970R018,1886,1850_1899,France,Midcentury modern graphic communication,Nombre total de vues : 35268,IMG02,Gallica / BnF APIs,L'Avenir commercial (Paris. 1886),strong_soft_anchor,keep_main_anchor_candidate,enough source/editorial text for standalone anchor,513,2118,0,0,1,France|Midcentury modern graphic communication|Gallica / BnF APIs|1880s,21
SURF-GAX1970R056,GAX1970R056,1881,1850_1899,France,Midcentury modern graphic communication,1 vol. (91 p.-[7] p. de pl.) : ill. ; in-4; Nombre total de vues : 144,IMG03,Gallica / BnF APIs,"Le Cercle de la librairie, de l'imprimerie, de la papeterie, du commerce de la musique et des estampes : notice historique et descriptive",strong_soft_anchor,keep_main_anchor_candidate,enough source/editorial text for standalone anchor,410,2123,0,0,1,France|Midcentury modern graphic communication|Gallica / BnF APIs|1880s,21
SURF-GAX1970R061,GAX1970R061,1887,1850_1899,France,Midcentury modern graphic communication,"In-8° , V-133 p., fig.; Nombre total de vues : 154",IMG03,Gallica / BnF APIs,"Les Gloires malsaines : la Vierge réclame, par G. d'Estoc",strong_soft_anchor,keep_main_anchor_candidate,enough source/editorial text for standalone anchor,299,1887,0,0,1,France|Midcentury modern graphic communication|Gallica / BnF APIs|1880s,21
SURF-GAX1970R067,GAX1970R067,1889,1850_1899,France,Midcentury modern graphic communication,1 vol. (IX-104 p.) : ill. et portr. ; 24 cm; Nombre total de vues : 124,IMG03,Gallica / BnF APIs,Les quatre doyens de la typographie parisienne / par Alkan ainé et Leprince,strong_soft_anchor,keep_main_anchor_candidate,enough source/editorial text for standalone anchor,266,1922,0,0,1,France|Midcentury modern graphic communication|Gallica / BnF APIs|1880s,21
SURF-GAX1970R063,GAX1970R063,1888,1850_1899,France,Midcentury modern graphic communication,"29,3 x 38,6 cm ; 26,9 x 32,7 cm; image/jpeg; Nombre total de vues : 1",IMG03,Gallica / BnF APIs,"Lithographie, Typographie Ed. Hubert Strasbourg. Calendrier de 1888",strong_soft_anchor,keep_main_anchor_candidate,enough source/editorial text for standalone anchor,532,2288,0,0,1,France|Midcentury modern graphic communication|Gallica / BnF APIs|1880s,21
SURF-GA1970R016,GA1970R016,1883,1850_1899,France,Midcentury modern graphic communication,Poster / print / document,IMG02,Gallica / BnF APIs,Noir et blanc (Paris. 1883),strong_soft_anchor,keep_main_anchor_candidate,enough source/editorial text for standalone anchor,479,2056,0,0,1,France|Midcentury modern graphic communication|Gallica / BnF APIs|1880s,21
SURF-GAX1970R068,GAX1970R068,1889,1850_1899,France,Midcentury modern graphic communication,"1 photogr. pos. (tirage au platine) d'après un négatif sur verre au gélatinobromure d'argent ; 22,5 x 16 cm env.; image/jpeg; Nombre total de vues : 1",IMG03,Gallica / BnF APIs,Pavillon de l'Imprimerie : [photographie] / [Hippolyte Blancard],strong_soft_anchor,keep_main_anchor_candidate,enough source/editorial text for standalone anchor,519,2339,0,0,1,France|Midcentury modern graphic communication|Gallica / BnF APIs|1880s,21
SURF-GA1970R015,GA1970R015,1880,1850_1899,France,Midcentury modern graphic communication,"1 est. : lithographie, coul. ; 76 x 105 cm; image/jpeg; Nombre total de vues : 1",IMG03,Gallica / BnF APIs,"Plus de dos ronds. Breveté [...], 134 rue de Rivoli, 134, Bretelle américaine. : [affiche] / F. Ménétrier lith.",strong_soft_anchor,keep_main_anchor_candidate,enough source/editorial text for standalone anchor,285,1934,0,0,1,France|Midcentury modern graphic communication|Gallica / BnF APIs|1880s,21
SURF-GA1970R019,GA1970R019,1889,1850_1899,France,Midcentury modern graphic communication,"1 estampe : lithographie en couleurs ; 1,24 x 0,89 m; image/jpeg; Nombre total de vues : 1",IMG03,Gallica / BnF APIs,"Théâtre de Belleville. Dimanche 10 novembre [1889] et jours suivants, Paris centenaire, revue en 4 actes, 12 tableaux de MM. Lemonnier... / lithographie de Houdin",strong_soft_anchor,keep_main_anchor_candidate,enough source/editorial text for standalone anchor,302,2082,0,0,1,France|Midcentury modern graphic communication|Gallica / BnF APIs|1880s,21
SURF-GA1970R020,GA1970R020,1889,1850_1899,France,Midcentury modern graphic communication,"1 estampe : lithographie en couleurs ; 0,60 x 0,42 m; image/jpeg; Nombre total de vues : 1",IMG03,Gallica / BnF APIs,"Théâtre de Belleville. Dimanche 18 novembre [1888] et jours suivants, Avant l' Exposition 1889, revue de Mr Lemonnier, airs nouveaux de Mr Georges Rose... / [non signé]",strong_soft_anchor,keep_main_anchor_candidate,enough source/editorial text for standalone anchor,304,2032,0,0,1,France|Midcentury modern graphic communication|Gallica / BnF APIs|1880s,21
SURF-GAX1970R055,GAX1970R055,1880,1850_1899,France,Midcentury modern graphic communication,"1 est. : eau-forte et aquatinte et typogravure ; 2,7 x 9 cm (élt d'impr. de la gravure seule) ; 21,9 x 14,2 cm (f., avec le programme); image/jpeg; Nombre total de vues : 1",IMG03,Gallica / BnF APIs,"Théâtre des fixions : [estampe] ([1er état, avec le texte typographié]) / R, [Félicien Rops]",strong_soft_anchor,keep_main_anchor_candidate,enough source/editorial text for standalone anchor,910,2520,0,0,1,France|Midcentury modern graphic communication|Gallica / BnF APIs|1880s,21
SURF-GAX1970R062,GAX1970R062,1887,1850_1899,France,Midcentury modern graphic communication,1 vol. (147 p.) ; 23 cm; Nombre total de vues : 292,IMG03,Gallica / BnF APIs,Valentines : [épreuves d'imprimerie] / Jean de Noves,strong_soft_anchor,keep_main_anchor_candidate,enough source/editorial text for standalone anchor,631,2338,0,0,1,France|Midcentury modern graphic communication|Gallica / BnF APIs|1880s,21
SURF-GA1970R096,GA1970R096,1939,1914_1945,France,Midcentury modern graphic communication,"1 est. : gravure sur bois en bleu, noir, vert ; 0,53 x 0,32 m; image/jpeg; Nombre total de vues : 1",IMG03,Gallica / BnF APIs,"Art et Action invité par la nature à des spectacles inédits et gratuits, va commencer sa saison d'études. Comme chaque année, la saison prochaine comportera 6 manifestations : 2 reprises: les Saintes heures de Jeanne d'Arc de Ch. Péguy et l",strong_soft_anchor,keep_main_anchor_candidate,enough source/editorial text for standalone anchor,300,2809,0,0,1,France|Midcentury modern graphic communication|Gallica / BnF APIs|1930s,20
SURF-GA1970R066,GA1970R066,1932,1914_1945,France,Midcentury modern graphic communication,"1 estampe : gravure sur bois en bleu et blanc ; 0,39 x 0,28 m; image/jpeg; Nombre total de vues : 1",IMG03,Gallica / BnF APIs,Art et Action. Laboratoire de théâtre. Les Essais de Montaigne. [Adaptation de Eduard Autant]. Théâtre Universitaire... : [affiche] / bois gravé par [Joé Chaine],strong_soft_anchor,keep_main_anchor_candidate,enough source/editorial text for standalone anchor,300,2044,0,0,1,France|Midcentury modern graphic communication|Gallica / BnF APIs|1930s,20
SURF-GA1970R055,GA1970R055,1939,1914_1945,France,Midcentury modern graphic communication,Nombre total de vues : 21,IMG02,Gallica / BnF APIs,Arts et métiers graphiques (Paris),strong_soft_anchor,keep_main_anchor_candidate,enough source/editorial text for standalone anchor,656,2176,0,0,1,France|Midcentury modern graphic communication|Gallica / BnF APIs|1930s,20
