source_file,capture_id,surface_id,surface_disposition_override,review_class,decision_type,confidence,override_basis,source_name,title,override_source,packet_id
capture_batch_wikimedia_commons_image_ready_1830_1970_records.csv,COM1970R087,SURF-COM1970R087,support_packet_appendix_text,packet_relation_sandbox_member,sandbox_packet_relation_member_preview,medium,packet_relation_sandbox_preview_v1: packet_member_review under SURF-CAW2026R02143,Wikimedia Commons,THE FLOOR IS FOR WALKING NOT TO BREAK A FALL - NARA - 515595.jpg,main_sub_text_packet_relation_sandbox_preview_v1,PRSP004
capture_batch_wikimedia_commons_image_ready_1830_1970_records.csv,COM1970R085,SURF-COM1970R085,support_packet_appendix_text,packet_relation_sandbox_member,sandbox_packet_relation_member_preview,medium,packet_relation_sandbox_preview_v1: packet_member_review under SURF-CAW2026R02143,Wikimedia Commons,Absent without reason...Is this you^ - NARA - 513749.jpg,main_sub_text_packet_relation_sandbox_preview_v1,PRSP004
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R03373,SURF-CCT2026R03373,support_packet_appendix_text,packet_relation_sandbox_member,sandbox_packet_relation_member_preview,medium,packet_relation_sandbox_preview_v1: sub_under_packet_candidate under SURF-CCT2026R03371,"Wikimedia Commons file source / New Zealand Railway poster - 'Great Place this Hermitage', Mt Cook c.1931 (10468981965).jpg / page 51251003","New Zealand Railway poster - 'Great Place this Hermitage', Mt Cook c.1931 (10468981965).jpg",main_sub_text_packet_relation_sandbox_preview_v1,PRSP005
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R03366,SURF-CCT2026R03366,support_packet_appendix_text,packet_relation_sandbox_member,sandbox_packet_relation_member_preview,medium,packet_relation_sandbox_preview_v1: sub_under_packet_candidate under SURF-CCT2026R03371,Wikimedia Commons file source / New Zealand Railway poster - Lake Wanaka Scenic Trip by Train & Railway Motor c.1930 - c.1939 (10469018724).jpg / page 51251047,New Zealand Railway poster - Lake Wanaka Scenic Trip by Train & Railway Motor c.1930 - c.1939 (10469018724).jpg,main_sub_text_packet_relation_sandbox_preview_v1,PRSP005
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R03368,SURF-CCT2026R03368,support_packet_appendix_text,packet_relation_sandbox_member,sandbox_packet_relation_member_preview,medium,packet_relation_sandbox_preview_v1: sub_under_packet_candidate under SURF-CCT2026R03371,Wikimedia Commons file source / New Zealand Railway poster - Napier Carnival 1933 (10468988836).jpg / page 47037320,New Zealand Railway poster - Napier Carnival 1933 (10468988836).jpg,main_sub_text_packet_relation_sandbox_preview_v1,PRSP005
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R03364,SURF-CCT2026R03364,support_packet_appendix_text,packet_relation_sandbox_member,sandbox_packet_relation_member_preview,medium,packet_relation_sandbox_preview_v1: packet_member_review under SURF-CCT2026R03371,Wikimedia Commons file source / New Zealand Railway poster - Easter By Rail 1930 (10468999094).jpg / page 47037329,New Zealand Railway poster - Easter By Rail 1930 (10468999094).jpg,main_sub_text_packet_relation_sandbox_preview_v1,PRSP005
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R03362,SURF-CCT2026R03362,support_packet_appendix_text,packet_relation_sandbox_member,sandbox_packet_relation_member_preview,medium,packet_relation_sandbox_preview_v1: packet_member_review under SURF-CCT2026R03371,Wikimedia Commons file source / New Zealand Railway poster - Cheap Travel by Train 1930-1939 (10468990864).jpg / page 51250998,New Zealand Railway poster - Cheap Travel by Train 1930-1939 (10468990864).jpg,main_sub_text_packet_relation_sandbox_preview_v1,PRSP005
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R01413,SURF-CCT2026R01413,support_packet_appendix_text,packet_relation_sandbox_member,sandbox_packet_relation_member_preview,medium,packet_relation_sandbox_preview_v1: packet_member_review under SURF-CCT2026R01416,Wikimedia Commons file source / Karl Marks posteri.jpg / page 133654241,Karl Marks posteri.jpg,main_sub_text_packet_relation_sandbox_preview_v1,PRSP006
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R01417,SURF-CCT2026R01417,support_packet_appendix_text,packet_relation_sandbox_member,sandbox_packet_relation_member_preview,medium,packet_relation_sandbox_preview_v1: packet_member_review under SURF-CCT2026R01416,Wikimedia Commons file source / Poster of Azerbaijan 1923. On the repression of captalism.jpg / page 31642500,Poster of Azerbaijan 1923. On the repression of captalism.jpg,main_sub_text_packet_relation_sandbox_preview_v1,PRSP006
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01500,SURF-CAW2026R01500,support_packet_appendix_text,packet_relation_sandbox_member,sandbox_packet_relation_member_preview,medium,packet_relation_sandbox_preview_v1: packet_member_review under SURF-CCT2026R01416,Wikimedia Commons file source / Poster of play Devil.jpg / page 19416362,Poster of play Devil.jpg,main_sub_text_packet_relation_sandbox_preview_v1,PRSP006
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01676,SURF-CAW2026R01676,support_packet_appendix_text,packet_relation_sandbox_member,sandbox_packet_relation_member_preview,medium,packet_relation_sandbox_preview_v1: packet_member_review under SURF-CCE2026R00328,Wikimedia Commons file source / Miss Tarminah (1930s).jpg / page 107235510,Miss Tarminah (1930s).jpg,main_sub_text_packet_relation_sandbox_preview_v1,PRSP007
capture_batch_commons_open_controlled_expansion_2026_v1_records.csv,CCE2026R00329,SURF-CCE2026R00329,support_packet_appendix_text,packet_relation_sandbox_member,sandbox_packet_relation_member_preview,medium,packet_relation_sandbox_preview_v1: packet_member_review under SURF-CCE2026R00328,"Wikimedia Commons file source / S. Abdullah, His Master's Voice Advertisement, Surabaya (c 1930s).jpg / page 62663544","S. Abdullah, His Master's Voice Advertisement, Surabaya (c 1930s).jpg",main_sub_text_packet_relation_sandbox_preview_v1,PRSP007
capture_batch_commons_open_region_balance_image_2026_v2_records.csv,CRB2026V2R0664,SURF-CRB2026V2R0664,support_packet_appendix_text,packet_relation_sandbox_member,sandbox_packet_relation_member_preview,medium,packet_relation_sandbox_preview_v1: packet_member_review under SURF-CCE2026R00328,Wikimedia Commons file source / Pamphlet of Renée Chemet and Anca Seidlova's recital that was held in Japan in 1932.jpg / page 68531863,Pamphlet of Renée Chemet and Anca Seidlova's recital that was held in Japan in 1932.jpg,main_sub_text_packet_relation_sandbox_preview_v1,PRSP007
capture_batch_commons_open_region_balance_image_2026_v3_records.csv,CRB2026V3R00193,SURF-CRB2026V3R00193,support_packet_appendix_text,packet_relation_sandbox_member,sandbox_packet_relation_member_preview,medium,packet_relation_sandbox_preview_v1: packet_member_review under SURF-CCE2026R00328,Wikimedia Commons file source / Lari-ka-mekah.jpg / page 20940299,Lari-ka-mekah.jpg,main_sub_text_packet_relation_sandbox_preview_v1,PRSP007
capture_batch_commons_open_controlled_expansion_2026_v1_records.csv,CCE2026R00327,SURF-CCE2026R00327,support_packet_appendix_text,packet_relation_sandbox_member,sandbox_packet_relation_member_preview,medium,packet_relation_sandbox_preview_v1: packet_member_review under SURF-CCE2026R00328,Wikimedia Commons file source / De Stem Des Bloed 1930.JPG / page 24315666,De Stem Des Bloed 1930.JPG,main_sub_text_packet_relation_sandbox_preview_v1,PRSP007
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R03953,SURF-CAW2026R03953,support_packet_appendix_text,packet_relation_sandbox_member,sandbox_packet_relation_member_preview,medium,packet_relation_sandbox_preview_v1: sub_under_packet_candidate under SURF-CAW2026R03952,Wikimedia Commons file source / Gradska galerija - Đorđe Stanić Izložba slika - plakat.jpg / page 153676827,Gradska galerija - Đorđe Stanić Izložba slika - plakat.jpg,main_sub_text_packet_relation_sandbox_preview_v1,PRSP008
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R03800,SURF-CAW2026R03800,support_packet_appendix_text,packet_relation_sandbox_member,sandbox_packet_relation_member_preview,medium,packet_relation_sandbox_preview_v1: packet_member_review under SURF-CAW2026R03952,"Wikimedia Commons file source / Programska knjižica Izbiračica Koste Trifkovića, Balet po istoimenoj komediji, Srpsko narodno pozorište, Novi Sad.jpg / page 75572295","Programska knjižica Izbiračica Koste Trifkovića, Balet po istoimenoj komediji, Srpsko narodno pozorište, Novi Sad.jpg",main_sub_text_packet_relation_sandbox_preview_v1,PRSP008
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R01755,SURF-CCT2026R01755,support_packet_appendix_text,packet_relation_sandbox_member,sandbox_packet_relation_member_preview,medium,packet_relation_sandbox_preview_v1: packet_member_review under SURF-CAW2026R03952,Wikimedia Commons file source / DoktoratT.jpg / page 36620333,DoktoratT.jpg,main_sub_text_packet_relation_sandbox_preview_v1,PRSP008
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R02946,SURF-CAW2026R02946,support_packet_appendix_text,packet_relation_sandbox_member,sandbox_packet_relation_member_preview,medium,packet_relation_sandbox_preview_v1: sub_under_packet_candidate under SURF-CAW2026R02940,Wikimedia Commons file source / Henry Swinburne - View of a City Harbor - B1977.14.4007 - Yale Center for British Art.jpg / page 113162586,Henry Swinburne - View of a City Harbor - B1977.14.4007 - Yale Center for British Art.jpg,main_sub_text_packet_relation_sandbox_preview_v1,PRSP009
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R02941,SURF-CAW2026R02941,support_packet_appendix_text,packet_relation_sandbox_member,sandbox_packet_relation_member_preview,medium,packet_relation_sandbox_preview_v1: sub_under_packet_candidate under SURF-CAW2026R02940,Wikimedia Commons file source / Henry Swinburne - Osteria e Posta di Boccano - B1977.14.3892 - Yale Center for British Art.jpg / page 113163305,Henry Swinburne - Osteria e Posta di Boccano - B1977.14.3892 - Yale Center for British Art.jpg,main_sub_text_packet_relation_sandbox_preview_v1,PRSP009
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R02926,SURF-CAW2026R02926,support_packet_appendix_text,packet_relation_sandbox_member,sandbox_packet_relation_member_preview,medium,packet_relation_sandbox_preview_v1: packet_member_review under SURF-CAW2026R02940,Wikimedia Commons file source / Robert Mabon - A Native of Madagascar - B1977.14.22303 - Yale Center for British Art.jpg / page 113239123,Robert Mabon - A Native of Madagascar - B1977.14.22303 - Yale Center for British Art.jpg,main_sub_text_packet_relation_sandbox_preview_v1,PRSP009
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R02944,SURF-CAW2026R02944,support_packet_appendix_text,packet_relation_sandbox_member,sandbox_packet_relation_member_preview,medium,packet_relation_sandbox_preview_v1: packet_member_review under SURF-CAW2026R02940,Wikimedia Commons file source / Henry Swinburne - Sketch of al Monument - B1977.14.3905 - Yale Center for British Art.jpg / page 113163187,Henry Swinburne - Sketch of al Monument - B1977.14.3905 - Yale Center for British Art.jpg,main_sub_text_packet_relation_sandbox_preview_v1,PRSP009
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R02905,SURF-CAW2026R02905,support_packet_appendix_text,packet_relation_sandbox_member,sandbox_packet_relation_member_preview,medium,packet_relation_sandbox_preview_v1: packet_member_review under SURF-CAW2026R02940,Wikimedia Commons file source / Michel-Jean Cazabon - Sanfernando from the Sea - B1975.3.307 - Yale Center for British Art.jpg / page 112644175,Michel-Jean Cazabon - Sanfernando from the Sea - B1975.3.307 - Yale Center for British Art.jpg,main_sub_text_packet_relation_sandbox_preview_v1,PRSP009
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R03997,SURF-CAW2026R03997,support_packet_appendix_text,packet_relation_sandbox_member,sandbox_packet_relation_member_preview,medium,packet_relation_sandbox_preview_v1: sub_under_packet_candidate under SURF-CAW2026R04062,Wikimedia Commons file source / Fst value of Ethiopian populations.PNG / page 53148612,Fst value of Ethiopian populations.PNG,main_sub_text_packet_relation_sandbox_preview_v1,PRSP010
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04262,SURF-CAW2026R04262,support_packet_appendix_text,packet_relation_sandbox_member,sandbox_packet_relation_member_preview,medium,packet_relation_sandbox_preview_v1: packet_member_review under SURF-CAW2026R04062,Wikimedia Commons file source / Abdul-qader-al-rassam--title unknown.jpg / page 70158165,Abdul-qader-al-rassam--title unknown.jpg,main_sub_text_packet_relation_sandbox_preview_v1,PRSP010
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01671,SURF-CAW2026R01671,support_packet_appendix_text,packet_relation_sandbox_member,sandbox_packet_relation_member_preview,medium,packet_relation_sandbox_preview_v1: packet_member_review under SURF-CCT2026R03667,"Wikimedia Commons file source / *A tourist poster of Konarak, from the 1930's.jpg / page 45412041","*A tourist poster of Konarak, from the 1930's.jpg",main_sub_text_packet_relation_sandbox_preview_v1,PRSP011
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01754,SURF-CAW2026R01754,support_packet_appendix_text,packet_relation_sandbox_member,sandbox_packet_relation_member_preview,medium,packet_relation_sandbox_preview_v1: packet_member_review under SURF-CCT2026R03667,Wikimedia Commons file source / Cover Science Magazine By Anjuman Taraqi Urdu.jpg / page 54304022,Cover Science Magazine By Anjuman Taraqi Urdu.jpg,main_sub_text_packet_relation_sandbox_preview_v1,PRSP011
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01672,SURF-CAW2026R01672,support_packet_appendix_text,packet_relation_sandbox_member,sandbox_packet_relation_member_preview,medium,packet_relation_sandbox_preview_v1: packet_member_review under SURF-CCT2026R03667,"Wikimedia Commons file source / Bharatiya Chitrakala (Telugu) By T.Rama Rao, 1930 book cover (page 1 crop).jpg / page 163362677","Bharatiya Chitrakala (Telugu) By T.Rama Rao, 1930 book cover (page 1 crop).jpg",main_sub_text_packet_relation_sandbox_preview_v1,PRSP011
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R03502,SURF-CAW2026R03502,support_packet_appendix_text,packet_relation_sandbox_member,sandbox_packet_relation_member_preview,medium,packet_relation_sandbox_preview_v1: sub_under_packet_candidate under SURF-CCT2026R03197,"Wikimedia Commons file source / Qawāʻid al-imlāʼ (Majmaʻ Dimashq, 2004) Book Cover.jpg / page 191686579","Qawāʻid al-imlāʼ (Majmaʻ Dimashq, 2004) Book Cover.jpg",main_sub_text_packet_relation_sandbox_preview_v1,PRSP012
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R03467,SURF-CAW2026R03467,support_packet_appendix_text,packet_relation_sandbox_member,sandbox_packet_relation_member_preview,medium,packet_relation_sandbox_preview_v1: packet_member_review under SURF-CCT2026R03197,Wikimedia Commons file source / Fi qadaya al-thaqafa (2002) book cover.jpg / page 189123644,Fi qadaya al-thaqafa (2002) book cover.jpg,main_sub_text_packet_relation_sandbox_preview_v1,PRSP012
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R03652,SURF-CAW2026R03652,support_packet_appendix_text,packet_relation_sandbox_member,sandbox_packet_relation_member_preview,medium,packet_relation_sandbox_preview_v1: packet_member_review under SURF-CAW2026R03655,"Wikimedia Commons file source / Use of UDDT (""ecosan toilet"") in English (4224372323).jpg / page 36536533","Use of UDDT (""ecosan toilet"") in English (4224372323).jpg",main_sub_text_packet_relation_sandbox_preview_v1,PRSP013
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00416,SURF-CAW2026R00416,support_packet_appendix_text,packet_relation_sandbox_member,sandbox_packet_relation_member_preview,medium,packet_relation_sandbox_preview_v1: sub_under_packet_candidate under SURF-CCT2026R02561,Wikimedia Commons file source / Carlos Alberto Castellanos - La dama del abanico.png / page 44642649,Carlos Alberto Castellanos - La dama del abanico.png,main_sub_text_packet_relation_sandbox_preview_v1,PRSP014
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00394,SURF-CAW2026R00394,support_packet_appendix_text,packet_relation_sandbox_member,sandbox_packet_relation_member_preview,medium,packet_relation_sandbox_preview_v1: sub_under_packet_candidate under SURF-CCT2026R02561,Wikimedia Commons file source / Pedro Figari - El Patio o Patio Unitario - Google Art Project.jpg / page 24007782,Pedro Figari - El Patio o Patio Unitario - Google Art Project.jpg,main_sub_text_packet_relation_sandbox_preview_v1,PRSP014
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00447,SURF-CAW2026R00447,support_packet_appendix_text,packet_relation_sandbox_member,sandbox_packet_relation_member_preview,medium,packet_relation_sandbox_preview_v1: sub_under_packet_candidate under SURF-CCT2026R02561,Wikimedia Commons file source / Batalla del Alto Palace.jpg / page 21657989,Batalla del Alto Palace.jpg,main_sub_text_packet_relation_sandbox_preview_v1,PRSP014
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00418,SURF-CAW2026R00418,support_packet_appendix_text,packet_relation_sandbox_member,sandbox_packet_relation_member_preview,medium,packet_relation_sandbox_preview_v1: packet_member_review under SURF-CCT2026R02561,"Wikimedia Commons file source / Pfeiffer - Voyage à Madagascar, 1881 (page 252 crop).jpg / page 132343595","Pfeiffer - Voyage à Madagascar, 1881 (page 252 crop).jpg",main_sub_text_packet_relation_sandbox_preview_v1,PRSP014
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00417,SURF-CAW2026R00417,support_packet_appendix_text,packet_relation_sandbox_member,sandbox_packet_relation_member_preview,medium,packet_relation_sandbox_preview_v1: packet_member_review under SURF-CCT2026R02561,"Wikimedia Commons file source / Pfeiffer - Voyage à Madagascar, 1881 (page 182 crop).jpg / page 132343100","Pfeiffer - Voyage à Madagascar, 1881 (page 182 crop).jpg",main_sub_text_packet_relation_sandbox_preview_v1,PRSP014
capture_batch_commons_open_region_balance_image_2026_v3_records.csv,CRB2026V3R00039,SURF-CRB2026V3R00039,support_packet_appendix_text,packet_relation_sandbox_member,sandbox_packet_relation_member_preview,medium,packet_relation_sandbox_preview_v1: packet_member_review under SURF-CCT2026R01299,Wikimedia Commons file source / KoreAm 2009-05-Cover.jpg / page 12877276,KoreAm 2009-05-Cover.jpg,main_sub_text_packet_relation_sandbox_preview_v1,PRSP015
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R03567,SURF-CAW2026R03567,support_packet_appendix_text,packet_relation_sandbox_member,sandbox_packet_relation_member_preview,medium,packet_relation_sandbox_preview_v1: packet_member_review under SURF-CCT2026R01299,Wikimedia Commons file source / Korean-church-train.jpg / page 4809077,Korean-church-train.jpg,main_sub_text_packet_relation_sandbox_preview_v1,PRSP015
capture_batch_commons_open_region_balance_image_2026_v3_records.csv,CRB2026V3R00038,SURF-CRB2026V3R00038,support_packet_appendix_text,packet_relation_sandbox_member,sandbox_packet_relation_member_preview,medium,packet_relation_sandbox_preview_v1: packet_member_review under SURF-CCT2026R01299,Wikimedia Commons file source / KoreAm 2009-01 Cover.jpg / page 12876702,KoreAm 2009-01 Cover.jpg,main_sub_text_packet_relation_sandbox_preview_v1,PRSP015
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R03514,SURF-CAW2026R03514,support_packet_appendix_text,packet_relation_sandbox_member,sandbox_packet_relation_member_preview,medium,packet_relation_sandbox_preview_v1: packet_member_review under SURF-CCT2026R01299,Wikimedia Commons file source / Korean.Folk.Village-Minsokchon-04.jpg / page 2667170,Korean.Folk.Village-Minsokchon-04.jpg,main_sub_text_packet_relation_sandbox_preview_v1,PRSP015
