source_name,captured_records,image_states,notes
Wikimedia Commons file source / 1899-Cuba-2-Centavos-Stamp.jpg / page 15913398,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 1899-Cuba-3-Centavos-Stamp.jpg / page 15913399,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 1899-Cuba-5-Centavos-Stamp.jpg / page 15913400,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 1899-Cuba-BisectedStamp-2c.jpg / page 15950049,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 1899and1902-SpecialDelivery-Error.jpg / page 13123095,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 1904-1.JPG / page 3469905,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 1905 Borgu 1d local stamp with stamps of Northern Nigeria used on piece via Zungeru.jpg / page 29189321,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 1905 NZ Government Life Insurance 3 pence brown.JPG / page 2095538,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 1905Specimens.jpg / page 13097920,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 1909 Dominion Penny Universal Stamp.jpg / page 23895220,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 1909 half anna Kashmir telegraph stamp watermarked rosettes. Front and back.jpg / page 28362472,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 1910 stamp of fiji.jpg / page 12748956,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 1910-BartoloméMasó.jpg / page 13098731,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 1911 5C Ecuador Oval XII Mi195.jpg / page 68092126,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 1911 5d stamps of the Gilbert & Ellice Islands.jpg / page 16560848,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 1912 2c revenue stamp overprinted for postal use.JPG / page 27756981,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 1916 2c Ecuador Oval II Mi206.jpg / page 68092127,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 1918-1920 Stamps of Azerbaijan.jpg / page 17622982,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
"Wikimedia Commons file source / 1919, Postal cover with War Tax stamp mailed from Aldona to Nachinola - front side.jpg / page 95482852",1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 1920 1c Ecuador Casa de Correos Oval Yv196.jpg / page 68213213,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 1926 THEDANGEROUSDUB LDB.jpg / page 70209320,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 1929nepal5rupeescott37.jpg / page 17195723,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 1937 Hyderabad State stamp depicting the Osmania Jubilee Hall.jpg / page 81809495,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 1939-80-aniv-de-la-primera-estampilla-10-cents-scott-n-348.jpg / page 27803004,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 1940 Armed Forces stamp 3d Australia.jpg / page 122455550,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 1940 POSTER ADVOCATING ENLISTMENT IN THE ARMY. כרזה משנות ה-40 המפארת את לובשות המדים הצבאיים.D247-031.jpg / page 59284436,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 1940 POSTER CALLING FOR CONTRIBUTIONS TO KEREN HAYESOD. כרזה משנות ה-40 הקוראת לתרומות הציבור לקרן היסוד.D247-011.jpg / page 59284414,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 1940 POSTER CALLING FOR RESCUE AND IMMIGRATION TO ERETZ ISRAEL. כרזה משנות ה-40 הקוראת להצלה ועלייה לארץ ישראל.D247-032.jpg / page 59276324,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 1940 POSTER CALLING ON THE PUBLIC TO WORK TO ENCOURAGE IMMIGRATION AND ABSORB THE NEW ARRIVALS. כרזה מסוף שנות ה-40 הקוראת להירתם למען העליה וקליטתה בD247-027.jpg / page 59276302,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 1940'S JEWISH AGENCY POSTER ENCOURAGING ENLISTING IN THE ARMY. כרזה משנות ה-40 של הסוכנות היהודית לארץ ישראל הקוראת להתגייס.D247-018.jpg / page 59284424,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 1940'S JEWISH NATIONAL FUND POSTER CALLING ON THE NATION TO VOLUNTEER AND WORK TO REDEEM THE LAND. כרזה משנות ה-40 של הקרן הקימת לישראל הקוראת להתנדבוD247-019.jpg / page 59276252,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
"Wikimedia Commons file source / 1947 POSTER FROM THE JEWISH NATIONAL FUND AUSTRALIA CAMPAIGN. כרזה אוסטרלית של הקרן הקימת לישראל משנת 1947, הקוראת לפריצת דרך בארץ ישראל.D247-022.jpg / page 59276271",1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 1949 definitive stamps (Ajanta Panel) 3P.jpg / page 79195693,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 1949GovernorElection-PuertoRico.jpg / page 14388720,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 1961 - 05 - გრიგოლ აკანელი.png / page 158552316,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 1962 - 07 - ლაზარ ფარპეცი.png / page 158552315,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 1962 - 09 - გიულდენშტედტი - 1.png / page 158552318,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 1963 - 12 - გეორგიკა 5.png / page 158552319,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 1964 - 14 - გიულდენშტედტი - 2.png / page 158552323,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 1964 - 15 - იბრაჰიმ ფეჩევი.png / page 159611814,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 1965 - 13 - იოანე დრასხანაკერტელი.jpg / page 159614960,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 1965-india-15-paise-nehru-medal-rose-stamp.jpg / page 79195481,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 1966 - 19 - ჰასან რუმლუ.png / page 159613390,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 1967 - 13 - ქსენოფონტე.jpg / page 159613777,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 1974 poster.JPG / page 4280584,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 1977 knigi006 a.jpg / page 12619585,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 1981 stop the tour poster.jpg / page 125079718,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 1992 Chess Olympiad stamp of the Philippines 2.jpg / page 49836198,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 1992 Chess Olympiad stamp of the Philippines.jpg / page 49836167,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 1994 knigi002 a.jpg / page 12619596,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 1a & 2a telegraph stamps of India.jpg / page 15371182,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 1c Colombia specimen revenue stamp.jpg / page 10906783,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
"Wikimedia Commons file source / 2 銭 (chon), stamps 1900.jpg / page 107252571",1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 2002 Pakistan stamp for Eid al-Fitr.jpg / page 69407382,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 2005 general election 127.JPG / page 48028580,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 2006TwSummerMeetup Poster.jpg / page 14823106,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 2007TaiwanWalkingDayInTaipei -StampAwarding.jpg / page 3070980,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 2008 Taipei IT Month Day9 a poster written to BBS fans.jpg / page 5403587,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 20100701 cthulhu poster.jpg / page 27486413,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 2013-10-09 Stamp of Kazakhstan. Kazpost 20 Years.jpg / page 28964462,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 2014-10-23 07.49.14 Valgplakater i Kiev.png / page 37641438,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 2017 Winter Universiade 2016 stampsheet of Kazakhstan 2.jpg / page 55294818,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 2020 Sabah state election N.52 candidate poster.jpg / page 94462122,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 2022 Paralympics Stamp Kazpost.jpg / page 135750541,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 20220430 Jinshuidonglu Station - Platform 02.jpg / page 117558665,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 2023 Juan Ponce Enrile Filipino Centenarians postage stamp.jpg / page 159775869,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 2024 City of Malabon 425th anniversary stamp set.jpg / page 150412678,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 2024 Kazakh-Moroccan foods stamp (1451).jpg / page 155073556,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 2024 Uruguayan general election - Damaged posters.jpg / page 157161739,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 2025 Sabah state election candidate poster 13.jpg / page 178978920,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 20th Century Ruffian movie poster.jpg / page 89024479,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 23rd of July 1952 revolution stamp.jpg / page 33562754,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 23rd of July 1952 stamp.jpg / page 33562696,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 25th anniversary of Kazcosmos 2018 stampsheet of Kazakhstan.jpg / page 69663639,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 3 kinds of Standard Meter Stamps of PRChina in 1955.jpg / page 188420502,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 30c French telephone stamp used Algeria.JPG / page 23284555,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 3xtak.jpg / page 13137219,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 4.Poster-AsTheSwallowsGotThirsty.jpg / page 41345364,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 40c French telephone stamp used Algeria.JPG / page 23284569,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 45 years of Khedive Ismail death on 1895 Stamp 1945.jpg / page 57355658,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 50216373-kenya-uganda-tanzania-circa-1973-a-stamp-printed-in-kenya-uganda-tanzania-shows-tea-factory-nandi.jpg / page 145763590,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 50th anniversary of CCP on Stamp of China Post 1971 12.jpeg / page 127401069,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 5c Colombian Telegraph Stamp 1886 Type 2.jpg / page 12307649,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 60 Congresso da UNE - Eleições UFRGS - Chapa 6 0.jpg / page 167487450,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 60 Congresso da UNE - Eleições UFRGS - Chapa 6.jpg / page 167487446,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 70 godina odbojke u Čakovcu - korice knjige.jpg / page 40297976,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 794 affiche au quartier réalisée par des jeunes.jpg / page 23174722,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 80 aniversario de la impresión de la primera estampilla venezolana 1939 000.jpg / page 27786221,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 80 years on first Egyptian stamp-Khedive Ismail.jpg / page 57355664,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 80 years on first Egyptian stamp-King Farouk I.jpg / page 57355663,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 9 OKOLIŠNI FILMSKI FESTIVAL.jpeg / page 117310241,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / 9.25 Przygoda jednej nocy.jpg / page 17321540,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
"Wikimedia Commons file source / A ""JOIN THE BRITISH ARMY"" POSTER IN TEL AVIV. פוסטר בתל אביב הקורא לצעירים יהודים להתנדב לצבא הבריטי.D2-106.jpg / page 59277426",1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
"Wikimedia Commons file source / A ""JOIN THE BRITISH ARMY"" POSTER IN TEL AVIV. פוסטר בתל אביב הקורא לצעירים יהודים להתנדב לצבא הבריטי.D2-107.jpg / page 59277428",1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
"Wikimedia Commons file source / A ""JOIN THE BRITISH ARMY"" POSTER IN TEL AVIV. פוסטר בתל אביב הקורא לצעירים יהודים להתנדב לצבא הבריטי.D2-108.jpg / page 59277431",1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
"Wikimedia Commons file source / A ""JOIN THE BRITISH ARMY"" POSTER IN TEL AVIV. פוסטר בתל אביב הקורא לצעירים יהודים להתנדב לצבא הבריטי.D403-131.jpg / page 59277516",1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
"Wikimedia Commons file source / A ""JOIN THE BRITISH ARMY"" POSTER IN TEL AVIV. פוסטר בתל אביב הקורא לצעירים יהודים להתנדב לצבא הבריטי.D403-132.jpg / page 59277518",1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
"Wikimedia Commons file source / A ""JOIN THE BRITISH ARMY"" POSTER IN TEL AVIV. פוסטר בתל אביב הקורא לצעירים יהודים להתנדב לצבא הבריטי.D403-133.jpg / page 59277519",1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / A Boat To The Beach movie poster.jpg / page 89024779,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / A Bulgarian poster urging open your eyes - against women being abused.jpg / page 31436800,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / A Flower in Hell poster.jpg / page 10318261,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / A Menina do Narizinho Arrebitado (Capa).png / page 75520269,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
"Wikimedia Commons file source / A Notre-Dame de Paris. Grandes armazens de fazendas e modas os primeiros do Brazil. Grande venda desconto de 25% sobre os preços marcados em todas as mercadorias. Rio de Janeiro affiche,...",1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / A Postage stamp issued by French Post office in China in 1894.jpg / page 175786910,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / A Report on a Murder movie poster.jpg / page 89078685,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / A Road for Freedom.JPG / page 984174,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / A Starless Man movie poster.jpg / page 89029476,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / A la costa - Luis A. Martinez (First edition cover).jpg / page 106923285,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
"Wikimedia Commons file source / A pair of fine Qajar lacquer book covers depicting a wedding of Nasir al-Din Shah, signed Mirza Muhammad Taqi Muzahhib Isfahani, Tehran, Iran, dated 1846-47.jpg / page 116192804",1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / A plethora of posters - Flickr - Al Jazeera English.jpg / page 17499599,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
"Wikimedia Commons file source / A poster calling to protest against the persecution of Jews in Germany, Tel Aviv 1933.jpg / page 27791395",1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / A some posters on the wall at Sam Shui Po.jpg / page 113235032,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
Wikimedia Commons file source / A stamp issued in 1948 for official government business only.jpg / page 31091226,1,IMG03:1,Commons open-license metadata; post-cleaned release-ready row set; no image binary downloaded
