path,byte_size,sha256,lfs_pointer_status,over_10_mib,over_50_mib
data/prefreeze_main_sub_text_full_role_assessment_v1.csv,8733254,70894b9d2a04136bc612e7d808c9ecb4dfb32884ade907a60e553b94886b1dad,NOT_LFS,False,False
data/prefreeze_main_sub_text_packet_relation_cluster_audit_v1.csv,1187297,4363c18dcd40b988a1f693c4c2fa26663cc859a8a75308bc1d4b764547eb7798,NOT_LFS,False,False
data/prefreeze_main_sub_text_packet_relation_role_queue_v1.csv,10756333,1cb157bd3a0e3b51a692807dee3129af3a211c5874011b5fa14741f75bb37c10,NOT_LFS,True,False
data/prefreeze_packet_role_hold_review_v1.csv,1677804,7bb6e8df92ebd1613f38ce56f0f064da2ac5d4f1a99d9dfdfe60719ed55d7938,NOT_LFS,False,False
data/prefreeze_packet_role_review_queue_v1.csv,5285873,e312fc689a7ad1da3105782a1b99e97aa240204c2105d5cfa41e1c3cfd71e2c7,NOT_LFS,False,False
data/prefreeze_packet_role_sample_review_v1.csv,2081024,5feb4af72bfdb49fd7bc5340917648a9daf451ef3de4fbd3df8f13125fc57c45,NOT_LFS,False,False
data/prefreeze_packetization_candidates_v1.csv,1428375,e1a30ea5439718ca048660fd1619af45ecf17389e506e22e536442eeb8e9a050,NOT_LFS,False,False
data/prefreeze_packetization_surface_recommendations_v1.csv,6520530,bee08f8b2b4fa79d6ae5ca7464799a3c6dc15c429fd772b74aeacea50dccc65a,NOT_LFS,False,False
data/prefreeze_public_rebuild_exclusion_v1.csv,1616212,1918b65b4874e4ff2d18d9565fe3b1b09b8422808ed2f2cd6d8dbd10b6a6df32,NOT_LFS,False,False
data/prefreeze_surface_role_override_decisions_v1.csv,1400017,b3238d2247041887b03c66f636d6989ef33dbd9791be1e458b219a9c5bdc4ba7,NOT_LFS,False,False
data/public_surface_mock_v0.json,90895254,4f293487d7d5d3ff64db3aabc154091c279bcad3fc4c2e06f4745e16a50c9138,NOT_LFS,True,True
data/recent_design_object_quality_audit_2005_2025_v1.csv,3909163,0058ce0c6d4cf229041201ad6de4836ecc99fcc5ec12be7f7f653c85384c2abd,NOT_LFS,False,False
data/recent_stamp_event_reclassification_queue_v1.csv,1385036,3f0723e0824736f3e36428751f19021229979b0afb9e5b478b8ce6a9b63352bf,NOT_LFS,False,False
data/region_geography_normalization_candidates_v1.csv,6252677,12819efa28cd255d211f5679d0b0b12d30aceeb220661191a407f34930324e04,NOT_LFS,False,False
data/release_quality_action_plan_v1.csv,1691200,5354299fa51c2270c41b6f4e2e2c02d2efbae46c46da1949703bcdfa2eef1d00,NOT_LFS,False,False
data/research_packet_anchor_selection_candidate_review_v1.csv,1590754,f2d923e08021679e96336f6a6b885c7829853b205c2b8702e78b665f723a957f,NOT_LFS,False,False
data/research_packet_readiness_layer_queue_v1.csv,1300312,8d5aca88f147e6f1f2a808612b19d51b73abfb0374db8f781314e583a78156e0,NOT_LFS,False,False
data/research_packet_structure_requirements_v1.csv,1536807,ec069f90363b7ea224f1303bf1c58803bc95e3775adfe2b3cdad34592d5ffe93,NOT_LFS,False,False
data/source_record_linkage_memberships_v1.csv,1448346,73b547b189d80478ff568bf5576aa896a96f527eff51ca1f8a7e3a6ae4afffcb,NOT_LFS,False,False
data/surface_assignment_gate_audit_v1.csv,6261326,beabef40fb7c2edc2d6be162970ec434b59b535759246e3782269c80e811253a,NOT_LFS,False,False
data/surface_group_memberships_v1.csv,2649363,39acf8988557e94068dd41988fd32093849a8cd9cde48f0bd0629fe97b6eff63,NOT_LFS,False,False
db/010_seed_data.sql,4042617,2c783ad6c54dbf6611db2de6cb138a3d8e3d0f88e61f5f738d4f23c50c15e91e,NOT_LFS,False,False
docs/audits/v49-api-read-contract-closure/raw/fresh-c/reconciliation/candidate-derived-stable-ids.tsv,3272608,92335ba0c49e28b644374841fb5e1d0d72f8f49cbbcd4a7ab5d38bcd893329f0,NOT_LFS,False,False
docs/audits/v49-api-read-contract-closure/raw/fresh-c/reconciliation/fresh-a-stable-ids.tsv,3272608,92335ba0c49e28b644374841fb5e1d0d72f8f49cbbcd4a7ab5d38bcd893329f0,NOT_LFS,False,False
docs/audits/v49-api-read-contract-closure/raw/fresh-c/reconciliation/fresh-b-stable-ids.tsv,3272608,92335ba0c49e28b644374841fb5e1d0d72f8f49cbbcd4a7ab5d38bcd893329f0,NOT_LFS,False,False
docs/audits/v49-api-read-contract-closure/raw/fresh-c/reconciliation/quarantined-stable-ids.tsv,1749122,7815d5eb9bc666375bd1fe9c91b488f7e3f879f51a51970f767a8a8a6908d8de,NOT_LFS,False,False
docs/audits/v49-authority-research-delta/06_RAW_SOURCE_EVIDENCE_DISPOSITION.tsv,1280544,7358cbfba94fc999317bf6a4a4d73ace444b250c909cde06aaa40a6fe9fb759d,NOT_LFS,False,False
docs/audits/v49-authority-research-delta/10_CORPUS_MEMBERSHIP_BASELINE.tsv,5082837,ff81cc7d98829e10d0eca99dc19f6203c42252c0e1a8db215c7eadfb5389d068,NOT_LFS,False,False
docs/audits/v49-phase2a-schema/01_SCHEMA_OBJECT_INVENTORY.tsv,1355878,960e9d92ddde321e46ef3c6962fdb6aef9bc862ccbd5a4deff1612a7ddca14c4,NOT_LFS,False,False
docs/audits/v49-phase2a-schema/02_TABLE_CONSTRAINT_MATRIX.tsv,1254993,f0a53125ff2dc11625e6b71f99d78e40b506d8333359dfa10121b0972674433c,NOT_LFS,False,False
docs/audits/v49-phase2a-schema/03_ROLE_GRANT_MATRIX.tsv,3905071,b55a42b6df5148e9a506ad9c2c956aae6cd7703884701f509ebe5d3807c93b9a,NOT_LFS,False,False
docs/audits/v49-phase2b-migration/18_SURFACE_ROW_LEDGER.tsv,4704202,48f98f68ca2ec0cef96c82ecc9c01e4129eb9a3f91e08b07ad9a59644a9d4e01,NOT_LFS,False,False
docs/audits/v49-phase2b-migration/19_TRACE_DELTA_LEDGER.tsv,1924758,92feb6ebee9bd87801cf4a5a3c3619cf5ad0ae3899e3fd858b381ef7ccebaab5,NOT_LFS,False,False
docs/audits/v49-phase2b-migration/20_VISUAL_BUNDLE_LEDGER.tsv,1574456,3034404636afa77b7ff82e206002dd93cde038a11cb5694cdd03d089120921de,NOT_LFS,False,False
docs/audits/v49-phase2b-migration/21_VISUAL_LOCATOR_OCCURRENCE_LEDGER.tsv,6655319,048edf6f381550017c726a9efa410c927e4ffbf1839b5bb4884dacf5e062c890,NOT_LFS,False,False
docs/audits/v49-phase2b-migration/23_FOLDER_PAIR_LEDGER.tsv,2756617,cff28e74380a3d113947aa8bbb90c6e46ac8b39ba77f336912ccb7de336e2fd3,NOT_LFS,False,False
docs/audits/v49-phase2b-performance/scale-manifests/scale-04000-objects.tsv,1087538,369075e818ff4d85cf0caf6f343058af45b7071cd56c154142e2973fa7a33141,NOT_LFS,False,False
docs/audits/v49-phase2b-performance/scale-manifests/scale-08000-objects.tsv,2169942,e2e88ffff7db65536266dcdd9839ab30086cc0470c7dc1c0203718dcf63a2eb3,NOT_LFS,False,False
docs/audits/v49-pre-migration/02_FILE_INVENTORY.tsv,6761909,9e42b1e83b301c07e4ae1bb5696328b81f66e4f5172960eb6068bc9e29f0c7fa,NOT_LFS,False,False
docs/audits/v49-release-projection-snapshot-db-closure/raw/baseline/stage-32/builder.auto-explain.log,3809109,e783db6e7b78e3f2dec2c4468dc2e0b6203af780e72f14be4fd1ff6485679e9f,NOT_LFS,False,False
docs/audits/v49-release-projection-snapshot-db-closure/raw/final/reconciliation/candidate-derived-stable-ids.tsv,3272608,92335ba0c49e28b644374841fb5e1d0d72f8f49cbbcd4a7ab5d38bcd893329f0,NOT_LFS,False,False
docs/audits/v49-release-projection-snapshot-db-closure/raw/final/reconciliation/fresh-a-stable-ids.tsv,3272608,92335ba0c49e28b644374841fb5e1d0d72f8f49cbbcd4a7ab5d38bcd893329f0,NOT_LFS,False,False
docs/audits/v49-release-projection-snapshot-db-closure/raw/final/reconciliation/fresh-b-stable-ids.tsv,3272608,92335ba0c49e28b644374841fb5e1d0d72f8f49cbbcd4a7ab5d38bcd893329f0,NOT_LFS,False,False
docs/audits/v49-release-projection-snapshot-db-closure/raw/final/reconciliation/quarantined-stable-ids.tsv,1749122,7815d5eb9bc666375bd1fe9c91b488f7e3f879f51a51970f767a8a8a6908d8de,NOT_LFS,False,False
docs/audits/v49-release-projection-snapshot-db-closure/raw/final/schema/fresh-a-schema.sql,1124794,fceb0517f527bed2d7c24d22cd61b9472bf87eeb0f4b976e13c183e04a928aa7,NOT_LFS,False,False
docs/audits/v49-release-projection-snapshot-db-closure/raw/final/schema/fresh-b-schema.sql,1124794,c87913986c7f6d7582716b0bce6ba30b5cc53dd4509a81be57e121f533bdd5b9,NOT_LFS,False,False
docs/audits/v49-release-projection-snapshot-db-closure/raw/restarted-17e06abd/reconciliation/candidate-derived-stable-ids.tsv,3272608,92335ba0c49e28b644374841fb5e1d0d72f8f49cbbcd4a7ab5d38bcd893329f0,NOT_LFS,False,False
docs/audits/v49-release-projection-snapshot-db-closure/raw/restarted-17e06abd/reconciliation/fresh-a-stable-ids.tsv,3240896,01ac7dbf498e38f38eb1d8fbba6188722f7f56f390e38c04f00b1a183e0974b8,NOT_LFS,False,False
docs/audits/v49-release-projection-snapshot-db-closure/raw/restarted-17e06abd/reconciliation/fresh-b-stable-ids.tsv,3240896,01ac7dbf498e38f38eb1d8fbba6188722f7f56f390e38c04f00b1a183e0974b8,NOT_LFS,False,False
frontend/public/data/archive-search-v1.json,22695973,3674aa608a555e37651d5f88359f1faa01b1255be4ae870aa5a529acbd9a9d76,NOT_LFS,True,False
frontend/public/data/public_surface_mock_v0.json,90895254,4f293487d7d5d3ff64db3aabc154091c279bcad3fc4c2e06f4745e16a50c9138,NOT_LFS,True,True
frontend/public/data/trace-v48/catalog.json,2629051,77ca88e1e83a0f6058059a849b2278a89aa94a757cc1b495a5792fbae246bd2f,NOT_LFS,False,False
frontend/src/data/public_surface_mock_v0.json,90895254,4f293487d7d5d3ff64db3aabc154091c279bcad3fc4c2e06f4745e16a50c9138,NOT_LFS,True,True
generated/public_surfaces_prefreeze_candidate_v46.json,190039480,42515bce22514532a1651b5236100f6660a9f9ff12e9f3b2f889eb85d4ac182b,LFS_TRACKED,True,True
generated/public_surfaces_prefreeze_candidate_v48.json,190067852,b16bb0158c3ea27cee2909e96631ab84f3c8f6d0356476e45e641eb27edb4f48,LFS_TRACKED,True,True
generated/public_surfaces_v1.json,90895254,4f293487d7d5d3ff64db3aabc154091c279bcad3fc4c2e06f4745e16a50c9138,NOT_LFS,True,True
