case_id	phase	method	path	expected_status	actual_status	outcome	latency_ms	response_bytes	response_sha256	error
C01-W00-R0018	CONCURRENCY_C1	GET	/api/trace/v3/exploration/composition-coherence-reviews	200	200	PASS	1.979416	730	da7e8e19cca6598183e902d6f684920ccdc423cf300a4ed8990c211b1e292bbc	
C01-W00-R0019	CONCURRENCY_C1	GET	/api/trace/v3/exploration/compositions	200	200	PASS	1.337334	713	dd1373bde067964b9bd52ce2ddfcb828999bb077e5e42dd15f348304f0ca70a1	
C01-W00-R0020	CONCURRENCY_C1	GET	/api/trace/v3/exploration/concept-senses	200	200	PASS	1.108833	715	75cadf84c5a950188e711430d8292660a7c54e01575953995ce43972632429f4	
C01-W00-R0021	CONCURRENCY_C1	GET	/api/trace/v3/exploration/concepts	200	200	PASS	1.091167	709	05943d3a95d4227edfc1c8c82c6a546b41d5da382d423934b81bb517d2a0eb5d	
C01-W00-R0022	CONCURRENCY_C1	GET	/api/trace/v3/exploration/exports	200	200	PASS	1.326958	708	631fc5c6cd72a4902047dddd789da4e136d6b7123bb5d12b025e9336adbc81a8	
C01-W00-R0023	CONCURRENCY_C1	GET	/api/trace/v3/exploration/incidences	200	200	PASS	1.360791	711	d9abfe7c888de54a767bf8acd5d628aeaafe94f02988d127fafdb5f7c19cf6e5	
C01-W00-R0024	CONCURRENCY_C1	GET	/api/trace/v3/exploration/navigation-states	200	200	PASS	1.451917	718	624ee202b32e3ded7bd22d1be93401b6e20f864e8621e20bd341f8821f093959	
C01-W00-R0025	CONCURRENCY_C1	GET	/api/trace/v3/exploration/scopes	200	200	PASS	1.855750	707	8b14a489448a1984cfb15fba343a204fafb96965836e0580734e30c3e02f3373	
C01-W00-R0026	CONCURRENCY_C1	GET	/api/trace/v3/exploration/transitions	200	200	PASS	1.365958	712	139abdc791c497981ca0f31b41b09d19a2be583e770b5b9e6f36f7a9d13b434a	
C01-W00-R0027	CONCURRENCY_C1	GET	/api/trace/v3/exploration/workflows	200	200	PASS	1.340000	710	fd65affe0a08cd2ec3b774b6838cd8f49b143392f4d49090467757d3f1026191	
C01-W00-R0028	CONCURRENCY_C1	GET	/api/trace/v3/exploration/association-realizations	200	200	PASS	1.528125	725	4dd78134dc4f23e63725e4caeda97ef2bfc1754f5f2aff51942d11c02123691a	
C01-W00-R0029	CONCURRENCY_C1	GET	/api/trace/v3/exploration/associations	200	200	PASS	2.138500	713	ec21eedebf5f2f148d12e05480e7d81a0026a169ea028e9a5ab145187f85b998	
C01-W00-R0030	CONCURRENCY_C1	GET	/api/trace/v3/exploration/baseline/reconciliation	200	200	PASS	1.767416	2189	a79789043f67fc313292921d4c5d34d25c4abad09138eb94562035770a69e65d	
C01-W00-R0031	CONCURRENCY_C1	GET	/api/trace/v3/exploration/capabilities	200	200	PASS	1.430583	4005	01eac840347efa58ff68d4431a463f7d7dd610dacc575ad788217bbd1b9cacab	
C01-W00-R0032	CONCURRENCY_C1	GET	/api/trace/v3/exploration/composition-coherence-reviews	200	200	PASS	1.405166	730	da7e8e19cca6598183e902d6f684920ccdc423cf300a4ed8990c211b1e292bbc	
C01-W00-R0033	CONCURRENCY_C1	GET	/api/trace/v3/exploration/compositions	200	200	PASS	1.185708	713	dd1373bde067964b9bd52ce2ddfcb828999bb077e5e42dd15f348304f0ca70a1	
C01-W00-R0034	CONCURRENCY_C1	GET	/api/trace/v3/exploration/concept-senses	200	200	PASS	2.037625	715	75cadf84c5a950188e711430d8292660a7c54e01575953995ce43972632429f4	
C01-W00-R0035	CONCURRENCY_C1	GET	/api/trace/v3/exploration/concepts	200	200	PASS	1.916166	709	05943d3a95d4227edfc1c8c82c6a546b41d5da382d423934b81bb517d2a0eb5d	
C01-W00-R0036	CONCURRENCY_C1	GET	/api/trace/v3/exploration/exports	200	200	PASS	1.578916	708	631fc5c6cd72a4902047dddd789da4e136d6b7123bb5d12b025e9336adbc81a8	
C01-W00-R0037	CONCURRENCY_C1	GET	/api/trace/v3/exploration/incidences	200	200	PASS	1.519291	711	d9abfe7c888de54a767bf8acd5d628aeaafe94f02988d127fafdb5f7c19cf6e5	
C01-W00-R0038	CONCURRENCY_C1	GET	/api/trace/v3/exploration/navigation-states	200	200	PASS	1.658958	718	624ee202b32e3ded7bd22d1be93401b6e20f864e8621e20bd341f8821f093959	
C01-W00-R0039	CONCURRENCY_C1	GET	/api/trace/v3/exploration/scopes	200	200	PASS	2.131542	707	8b14a489448a1984cfb15fba343a204fafb96965836e0580734e30c3e02f3373	
C01-W00-R0040	CONCURRENCY_C1	GET	/api/trace/v3/exploration/transitions	200	200	PASS	1.683500	712	139abdc791c497981ca0f31b41b09d19a2be583e770b5b9e6f36f7a9d13b434a	
C01-W00-R0041	CONCURRENCY_C1	GET	/api/trace/v3/exploration/workflows	200	200	PASS	2.288625	710	fd65affe0a08cd2ec3b774b6838cd8f49b143392f4d49090467757d3f1026191	
C01-W00-R0042	CONCURRENCY_C1	GET	/api/trace/v3/exploration/association-realizations	200	200	PASS	1.414250	725	4dd78134dc4f23e63725e4caeda97ef2bfc1754f5f2aff51942d11c02123691a	
C01-W00-R0043	CONCURRENCY_C1	GET	/api/trace/v3/exploration/associations	200	200	PASS	1.532375	713	ec21eedebf5f2f148d12e05480e7d81a0026a169ea028e9a5ab145187f85b998	
C01-W00-R0044	CONCURRENCY_C1	GET	/api/trace/v3/exploration/baseline/reconciliation	200	200	PASS	2.189083	2189	a79789043f67fc313292921d4c5d34d25c4abad09138eb94562035770a69e65d	
C01-W00-R0045	CONCURRENCY_C1	GET	/api/trace/v3/exploration/capabilities	200	200	PASS	1.569208	4005	01eac840347efa58ff68d4431a463f7d7dd610dacc575ad788217bbd1b9cacab	
C01-W00-R0046	CONCURRENCY_C1	GET	/api/trace/v3/exploration/composition-coherence-reviews	200	200	PASS	1.325583	730	da7e8e19cca6598183e902d6f684920ccdc423cf300a4ed8990c211b1e292bbc	
C01-W00-R0047	CONCURRENCY_C1	GET	/api/trace/v3/exploration/compositions	200	200	PASS	1.191250	713	dd1373bde067964b9bd52ce2ddfcb828999bb077e5e42dd15f348304f0ca70a1	
C01-W00-R0048	CONCURRENCY_C1	GET	/api/trace/v3/exploration/concept-senses	200	200	PASS	1.407000	715	75cadf84c5a950188e711430d8292660a7c54e01575953995ce43972632429f4	
C01-W00-R0049	CONCURRENCY_C1	GET	/api/trace/v3/exploration/concepts	200	200	PASS	2.258000	709	05943d3a95d4227edfc1c8c82c6a546b41d5da382d423934b81bb517d2a0eb5d	
C01-W00-R0050	CONCURRENCY_C1	GET	/api/trace/v3/exploration/exports	200	200	PASS	1.685375	708	631fc5c6cd72a4902047dddd789da4e136d6b7123bb5d12b025e9336adbc81a8	
C01-W00-R0051	CONCURRENCY_C1	GET	/api/trace/v3/exploration/incidences	200	200	PASS	1.497667	711	d9abfe7c888de54a767bf8acd5d628aeaafe94f02988d127fafdb5f7c19cf6e5	
C01-W00-R0052	CONCURRENCY_C1	GET	/api/trace/v3/exploration/navigation-states	200	200	PASS	1.304000	718	624ee202b32e3ded7bd22d1be93401b6e20f864e8621e20bd341f8821f093959	
C01-W00-R0053	CONCURRENCY_C1	GET	/api/trace/v3/exploration/scopes	200	200	PASS	1.290458	707	8b14a489448a1984cfb15fba343a204fafb96965836e0580734e30c3e02f3373	
C01-W00-R0054	CONCURRENCY_C1	GET	/api/trace/v3/exploration/transitions	200	200	PASS	1.601834	712	139abdc791c497981ca0f31b41b09d19a2be583e770b5b9e6f36f7a9d13b434a	
C01-W00-R0055	CONCURRENCY_C1	GET	/api/trace/v3/exploration/workflows	200	200	PASS	1.610917	710	fd65affe0a08cd2ec3b774b6838cd8f49b143392f4d49090467757d3f1026191	
C01-W00-R0056	CONCURRENCY_C1	GET	/api/trace/v3/exploration/association-realizations	200	200	PASS	1.441459	725	4dd78134dc4f23e63725e4caeda97ef2bfc1754f5f2aff51942d11c02123691a	
C01-W00-R0057	CONCURRENCY_C1	GET	/api/trace/v3/exploration/associations	200	200	PASS	1.489667	713	ec21eedebf5f2f148d12e05480e7d81a0026a169ea028e9a5ab145187f85b998	
C01-W00-R0058	CONCURRENCY_C1	GET	/api/trace/v3/exploration/baseline/reconciliation	200	200	PASS	2.464875	2189	a79789043f67fc313292921d4c5d34d25c4abad09138eb94562035770a69e65d	
C01-W00-R0059	CONCURRENCY_C1	GET	/api/trace/v3/exploration/capabilities	200	200	PASS	1.785000	4005	01eac840347efa58ff68d4431a463f7d7dd610dacc575ad788217bbd1b9cacab	
C01-W00-R0060	CONCURRENCY_C1	GET	/api/trace/v3/exploration/composition-coherence-reviews	200	200	PASS	1.544541	730	da7e8e19cca6598183e902d6f684920ccdc423cf300a4ed8990c211b1e292bbc	
C01-W00-R0061	CONCURRENCY_C1	GET	/api/trace/v3/exploration/compositions	200	200	PASS	1.331584	713	dd1373bde067964b9bd52ce2ddfcb828999bb077e5e42dd15f348304f0ca70a1	
C01-W00-R0062	CONCURRENCY_C1	GET	/api/trace/v3/exploration/concept-senses	200	200	PASS	1.269584	715	75cadf84c5a950188e711430d8292660a7c54e01575953995ce43972632429f4	
C01-W00-R0063	CONCURRENCY_C1	GET	/api/trace/v3/exploration/concepts	200	200	PASS	1.294042	709	05943d3a95d4227edfc1c8c82c6a546b41d5da382d423934b81bb517d2a0eb5d	
C01-W00-R0064	CONCURRENCY_C1	GET	/api/trace/v3/exploration/exports	200	200	PASS	1.483875	708	631fc5c6cd72a4902047dddd789da4e136d6b7123bb5d12b025e9336adbc81a8	
C01-W00-R0065	CONCURRENCY_C1	GET	/api/trace/v3/exploration/incidences	200	200	PASS	2.117666	711	d9abfe7c888de54a767bf8acd5d628aeaafe94f02988d127fafdb5f7c19cf6e5	
C01-W00-R0066	CONCURRENCY_C1	GET	/api/trace/v3/exploration/navigation-states	200	200	PASS	1.464500	718	624ee202b32e3ded7bd22d1be93401b6e20f864e8621e20bd341f8821f093959	
C01-W00-R0067	CONCURRENCY_C1	GET	/api/trace/v3/exploration/scopes	200	200	PASS	1.452167	707	8b14a489448a1984cfb15fba343a204fafb96965836e0580734e30c3e02f3373	
C01-W00-R0068	CONCURRENCY_C1	GET	/api/trace/v3/exploration/transitions	200	200	PASS	1.325083	712	139abdc791c497981ca0f31b41b09d19a2be583e770b5b9e6f36f7a9d13b434a	
C01-W00-R0069	CONCURRENCY_C1	GET	/api/trace/v3/exploration/workflows	200	200	PASS	1.827792	710	fd65affe0a08cd2ec3b774b6838cd8f49b143392f4d49090467757d3f1026191	
C01-W00-R0070	CONCURRENCY_C1	GET	/api/trace/v3/exploration/association-realizations	200	200	PASS	1.812708	725	4dd78134dc4f23e63725e4caeda97ef2bfc1754f5f2aff51942d11c02123691a	
C01-W00-R0071	CONCURRENCY_C1	GET	/api/trace/v3/exploration/associations	200	200	PASS	1.519333	713	ec21eedebf5f2f148d12e05480e7d81a0026a169ea028e9a5ab145187f85b998	
C01-W00-R0072	CONCURRENCY_C1	GET	/api/trace/v3/exploration/baseline/reconciliation	200	200	PASS	1.838625	2189	a79789043f67fc313292921d4c5d34d25c4abad09138eb94562035770a69e65d	
C01-W00-R0073	CONCURRENCY_C1	GET	/api/trace/v3/exploration/capabilities	200	200	PASS	1.575500	4005	01eac840347efa58ff68d4431a463f7d7dd610dacc575ad788217bbd1b9cacab	
C01-W00-R0074	CONCURRENCY_C1	GET	/api/trace/v3/exploration/composition-coherence-reviews	200	200	PASS	1.369583	730	da7e8e19cca6598183e902d6f684920ccdc423cf300a4ed8990c211b1e292bbc	
C01-W00-R0075	CONCURRENCY_C1	GET	/api/trace/v3/exploration/compositions	200	200	PASS	1.981041	713	dd1373bde067964b9bd52ce2ddfcb828999bb077e5e42dd15f348304f0ca70a1	
C01-W00-R0076	CONCURRENCY_C1	GET	/api/trace/v3/exploration/concept-senses	200	200	PASS	1.545208	715	75cadf84c5a950188e711430d8292660a7c54e01575953995ce43972632429f4	
C01-W00-R0077	CONCURRENCY_C1	GET	/api/trace/v3/exploration/concepts	200	200	PASS	1.222834	709	05943d3a95d4227edfc1c8c82c6a546b41d5da382d423934b81bb517d2a0eb5d	
C01-W00-R0078	CONCURRENCY_C1	GET	/api/trace/v3/exploration/exports	200	200	PASS	2.484833	708	631fc5c6cd72a4902047dddd789da4e136d6b7123bb5d12b025e9336adbc81a8	
C01-W00-R0079	CONCURRENCY_C1	GET	/api/trace/v3/exploration/incidences	200	200	PASS	2.025041	711	d9abfe7c888de54a767bf8acd5d628aeaafe94f02988d127fafdb5f7c19cf6e5	
C01-W00-R0080	CONCURRENCY_C1	GET	/api/trace/v3/exploration/navigation-states	200	200	PASS	1.519041	718	624ee202b32e3ded7bd22d1be93401b6e20f864e8621e20bd341f8821f093959	
C01-W00-R0081	CONCURRENCY_C1	GET	/api/trace/v3/exploration/scopes	200	200	PASS	1.362042	707	8b14a489448a1984cfb15fba343a204fafb96965836e0580734e30c3e02f3373	
C01-W00-R0082	CONCURRENCY_C1	GET	/api/trace/v3/exploration/transitions	200	200	PASS	1.149583	712	139abdc791c497981ca0f31b41b09d19a2be583e770b5b9e6f36f7a9d13b434a	
C01-W00-R0083	CONCURRENCY_C1	GET	/api/trace/v3/exploration/workflows	200	200	PASS	1.284666	710	fd65affe0a08cd2ec3b774b6838cd8f49b143392f4d49090467757d3f1026191	
C01-W00-R0084	CONCURRENCY_C1	GET	/api/trace/v3/exploration/association-realizations	200	200	PASS	1.433542	725	4dd78134dc4f23e63725e4caeda97ef2bfc1754f5f2aff51942d11c02123691a	
C01-W00-R0085	CONCURRENCY_C1	GET	/api/trace/v3/exploration/associations	200	200	PASS	2.092542	713	ec21eedebf5f2f148d12e05480e7d81a0026a169ea028e9a5ab145187f85b998	
C01-W00-R0086	CONCURRENCY_C1	GET	/api/trace/v3/exploration/baseline/reconciliation	200	200	PASS	1.597500	2189	a79789043f67fc313292921d4c5d34d25c4abad09138eb94562035770a69e65d	
C01-W00-R0087	CONCURRENCY_C1	GET	/api/trace/v3/exploration/capabilities	200	200	PASS	1.297834	4005	01eac840347efa58ff68d4431a463f7d7dd610dacc575ad788217bbd1b9cacab	
C01-W00-R0088	CONCURRENCY_C1	GET	/api/trace/v3/exploration/composition-coherence-reviews	200	200	PASS	1.209416	730	da7e8e19cca6598183e902d6f684920ccdc423cf300a4ed8990c211b1e292bbc	
C01-W00-R0089	CONCURRENCY_C1	GET	/api/trace/v3/exploration/compositions	200	200	PASS	1.968708	713	dd1373bde067964b9bd52ce2ddfcb828999bb077e5e42dd15f348304f0ca70a1	
C01-W00-R0090	CONCURRENCY_C1	GET	/api/trace/v3/exploration/concept-senses	200	200	PASS	1.758292	715	75cadf84c5a950188e711430d8292660a7c54e01575953995ce43972632429f4	
C01-W00-R0091	CONCURRENCY_C1	GET	/api/trace/v3/exploration/concepts	200	200	PASS	1.496333	709	05943d3a95d4227edfc1c8c82c6a546b41d5da382d423934b81bb517d2a0eb5d	
C01-W00-R0092	CONCURRENCY_C1	GET	/api/trace/v3/exploration/exports	200	200	PASS	1.363459	708	631fc5c6cd72a4902047dddd789da4e136d6b7123bb5d12b025e9336adbc81a8	
C01-W00-R0093	CONCURRENCY_C1	GET	/api/trace/v3/exploration/incidences	200	200	PASS	1.242750	711	d9abfe7c888de54a767bf8acd5d628aeaafe94f02988d127fafdb5f7c19cf6e5	
C01-W00-R0094	CONCURRENCY_C1	GET	/api/trace/v3/exploration/navigation-states	200	200	PASS	1.567667	718	624ee202b32e3ded7bd22d1be93401b6e20f864e8621e20bd341f8821f093959	
C01-W00-R0095	CONCURRENCY_C1	GET	/api/trace/v3/exploration/scopes	200	200	PASS	1.709041	707	8b14a489448a1984cfb15fba343a204fafb96965836e0580734e30c3e02f3373	
C01-W00-R0096	CONCURRENCY_C1	GET	/api/trace/v3/exploration/transitions	200	200	PASS	1.878709	712	139abdc791c497981ca0f31b41b09d19a2be583e770b5b9e6f36f7a9d13b434a	
C01-W00-R0097	CONCURRENCY_C1	GET	/api/trace/v3/exploration/workflows	200	200	PASS	1.613459	710	fd65affe0a08cd2ec3b774b6838cd8f49b143392f4d49090467757d3f1026191	
C01-W00-R0098	CONCURRENCY_C1	GET	/api/trace/v3/exploration/association-realizations	200	200	PASS	1.479875	725	4dd78134dc4f23e63725e4caeda97ef2bfc1754f5f2aff51942d11c02123691a	
C01-W00-R0099	CONCURRENCY_C1	GET	/api/trace/v3/exploration/associations	200	200	PASS	1.704708	713	ec21eedebf5f2f148d12e05480e7d81a0026a169ea028e9a5ab145187f85b998	
C05-W00-R0000	CONCURRENCY_C5	GET	/api/trace/v3/exploration/association-realizations	200	200	PASS	5.369958	725	4dd78134dc4f23e63725e4caeda97ef2bfc1754f5f2aff51942d11c02123691a	
C05-W00-R0001	CONCURRENCY_C5	GET	/api/trace/v3/exploration/associations	200	200	PASS	4.862417	713	ec21eedebf5f2f148d12e05480e7d81a0026a169ea028e9a5ab145187f85b998	
C05-W00-R0002	CONCURRENCY_C5	GET	/api/trace/v3/exploration/baseline/reconciliation	200	200	PASS	5.101042	2189	a79789043f67fc313292921d4c5d34d25c4abad09138eb94562035770a69e65d	
C05-W00-R0003	CONCURRENCY_C5	GET	/api/trace/v3/exploration/capabilities	200	200	PASS	7.215166	4005	01eac840347efa58ff68d4431a463f7d7dd610dacc575ad788217bbd1b9cacab	
C05-W00-R0004	CONCURRENCY_C5	GET	/api/trace/v3/exploration/composition-coherence-reviews	200	200	PASS	4.862333	730	da7e8e19cca6598183e902d6f684920ccdc423cf300a4ed8990c211b1e292bbc	
C05-W00-R0005	CONCURRENCY_C5	GET	/api/trace/v3/exploration/compositions	200	200	PASS	3.561583	713	dd1373bde067964b9bd52ce2ddfcb828999bb077e5e42dd15f348304f0ca70a1	
C05-W00-R0006	CONCURRENCY_C5	GET	/api/trace/v3/exploration/concept-senses	200	200	PASS	5.687958	715	75cadf84c5a950188e711430d8292660a7c54e01575953995ce43972632429f4	
C05-W00-R0007	CONCURRENCY_C5	GET	/api/trace/v3/exploration/concepts	200	200	PASS	3.877083	709	05943d3a95d4227edfc1c8c82c6a546b41d5da382d423934b81bb517d2a0eb5d	
C05-W00-R0008	CONCURRENCY_C5	GET	/api/trace/v3/exploration/exports	200	200	PASS	6.901458	708	631fc5c6cd72a4902047dddd789da4e136d6b7123bb5d12b025e9336adbc81a8	
C05-W00-R0009	CONCURRENCY_C5	GET	/api/trace/v3/exploration/incidences	200	200	PASS	5.916666	711	d9abfe7c888de54a767bf8acd5d628aeaafe94f02988d127fafdb5f7c19cf6e5	
C05-W00-R0010	CONCURRENCY_C5	GET	/api/trace/v3/exploration/navigation-states	200	200	PASS	6.424542	718	624ee202b32e3ded7bd22d1be93401b6e20f864e8621e20bd341f8821f093959	
C05-W00-R0011	CONCURRENCY_C5	GET	/api/trace/v3/exploration/scopes	200	200	PASS	5.131167	707	8b14a489448a1984cfb15fba343a204fafb96965836e0580734e30c3e02f3373	
C05-W00-R0012	CONCURRENCY_C5	GET	/api/trace/v3/exploration/transitions	200	200	PASS	4.291625	712	139abdc791c497981ca0f31b41b09d19a2be583e770b5b9e6f36f7a9d13b434a	
C05-W00-R0013	CONCURRENCY_C5	GET	/api/trace/v3/exploration/workflows	200	200	PASS	3.774416	710	fd65affe0a08cd2ec3b774b6838cd8f49b143392f4d49090467757d3f1026191	
C05-W00-R0014	CONCURRENCY_C5	GET	/api/trace/v3/exploration/association-realizations	200	200	PASS	4.662084	725	4dd78134dc4f23e63725e4caeda97ef2bfc1754f5f2aff51942d11c02123691a	
C05-W00-R0015	CONCURRENCY_C5	GET	/api/trace/v3/exploration/associations	200	200	PASS	6.320416	713	ec21eedebf5f2f148d12e05480e7d81a0026a169ea028e9a5ab145187f85b998	
C05-W00-R0016	CONCURRENCY_C5	GET	/api/trace/v3/exploration/baseline/reconciliation	200	200	PASS	3.537292	2189	a79789043f67fc313292921d4c5d34d25c4abad09138eb94562035770a69e65d	
C05-W00-R0017	CONCURRENCY_C5	GET	/api/trace/v3/exploration/capabilities	200	200	PASS	3.959792	4005	01eac840347efa58ff68d4431a463f7d7dd610dacc575ad788217bbd1b9cacab	
C05-W00-R0018	CONCURRENCY_C5	GET	/api/trace/v3/exploration/composition-coherence-reviews	200	200	PASS	5.899125	730	da7e8e19cca6598183e902d6f684920ccdc423cf300a4ed8990c211b1e292bbc	
C05-W00-R0019	CONCURRENCY_C5	GET	/api/trace/v3/exploration/compositions	200	200	PASS	5.211750	713	dd1373bde067964b9bd52ce2ddfcb828999bb077e5e42dd15f348304f0ca70a1	
C05-W01-R0000	CONCURRENCY_C5	GET	/api/trace/v3/exploration/associations	200	200	PASS	4.616291	713	ec21eedebf5f2f148d12e05480e7d81a0026a169ea028e9a5ab145187f85b998	
C05-W01-R0001	CONCURRENCY_C5	GET	/api/trace/v3/exploration/baseline/reconciliation	200	200	PASS	4.194875	2189	a79789043f67fc313292921d4c5d34d25c4abad09138eb94562035770a69e65d	
C05-W01-R0002	CONCURRENCY_C5	GET	/api/trace/v3/exploration/capabilities	200	200	PASS	5.478500	4005	01eac840347efa58ff68d4431a463f7d7dd610dacc575ad788217bbd1b9cacab	
C05-W01-R0003	CONCURRENCY_C5	GET	/api/trace/v3/exploration/composition-coherence-reviews	200	200	PASS	7.406833	730	da7e8e19cca6598183e902d6f684920ccdc423cf300a4ed8990c211b1e292bbc	
C05-W01-R0004	CONCURRENCY_C5	GET	/api/trace/v3/exploration/compositions	200	200	PASS	4.940750	713	dd1373bde067964b9bd52ce2ddfcb828999bb077e5e42dd15f348304f0ca70a1	
C05-W01-R0005	CONCURRENCY_C5	GET	/api/trace/v3/exploration/concept-senses	200	200	PASS	3.365333	715	75cadf84c5a950188e711430d8292660a7c54e01575953995ce43972632429f4	
C05-W01-R0006	CONCURRENCY_C5	GET	/api/trace/v3/exploration/concepts	200	200	PASS	5.690209	709	05943d3a95d4227edfc1c8c82c6a546b41d5da382d423934b81bb517d2a0eb5d	
C05-W01-R0007	CONCURRENCY_C5	GET	/api/trace/v3/exploration/exports	200	200	PASS	3.929500	708	631fc5c6cd72a4902047dddd789da4e136d6b7123bb5d12b025e9336adbc81a8	
C05-W01-R0008	CONCURRENCY_C5	GET	/api/trace/v3/exploration/incidences	200	200	PASS	6.372375	711	d9abfe7c888de54a767bf8acd5d628aeaafe94f02988d127fafdb5f7c19cf6e5	
C05-W01-R0009	CONCURRENCY_C5	GET	/api/trace/v3/exploration/navigation-states	200	200	PASS	6.706458	718	624ee202b32e3ded7bd22d1be93401b6e20f864e8621e20bd341f8821f093959	
C05-W01-R0010	CONCURRENCY_C5	GET	/api/trace/v3/exploration/scopes	200	200	PASS	3.858625	707	8b14a489448a1984cfb15fba343a204fafb96965836e0580734e30c3e02f3373	
C05-W01-R0011	CONCURRENCY_C5	GET	/api/trace/v3/exploration/transitions	200	200	PASS	6.490708	712	139abdc791c497981ca0f31b41b09d19a2be583e770b5b9e6f36f7a9d13b434a	
C05-W01-R0012	CONCURRENCY_C5	GET	/api/trace/v3/exploration/workflows	200	200	PASS	5.593291	710	fd65affe0a08cd2ec3b774b6838cd8f49b143392f4d49090467757d3f1026191	
C05-W01-R0013	CONCURRENCY_C5	GET	/api/trace/v3/exploration/association-realizations	200	200	PASS	3.507541	725	4dd78134dc4f23e63725e4caeda97ef2bfc1754f5f2aff51942d11c02123691a	
C05-W01-R0014	CONCURRENCY_C5	GET	/api/trace/v3/exploration/associations	200	200	PASS	4.813458	713	ec21eedebf5f2f148d12e05480e7d81a0026a169ea028e9a5ab145187f85b998	
C05-W01-R0015	CONCURRENCY_C5	GET	/api/trace/v3/exploration/baseline/reconciliation	200	200	PASS	5.872709	2189	a79789043f67fc313292921d4c5d34d25c4abad09138eb94562035770a69e65d	
